0011150999625;http://world-en.openfoodfacts.org/product/0011150999625/roundy-s-yellow-mustard;usda-ndb-import;1489055248;2017-03-09T10:27:28Z;1587573056;2020-04-22T16:30:56Z;Roundy's, yellow mustard;;;;;Roundy's;roundy-s;Groceries, Condiments, Sauces, Mustards, Yellow mustards;en:groceries,en:condiments,en:sauces,en:mustards,en:yellow-mustards;Groceries,Condiments,Sauces,Mustards,Yellow-mustards;;;;;;;;;;;;;;;United States;en:united-states;United States;Vinegar, water mustard seed, salt, turmeric, paprika.;;;;;;1 tsp (5 g);5;;0;;;;0;;;0;;;;;3;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:yellow-mustards;Yellow-mustards;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;3;1.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011152207278;http://world-en.openfoodfacts.org/product/0011152207278/bonito-shavings-katsuobushi-pack-soft-jfc;usda-ndb-import;1489090325;2017-03-09T20:12:05Z;1489090325;2017-03-09T20:12:05Z;Bonito Shavings Katsuobushi Pack Soft;;;;;Jfc;jfc;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Bonito;;;;;;5 g (1 PKT);5;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;1255;1255;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;0;;;;;;;;;;;;;80;;;;1.016;0.4064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011152212364;http://world-en.openfoodfacts.org/product/0011152212364/fresh-soup-noodles-seafood-tonkotsu;usda-ndb-import;1489062088;2017-03-09T12:21:28Z;1489062089;2017-03-09T12:21:29Z;Fresh Soup Noodles;;;;;Seafood Tonkotsu;seafood-tonkotsu;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Noodles: enriched wheat flour(flour, niacin, iron, thiamin mononitrate, riboflavin and folic acid), tapioca starch, water, salt, lactic acid, sodium benzoate added to retard spoilage soup base: rendered pork fat, pork extract (pork extract, rendered pork oil, salt), soy sauce (water, soybeans, wheat, salt), water, bonito powder, sugar, hydrolyzed corn protein, modified corn starch, monosodium glutamate, yeast, xanthan gum, onion powder, disodium guanylate, disodium inosinate, white pepper, ginger powder, and garlic powder dried vegetables: dried green onion, dried seaweed.;;;;;;210 g (7.44 oz);210;;5;;en:e270,en:e415,en:e621,en:e627,en:e631;E270 - Lactic acid,E415 - Xanthan gum,E621 - Monosodium glutamate,E627 - Disodium guanylate,E631 - Disodium inosinate;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;1255;1255;;9.05;4.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.021;21.43;0;;;;;;;;;0;;;;;;;2.032;0.8128;;0;;;;;0;;;;;;;;;;;;;;0.038;;0.00086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011152213477;http://world-en.openfoodfacts.org/product/0011152213477/tamanishiki-super-premium-short-grain-rice;usda-ndb-import;1489065718;2017-03-09T13:21:58Z;1587580165;2020-04-22T18:29:25Z;Tamanishiki, super premium short grain rice;;;;;Tamanishiki;tamanishiki;Meals;en:meals;Meals;;;;;;;;;;;;;;;United States;en:united-states;United States;Rice, water and glucond delta lactone.;;;;;;0.5 PKG. (105 g);105;;0;;;;0;;;0;;;0;b;3;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;JFC International Inc.;en:meals;Meals;;;;;;;;636;636;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;36.19;0;;;;;;;;;0;;;1.9;;;;0.025;0.01;;0;;;;;0;;;;;;;;;;;;;;0;;0.00069;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0011152213484;http://world-en.openfoodfacts.org/product/0011152213484/jasmin-rice;org-database-usda;1587640791;2020-04-23T11:19:51Z;1587640791;2020-04-23T11:19:51Z;Jasmin rice;;;;;;;Meals;en:meals;Meals;;;;;;;;;;;;;;;United States;en:united-states;United States;Rice, water and glucono delta lactone.;;;;;;0.5 PKG. (105 g);105;;1;;en:e575;E575 - Glucono-delta-lactone;0;;;0;;;0;b;3;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;JFC International Inc.;en:meals;Meals;;;;;;;;598;598;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;31.43;0;;;;;;;;;0;;;2.86;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0.00034;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0011152214108;http://world-en.openfoodfacts.org/product/0011152214108/baraku-dora-yaki-baked-red-bean-cake-jfc-international-inc;usda-ndb-import;1489077857;2017-03-09T16:44:17Z;1587589264;2020-04-22T21:01:04Z;Baraku Dora Yaki, Baked Red Bean Cake;;;;;Jfc International Inc.;jfc-international-inc;Biscuits and cakes, Cakes;en:biscuits-and-cakes,en:cakes;Biscuits and cakes,Cakes;;;;;;;;;;;;;;;United States;en:united-states;United States;Red bean jam (sugar, red beans, salt), wheat flour, sugar, egg powder, rice powder, trehalose, honey, sweet cooking rice wine (glutinous rice, rice, malted rice, glucose syrup, ethyl alcohol), vegetable oil (soybean and rapeseed), baking powder (sodium bicarbonate, monocalcium phosphate, aluminum potassium sulfate, calcium sulphate, potassium acid tartrate, cornstarch), sodium bicarbonate, glycine.;;;;;;2.3 ONZ (65 g);65;;6;;en:e1510,en:e334,en:e341,en:e341i,en:e500,en:e500ii,en:e515,en:e640,en:e640i;E1510 - Ethanol,E334 - L(+)-tartaric acid,E341 - Calcium phosphates,E341i - Monocalcium phosphate,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E515 - Potassium sulphates,E640 - Glycine and its sodium salt,E640i - Glycine;0;;;0;;;15;d;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;JFC International Inc.;en:cakes;Cakes;;;;;;;;1674;1674;;6.92;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;73.85;56.92;;;;;;;;;0;;;9.23;;;;0.3075;0.123;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0011152214122;http://world-en.openfoodfacts.org/product/0011152214122/dorayaki-baked-red-bean-cake-waraku-co-ltd;usda-ndb-import;1489133466;2017-03-10T08:11:06Z;1587596507;2020-04-22T23:01:47Z;Dorayaki Baked Red Bean Cake;;;;;Waraku Co.  Ltd;waraku-co-ltd;Biscuits and cakes, Cakes;en:biscuits-and-cakes,en:cakes;Biscuits and cakes,Cakes;;;;;;;;;;;;;;;United States;en:united-states;United States;Chestnut jam (sugar, red beans, sweetened chestnut {chestnut, sugar, water}), wheat flour, sugar, egg powder, rice powder, trehalose, honey, sweet cooking rice wine (glutinous rice, rice, malted rice, glucose syrup, ethyl alcohol), vegetable oil (soybean and rapeseed), baking powder (sodium bicarbonate, monocalcium phosphate, aluminum potassium sulfate, calcium sulphate, potassium acid tartrate, cornstarch), sodium bicarbonate, glycine.;;;;;;2.2 ONZ (62 g);62;;6;;en:e1510,en:e334,en:e341,en:e341i,en:e500,en:e500ii,en:e515,en:e640,en:e640i;E1510 - Ethanol,E334 - L(+)-tartaric acid,E341 - Calcium phosphates,E341i - Monocalcium phosphate,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E515 - Potassium sulphates,E640 - Glycine and its sodium salt,E640i - Glycine;0;;;0;;;16;d;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;WARAKU;en:cakes;Cakes;;;;;;;;1686;1686;;7.26;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;74.19;54.84;;;;;;;;;0;;;8.06;;;;0.3025;0.121;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0011152214542;http://world-en.openfoodfacts.org/product/0011152214542/calrose-rice;org-database-usda;1587654534;2020-04-23T15:08:54Z;1587654535;2020-04-23T15:08:55Z;Calrose rice;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices;;;;;;;;;;;;;;;United States;en:united-states;United States;Milled rice.;;;;;;0.25 cup (45 g);45;;0;;;;0;;;0;;;;;;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;BOTAN;en:rices;Rices;;;;;;;;1439;1439;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77.78;;;;;;;;;;;;;6.67;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;0.0008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011152216799;http://world-en.openfoodfacts.org/product/0011152216799/original-flavor-carbonated-soft-drink;org-database-usda;1587674198;2020-04-23T20:36:38Z;1587674198;2020-04-23T20:36:38Z;Original flavor carbonated soft drink;;;;;;;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, citric acid, sodium citrate, artificial flavor, calcium lactate.;;;;;;1 BOTTLE (200 ml);200;;3;;en:e327,en:e330,en:e331;E327 - Calcium lactate,E330 - Citric acid,E331 - Sodium citrates;0;;;0;;;13;e;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;JFC International Inc.;en:sodas;Sodas;;;;;;;;184;184;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;10.5;9;;;;;;;;;0;;;0;;;;0.025;0.01;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0011152216805;http://world-en.openfoodfacts.org/product/0011152216805/strawberry-flavor-carbonated-soft-drink-jfc-international-inc;usda-ndb-import;1489070187;2017-03-09T14:36:27Z;1587584120;2020-04-22T19:35:20Z;Strawberry flavor carbonated soft drink;;;;;Jfc International Inc.;jfc-international-inc;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;France, United States;en:france,en:united-states;France,United States;Carbonated water, high fructose corn syrup, citric acid, sodium citrate, elderberry color,artificial flavor.;;;;;;1 BOTTLE (200 ml);200;;2;;en:e330,en:e331;E330 - Citric acid,E331 - Sodium citrates;0;;;0;;;13;e;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;JFC International Inc.;en:sodas;Sodas;;;;;;;;192;192;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;11;9;;;;;;;;;0;;;0;;;;0.0225;0.009;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0011152217437;http://world-en.openfoodfacts.org/product/0011152217437/wel-pac-japanese-somen-noodles;usda-ndb-import;1489055376;2017-03-09T10:29:36Z;1587573149;2020-04-22T16:32:29Z;Wel-pac, japanese somen noodles;;;;;Wel-Pac;wel-pac;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Noodles;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:noodles;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Noodles;;;;;;;;;;;;;;;United States;en:united-states;United States;Wheat flour, salt and water.;;;;;;1.94 ONZ (55 g);55;;0;;;;0;;;0;;;;;3;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;JFC International Inc.;en:noodles;Noodles;;;;;;;;1443;1443;;0.91;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;72.73;;;;;;;;;;1.8;;;10.91;;;;3.2725;1.309;;0;;;;;0;;;;;;;;;;;;;;0;;0.00065;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011152218519;http://world-en.openfoodfacts.org/product/0011152218519/hapi-ramen-crunchy-snack-original-jfc-international-inc;usda-ndb-import;1489071271;2017-03-09T14:54:31Z;1587584732;2020-04-22T19:45:32Z;Hapi, Ramen Crunchy Snack, Original;;;;;Jfc International Inc.;jfc-international-inc;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Wheat flour, palm olein, modified tapioca starch, soy sauce (soybean, wheat, salt, yeast extract, water), yeast extract, sugar, seasoning (hydrolyzed soy protein, salt), monosodium glutamate.;;;;;;1.06 ONZ (30 g);30;;1;;en:e621;E621 - Monosodium glutamate;0;;;0;;;22;e;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;JFC International Inc.;en:snacks;Snacks;;;;;;;;2092;2092;;26.67;13.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;63.33;0;;;;;;;;;3.3;;;6.67;;;;2.0825;0.833;;0;;;;;0;;;;;;;;;;;;;;0;;0.0012;;;;;;;;;;;;;;;;;;;;;22;;;;;;;;
0011152218717;http://world-en.openfoodfacts.org/product/0011152218717/biscuits;org-database-usda;1587657294;2020-04-23T15:54:54Z;1587657294;2020-04-23T15:54:54Z;Biscuits;;;;;;;Snacks, Sweet snacks, Biscuits and cakes, Biscuits;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Snacks,Sweet snacks,Biscuits and cakes,Biscuits;;;;;;;;;;;;;;;United States;en:united-states;United States;Wheat flour, sugar, palm oil shortening, sesame, salt, leavening agents(ammonium hydrogen carbonate, sodium hydrogen carbonate), calcium carbonate, glucose, yeast, flour treatment agent(sodium metabisulfite), soy lecithin, artificial flavor, colors (beta-carotene, caramel).;en:gluten,en:sesame-seeds;;;;;1.31 ONZ (37 g);37;;6;;en:e150,en:e160a,en:e160ai,en:e223,en:e322,en:e322i,en:e500,en:e500ii,en:e503,en:e503ii;E150 - Caramel,E160a - Alpha-carotene,E160ai - Beta-carotene,E223 - Sodium metabisulphite,E322 - Lecithins,E322i - Lecithin,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E503 - Ammonium carbonates,E503ii - Ammonium hydrogen carbonate;0;;;1;;e160a-beta-carotene;24;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;GINBIS FOUR SEAS FOODS (SHANTOU) CO., LTD.;en:biscuits;Biscuits;;;;;;;;2151;2151;;24.32;10.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.014;64.86;21.62;;;;;;;;;0;;;8.11;;;;1.08;0.432;;0;;;;;0;;;;;;;;;;;;;;0.216;;0.00097;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;
0011152218724;http://world-en.openfoodfacts.org/product/0011152218724/seaweed-flavored-biscuits;org-database-usda;1587659438;2020-04-23T16:30:38Z;1587659438;2020-04-23T16:30:38Z;Seaweed flavored biscuits;;;;;;;Snacks, Sweet snacks, Biscuits and cakes, Biscuits;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Snacks,Sweet snacks,Biscuits and cakes,Biscuits;;;;;;;;;;;;;;;United States;en:united-states;United States;Wheat flour, sugar, palm oil, palm oil shortening, sesame, salt, dried seaweed, leavening agents (ammonium hydrogen carbonate, sodium hydrogen carbonate), calcium carbonate, glucose, yeast, artificial flavor, flour treatment agent(sodium metabisulfite), soy lecithin, colors (beta-carotene, caramel).;en:gluten,en:sesame-seeds;;;;;1.31 ONZ (37 g);37;;6;;en:e150,en:e160a,en:e160ai,en:e223,en:e322,en:e322i,en:e500,en:e500ii,en:e503,en:e503ii;E150 - Caramel,E160a - Alpha-carotene,E160ai - Beta-carotene,E223 - Sodium metabisulphite,E322 - Lecithins,E322i - Lecithin,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E503 - Ammonium carbonates,E503ii - Ammonium hydrogen carbonate;0;;;1;;e160a-beta-carotene;25;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;GINBIS;en:biscuits;Biscuits;;;;;;;;2151;2151;;24.32;10.81;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;64.86;21.62;;;;;;;;;0;;;8.11;;;;1.1475;0.459;;0;;;;;0;;;;;;;;;;;;;;0.162;;0.00292;;;;;;;;;;;;;;;;;;;;;25;;;;;;;;
