0011150570190;http://world-en.openfoodfacts.org/product/0011150570190/breaded-potato-encrusted-cod;org-database-usda;1587657402;2020-04-23T15:56:42Z;1587657403;2020-04-23T15:56:43Z;Breaded potato encrusted cod;;;;;;;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Cod, bleached wheat flour, modified corn starch, potato granules, cheddar cheese (pasteurized cow's milk, cheese cultures, salt, enzymes), yellow corn flour, butter (cream, salt), salt, dehydrated potato, dry potato mix (potatoes, corn starch, guar gum, salt, methylcellulose), maltodextrin, disodium inosinate, disodium guanylate, whey, milk, garlic powder, dextrose, egg whites, onion powder, natural flavors, soybean oil, palm oil, corn syrup solids, unsalted butter (pasteurized cream, natural flavor), natural butter flavor, leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate), sugar, gum arabic, yeast, vinegar solids, dehydrated chives, spices, concentrated lemon juice, lactic acid, annatto and turmeric extract, soy lecithin, yellow 5, yellow 6. partially fried in canola oil.;en:fish,en:milk;;;;;4 ONZ (113 g);113;;14;;en:e100,en:e102,en:e110,en:e160b,en:e270,en:e322,en:e322i,en:e412,en:e414,en:e450,en:e461,en:e500,en:e500ii,en:e541,en:e627,en:e631;E100 - Curcumin,E102 - Tartrazine,E110 - Sunset yellow FCF,E160b - Annatto,E270 - Lactic acid,E322 - Lecithins,E322i - Lecithin,E412 - Guar gum,E414 - Acacia gum,E450 - Diphosphates,E461 - Methyl cellulose,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E541 - Sodium aluminium phosphate,E627 - Disodium guanylate,E631 - Disodium inosinate;0;;;0;;;2;b;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;FISHERMAN'S RESERVE;en:frozen-seafood;Frozen seafood;;;;;;;;925;925;;11.5;1.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.031;18.58;1.77;;;;;;;;;2.7;;;11.5;;;;1.3725;0.549;;0;;;;;0;;;;;;;;;;;;;;0.035;;0.00032;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
0011150570213;http://world-en.openfoodfacts.org/product/0011150570213/breaded-cheddar-bacon-encrusted-shrimp-roundy-s;usda-ndb-import;1489093858;2017-03-09T21:10:58Z;1587593294;2020-04-22T22:08:14Z;Breaded Cheddar Bacon Encrusted Shrimp;;;;;Roundy's;roundy-s;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Shrimp, bleached wheat flour, modified corn starch, yellow corn flour, potato sticks (dried potatoes, cottonseed oil, salt), salt, cheddar cheese (milk, cheese cultures, salt, enzymes), dried potatoes, buttermilk powder, yeast extract, whey, yeast, leavening (sodium acid pyrophosphate, sodium bicarbonate), sodium tripolyphosphate, natural and artificial flavors, dried parsley, palm oil, dextrose, egg whites, wheat gluten, dried onion, autolyzed yeast extract, dried garlic, flavor (torula yeast, hydrolyzed soy protein, maltodextrin, natural smoke flavor, partially hydrogenated soybean oil, natural flavor, thiamin hydrochloride, lecithin), maltodextrin, nonfat milk, citric acid, disodium inosinate and disodium guanylate, lactic acid, sour cream (cream, nonfat milk, cultures), xanthan gum, paprika extract, turmeric extract, guar gum, annatto extract, caramel color, soy lecithin, spice extract. partially fried in canola oil.;;;;;;4 ONZ (113 g);113;;14;;en:e100,en:e150c,en:e160b,en:e160c,en:e270,en:e322,en:e322i,en:e330,en:e412,en:e415,en:e450,en:e452,en:e452vi,en:e500,en:e500ii,en:e627,en:e631;E100 - Curcumin,E150c - Ammonia caramel,E160b - Annatto,E160c - Paprika extract,E270 - Lactic acid,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E412 - Guar gum,E415 - Xanthan gum,E450 - Diphosphates,E452 - Polyphosphates,E452vi - Sodium tripolyphosphate,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E627 - Disodium guanylate,E631 - Disodium inosinate;0;;;0;;;13;d;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:frozen-seafood;Frozen seafood;;;;;;;;1075;1075;;15.04;1.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.031;21.24;0.88;;;;;;;;;1.8;;;8.85;;;;2.3;0.92;;0;;;;;0;;;;;;;;;;;;;;0.053;;0.00064;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0011150571005;http://world-en.openfoodfacts.org/product/0011150571005/roundy-s-fisherman-s-tilapia-fillets;usda-ndb-import;1489052894;2017-03-09T09:48:14Z;1587572340;2020-04-22T16:19:00Z;Roundy's, fisherman's, tilapia fillets;;;;;Roundy's;roundy-s;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Tilapia, water, olive oil blend (canola oil and olive oil), salt, natural flavors (with smoke and grill flavors), spices, dehydrated garlic, paprika, dehydrated onion, red bell pepper, citric acid.;;;;;;5 ONZ (142 g);142;;1;;en:e330;E330 - Citric acid;0;;;0;;;1;b;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:frozen-seafood;Frozen seafood;;;;;;;;678;678;;9.86;1.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.039;1.41;0;;;;;;;;;0.7;;;16.9;;;;0.705;0.282;;0.0000846;;;;;0.0034;;;;;;;;;;;;;;0.014;;0.00051;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0011150571012;http://world-en.openfoodfacts.org/product/0011150571012/whole-tilapia-fillet-roundy-s;usda-ndb-import;1489093859;2017-03-09T21:10:59Z;1587593294;2020-04-22T22:08:14Z;Whole Tilapia Fillet;;;;;Roundy's;roundy-s;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Tilapia, olive oil blend (canola oil and olive oil), water, black pepper, salt, sugar, dehydrated lemon peel, dehydrated garlic, dehydrated onion, herbs, spices, citric acid, modified food starch, natural lemon flavor.;;;;;;5 ONZ (142 g);142;;1;;en:e330;E330 - Citric acid;0;;;0;;;0;b;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:frozen-seafood;Frozen seafood;;;;;;;;736;736;;11.97;1.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.039;1.41;0.7;;;;;;;;;0;;;16.2;;;;0.5975;0.239;;0;;;;;0.0017;;;;;;;;;;;;;;0.014;;0.00076;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0011150571036;http://world-en.openfoodfacts.org/product/0011150571036/roundy-s-fisherman-s-wild-pacific-salmon-fillets;usda-ndb-import;1489052894;2017-03-09T09:48:14Z;1587572340;2020-04-22T16:19:00Z;Roundy's, fisherman's, wild pacific salmon fillets;;;;;Roundy's;roundy-s;Seafood, Fishes, Fish fillets, Salmons, Salmon fillets, Frozen seafood;en:seafood,en:fishes,en:fish-fillets,en:salmons,en:frozen-seafood,en:salmon-fillets;Seafood,Fishes,Fish fillets,Salmons,Frozen seafood,Salmon fillets;;;;;;;;;;;;;;;United States;en:united-states;United States;Pink salmon, water, olive oil blend (canola oil and olive oil), salt, natural flavors (with smoke and grill flavors), spices, dehydrated garlic, paprika, dehydrated onion, red bell pepper, citric acid.;;;;;;5 ONZ (142 g);142;;1;;en:e330;E330 - Citric acid;0;;;0;;;-2;a;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:salmon-fillets;Salmon fillets;;;;;;;;590;590;;5.63;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.025;3.52;0;;;;;;;;;1.4;;;19.01;;;;0.7225;0.289;;0;;;;;0.0008;;;;;;;;;;;;;;0.028;;0.00076;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0011150571043;http://world-en.openfoodfacts.org/product/0011150571043/wild-pacific-salmon-fillets-roundy-s;usda-ndb-import;1489093865;2017-03-09T21:11:05Z;1587593298;2020-04-22T22:08:18Z;Wild Pacific Salmon Fillets;;;;;Roundy's;roundy-s;Seafood, Fishes, Fish fillets, Salmons, Salmon fillets, Frozen seafood;en:seafood,en:fishes,en:fish-fillets,en:salmons,en:frozen-seafood,en:salmon-fillets;Seafood,Fishes,Fish fillets,Salmons,Frozen seafood,Salmon fillets;;;;;;;;;;;;;;;United States;en:united-states;United States;Pink salmon, olive oil blend (canola oil and olive oil), water, salt, sugar, spices, onion powder, garlic powder, maltodextrin, paprika, natural hickory smoke flavor.;;;;;;5 ONZ (142 g);142;;0;;;;0;;;0;;;3;c;3;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:salmon-fillets;Salmon fillets;;;;;;;;824;824;;14.08;1.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.035;0.7;0;;;;;;;;;0;;;16.2;;;;1.3375;0.535;;0.0000423;;;;;0;;;;;;;;;;;;;;0.014;;0.00051;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
0011150571050;http://world-en.openfoodfacts.org/product/0011150571050/wild-caught-cod-fillets-sauced-sun-dried-tomato-olive-roundy-s;usda-ndb-import;1489052894;2017-03-09T09:48:14Z;1587572340;2020-04-22T16:19:00Z;Wild caught cod fillets, sauced sun-dried tomato & olive;;;;;Roundy's;roundy-s;Frozen foods;en:frozen-foods;Frozen foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Cod, water, sun-dried tomatoes, black olives, parmesan cheese (part-skim milk, cultures, salt, enzymes), modified corn starch, salt, dehydrated garlic, corn syrup solids, tomato powder, dehydrated tomato, dehydrated parsley, maltodextrin, dehydrated sun-dried tomato, lemon juice, guar gum, natural flavor, olive oil blend (canola oil and olive oil), basil, potato starch.;;;;;;6 ONZ (170 g);170;;1;;en:e412;E412 - Guar gum;0;;;0;;;0;b;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:frozen-foods;Frozen foods;;;;;;;;418;418;;2.94;0.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.032;5.29;0;;;;;;;;;0.6;;;12.35;;;;1.045;0.418;;0.0000354;;;;;0.0035;;;;;;;;;;;;;;0.035;;0.00085;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0011150571067;http://world-en.openfoodfacts.org/product/0011150571067/fisherman-s-reserve-wild-pacific-salmon-fillets-premium-wild-caught-tender-salmon-with-a-sweet-and-savory-peach-salsa-glaze-sweet-spicy-peach-salsa-roundy-s;usda-ndb-import;1489052893;2017-03-09T09:48:13Z;1562578570;2019-07-08T09:36:10Z;Fisherman's Reserve, Wild Pacific Salmon Fillets, Premium Wild Caught, Tender Salmon With A Sweet And Savory Peach Salsa Glaze, Sweet & Spicy Peach Salsa;;;;;Roundy's;roundy-s;Seafood, Fishes, Fish fillets, Salmons, Salmon fillets;en:seafood,en:fishes,en:fish-fillets,en:salmons,en:salmon-fillets;Seafood,Fishes,Fish fillets,Salmons,Salmon fillets;;;;;;;;;;;;;;;United States;en:united-states;United States;Pink salmon, peaches, water, fructose, modified corn starch, tomato powder, salt, maltodextrin, brown sugar, onion powder, citric acid, spices, garlic powder, natural flavors, chipotle pepper, worcestershire sauce (vinegar, molasses corn syrup, salt, caramel color, garlic powder, sugar, spices, tamarind, natural flavor), xanthan gum, soybean oil (as a processing aid), dehydrated parsley, caramel color, peach juice solids, extractives of paprika, red wine vinegar, natural smoke flavor, red bell pepper, olive oil blend (canola oil and olive oil).;;;;;;170 g (6 oz);170;;3;;en:e150c,en:e330,en:e415;E150c - Ammonia caramel,E330 - Citric acid,E415 - Xanthan gum;0;;;0;;;-2;a;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;en:salmon-fillets;Salmon fillets;;;;;;;;444;444;;3.53;0.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.029;4.12;2.35;;;;;;;;;0.6;;;14.12;;;;0.49276;0.197104;;0.0001323;;;;;0.0212;;;;;;;;;;;;;;0.012;;0.00042;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0011150571074;http://world-en.openfoodfacts.org/product/0011150571074/wild-pacific-salmon-fillets-roundy-s;usda-ndb-import;1489052893;2017-03-09T09:48:13Z;1587572339;2020-04-22T16:18:59Z;Wild pacific salmon fillets;;;;;Roundy's;roundy-s;Seafood, Fishes, Fish fillets, Salmons, Salmon fillets, Frozen seafood;en:seafood,en:fishes,en:fish-fillets,en:salmons,en:frozen-seafood,en:salmon-fillets;Seafood,Fishes,Fish fillets,Salmons,Frozen seafood,Salmon fillets;;;;;;;;;;;;;;;United States;en:united-states;United States;Pink salmon, poblano black bean salsa (super sweet corn, red bell pepper, red onion, poblano pepper, black bean (black bean, salt), green bell pepper), water, sea salt blend (potassium chloride and sodium chloride), brown sugar, spices (including chili pepper), paprika, modified corn starch, dehydrated garlic, dehydrated onion, mustard, cocoa powder (processed with alkali), soybean oil, dehydrated parsley, turmeric, garlic powder, cellulose gum, extractives of paprika, xanthan gum, poblano pepper, olive oil blend (canola oil and olive oil), potato starch.;;;;;;6 ONZ (170 g);170;;2;;en:e415,en:e466;E415 - Xanthan gum,E466 - Sodium carboxy methyl cellulose;0;;;0;;;-2;a;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;FISHERMAN'S;en:salmon-fillets;Salmon fillets;;;;;;;;565;565;;5.88;0.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.029;5.29;1.76;;;;;;;;;1.2;;;14.71;;;;0.8825;0.353;;0.0002646;;;;;0.0088;;;;;;;;;;;;;;0.012;;0.00159;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0011150572293;http://world-en.openfoodfacts.org/product/0011150572293/tilapia-fillets-roundy-s;usda-ndb-import;1489133945;2017-03-10T08:19:05Z;1587596968;2020-04-22T23:09:28Z;Tilapia Fillets;;;;;Roundy's;roundy-s;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Tilapia.;;;;;;4 ONZ (113 g);113;;0;;;;0;;;0;;;-4;a;;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:frozen-seafood;Frozen seafood;;;;;;;;406;406;;2.65;0.44;;;;;;;;;;;;;;;0.44;0;;;;;;;;;;;;;;;;;0;0.049;0;0;;;;;;;;;0;;;18.58;;;;0.055;0.022;;0;;;;;0;;;;;;;;;;;;;;0.018;;0.00064;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0011150572309;http://world-en.openfoodfacts.org/product/0011150572309/fisherman-s-reserve-swai-fillets-roundy-s;usda-ndb-import;1489070070;2017-03-09T14:34:30Z;1489070070;2017-03-09T14:34:30Z;Fisherman's Reserve, Swai Fillets;;;;;Roundy's;roundy-s;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Swai.;;;;;;113 g (4 ONZ);113;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;368;368;;1.77;0.44;;;;;;;;;;;;;;;0.88;0.88;;;;;;;;;;;;;;;;;0;0.022;0;0;;;;;;;;;0;;;18.58;;;;0.06858;0.027432;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011150572354;http://world-en.openfoodfacts.org/product/0011150572354/roundy-s-fisherman-s-reserve-atlantic-salmon-fillets;usda-ndb-import;1489052907;2017-03-09T09:48:27Z;1587572348;2020-04-22T16:19:08Z;Roundy's, fisherman's reserve, atlantic salmon fillets;;;;;Roundy's;roundy-s;Seafood, Fishes, Fish fillets, Salmons, Salmon fillets, Frozen seafood;en:seafood,en:fishes,en:fish-fillets,en:salmons,en:frozen-seafood,en:salmon-fillets;Seafood,Fishes,Fish fillets,Salmons,Frozen seafood,Salmon fillets;;;;;;;;;;;;;;;United States;en:united-states;United States;Atlantic salmon, astaxanthin added for color.;;;;;;4 ONZ (113 g);113;;0;;;;0;;;0;;;0;b;1;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:salmon-fillets;Salmon fillets;;;;;;;;887;887;;13.27;3.1;;;;;;;;;;;;;;;3.98;3.98;;;;;;;;;;;;;;;;;0;0.053;0;0;;;;;;;;;0;;;20.35;;;;0.145;0.058;;0.0000264;;;;;0.0042;;;;;;;;;;;;;;0.018;;0.00032;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0011150572378;http://world-en.openfoodfacts.org/product/0011150572378/wild-caught-mahi-mahi-fillets-roundy-s;usda-ndb-import;1489133945;2017-03-10T08:19:05Z;1587596968;2020-04-22T23:09:28Z;Wild Caught Mahi Mahi Fillets;;;;;Roundy's;roundy-s;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Mahi mahi.;;;;;;4 ONZ (113 g);113;;0;;;;0;;;0;;;-4;a;;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;ROUNDY'S;en:frozen-seafood;Frozen seafood;;;;;;;;368;368;;0.88;0;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0.075;0;0;;;;;;;;;0;;;18.58;;;;0.22;0.088;;0.0000531;;;;;0;;;;;;;;;;;;;;0.018;;0.00127;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
