00239257;http://world-en.openfoodfacts.org/product/00239257/by-sainsbury-s;kiliweb;1556743544;2019-05-01T20:45:44Z;1587843553;2020-04-25T19:39:13Z;;;;;;By Sainsbury's;by-sainsbury-s;;;;;;;;en:sustainable-seafood-msc;en:sustainable-fishery,en:sustainable-seafood-msc;Sustainable fishery,Sustainable Seafood MSC;MSC-C-55423;msc-c-55423;;;;;;en:GB;en:united-kingdom;United Kingdom;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name to be completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00239257/front_en.18.400.jpg;https://static.openfoodfacts.org/images/products/00239257/front_en.18.200.jpg;https://static.openfoodfacts.org/images/products/00239257/ingredients_en.20.400.jpg;https://static.openfoodfacts.org/images/products/00239257/ingredients_en.20.200.jpg;;;;2845;2845;;95;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2.48;;;;;;;;;;;;4.5;;;;0.62;0.248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0023933001043;http://world-en.openfoodfacts.org/product/0023933001043/yellow-round-tortilla-chips;usda-ndb-import;1489061300;2017-03-09T12:08:20Z;1587577354;2020-04-22T17:42:34Z;Yellow Round Tortilla Chips;;;;;;;Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips;en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips;Snacks,Salty snacks,Appetizers,Chips and fries,Crisps,Corn chips;;;;;;;;;;;;;;;United States;en:united-states;United States;Ground yellow corn, vegetable oil (contains corn and/or cottonseed oil), and salt.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;9;c;3;Salty snacks;Appetizers;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Dierberg's Markets, Inc.;en:corn-chips;Corn chips;;;;;;;;2243;2243;;25;3.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;64.29;0;;;;;;;;;7.1;;;7.14;;;;1.16;0.464;;0;;;;;0;;;;;;;;;;;;;;0;;0.00129;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;
0023933001241;http://world-en.openfoodfacts.org/product/0023933001241/white-kernels-popcorn-dierbergs;usda-ndb-import;1489059228;2017-03-09T11:33:48Z;1587576060;2020-04-22T17:21:00Z;White kernels popcorn;;;;;Dierbergs;dierbergs;Snacks, Popcorn;en:snacks,en:popcorn;Snacks,Popcorn;;;;;;;;;;;;;;;United States;en:united-states;United States;Popcorn;;;;;;3 Tbsp (33 g);33;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Dierberg's Markets, Inc.;en:popcorn;Popcorn;;;;;;;;1393;1393;;4.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;81.82;3.03;;;;;;;;;21.2;;;12.12;;;;0.075;0.03;;;;;;;;;;;;;;;;;;;;;;;0.00218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0023933001258;http://world-en.openfoodfacts.org/product/0023933001258/white-kernels-popcorn-dierberg-s-markets-inc;usda-ndb-import;1489071357;2017-03-09T14:55:57Z;1587584794;2020-04-22T19:46:34Z;White Kernels Popcorn;;;;;Dierberg's Markets  Inc.;dierberg-s-markets-inc;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;100% non-gmo white popcorn;;;;;;3 Tbsp (33 g);33;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Dierberg's Markets, Inc.;en:snacks;Snacks;;;;;;;;1393;1393;;4.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;81.82;3.03;;;;;;;;;21.2;;;12.12;;;;0.075;0.03;;;;;;;;;;;;;;;;;;;;;;;0.00218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0023933001265;http://world-en.openfoodfacts.org/product/0023933001265/yellow-kernels-popcorn-dierbergs;usda-ndb-import;1489071998;2017-03-09T15:06:38Z;1489071998;2017-03-09T15:06:38Z;Yellow Kernels Popcorn;;;;;Dierbergs,  Dierberg's Markets  Inc.;dierbergs,dierberg-s-markets-inc;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;100% non-gmo yellow popcorn;;;;;;33 g (3 Tbsp);33;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;1393;1393;;4.55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;81.82;3.03;;;;;;;;;21.2;;;12.12;;;;0.0762;0.03048;;;;;;;;;;;;;;;;;;;;;;;0.00218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0023933002019;http://world-en.openfoodfacts.org/product/0023933002019/wheat-bran-cereal-dierbergs;usda-ndb-import;1489053732;2017-03-09T10:02:12Z;1489053733;2017-03-09T10:02:13Z;Wheat Bran Cereal;;;;;Dierbergs;dierbergs;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Whole wheat, wheat bran, sugar, brown sugar syrup, salt, malt extract. vitamins and minerals: iron (ferric orthophosphate), vitamin c (sodium ascorbate), vitamin a (palmitate), niacinamide, vitamin b1 (thiamine mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin d (cholecalciferol), vitamin b2 (riboflavin), folic acid.;;;;;;56 g (1.25 cup);56;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;1644;1644;;3.57;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;80.36;16.07;;;;;;;;;16.1;;;8.93;;;;1.905;0.762;;0.0006696;;0.000001775;;;0.0268;0.007;0.007589;0.008929;0.000893;0.000056;;;;;;;0.661;;0.036;;0.03214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0023933002330;http://world-en.openfoodfacts.org/product/0023933002330/dierbergs-dark-red-kidney-beans-dierbergs-markets-inc;openfoodfacts-contributors;1523406373;2018-04-11T00:26:13Z;1562823522;2019-07-11T05:38:42Z;Dierbergs Dark Red Kidney Beans;;425 g;;;Dierbergs Markets Inc;dierbergs-markets-inc;Plant-based foods and beverages, Plant-based foods, Legumes and their products, Legumes, Seeds, Legume seeds, Pulses, Common beans, Red beans, Red kidney beans;en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:legumes,en:seeds,en:legume-seeds,en:pulses,en:common-beans,en:red-beans,en:red-kidney-beans;Plant-based foods and beverages,Plant-based foods,Legumes and their products,Legumes,Seeds,Legume seeds,Pulses,Common beans,Red beans,Red kidney beans;;;;;;;;;;;;;;;United States;en:united-states;United States;;;;;;;;;;;;;;;;;;;;;;;Cereals and potatoes;Legumes;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;;en:red-kidney-beans;Red kidney beans;https://static.openfoodfacts.org/images/products/002/393/300/2330/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/002/393/300/2330/front_en.3.200.jpg;https://static.openfoodfacts.org/images/products/002/393/300/2330/ingredients_en.6.400.jpg;https://static.openfoodfacts.org/images/products/002/393/300/2330/ingredients_en.6.200.jpg;https://static.openfoodfacts.org/images/products/002/393/300/2330/nutrition_en.9.400.jpg;https://static.openfoodfacts.org/images/products/002/393/300/2330/nutrition_en.9.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0023933008288;http://world-en.openfoodfacts.org/product/0023933008288/lowfat-milk-dierbergs;usda-ndb-import;1489142065;2017-03-10T10:34:25Z;1587634602;2020-04-23T09:36:42Z;Lowfat milk;;;;;Dierbergs,  Dierberg's Markets  Inc.;dierbergs,dierberg-s-markets-inc;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Lowfat milk, vitamin a palmitate, vitamin d3.;;;;;;1 cup (240 ml);240;;0;;;;0;;;0;;;-1;a;1;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Dierberg's Markets, Inc.;en:milks;Milks;;;;;;;;192;192;;1.04;0.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.004;5.42;5;;;;;;;;;0;;;3.33;;;;0.135;0.054;;0.0000624;;0.00000105;;;0.001;;;;;;;;;;;;;;0.125;;0;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
0023933008356;http://world-en.openfoodfacts.org/product/0023933008356/100-pure-orange-juice-dierbergs;usda-ndb-import;1489141259;2017-03-10T10:20:59Z;1489141259;2017-03-10T10:20:59Z;100% Pure Orange Juice;;;;;Dierbergs,  Dierberg's Markets  Inc.;dierbergs,dierberg-s-markets-inc;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;100% orange juice.;;;;;;240 ml (8 fl oz);240;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;192;192;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.83;9.17;;;;;;;;;;;;0.83;;;;0;0;;;;;;;0.03;0.063;;;;;;;;;;;0.188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0023933008530;http://world-en.openfoodfacts.org/product/0023933008530/dierbergs-grated-cheese-parmesan;usda-ndb-import;1489059232;2017-03-09T11:33:52Z;1587576063;2020-04-22T17:21:03Z;Dierbergs, grated cheese, parmesan;;;;;Dierbergs;dierbergs;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Parmesan cheese (cultured part-skim milk, salt, enzymes), powdered cellulose added to prevent caking. aged over 10 months.;;;;;;2 tsp (5 g);5;;0;;;;0;;;0;;;19;e;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Dierberg's Markets, Inc.;en:cheeses;Cheeses;;;;;;;;1674;1674;;30;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.1;0;0;;;;;;;;;0;;;40;;;;4.5;1.8;;0;;;;;0;;;;;;;;;;;;;;1.2;;0;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;
0023933009803;http://world-en.openfoodfacts.org/product/0023933009803/jalapeno-chicken-sausage-with-pepper-jack-cheese;org-database-usda;1587638246;2020-04-23T10:37:26Z;1587638247;2020-04-23T10:37:27Z;Jalapeno chicken sausage with pepper jack cheese;;;;;;;Meats, Prepared meats, Sausages;en:meats,en:prepared-meats,en:sausages;Meats,Prepared meats,Sausages;;;;;;;;;;;;;;;United States;en:united-states;United States;Chicken, water, diced hi temp pasteurized processed pepper cheese (pasteurized processed cheese [cultured milk, water, skim milk, whey, jalapeno peppers, red bell peppers, cream, salt, sorbic acid, natural flavor, enzymes], powdered cellulose, potassium sorbet, natamycin), chicken skin, blend of spices and seasonings (including salt, modified potato starch, dehydrated, jalapeno pepper, spices, spice extractives, onion and garlic powder), vinegar, lemon juice concentrate, stuffed in a hog casing.;en:milk;;;;;2.5 ONZ (70 g);70;;3;;en:e200,en:e235,en:e460,en:e460ii;E200 - Sorbic acid,E235 - Natamycin,E460 - Cellulose,E460ii - Powdered cellulose;0;;;0;;;11;d;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Dierberg's Markets, Inc.;en:sausages;Sausages;;;;;;;;540;540;;5.71;2.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.071;1.43;0;;;;;;;;;0;;;17.14;;;;1.8925;0.757;;0;;;;;0.0034;;;;;;;;;;;;;;0.029;;0.00051;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0023933009834;http://world-en.openfoodfacts.org/product/0023933009834/mild-italian-chicken-sausage-dierbergs;usda-ndb-import;1489094088;2017-03-09T21:14:48Z;1587593433;2020-04-22T22:10:33Z;Mild italian chicken sausage;;;;;Dierbergs;dierbergs;Meats, Prepared meats, Sausages;en:meats,en:prepared-meats,en:sausages;Meats,Prepared meats,Sausages;;;;;;;;;;;;;;;United States;en:united-states;United States;Chicken, blend of spices and seasonings (including paprika, sugar, salt, spice extractive), chicken skin, water, vinegar, lemon juice concentrate.;;;;;;2.5 ONZ (70 g);70;;0;;;;0;;;0;;;3;c;3;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Dierberg's Markets, Inc.;en:sausages;Sausages;;;;;;;;540;540;;5;1.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.079;2.86;1.43;;;;;;;;;1.4;;;18.57;;;;1.75;0.7;;0.0000429;;;;;0;;;;;;;;;;;;;;0.029;;0.00103;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
0023933009940;http://world-en.openfoodfacts.org/product/0023933009940/spinach-feta-chicken-italian-sausage;org-database-usda;1587673975;2020-04-23T20:32:55Z;1587673976;2020-04-23T20:32:56Z;Spinach & feta chicken italian sausage;;;;;;;Meats, Prepared meats, Sausages;en:meats,en:prepared-meats,en:sausages;Meats,Prepared meats,Sausages;;;;;;;;;;;;;;;United States;en:united-states;United States;Chicken, feta cheese (cultured pasteurized milk, salt, enzymes, and cellulose powder (anti-caking agent), guar gum, locust bran gum), spinach, salt, water, vinegar, spices, dextrose, garlic powder, feta cheese flavor (feta cheese [pasteurized milk, salt, cultures, enzymes], natural flavors, sodium phosphate), onion powder, natural flavors, toasted onion powder, yeast extract, dehydrated garlic, oleoresin paprika, parmesan cheese flavor, (whey, parmesan cheese [part skim milk, salt, cultures, enzymes], maltodextrin, salt, natural flavors, disodium phosphate), stuffed in natural hog casings.;en:milk;;;;;4 ONZ (112 g);112;;2;;en:e339,en:e339ii,en:e412;E339 - Sodium phosphates,E339ii - Disodium phosphate,E412 - Guar gum;0;;;0;;;11;d;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Dierberg's Markets, Inc.;en:sausages;Sausages;;;;;;;;523;523;;4.46;1.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.071;0.89;0;;;;;;;;;0;;;19.64;;;;2.0525;0.821;;0.0001071;;;;;0;;;;;;;;;;;;;;0.036;;0.00096;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0023933100722;http://world-en.openfoodfacts.org/product/0023933100722/tomato-paste-dierbergs;usda-ndb-import;1489059232;2017-03-09T11:33:52Z;1562905091;2019-07-12T04:18:11Z;Tomato Paste;;;;;Dierbergs;dierbergs;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Tomatoes-and-tomato-products, Tomato pastes;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:tomatoes-and-their-products,en:tomato-pastes;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Tomatoes and their products,Tomato pastes;;;;;;;;;;;;;;;United States;en:united-states;United States;Ingredients: tomatoes;;;;;;33 g (2 Tbsp);33;;0;;;;0;;;0;;;;;1;Fruits and vegetables;Vegetables;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;en:tomato-pastes;Tomato pastes;;;;;;;;381;381;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.18;9.09;;;;;;;;;3;;;6.06;;;;0.15494;0.061976;;0.0004545;;;;;0.0182;;;;;;;;;;;;;;;;0.00218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
