0021140026903;http://world-en.openfoodfacts.org/product/0021140026903/winn-dixie-queso-sour-cream-dip;usda-ndb-import;1489078202;2017-03-09T16:50:02Z;1587589627;2020-04-22T21:07:07Z;Winn-dixie, queso sour cream dip;;;;;Winn-Dixie,  Winn-Dixie Stores  Inc.;winn-dixie,winn-dixie-stores-inc;Groceries, Sauces, Dips;en:groceries,en:sauces,en:dips;Groceries,Sauces,Dips;;;;;;;;;;;;;;;United States;en:united-states;United States;Skim milk, cream, water, neufchatel cheese (pasteurized milk and cream, cheese culture, salt, carob bean gum), cheddar cheese (pasteurized milk, cheese culture, salt, enzymes, annatto [color], natamycin [natural mold inhibitor]), modified cornstarch, sugar, salt, maltodextrin, lactic and citric acid, gelatin, whey solids, dehydrated red bell pepper, natural cheddar cheese flavor, dehydrated onion and garlic, mono - and diglycerides, dehydrated jalapeno pepper, potassium sorbate (preservative), annatto (color), guar gum, disodium phosphate, locust bean gum, xanthan gum, spices, sodium alginate, natural flavor, yeast extract.;;;;;;2 Tbsp (30 g);30;;11;;en:e160b,en:e202,en:e235,en:e330,en:e339,en:e339ii,en:e401,en:e410,en:e412,en:e415,en:e428,en:e471;E160b - Annatto,E202 - Potassium sorbate,E235 - Natamycin,E330 - Citric acid,E339 - Sodium phosphates,E339ii - Disodium phosphate,E401 - Sodium alginate,E410 - Locust bean gum,E412 - Guar gum,E415 - Xanthan gum,E428 - Gelatine,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;17;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Winn-Dixie Stores, Inc.;en:dips;Dips;;;;;;;;628;628;;10;6.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033;10;6.67;;;;;;;;;0;;;3.33;;;;2.1675;0.867;;0.0000999;;;;;0.008;;;;;;;;;;;;;;0.133;;0;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;
0021140026989;http://world-en.openfoodfacts.org/product/0021140026989/fisherman-s-wharf-cocktail-shrimp-winn-dixie-stores-inc;usda-ndb-import;1489090420;2017-03-09T20:13:40Z;1489090421;2017-03-09T20:13:41Z;Fisherman's Wharf, Cocktail Shrimp;;;;;Winn-Dixie Stores  Inc.;winn-dixie-stores-inc;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Shrimp: shrimp, salt, sodium tripolyphosphate (to retain moisture), sodium bisulfite (preservative). cocktail sauce: water, tomato paste, liquid sucrose, horseradish [fresh horseradish, salt, vinegar, mustard oil], distilled vinegar [water, acetic acid],;;;;;;22 g (8 SHRIMP AND 0.8 OZ SAUCE | ABOUT);22;;3;;en:e222,en:e260,en:e452,en:e452vi;E222 - Sodium bisulphite,E260 - Acetic acid,E452 - Polyphosphates,E452vi - Sodium tripolyphosphate;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;2092;2092;;6.82;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.818;22.73;13.64;;;;;;;;;0;;;86.36;;;;14.77772;5.911088;;0.0004092;;;;;0;;;;;;;;;;;;;;0.364;;0.00164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021140027078;http://world-en.openfoodfacts.org/product/0021140027078/tortilla-chip-cupz-winn-dixie;usda-ndb-import;1489071978;2017-03-09T15:06:18Z;1587585240;2020-04-22T19:54:00Z;Tortilla Chip Cupz;;;;;Winn Dixie,  Winn-Dixie Stores  Inc.;winn-dixie,winn-dixie-stores-inc;Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips;en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps,en:corn-chips;Snacks,Salty snacks,Appetizers,Chips and fries,Crisps,Corn chips;;;;;;;;;;;;;;;United States;en:united-states;United States;Stone ground white corn, vegetable oil (contains one or more of the following: corn, sunflower, safflower or canola oil), salt.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;8;c;3;Salty snacks;Appetizers;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Winn-Dixie Stores, Inc.;en:corn-chips;Corn chips;;;;;;;;2092;2092;;21.43;3.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;67.86;0;;;;;;;;;7.1;;;7.14;;;;0.9825;0.393;;0;;;;;0;;;;;;;;;;;;;;0.071;;0.00129;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;
0021140027214;http://world-en.openfoodfacts.org/product/0021140027214/brown-gravy-mix-winn-dixie;usda-ndb-import;1489094070;2017-03-09T21:14:30Z;1587593421;2020-04-22T22:10:21Z;Brown Gravy Mix;;;;;Winn Dixie;winn-dixie;Groceries, Dried products, Dried products to be rehydrated, Sauces, Dehydrated sauces;en:groceries,en:dried-products,en:dried-products-to-be-rehydrated,en:sauces,en:dehydrated-sauces;Groceries,Dried products,Dried products to be rehydrated,Sauces,Dehydrated sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched wheat flour (flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), wheat starch, salt, beef fat, hydrolyzed soy, wheat and corn protein, onion, caramel color, corn syrup, solids, spices, sodium caseinate (milk), mono - and diglycerides, garlic, wheat protein, disodium inosinate and disodium guanylate, extractives of paprika, yeast extract, maltodextrin, citric acid.;;;;;;1 Tbsp (6 g);6;;5;;en:e150c,en:e330,en:e471,en:e627,en:e631;E150c - Ammonia caramel,E330 - Citric acid,E471 - Mono- and diglycerides of fatty acids,E627 - Disodium guanylate,E631 - Disodium inosinate;0;;;0;;;;;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Winn-Dixie Stores, Inc.;en:dehydrated-sauces;Dehydrated sauces;;;;;;;;1745;1745;;8.33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;50;0;;;;;;;;;0;;;16.67;;;;14.1675;5.667;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021140027221;http://world-en.openfoodfacts.org/product/0021140027221/gravy-mix-turkey-winn-dixie;usda-ndb-import;1489094071;2017-03-09T21:14:31Z;1587593421;2020-04-22T22:10:21Z;Gravy mix, turkey;;;;;Winn Dixie;winn-dixie;Groceries, Dried products, Dried products to be rehydrated, Sauces, Dehydrated sauces;en:groceries,en:dried-products,en:dried-products-to-be-rehydrated,en:sauces,en:dehydrated-sauces;Groceries,Dried products,Dried products to be rehydrated,Sauces,Dehydrated sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Lactose (milk), enriched wheat flour (flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), wheat starch, salt, chicken fat, turkey meat, onion, silicon dioxide, torula yeast, caramel color, disodium inosinate, disodium guanylate, wheat protein, spice, natural flavor, yeast extract, extractives of paprika.;;;;;;2 tsp (6 g);6;;3;;en:e150c,en:e627,en:e631;E150c - Ammonia caramel,E627 - Disodium guanylate,E631 - Disodium inosinate;0;;;0;;;;;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Winn-Dixie Stores, Inc.;en:dehydrated-sauces;Dehydrated sauces;;;;;;;;1393;1393;;8.33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;66.67;16.67;;;;;;;;;0;;;0;;;;15.4175;6.167;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021140027238;http://world-en.openfoodfacts.org/product/0021140027238/winn-dixie-chicken-gravy-mix;usda-ndb-import;1489094071;2017-03-09T21:14:31Z;1587593422;2020-04-22T22:10:22Z;Winn-dixie, chicken gravy mix;;;;;Winn-Dixie,  Winn-Dixie Stores  Inc.;winn-dixie,winn-dixie-stores-inc;Groceries, Dried products, Dried products to be rehydrated, Sauces, Dehydrated sauces;en:groceries,en:dried-products,en:dried-products-to-be-rehydrated,en:sauces,en:dehydrated-sauces;Groceries,Dried products,Dried products to be rehydrated,Sauces,Dehydrated sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched wheat flour (flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), wheat starch, dextrose, salt, whey (milk), chicken fat, chicken, silicon dioxide (added to make free flowing), onion, hydrolyzed corn gluten, yeast extract, maltodextrin, chicken broth, modified cornstarch, paprika, xanthan gum, disodium inosinate and disodium guanylate, spice, chicken skin, natural flavor, turmeric, soy sauce (soybean wheat, salt), sugar.;;;;;;2 tsp (6 g);6;;3;;en:e415,en:e627,en:e631;E415 - Xanthan gum,E627 - Disodium guanylate,E631 - Disodium inosinate;0;;;0;;;;;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Winn-Dixie Stores, Inc.;en:dehydrated-sauces;Dehydrated sauces;;;;;;;;1393;1393;;8.33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;66.67;16.67;;;;;;;;;0;;;0;;;;12.9175;5.167;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021140027245;http://world-en.openfoodfacts.org/product/0021140027245/onion-gravy-mix-onion-winn-dixie-stores-inc;usda-ndb-import;1489094072;2017-03-09T21:14:32Z;1587593422;2020-04-22T22:10:22Z;Onion gravy mix, onion;;;;;Winn-Dixie Stores  Inc.;winn-dixie-stores-inc;Groceries, Dried products, Dried products to be rehydrated, Sauces, Dehydrated sauces;en:groceries,en:dried-products,en:dried-products-to-be-rehydrated,en:sauces,en:dehydrated-sauces;Groceries,Dried products,Dried products to be rehydrated,Sauces,Dehydrated sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Wheat starch, onion, salt, beef fat, enriched wheat flour (flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), hydrolyzed corn gluten, soy protein and wheat gluten, corn syrup solids, yeast extract, caramel color, garlic, spices, sodium caseinate (milk), disodium inosinate and guanylate (flavor enhancers), natural flavor.;en:milk;;;;;2 tsp (6 g);6;;1;;en:e150c;E150c - Ammonia caramel;0;;;0;;;;;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Winn-Dixie Stores, Inc.;en:dehydrated-sauces;Dehydrated sauces;;;;;;;;1745;1745;;8.33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;66.67;0;;;;;;;;;0;;;0;;;;13.75;5.5;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021140027252;http://world-en.openfoodfacts.org/product/0021140027252/au-jus-gravy-mix-winn-dixie;usda-ndb-import;1489094072;2017-03-09T21:14:32Z;1489094072;2017-03-09T21:14:32Z;Au Jus Gravy Mix;;;;;Winn Dixie;winn-dixie;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Salt, cornstarch, dextrose, hydrolyzed corn and soy protein, wheat gluten, beef fat, caramel color, onion, corn syrup solids, garlic, spice, celery, sodium carboxymethyl cellulose (thickener), sodium caseinate (milk), natural flavor.;;;;;;2.5 g (0.5 tsp);2.5;;2;;en:e150c,en:e466;E150c - Ammonia caramel,E466 - Sodium carboxy methyl cellulose;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;837;837;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;40;80;;;;;;;;;0;;;0;;;;30.48;12.192;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021140027276;http://world-en.openfoodfacts.org/product/0021140027276/winn-dixie-chili-seasoning-mix;usda-ndb-import;1489094073;2017-03-09T21:14:33Z;1587593423;2020-04-22T22:10:23Z;Winn-dixie, chili seasoning mix;;;;;Winn-Dixie,  Winn-Dixie Stores  Inc.;winn-dixie,winn-dixie-stores-inc;Groceries, Condiments;en:groceries,en:condiments;Groceries,Condiments;;;;;;;;;;;;;;;United States;en:united-states;United States;Chili pepper and other spices, enriched wheat flour (flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), onion, salt, garlic.;;;;;;1.33 Tbsp (9 g);9;;0;;;;0;;;0;;;11;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Winn-Dixie Stores, Inc.;en:condiments;Condiments;;;;;;;;1393;1393;;11.11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;55.56;11.11;;;;;;;;;11.1;;;11.11;;;;9.7225;3.889;;0.0009999;;;;;0;;;;;;;;;;;;;;0;;0.004;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0021140027283;http://world-en.openfoodfacts.org/product/0021140027283/winn-dixie-taco-seasoning-mix;usda-ndb-import;1489094073;2017-03-09T21:14:33Z;1587593423;2020-04-22T22:10:23Z;Winn-dixie, taco seasoning mix;;;;;Winn-Dixie,  Winn-Dixie Stores  Inc.;winn-dixie,winn-dixie-stores-inc;Groceries, Condiments;en:groceries,en:condiments;Groceries,Condiments;;;;;;;;;;;;;;;United States;en:united-states;United States;Spices (including chili pepper, paprika), onion, whey (milk), salt, sugar, garlic potato starch, citric acid.;;;;;;2 tsp (6 g);6;;1;;en:e330;E330 - Citric acid;0;;;0;;;12;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Winn-Dixie Stores, Inc.;en:condiments;Condiments;;;;;;;;1393;1393;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;66.67;16.67;;;;;;;;;16.7;;;16.67;;;;17.5;7;;0.0009999;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0021140027368;http://world-en.openfoodfacts.org/product/0021140027368/colby-jack-cheese-winn-dixie;usda-ndb-import;1489078278;2017-03-09T16:51:18Z;1587589730;2020-04-22T21:08:50Z;Colby Jack Cheese;;;;;Winn Dixie,  Winn-Dixie Stores  Inc.;winn-dixie,winn-dixie-stores-inc;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized milk, cheese cultures, salt, enzymes, annatto (vegetable color).;;;;;;7 CUBES (28 g);28;;1;;en:e160b;E160b - Annatto;0;;;0;;;15;d;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Winn-Dixie Stores, Inc.;en:cheeses;Cheeses;;;;;;;;1644;1644;;32.14;17.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.107;3.57;0;;;;;;;;;0;;;25;;;;1.5175;0.607;;0.0003213;;;;;0;;;;;;;;;;;;;;0.714;;0;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0021140027375;http://world-en.openfoodfacts.org/product/0021140027375/mild-cheddar-cheese-winn-dixie;usda-ndb-import;1489078281;2017-03-09T16:51:21Z;1587589732;2020-04-22T21:08:52Z;Mild Cheddar Cheese;;;;;Winn Dixie,  Winn-Dixie Stores  Inc.;winn-dixie,winn-dixie-stores-inc;Dairies, Fermented foods, Fermented milk products, Cheeses, Cow cheeses, Cheeses from the United Kingdom, Cheeses from England, Cheddar cheese, Mild cheddar;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:cow-cheeses,en:cheeses-from-the-united-kingdom,en:cheeses-from-england,en:cheddar-cheese,en:mild-cheddar;Dairies,Fermented foods,Fermented milk products,Cheeses,Cow cheeses,Cheeses from the United Kingdom,Cheeses from England,Cheddar cheese,Mild cheddar;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized milk, cheese cultures, salt, enzymes, annatto (vegetable color).;;;;;;7 CUBES (28 g);28;;1;;en:e160b;E160b - Annatto;0;;;0;;;16;d;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Winn-Dixie Stores, Inc.;en:mild-cheddar;Mild cheddar;;;;;;;;1644;1644;;32.14;17.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.107;3.57;0;;;;;;;;;0;;;25;;;;1.6075;0.643;;0.0003213;;;;;0;;;;;;;;;;;;;;0.714;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0021140027382;http://world-en.openfoodfacts.org/product/0021140027382/fruit-slices-winn-dixie;usda-ndb-import;1489073195;2017-03-09T15:26:35Z;1587586116;2020-04-22T20:08:36Z;Fruit Slices;;;;;Winn Dixie,  Winn-Dixie Stores  Inc.;winn-dixie,winn-dixie-stores-inc;Snacks, Sweet snacks, Confectioneries;en:snacks,en:sweet-snacks,en:confectioneries;Snacks,Sweet snacks,Confectioneries;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn syrup, sugar, modified cornstarch, dextrose, natural and artificial flavors, red 40, yellow 5, blue 1.;;;;;;3 PCS (43 g);43;;3;;en:e102,en:e129,en:e133;E102 - Tartrazine,E129 - Allura red ac,E133 - Brilliant blue FCF;0;;;0;;;14;d;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Winn-Dixie Stores, Inc.;en:confectioneries;Confectioneries;;;;;;;;1460;1460;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;86.05;55.81;;;;;;;;;0;;;0;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
