0021130199570;http://world-en.openfoodfacts.org/product/0021130199570/frosted-sugar-cookies-frosted;org-database-usda;1587674721;2020-04-23T20:45:21Z;1587674721;2020-04-23T20:45:21Z;Frosted sugar cookies, frosted;;;;;;;Snacks, Sweet snacks, Biscuits and cakes, Biscuits;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Snacks,Sweet snacks,Biscuits and cakes,Biscuits;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, enriched bleached flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), margarine (palm oil, water, soybean oil, salt, contains 2% or less of: mono - and diglycerides, calcium disodium edta [preservative], artificial flavor, annatto [color], vitamin a palmitate), eggs, water, contains 2% or less of: corn starch, palm kernel oil, palm oil, leavening (baking soda, sodium aluminum sulfate, monocalcium phosphate), modified corn starch, polysorbate 60, colors (yellow 6 lake, yellow 5 lake, blue 1 lake, red 40 lake), cocoa, cocoa (processed with alkali), natural and artificial flavors, dextrin, sunflower lecithin (emulsifier), nonfat milk, soy lecithin (emulsifier), carnauba wax, confectioner's glaze, sodium propionate (preservative).;en:eggs,en:gluten;;;;;1 COOKIE (38 g);38;;11;;en:e129,en:e1400,en:e160b,en:e281,en:e322,en:e322i,en:e341,en:e341i,en:e385,en:e435,en:e471,en:e521,en:e903;E129 - Allura red ac,E1400 - Dextrin,E160b - Annatto,E281 - Sodium propionate,E322 - Lecithins,E322i - Lecithin,E341 - Calcium phosphates,E341i - Monocalcium phosphate,E385 - Calcium disodium ethylenediaminetetraacetate,E435 - Polyoxyethylene sorbitan monostearate,E471 - Mono- and diglycerides of fatty acids,E521 - Aluminium sodium sulphate,E903 - Carnauba wax;0;;;0;;;23;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:biscuits;Biscuits;;;;;;;;1761;1761;;15.79;6.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.013;68.42;42.11;;;;;;;;;0;;;2.63;;;;0.7575;0.303;;;;;;;;;;;;;;;;;;;0;;0;;0.00189;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;
0021130199587;http://world-en.openfoodfacts.org/product/0021130199587/frosted-sugar-cookies-frosted-sugar;org-database-usda;1587674536;2020-04-23T20:42:16Z;1587674537;2020-04-23T20:42:17Z;Frosted sugar cookies, frosted sugar;;;;;;;Snacks, Sweet snacks, Biscuits and cakes, Biscuits;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Snacks,Sweet snacks,Biscuits and cakes,Biscuits;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, enriched bleached flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), margarine (palm oil, water, soybean oil, salt, contains 2% or less of: mono - and diglycerides, calcium disodium edta [preservative], artificial flavor, annatto [color], vitamin a palmitate), eggs, water, contains 2% or less of: corn starch, palm kernel oil, palm oil, leavening (baking soda, sodium aluminum sulfate, monocalcium phosphate), rice flour, modified corn starch, polysorbate 60, colors (yellow 5 lake, blue 1 lake, red 40, red 40 lake, yellow 5, blue 1), nonfat milk, soy lecithin (emulsifier), natural and artificial flavors, dextrin, sunflower lecithin (emulsifier), sodium propionate (preservative), carnauba wax, confectioner's glaze, carrageenan, cellulose gum.;en:eggs,en:gluten;;;;;1 COOKIE (38 g);38;;15;;en:e102,en:e129,en:e133,en:e1400,en:e160b,en:e281,en:e322,en:e322i,en:e341,en:e341i,en:e385,en:e407,en:e435,en:e466,en:e471,en:e521,en:e903;E102 - Tartrazine,E129 - Allura red ac,E133 - Brilliant blue FCF,E1400 - Dextrin,E160b - Annatto,E281 - Sodium propionate,E322 - Lecithins,E322i - Lecithin,E341 - Calcium phosphates,E341i - Monocalcium phosphate,E385 - Calcium disodium ethylenediaminetetraacetate,E407 - Carrageenan,E435 - Polyoxyethylene sorbitan monostearate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E521 - Aluminium sodium sulphate,E903 - Carnauba wax;0;;;0;;;23;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:biscuits;Biscuits;;;;;;;;1761;1761;;15.79;6.58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.013;68.42;42.11;;;;;;;;;0;;;2.63;;;;0.7575;0.303;;;;;;;;;;;;;;;;;;;0;;0;;0.00189;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;
0021130199594;http://world-en.openfoodfacts.org/product/0021130199594/traditional-seasoned-stuffing-mix;org-database-usda;1587672025;2020-04-23T20:00:25Z;1587672025;2020-04-23T20:00:25Z;Traditional seasoned stuffing mix;;;;;;;Stuffing;en:stuffing;Stuffing;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), canola and/or sunflower oil (with rosemary extract and ascorbic acid [to preserve freshness]), sugar, salt, yeast, contains 2% or less of: onion*, wheat gluten, celery*, corn starch, spices, parsley*, yeast extract, palm oil, chicken broth*, torula yeast, garlic powder, turmeric (color), natural flavors.;en:celery,en:gluten;;;;;1/2 cup (29 g);29;;0;;;;0;;;0;;;13;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:stuffing;Stuffing;;;;;;;;1732;1732;;12.07;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;65.52;6.9;;;;;;;;;3.4;;;10.34;;;;3.1025;1.241;;;;;;;;;;;;;;;;;;;0.138;;0.034;;0.00345;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0021130199600;http://world-en.openfoodfacts.org/product/0021130199600/cornbread-seasoned-stuffing-mix-cornbread;org-database-usda;1587672029;2020-04-23T20:00:29Z;1587672029;2020-04-23T20:00:29Z;Cornbread seasoned stuffing mix, cornbread;;;;;;;Stuffing;en:stuffing;Stuffing;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), canola and/or sunflower oil (with rosemary extract and ascorbic acid [to preserve freshness]), corn grits, sugar, yeast, contains 2% or less of: salt, wheat gluten, onion*, turmeric and paprika (as spice and color), celery*, corn starch, spices, parsley*, yeast extract, palm oil, chicken broth*, corn flour, torula yeast, garlic powder, natural flavors, highly refined soybean oil.;en:celery,en:gluten;;;;;1/2 cup (29 g);29;;0;;;;0;;;0;;;13;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:stuffing;Stuffing;;;;;;;;1732;1732;;12.07;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;68.97;6.9;;;;;;;;;3.4;;;10.34;;;;2.3275;0.931;;;;;;;;;;;;;;;;;;;0.138;;0.034;;0.00345;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0021130199617;http://world-en.openfoodfacts.org/product/0021130199617/pumpkin-cake-roll-with-buttercream-filling;org-database-usda;1587673644;2020-04-23T20:27:24Z;1587673645;2020-04-23T20:27:25Z;Pumpkin cake roll with buttercream filling;;;;;;;Biscuits and cakes, Cakes;en:biscuits-and-cakes,en:cakes;Biscuits and cakes,Cakes;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, vegetable oil (contains one or more of the following: canola oil, palm oil, safflower oil, soybean oil, sunflower oil), wheat flour, water, eggs, glycerin, invert sugar, corn syrup, whey protein concentrate, spices, skim milk, food starch - modified, salt, buttermilk, propylene glycol, gum blend (guar gum, xanthan gum), natural flavors, baking soda, dried pumpkin, caramel color, sodium acid pyrophosphate, oat fiber, maltodextrin, sodium stearoyl lactylate (emulsifier), corn flour, annatto extract (color), potassium sorbate (preservative), soy lecithin (emulsifier), corn starch, monocalcium phosphate, glucono-delta-lactone, beta-carotene (color), vitamin a palmitate, titanium dioxide (color).;en:eggs,en:gluten;;;;;1 SLICE (85 g);85;;14;;en:e150c,en:e1520,en:e160a,en:e160ai,en:e160b,en:e171,en:e202,en:e322,en:e322i,en:e341,en:e341i,en:e412,en:e415,en:e422,en:e450,en:e481,en:e575;E150c - Ammonia caramel,E1520 - Propylene Glycol,E160a - Alpha-carotene,E160ai - Beta-carotene,E160b - Annatto,E171 - Titanium dioxide,E202 - Potassium sorbate,E322 - Lecithins,E322i - Lecithin,E341 - Calcium phosphates,E341i - Monocalcium phosphate,E412 - Guar gum,E415 - Xanthan gum,E422 - Glycerol,E450 - Diphosphates,E481 - Sodium stearoyl-2-lactylate,E575 - Glucono-delta-lactone;0;;;1;;e160a-beta-carotene;19;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cakes;Cakes;;;;;;;;1573;1573;;16.47;5.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.035;54.12;37.65;;;;;;;;;1.2;;;3.53;;;;0.765;0.306;;;;;;;;;;;;;;;;;;;0.082;;0.024;;0;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;
0021130199624;http://world-en.openfoodfacts.org/product/0021130199624/seasonal-cheesecake-platter;org-database-usda;1587674348;2020-04-23T20:39:08Z;1587674349;2020-04-23T20:39:09Z;Seasonal cheesecake platter;;;;;;;Biscuits and cakes, Cakes;en:biscuits-and-cakes,en:cakes;Biscuits and cakes,Cakes;;;;;;;;;;;;;;;United States;en:united-states;United States;Crust: whole wheat flour, highly refined soybean oil, sugar, wheat flour, palm oil, brown sugar, glucose, water, cocoa processed with alkali, salt, natural flavors, cinnamon, soy lecithin (emulsifier), beta-carotene (color), vitamin a palmitate. cheesecake: cream cheese (pasteurized milk and cream, salt, stabilizers [locust bean, guar and xanthan gum ]), water, sugar, skim milk, sour cream (cultured milk and cream, enzymes), palm oil, brown sugar, whey, glucose, semisweet chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin, vanilla extract), eggs, dried pumpkin, pecans, wheat flour, milk, white chocolate chips (sugar, cocoa butter, whole milk powder, nonfat milk powder, soy lecithin [emulsifier], butteroil, vanilla extract), cream (milk), corn starch, highly refined soybean oil, cocoa processed with alkali, gum blend (guar gum, locust bean gum, xanthan gum), salt, natural flavors, natural caramel color, enriched wheat flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), whey protein concentrate, modified food starch, spices, vegetable glycerin, soy/canola lecithin, fdc red 40, vinegar, potassium sorbate (preservative), mono and di-glycerides (emulsifier), carrageenan, fd&c red 3, yellow 5 and 6, apocarotenal (color), citric acid, dipotassium phosphate, sodium benzoate (preservative), molasses, cheese culture, enzymes, beta-carotene (color), vitamin a palmitate.;en:eggs,en:gluten,en:milk,en:nuts;;;;;2 SLICES (113 g);113;;16;;en:e127,en:e129,en:e150c,en:e160a,en:e160ai,en:e160e,en:e202,en:e211,en:e322,en:e322i,en:e330,en:e340,en:e340ii,en:e407,en:e410,en:e412,en:e415,en:e422,en:e471;E127 - Erythrosine,E129 - Allura red ac,E150c - Ammonia caramel,E160a - Alpha-carotene,E160ai - Beta-carotene,E160e - Beta-apo-8′-carotenal (c30),E202 - Potassium sorbate,E211 - Sodium benzoate,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E415 - Xanthan gum,E422 - Glycerol,E471 - Mono- and diglycerides of fatty acids;0;;;1;;e160a-beta-carotene;18;d;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cakes;Cakes;;;;;;;;1665;1665;;24.78;9.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.44;0.053;42.48;23.89;;;;;;;;;2.7;;;4.42;;;;0.5525;0.221;;;;;;;;;;;;;;;;;;;;;0.035;;0.00096;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;
0021130199631;http://world-en.openfoodfacts.org/product/0021130199631/wild-strawberry-drink-mix-wild-strawberry;org-database-usda;1587674831;2020-04-23T20:47:11Z;1587674832;2020-04-23T20:47:12Z;Wild strawberry drink mix, wild strawberry;;;;;;;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Citric acid, maltodextrin, aspartame**, caffeine, contains less than 2% of acesulfame potassium, magnesium oxide, calcium silicate, niacinamide (vitamin b3), calcium pantothenate and biotin (b vitamins), natural and artificial flavors, red 40, titanium dioxide (color), pyridoxine hydrochloride (vitamin b6), cyanocobalamin (vitamin b12), yellow 5, blue 1.;;;;;;1 PACKET (3.2 g);3.2;;8;;en:e102,en:e129,en:e133,en:e171,en:e330,en:e552,en:e950,en:e951;E102 - Tartrazine,E129 - Allura red ac,E133 - Brilliant blue FCF,E171 - Titanium dioxide,E330 - Citric acid,E552 - Calcium silicate,E950 - Acesulfame k,E951 - Aspartame;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:dehydrated-beverages;Dehydrated beverages;;;;;;;;1305;1305;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93.75;;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;0.109375;0.010938;;;0.00003312;0.001656;0.05625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021130199648;http://world-en.openfoodfacts.org/product/0021130199648/grape-drink-mix-grape;org-database-usda;1587674831;2020-04-23T20:47:11Z;1587674831;2020-04-23T20:47:11Z;Grape drink mix, grape;;;;;;;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Citric acid, maltodextrin, aspartame* *, caffeine, contains less than 2% of: natural flavors, magnesium oxide, acesulfame-potassium, calcium silicate, niacinamide (vitamin b3), sugar, calcium pantothenate (b-vitamin), red 40, artificial color, pyridoxine hydrochloride (vitamin b6), blue 1, biotin (b-vitamin), cyanocobalamin (vitamin b12).;;;;;;1 PACKET (3.2 g);3.2;;6;;en:e129,en:e133,en:e330,en:e552,en:e950,en:e951;E129 - Allura red ac,E133 - Brilliant blue FCF,E330 - Citric acid,E552 - Calcium silicate,E950 - Acesulfame k,E951 - Aspartame;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:dehydrated-beverages;Dehydrated beverages;;;;;;;;1305;1305;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93.75;;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;0.10625;0.010625;;;0.00003188;0.001594;0.053125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021130199655;http://world-en.openfoodfacts.org/product/0021130199655/lemonade-drink-mix-lemonade;org-database-usda;1587674831;2020-04-23T20:47:11Z;1587674831;2020-04-23T20:47:11Z;Lemonade drink mix, lemonade;;;;;;;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Citric acid, sodium citrate, aspartame**, magnesium oxide, maltodextrin, potassium citrate, contains less than 2% of sugar, acesulfame potassium, calcium silicate, natural flavors, artificial color, lemon juice solids, yellow 5.;;;;;;1 PACKET (4 g);4;;6;;en:e102,en:e330,en:e331,en:e552,en:e950,en:e951;E102 - Tartrazine,E330 - Citric acid,E331 - Sodium citrates,E552 - Calcium silicate,E950 - Acesulfame k,E951 - Aspartame;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:dehydrated-beverages;Dehydrated beverages;;;;;;;;1046;1046;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;;;;;;;;;;;;;0;;;;3.75;1.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021130199662;http://world-en.openfoodfacts.org/product/0021130199662/raspberry-lemonade-drink-mix-raspberry-lemonade;org-database-usda;1587674831;2020-04-23T20:47:11Z;1587674831;2020-04-23T20:47:11Z;Raspberry lemonade drink mix, raspberry lemonade;;;;;;;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Citric acid, potassium citrate, calcium phosphate, aspartame**, contains less than 2% of acesulfame potassium, sugar, raspberry juice solids, natural & artificial flavors, maltodextrin, calcium silicate, red 40, artificial color, blue 1.;;;;;;1 PACKET (2.3 g);2.3;;6;;en:e129,en:e133,en:e330,en:e552,en:e950,en:e951;E129 - Allura red ac,E133 - Brilliant blue FCF,E330 - Citric acid,E552 - Calcium silicate,E950 - Acesulfame k,E951 - Aspartame;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:dehydrated-beverages;Dehydrated beverages;;;;;;;;908;908;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86.96;;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021130199679;http://world-en.openfoodfacts.org/product/0021130199679/fruit-punch-drink-mix-fruit-punch;org-database-usda;1587674832;2020-04-23T20:47:12Z;1587674832;2020-04-23T20:47:12Z;Fruit punch drink mix, fruit punch;;;;;;;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Citric acid, maltodextrin, aspartame**, sodium citrate, calcium phosphate, red 40, contains less than 2% of acesulfame potassium, potassium citrate, natural & artificial flavors, corn syrup solids, calcium silicate, magnesium oxide, artificial color, sugar, blue 1.;;;;;;1 PACKET (2.6 g);2.6;;7;;en:e129,en:e133,en:e330,en:e331,en:e552,en:e950,en:e951;E129 - Allura red ac,E133 - Brilliant blue FCF,E330 - Citric acid,E331 - Sodium citrates,E552 - Calcium silicate,E950 - Acesulfame k,E951 - Aspartame;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:dehydrated-beverages;Dehydrated beverages;;;;;;;;803;803;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76.92;;;;;;;;;;;;;0;;;;1.9225;0.769;;;;;;;;;;;;;;;;;;;;;1.154;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
