0021130325245;http://world-en.openfoodfacts.org/product/0021130325245/peach-slices-in-heavy-syrup-signature;usda-ndb-import;1489066199;2017-03-09T13:29:59Z;1587580488;2020-04-22T18:34:48Z;Peach slices in heavy syrup;;;;;Signature;signature;Plant-based foods and beverages, Plant-based foods, Canned foods, Desserts, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Fruits, Canned fruits, Fruits in syrup, Peaches, Peaches in syrup;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:desserts,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:fruits,en:canned-fruits,en:fruits-in-syrup,en:peaches,en:peaches-in-syrup;Plant-based foods and beverages,Plant-based foods,Canned foods,Desserts,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Fruits,Canned fruits,Fruits in syrup,Peaches,Peaches in syrup;;;;;;;;;;;;;;;United States;en:united-states;United States;Peaches, water, high fructose corn syrup, corn syrup, sugar.;;;;;;0.5 cup (128 g);128;;0;;;;0;;;0;;;-2;a;4;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:peaches-in-syrup;Peaches in syrup;;;;;;;;326;326;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;19.53;14.06;;;;;;;;;0.8;;;0.78;;;;0;0;;0.0000702;;;;;0.0038;;;;;;;;;;;;0.063;;0.002;;0;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0021130325269;http://world-en.openfoodfacts.org/product/0021130325269/peach-halves-in-a-blend-of-peach-juice-pear-juice-from-concentrate;org-database-usda;1587657639;2020-04-23T16:00:39Z;1587657639;2020-04-23T16:00:39Z;Peach halves in a blend of peach juice & pear juice from concentrate;;;;;;;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Peaches, peach juice, pear juice concentrate, water, natural flavor.;;;;;;0.5 cup (124 g);124;;0;;;;0;;;0;;;-4;a;4;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:canned-fruits;Canned fruits;;;;;;;;201;201;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;10.48;8.87;;;;;;;;;0.8;;;0.81;;;;0.01;0.004;;;;;;;;;;;;;;;;;;;0.102;;0.002;;0;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0021130325283;http://world-en.openfoodfacts.org/product/0021130325283/peach-slices-in-a-blend-of-peach-juice-pear-juice-from-concentrate-signature-kitchens;usda-ndb-import;1489094109;2017-03-09T21:15:09Z;1587593448;2020-04-22T22:10:48Z;Peach slices in a blend of peach juice & pear juice from concentrate;;;;;Signature Kitchens,  Safeway  Inc.;signature-kitchens,safeway-inc;Plant-based foods and beverages, Plant-based foods, Canned foods, Desserts, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Fruits, Canned fruits, Fruits in syrup, Peaches, Peaches in syrup;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:desserts,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:fruits,en:canned-fruits,en:fruits-in-syrup,en:peaches,en:peaches-in-syrup;Plant-based foods and beverages,Plant-based foods,Canned foods,Desserts,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Fruits,Canned fruits,Fruits in syrup,Peaches,Peaches in syrup;;;;;;;;;;;;;;;United States;en:united-states;United States;Peaches, peach juice, pear juice concentrate, water, natural flavor.;;;;;;0.5 cup (124 g);124;;0;;;;0;;;0;;;-4;a;4;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:peaches-in-syrup;Peaches in syrup;;;;;;;;201;201;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;10.48;8.87;;;;;;;;;0.8;;;0.81;;;;0.01;0.004;;0.0000483;;;;;0.0048;;;;;;;;;;;;0.102;;0.002;;0;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0021130325290;http://world-en.openfoodfacts.org/product/0021130325290/diced-yellow-cling-peaches-in-100-fruit-juice-signature;usda-ndb-import;1489066205;2017-03-09T13:30:05Z;1587580495;2020-04-22T18:34:55Z;Diced yellow cling peaches in 100% fruit juice;;;;;Signature;signature;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Diced peaches, water, white grape juice concentrate, lemon juice concentrate, natural flavor, ascorbic acid (vitamin c) to protect color, citric acid.;;;;;;1 cup (113 g);113;;1;;en:e330;E330 - Citric acid;0;;;0;;;-3;a;4;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:canned-fruits;Canned fruits;;;;;;;;222;222;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;14.16;12.39;;;;;;;;;0.9;;;0.88;;;;0;0;;0.0000531;;;;;0.0796;;;;;;0;;;;;;0.117;;0.004;;0.00088;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
0021130325306;http://world-en.openfoodfacts.org/product/0021130325306/sliced-peaches-in-extra-light-syrup-signature-kitchens;usda-ndb-import;1489066215;2017-03-09T13:30:15Z;1587580504;2020-04-22T18:35:04Z;Sliced Peaches In Extra Light Syrup;;;;;Signature Kitchens;signature-kitchens;Plant-based foods and beverages, Plant-based foods, Canned foods, Desserts, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Fruits, Canned fruits, Fruits in syrup, Peaches, Peaches in syrup;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:desserts,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:fruits,en:canned-fruits,en:fruits-in-syrup,en:peaches,en:peaches-in-syrup;Plant-based foods and beverages,Plant-based foods,Canned foods,Desserts,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Fruits,Canned fruits,Fruits in syrup,Peaches,Peaches in syrup;;;;;;;;;;;;;;;United States;en:united-states;United States;Peaches, water, sugar.;;;;;;0.5 cup (124 g);124;;0;;;;0;;;0;;;-3;a;3;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:peaches-in-syrup;Peaches in syrup;;;;;;;;201;201;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;12.9;12.1;;;;;;;;;0.8;;;0.81;;;;0;0;;0.0000726;;;;;0.001;;;;;;;;;;;;0.065;;0.002;;0;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
0021130326020;http://world-en.openfoodfacts.org/product/0021130326020/pear-halves-in-heavy-syrup;org-database-usda;1587638264;2020-04-23T10:37:44Z;1587638264;2020-04-23T10:37:44Z;Pear halves in heavy syrup;;;;;;;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Pears, water, high fructose corn syrup, corn syrup, sugar.;;;;;;0.5 cup (130 g);130;;0;;;;0;;;0;;;-4;a;4;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:canned-fruits;Canned fruits;;;;;;;;322;322;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;19.23;12.31;;;;;;;;;1.5;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;0.031;;0.003;;0;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0021130326143;http://world-en.openfoodfacts.org/product/0021130326143/sliced-pears-signature;usda-ndb-import;1489066212;2017-03-09T13:30:12Z;1587580501;2020-04-22T18:35:01Z;Sliced pears;;;;;Signature;signature;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Pears, water, corn syrup, high fructose corn syrup, sugar.;;;;;;0.5 cup (130 g);130;;0;;;;0;;;0;;;1;b;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:fruits-and-vegetables-based-foods;Fruits and vegetables based foods;;;;;;;;322;322;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;19.23;13.08;;;;;;;;;1.5;;;0;;;;0;0;;0;;;;;0;;;;;;;;;;;;0.061;;0.006;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0021130326167;http://world-en.openfoodfacts.org/product/0021130326167/pear-halves-in-pear-juice-from-concentrate-safeway-kitchens;usda-ndb-import;1489094109;2017-03-09T21:15:09Z;1587593448;2020-04-22T22:10:48Z;Pear halves in pear juice from concentrate;;;;;Safeway Kitchens;safeway-kitchens;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Pears, water, pear juice concentrate.;;;;;;0.5 cup (125 g);125;;0;;;;0;;;0;;;-5;a;1;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:canned-fruits;Canned fruits;;;;;;;;234;234;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;12.8;8.8;;;;;;;;;1.6;;;0;;;;0;0;;0;;;;;0;;;;;;;;;;;;0.08;;0.008;;0;;;;;;;;;;;;;;;;;;;;;-5;;;;;;;;
0021130326181;http://world-en.openfoodfacts.org/product/0021130326181/pear-slices-in-100-juice-from-concentrate;org-database-usda;1587657639;2020-04-23T16:00:39Z;1587657639;2020-04-23T16:00:39Z;Pear slices in 100% juice from concentrate;;;;;;;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Pears, water, pear juice concentrate.;;;;;;0.5 cup (125 g);125;;0;;;;0;;;0;;;-5;a;1;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:canned-fruits;Canned fruits;;;;;;;;234;234;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;12.8;8.8;;;;;;;;;1.6;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;0.08;;0.008;;0;;;;;;;;;;;;;;;;;;;;;-5;;;;;;;;
0021130326204;http://world-en.openfoodfacts.org/product/0021130326204/pear-halves-in-heavy-syrup;org-database-usda;1587657639;2020-04-23T16:00:39Z;1587657639;2020-04-23T16:00:39Z;Pear halves in heavy syrup;;;;;;;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Pears, water, corn syrup, high fructose corn syrup, sugar.;;;;;;0.5 cup (130 g);130;;0;;;;0;;;0;;;1;b;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:fruits-and-vegetables-based-foods;Fruits and vegetables based foods;;;;;;;;322;322;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;19.23;13.08;;;;;;;;;1.5;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;0.061;;0.006;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0021130326211;http://world-en.openfoodfacts.org/product/0021130326211/fruit-cocktail-in-extra-light-syrup-signature-kitchens;usda-ndb-import;1489066227;2017-03-09T13:30:27Z;1587580512;2020-04-22T18:35:12Z;Fruit Cocktail In Extra Light Syrup;;;;;Signature Kitchens;signature-kitchens;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Diced peaches, diced pears, water, grapes, sugar, pineapple segments, halved cherries artificially colored red with carmine.;;;;;;0.5 cup (124 g);124;;0;;;;0;;;0;;;-3;a;3;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:canned-fruits;Canned fruits;;;;;;;;201;201;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;12.9;10.48;;;;;;;;;0.8;;;0;;;;0;0;;0.0000483;;;;;0.001;;;;;;;;;;;;0.052;;0.003;;0;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
0021130326228;http://world-en.openfoodfacts.org/product/0021130326228/sliced-pears;org-database-usda;1587644681;2020-04-23T12:24:41Z;1587644681;2020-04-23T12:24:41Z;Sliced pears;;;;;;;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Pears, water, sugar.;;;;;;0.5 cup (124 g);124;;0;;;;0;;;0;;;1;b;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:fruits-and-vegetables-based-foods;Fruits and vegetables based foods;;;;;;;;234;234;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;12.9;10.48;;;;;;;;;1.6;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;0.061;;0.006;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0021130327201;http://world-en.openfoodfacts.org/product/0021130327201/pineapple-slices-signature;usda-ndb-import;1489066223;2017-03-09T13:30:23Z;1587580508;2020-04-22T18:35:08Z;Pineapple slices;;;;;Signature;signature;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Pineapple, pineapple juice.;;;;;;140 g (140 g);140;;0;;;;0;;;0;;;-3;a;1;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:canned-fruits;Canned fruits;;;;;;;;238;238;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;14.29;12.14;;;;;;;;;0.7;;;0;;;;0;0;;0;;;;;0.0068;;;;;;;;;;;;0.06;;0.005;;0.00029;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
