0021130285273;http://world-en.openfoodfacts.org/product/0021130285273/signature-kitchens-sliced-almond-honey-roasted-salad-roasted;usda-ndb-import;1489071959;2017-03-09T15:05:59Z;1587585230;2020-04-22T19:53:50Z;Signature kitchens, sliced almond honey roasted salad roasted;;;;;Signature Kitchens,  Safeway  Inc.;signature-kitchens,safeway-inc;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Almonds, sugar, salt, honey.;;;;;;1 Tbsp (7 g);7;;0;;;;0;;;0;;;8;c;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;2389;2389;;42.86;0;;;;;;;;;;;;;;;28.57;7.14;;;;;;;;;;;;;;;;;0;0;28.57;14.29;;;;;;;;;14.3;;;14.29;;;;0.8925;0.357;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;
0021130285297;http://world-en.openfoodfacts.org/product/0021130285297/sliced-almond-salad-toppers-safeway-inc;usda-ndb-import;1489071334;2017-03-09T14:55:34Z;1587584779;2020-04-22T19:46:19Z;Sliced almond salad toppers;;;;;Safeway  Inc.;safeway-inc;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Almonds.;;;;;;1 Tbsp (7 g);7;;0;;;;0;;;0;;;-8;a;1;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:sauces;Sauces;;;;;;;;2389;2389;;50;0;;;;;;;;;;;;;;;35.71;14.29;;;;;;;;;;;;;;;;;0;0;14.29;0;;;;;;;;;14.3;;;14.29;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;-8;;;;;;;;
0021130285358;http://world-en.openfoodfacts.org/product/0021130285358/cut-super-greens-turnip;org-database-usda;1587644510;2020-04-23T12:21:50Z;1587644510;2020-04-23T12:21:50Z;Cut super greens turnip;;;;;;;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Turnip greens.;;;;;;2.5 cup (85 g);85;;0;;;;0;;;0;;;-3;a;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:fruits-and-vegetables-based-foods;Fruits and vegetables based foods;;;;;;;;121;121;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;7.06;1.18;;;;;;;;;3.5;;;1.18;;;;0.1025;0.041;;;;;;;0.06;;;;;;;;;;;;0.296;;0.191;;0.00118;;;;;;;;;;;;;;;;;;;;;-3;;;;;0.0002506;;;
0021130285365;http://world-en.openfoodfacts.org/product/0021130285365/cut-super-greens-flat-mustard;org-database-usda;1587644075;2020-04-23T12:14:35Z;1587644075;2020-04-23T12:14:35Z;Cut super greens flat mustard;;;;;;;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Flat mustard greens.;;;;;;2.5 cup (85 g);85;;0;;;;0;;;0;;;-4;a;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:fruits-and-vegetables-based-foods;Fruits and vegetables based foods;;;;;;;;121;121;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;4.71;1.18;;;;;;;;;3.5;;;2.35;;;;0.045;0.018;;;;;;;0.0706;;;;;;;;;;;;0.384;;0.115;;0.00118;;;;;;;;;;;;;;;;;;;;;-4;;;;;0.0002576;;;
0021130285372;http://world-en.openfoodfacts.org/product/0021130285372/cut-super-greens-lacinato-tuscan-kale-signature-farms;usda-ndb-import;1489064851;2017-03-09T13:07:31Z;1587579598;2020-04-22T18:19:58Z;Cut super greens lacinato tuscan kale;;;;;Signature Farms;signature-farms;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Lacinato kale.;;;;;;2.5 cup (85 g);85;;0;;;;0;;;0;;;-4;a;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:fruits-and-vegetables-based-foods;Fruits and vegetables based foods;;;;;;;;222;222;;0.59;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;10.59;0;;;;;;;;;2.4;;;3.53;;;;0.1025;0.041;;0.0046278;;;;0.0008085;0.1213;0.001;0.001447;0.000851;0.000319;0.000094;;;;;;;0.965;;0.294;0.064;0.00294;0.034;;0.000319;0.001;;;;;;;;;;;;;;;;;-4;;;;;;;;
0021130285389;http://world-en.openfoodfacts.org/product/0021130285389/green-beans;org-database-usda;1587644399;2020-04-23T12:19:59Z;1587644399;2020-04-23T12:19:59Z;Green beans;;;;;;;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Green beans.;;;;;;0.75 cup (85 g);85;;0;;;;0;;;0;;;-3;a;1;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:fruits-and-vegetables-based-foods;Fruits and vegetables based foods;;;;;;;;121;121;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;7.06;3.53;;;;;;;;;2.4;;;2.35;;;;0.015;0.006;;0.0001764;;;;;0.0106;;;;;;;;;;;;;;0.047;;0.00085;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
0021130285396;http://world-en.openfoodfacts.org/product/0021130285396/green-beans-safeway-farms;usda-ndb-import;1489134088;2017-03-10T08:21:28Z;1587597086;2020-04-22T23:11:26Z;Green Beans;;;;;Safeway Farms;safeway-farms;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Green beans.;;;;;;0.75 cup (85 g);85;;0;;;;0;;;0;;;-3;a;1;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:fruits-and-vegetables-based-foods;Fruits and vegetables based foods;;;;;;;;121;121;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;7.06;3.53;;;;;;;;;2.4;;;2.35;;;;0.015;0.006;;0.0001764;;;;;0.0106;;;;;;;;;;;;;;0.047;;0.00085;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
0021130285419;http://world-en.openfoodfacts.org/product/0021130285419/jumbo-white-whole-mushrooms-signature-farms;usda-ndb-import;1489064848;2017-03-09T13:07:28Z;1489064848;2017-03-09T13:07:28Z;Jumbo White Whole Mushrooms;;;;;Signature Farms;signature-farms;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Whole mushrooms.;;;;;;85 g (3 oz);85;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;100;100;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.53;0;;;;;;;;;1.2;;;3.53;;;;0.04572;0.018288;;;;0.000011775;;;0.0014;;;;;;;;;;;;0.353;;0.024;;0.00042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021130285686;http://world-en.openfoodfacts.org/product/0021130285686/green-beans;org-database-usda;1587643483;2020-04-23T12:04:43Z;1587643483;2020-04-23T12:04:43Z;Green beans;;;;;;;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Green beans.;;;;;;0.75 cup (85 g);85;;0;;;;0;;;0;;;-3;a;1;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:fruits-and-vegetables-based-foods;Fruits and vegetables based foods;;;;;;;;121;121;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;7.06;3.53;;;;;;;;;2.4;;;2.35;;;;0.015;0.006;;0.0001764;;;;;0.0106;;;;;;;;;;;;;;0.047;;0.00085;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
0021130285693;http://world-en.openfoodfacts.org/product/0021130285693/ruby-red-grapefruit;org-database-usda;1587644662;2020-04-23T12:24:22Z;1587644663;2020-04-23T12:24:23Z;Ruby red grapefruit;;;;;;;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Grapefruit, water, sugar, preservatives (potassium sorbate, ascorbic acid, sodium benzoate), citric acid.;;;;;;1 CONTAINER (198 g);198;;3;;en:e202,en:e211,en:e330;E202 - Potassium sorbate,E211 - Sodium benzoate,E330 - Citric acid;0;;;0;;;-4;a;3;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:canned-fruits;Canned fruits;;;;;;;;213;213;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;13.64;11.11;;;;;;;;;1;;;0.51;;;;0.0175;0.007;;0.0001515;;;;;0.0333;;;;;;;;;;;;0.101;;0.01;;0.00009;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0021130285709;http://world-en.openfoodfacts.org/product/0021130285709/pineapple-chunks-in-extra-light-syrup-safeway;usda-ndb-import;1489064839;2017-03-09T13:07:19Z;1587579587;2020-04-22T18:19:47Z;Pineapple chunks in extra light syrup;;;;;Safeway,  Safeway Farms;safeway,safeway-farms;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Pineapple, water, cane sugar, citric acid, ascorbic acid (vitamin c).;;;;;;1 CONTAINER (198 g);198;;1;;en:e330;E330 - Citric acid;0;;;0;;;-3;a;3;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:canned-fruits;Canned fruits;;;;;;;;234;234;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;13.64;11.62;;;;;;;;;0.5;;;0.51;;;;0;0;;0.0000075;;;;;0.0394;;;;;;;;;;;;0.063;;0.005;;0.00009;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
0021130285716;http://world-en.openfoodfacts.org/product/0021130285716/fruit-cup-peaches-pears-and-cherries-in-extra-light-syrup-safeway;usda-ndb-import;1489064846;2017-03-09T13:07:26Z;1587579594;2020-04-22T18:19:54Z;Fruit cup peaches, pears and cherries in extra light syrup;;;;;Safeway,  Safeway Farms;safeway,safeway-farms;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Mixed fruit (peaches, pears, cherries (cherries, red 3), water, sugar, natural cherry flavor, ascorbic acid (vitamin c), citric acid.;;;;;;1 cup (198 g);198;;1;;en:e330;E330 - Citric acid;0;;;0;;;-4;a;4;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:canned-fruits;Canned fruits;;;;;;;;255;255;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;14.65;12.63;;;;;;;;;1;;;0.51;;;;0;0;;0.0000153;;;;;0.0616;;;;;;;;;;;;0.068;;0;;0;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0021130285723;http://world-en.openfoodfacts.org/product/0021130285723/fruit-cup-in-extra-light-syrup;org-database-usda;1587643827;2020-04-23T12:10:27Z;1587643827;2020-04-23T12:10:27Z;Fruit cup in extra light syrup;;;;;;;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Peaches, water, sugar, ascorbic acid (vitamin c), natural peach flavor, citric acid.;;;;;;1 cup (198 g);198;;1;;en:e330;E330 - Citric acid;0;;;0;;;-3;a;4;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:canned-fruits;Canned fruits;;;;;;;;234;234;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;14.14;13.64;;;;;;;;;1;;;0.51;;;;0;0;;;;;;;0.0783;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
0021130285730;http://world-en.openfoodfacts.org/product/0021130285730/citrus-salad;org-database-usda;1587643750;2020-04-23T12:09:10Z;1587643750;2020-04-23T12:09:10Z;Citrus salad;;;;;;;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Fruit (grapefruit, oranges), water, sugar, preservatives (potassium sorbate, ascorbic acid, sodium benzoate), citric acid.;;;;;;1 CONTAINER (198 g);198;;3;;en:e202,en:e211,en:e330;E202 - Potassium sorbate,E211 - Sodium benzoate,E330 - Citric acid;0;;;0;;;-4;a;3;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:canned-fruits;Canned fruits;;;;;;;;213;213;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;12.63;11.11;;;;;;;;;1;;;0;;;;0.02;0.008;;0.0000759;;;;;0.0455;;;;;;;;;;;;0.111;;0.02;;0;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
