0011822584241;http://world-en.openfoodfacts.org/product/0011822584241/vegetable-juice-from-concentrate-big-win;usda-ndb-import;1489071290;2017-03-09T14:54:50Z;1489071290;2017-03-09T14:54:50Z;Vegetable Juice From Concentrate;;;;;Big Win,  Rite Aid Corporation;big-win,rite-aid-corporation;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Filtered water, tomato concentrate, carrot juice concentrate, celery juice concentrate, beet juice concentrate, parsley juice concentrate, lettuce juice concentrate, watercress juice concentrate, spinach juice concentrate, salt, ascorbic acid (vitamin c),;;;;;;240 ml (8 fl oz);240;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;88;88;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4.17;3.33;;;;;;;;;0.8;;;0.83;;;;0.4445;0.1778;;0.0002499;;;;;0.03;;;;;;;;;;;;;;0.017;;0.0003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011822584258;http://world-en.openfoodfacts.org/product/0011822584258/juice-cocktail-big-win;usda-ndb-import;1489075849;2017-03-09T16:10:49Z;1587587910;2020-04-22T20:38:30Z;Juice cocktail;;;;;Big Win,  Rite Aid Corporation;big-win,rite-aid-corporation;Plant-based foods and beverages, Beverages, Plant-based beverages;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages;Plant-based foods and beverages,Beverages,Plant-based beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Filtered water, grape juice from concentrate cane or beet sugar, cranberry juice cranberry juice from concentrate and cranberry juice, carrot juice concentrate, fumaric acid, natural flavors sodium citrate ascorbic acid (vitamin c), citric acid.;;;;;;8 OZA (240 ml);240;;2;;en:e297,en:e330;E297 - Fumaric acid,E330 - Citric acid;0;;;0;;;;;1;Beverages;Unsweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rite Aid Corporation;en:plant-based-beverages;Plant-based beverages;;;;;;;;209;209;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.92;12.92;;;;;;;;;;;;0;;;;0.0825;0.033;;;;;;;0.025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011822584265;http://world-en.openfoodfacts.org/product/0011822584265/diet-juice-cocktail-cranberry-big-win;usda-ndb-import;1489071142;2017-03-09T14:52:22Z;1489071142;2017-03-09T14:52:22Z;Diet Juice Cocktail, Cranberry;;;;;Big Win,  Rite Aid Corporation;big-win,rite-aid-corporation;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Filtered water, cranberry juice (cranberry juice from concentrate and cranberry juice), natural flavors, pectin, citric acid, fumaric acid, ascorbic acid (vitamin c), sodium citrate, acesulfame potassium, sucralose, red 40.;;;;;;240 ml (8 fl oz);240;;7;;en:e129,en:e297,en:e330,en:e331,en:e440,en:e440i,en:e950,en:e955;E129 - Allura red ac,E297 - Fumaric acid,E330 - Citric acid,E331 - Sodium citrates,E440 - Pectins,E440i - Pectin,E950 - Acesulfame k,E955 - Sucralose;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;8;8;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.83;0.42;;;;;;;;;;;;0;;;;0.02032;0.008128;;;;;;;0.025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011822584272;http://world-en.openfoodfacts.org/product/0011822584272/100-juice-blend-big-win;usda-ndb-import;1489074043;2017-03-09T15:40:43Z;1587586680;2020-04-22T20:18:00Z;100% juice blend;;;;;Big Win,  Rite Aid Corporation;big-win,rite-aid-corporation;Plant-based foods and beverages, Beverages, Plant-based beverages;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages;Plant-based foods and beverages,Beverages,Plant-based beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Filtered water, cranberry juice from concentrate (filtered water, cranberry juice concentrate), grape juice concentrate, apple juice concentrate, pear juice concentrate, natural flavors, pectin, citric acid, ascorbic acid (vitamin c).;;;;;;8 OZA (240 ml);240;;2;;en:e330,en:e440,en:e440i;E330 - Citric acid,E440 - Pectins,E440i - Pectin;0;;;0;;;;;4;Beverages;Unsweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rite Aid Corporation;en:plant-based-beverages;Plant-based beverages;;;;;;;;192;192;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.67;11.67;;;;;;;;;;;;0;;;;0.0375;0.015;;;;;;;0.025;;;;;;;;;;;;;;;0.008;;0.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011822584326;http://world-en.openfoodfacts.org/product/0011822584326/dreamhouse-fine-foods-gourmet-juicy-jelly-beans;usda-ndb-import;1489071290;2017-03-09T14:54:50Z;1587584744;2020-04-22T19:45:44Z;Dreamhouse fine foods, gourmet juicy jelly beans;;;;;Dreamhouse Fine Foods,  Rite Aid Corporation;dreamhouse-fine-foods,rite-aid-corporation;Snacks, Sweet snacks, Confectioneries, Candies, Gelified candies, Jelly beans;en:snacks,en:sweet-snacks,en:confectioneries,en:candies,en:gelified-candies,en:jelly-beans;Snacks,Sweet snacks,Confectioneries,Candies,Gelified candies,Jelly beans;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, corn syrup, food starch modified, dextrose, apple juice concentrate, natural and artificial flavors, chocolate liquor, cocoa powder, color added (red 40 lake, red 40, blue 1, blue 1 lake, blue 2 lake, yellow 5, yellow 5 lake, yellow 6, yellow 6 lake), citric acid, malic acid, ascorbic acid, sodium citrate confectioner's glaze, carnauba wax, beeswax.;;;;;;37 PIECES (40 g);40;;8;;en:e102,en:e110,en:e129,en:e133,en:e296,en:e330,en:e901,en:e903;E102 - Tartrazine,E110 - Sunset yellow FCF,E129 - Allura red ac,E133 - Brilliant blue FCF,E296 - Malic acid,E330 - Citric acid,E901 - White and yellow beeswax,E903 - Carnauba wax;0;;;0;;;14;d;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rite Aid Corporation;en:jelly-beans;Jelly beans;;;;;;;;1464;1464;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;92.5;67.5;;;;;;;;;0;;;0;;;;0.0625;0.025;;0;;;;;0.015;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0011822584333;http://world-en.openfoodfacts.org/product/0011822584333/dreamhouse-gourmet-sour-jelly-beans-fruit-juice-rite-aid-corporation;usda-ndb-import;1489074044;2017-03-09T15:40:44Z;1587586680;2020-04-22T20:18:00Z;Dreamhouse, Gourmet Sour Jelly Beans, Fruit Juice;;;;;Rite Aid Corporation;rite-aid-corporation;Snacks, Sweet snacks, Confectioneries, Candies, Gelified candies, Jelly beans;en:snacks,en:sweet-snacks,en:confectioneries,en:candies,en:gelified-candies,en:jelly-beans;Snacks,Sweet snacks,Confectioneries,Candies,Gelified candies,Jelly beans;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, corn syrup, food starch, modified dextrose, malic acid, sodium citrate, apple juice concentrate, natural and artificial flavors, color added (red 40, red 40 lake, blue 1, blue 1 lake, blue 2 lake, yellow 5, yellow 5 lake, yellow 6, yellow 6 lake), citric acid, ascorbic acid, confectioner's glaze, carnauba wax, beeswax.;;;;;;37 PIECES (40 g);40;;9;;en:e102,en:e110,en:e129,en:e133,en:e296,en:e330,en:e331,en:e901,en:e903;E102 - Tartrazine,E110 - Sunset yellow FCF,E129 - Allura red ac,E133 - Brilliant blue FCF,E296 - Malic acid,E330 - Citric acid,E331 - Sodium citrates,E901 - White and yellow beeswax,E903 - Carnauba wax;0;;;0;;;16;d;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rite Aid Corporation;en:jelly-beans;Jelly beans;;;;;;;;1464;1464;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;87.5;65;;;;;;;;;0;;;0;;;;0.53;0.212;;0;;;;;0.015;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0011822584340;http://world-en.openfoodfacts.org/product/0011822584340/big-win-multigrain-oatmeal-apple-walnut-cranberry;usda-ndb-import;1489077968;2017-03-09T16:46:08Z;1587589346;2020-04-22T21:02:26Z;Big win, multigrain oatmeal, apple, walnut, cranberry;;;;;Big Win,  Rite Aid Corporation;big-win,rite-aid-corporation;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products;;;;;;;;;;;;;;;United States;en:united-states;United States;Multi grain blend (whole grain rolled oats, whole grain rolled wheat, rolled barley, whole grain rolled rye), dried sweetened cranberries (cranberries, sugar, sunflower oil), walnuts coated with rosemary extract, dried sweetened apples (sugar, fructose, cinnamon, malic acid, sodium sulfate for color retention), dried apples (treated with lemon juice to preserve color), sugar, brown sugar, salt, cinnamon, natural flavors.;;;;;;1 cup (75 g);75;;1;;en:e296;E296 - Malic acid;0;;;0;;;9;c;4;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rite Aid Corporation;en:cereals-and-their-products;Cereals and their products;;;;;;;;1674;1674;;10.67;1.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;72;29.33;;;;;;;;;8;;;8;;;;0.9;0.36;;0;;;;;0;;;;;;;;;;;;;;0.027;;0.00192;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;
0011822584357;http://world-en.openfoodfacts.org/product/0011822584357/big-win-multigrain-oatmeal-summer-berry;usda-ndb-import;1489077969;2017-03-09T16:46:09Z;1587589346;2020-04-22T21:02:26Z;Big win, multigrain oatmeal, summer berry;;;;;Big Win,  Rite Aid Corporation;big-win,rite-aid-corporation;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products;;;;;;;;;;;;;;;United States;en:united-states;United States;Multi grain blend (whole grain rolled oats, whole grain rolled wheat, rolled barley, whole grain rolled rye), brown sugar, dried strawberries, dried raspberries, dried blueberries, nonfat dry milk, natural flavors, salt, citric acid.;;;;;;1 cup (70 g);70;;1;;en:e330;E330 - Citric acid;0;;;0;;;6;c;4;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rite Aid Corporation;en:cereals-and-their-products;Cereals and their products;;;;;;;;1552;1552;;4.29;0.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;72.86;20;;;;;;;;;10;;;11.43;;;;0.8925;0.357;;0;;;;;0.0086;;;;;;;;;;;;;;0.114;;0.00257;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;
0011822584364;http://world-en.openfoodfacts.org/product/0011822584364/big-win-multigrain-oatmeal-peach-almond;usda-ndb-import;1489077969;2017-03-09T16:46:09Z;1587589346;2020-04-22T21:02:26Z;Big win, multigrain oatmeal, peach almond;;;;;Big Win,  Rite Aid Corporation;big-win,rite-aid-corporation;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products;;;;;;;;;;;;;;;United States;en:united-states;United States;Multi grain blend (wholegrain rolled oats, rolled barley, wholegrain rolled rye), dried sweetened peaches (peaches, sugar, rice flour, citric acid), sugar, almonds, natural flavors, salt, citric acid.;;;;;;1 cup (75 g);75;;1;;en:e330;E330 - Citric acid;0;;;0;;;7;c;4;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rite Aid Corporation;en:cereals-and-their-products;Cereals and their products;;;;;;;;1619;1619;;8;1.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;70.67;25.33;;;;;;;;;6.7;;;10.67;;;;0.5325;0.213;;0;;;;;0.024;;;;;;;;;;;;;;0.08;;0.0024;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;
0011822584371;http://world-en.openfoodfacts.org/product/0011822584371/b4y-quick-cooking-steel-cut-oats-rite-aid-corporation;usda-ndb-import;1489077970;2017-03-09T16:46:10Z;1587589347;2020-04-22T21:02:27Z;B4y, Quick Cooking Steel Cut Oats;;;;;Rite Aid Corporation;rite-aid-corporation;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products;;;;;;;;;;;;;;;United States;en:united-states;United States;Whole grain steel cut oats.;;;;;;0.25 cup (40 g);40;;0;;;;0;;;0;;;-5;a;;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rite Aid Corporation;en:cereals-and-their-products;Cereals and their products;;;;;;;;1569;1569;;6.25;1.25;;;;;;;;;;;;;;;2.5;2.5;;;;;;;;;;;;;;;;;0;0;67.5;2.5;;;;;;;;;10;5;5;12.5;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0.0045;;;;;;;;;;;;;;;;;;;;;-5;;;;;;;;
0011822584395;http://world-en.openfoodfacts.org/product/0011822584395/broth-beef-big-win;usda-ndb-import;1489077888;2017-03-09T16:44:48Z;1587589287;2020-04-22T21:01:27Z;Broth, beef;;;;;Big Win,  Rite Aid Corporation;big-win,rite-aid-corporation;Groceries, Broths, Beef broth, Canned foods, Meals, Soups, Canned meals, Canned soups;en:groceries,en:canned-foods,en:meals,en:soups,en:broths,en:canned-meals,en:beef-broth,en:canned-soups;Groceries,Canned foods,Meals,Soups,Broths,Canned meals,Beef broth,Canned soups;;;;;;;;;;;;;;;United States;en:united-states;United States;Beef stock (water, dehydrated beef stock, bee extract), contains less than 1% of salt, natural flavor, dextrose, yeast extract, caramel color, onion juice concentrate.;;;;;;1 cup (240 ml);240;;1;;en:e150c;E150c - Ammonia caramel;0;;;0;;;4;c;4;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rite Aid Corporation;en:canned-soups;Canned soups;;;;;;;;17;17;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0.42;0;;;;;;;;;0;;;0.83;;;;0.9275;0.371;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
0011822584401;http://world-en.openfoodfacts.org/product/0011822584401/pasta-suce-b4y;usda-ndb-import;1489093895;2017-03-09T21:11:35Z;1587593314;2020-04-22T22:08:34Z;Pasta Suce;;;;;B4y;b4y;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Tomatoes, water, tomato paste, onion, contains 2% or less of: garlic, olive oil, basil, sea salt, anchovy and sardine oil, spices, citric acid, canola oil, natural flavor, tocopherols from soy (to ensure freshness), sunflower oil.;;;;;;0.5 cup (126 g);126;;1;;en:e330;E330 - Citric acid;0;;;0;;;1;b;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rite Aid Corporation;en:sauces;Sauces;;;;;;;;201;201;;1.19;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;7.94;4.76;;;;;;;;;2.4;;;1.59;;;;0.475;0.19;;0.0001785;;;;;0;;;;;;;;;;;;;;0.016;;0.00057;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0011822584418;http://world-en.openfoodfacts.org/product/0011822584418/traditional-pasta-sauce-big-win;usda-ndb-import;1489093907;2017-03-09T21:11:47Z;1587593322;2020-04-22T22:08:42Z;Traditional Pasta Sauce;;;;;Big Win;big-win;Groceries, Sauces, Pasta sauces;en:groceries,en:sauces,en:pasta-sauces;Groceries,Sauces,Pasta sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Tomato puree (water, tomato paste), contains less than 2% of soybean oil, salt, sugar, dehydrated onion, extra virgin olive oil, dehydrated garlic, pecorino romano cheese (sheep milk, cheese culture, salt, enzymes), citric acid, spices.;;;;;;0.5 cup (125 g);125;;1;;en:e330;E330 - Citric acid;0;;;0;;;3;c;3;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rite Aid Corporation;en:pasta-sauces;Pasta sauces;;;;;;;;201;201;;1.6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;8;4.8;;;;;;;;;1.6;;;1.6;;;;0.86;0.344;;0.000096;;;;;0.0096;;;;;;;;;;;;;;0.016;;0.00058;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
