0019061093753;http://world-en.openfoodfacts.org/product/0019061093753/cinnamon-bears-candy-mountain-man-nut-fruit-co;usda-ndb-import;1489071312;2017-03-09T14:55:12Z;1587584768;2020-04-22T19:46:08Z;Cinnamon Bears Candy;;;;;Mountain Man Nut & Fruit Co.;mountain-man-nut-fruit-co;Snacks, Sweet snacks, Confectioneries;en:snacks,en:sweet-snacks,en:confectioneries;Snacks,Sweet snacks,Confectioneries;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn syrup, sugar, modified corn starch, artificial flavor, mineral oil, carnauba wax, artificial color fd&c red #40.;;;;;;4 PIECES (36 g);36;;3;;en:e129,en:e903,en:e905a;E129 - Allura red ac,E903 - Carnauba wax,E905a - Mineral oil;0;;;0;;;14;d;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Mountain Man Nut & Fruit Co.;en:confectioneries;Confectioneries;;;;;;;;1510;1510;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;94.44;63.89;;;;;;;;;0;;;0;;;;0.105;0.042;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0019061093760;http://world-en.openfoodfacts.org/product/0019061093760/neon-squiggles-river-trail;usda-ndb-import;1489135296;2017-03-10T08:41:36Z;1587627164;2020-04-23T07:32:44Z;Neon Squiggles;;;;;River Trail;river-trail;Snacks, Sweet snacks, Confectioneries;en:snacks,en:sweet-snacks,en:confectioneries;Snacks,Sweet snacks,Confectioneries;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn syrup, sugar, gelatin, citric acid, lactic acid, fumaric acid, cornstarch, artificial & natural flavors, artificial colors (red #40, yellow #5, yellow #6, blue #1).;;;;;;5 PIECES (38 g);38;;8;;en:e102,en:e110,en:e129,en:e133,en:e270,en:e297,en:e330,en:e428;E102 - Tartrazine,E110 - Sunset yellow FCF,E129 - Allura red ac,E133 - Brilliant blue FCF,E270 - Lactic acid,E297 - Fumaric acid,E330 - Citric acid,E428 - Gelatine;0;;;0;;;13;d;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;NOT A BRANDED ITEM;en:confectioneries;Confectioneries;;;;;;;;1322;1322;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;76.32;65.79;;;;;;;;;0;;;5.26;;;;0.165;0.066;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0019061093791;http://world-en.openfoodfacts.org/product/0019061093791/french-burnt-peanuts-rivertrail;usda-ndb-import;1489135296;2017-03-10T08:41:36Z;1587627164;2020-04-23T07:32:44Z;French Burnt Peanuts;;;;;Rivertrail;rivertrail;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Peanuts, sucrose, corn syrup, gum acacia, confectioner's glaze, natural & artificial flavors, artificial colors red #40, red #40 lake, yellow #5 & #6, yellow #5 lake, yellow #6 lake, blue #1, red #3.;;;;;;0.25 cup (40 g);40;;2;;en:e129,en:e133;E129 - Allura red ac,E133 - Brilliant blue FCF;0;;;0;;;15;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;RIVERTRAIL;en:snacks;Snacks;;;;;;;;1883;1883;;12.5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;72.5;52.5;;;;;;;;;0;;;7.5;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0019061093807;http://world-en.openfoodfacts.org/product/0019061093807/toffee-toasted-peanuts-rivertrail;usda-ndb-import;1489135296;2017-03-10T08:41:36Z;1587627164;2020-04-23T07:32:44Z;Toffee toasted peanuts;;;;;Rivertrail;rivertrail;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Peanuts, sugar, butter (cream, salt), salt.;;;;;;0.25 cup (38 g);38;;0;;;;0;;;0;;;17;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;NOT A BRANDED ITEM;en:snacks;Snacks;;;;;;;;2201;2201;;23.68;5.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;55.26;39.47;;;;;;;;;5.3;;;15.79;;;;0.79;0.316;;0;;;;;0;;;;;;;;;;;;;;0.026;;0.00142;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;
0019061093821;http://world-en.openfoodfacts.org/product/0019061093821/maple-nut-drop-rivertrail;usda-ndb-import;1489135296;2017-03-10T08:41:36Z;1587627164;2020-04-23T07:32:44Z;Maple Nut Drop;;;;;Rivertrail;rivertrail;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, peanuts, corn syrup, palm oil, maple syrup, gelatin, salt, sodium bicarbonate, artificial flavor, partially hydrogenated vegetable oils (cottonseed, palm kernel and/or soybean), soy lecithin (an emulsifier), artificial colors (yellow #5, yellow #6, red #40, blue #1).;;;;;;7 PIECES (42 g);42;;7;;en:e102,en:e110,en:e129,en:e133,en:e322,en:e322i,en:e428,en:e500,en:e500ii;E102 - Tartrazine,E110 - Sunset yellow FCF,E129 - Allura red ac,E133 - Brilliant blue FCF,E322 - Lecithins,E322i - Lecithin,E428 - Gelatine,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;17;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;RIVERTRAIL;en:snacks;Snacks;;;;;;;;1992;1992;;19.05;3.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;71.43;54.76;;;;;;;;;2.4;;;7.14;;;;0.4175;0.167;;0;;;;;0;;;;;;;;;;;;;;0;;0.00086;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;
0019061093838;http://world-en.openfoodfacts.org/product/0019061093838/orange-slices-river-trail;usda-ndb-import;1489135297;2017-03-10T08:41:37Z;1587627164;2020-04-23T07:32:44Z;Orange Slices;;;;;River-Trail;river-trail;Snacks, Sweet snacks, Confectioneries;en:snacks,en:sweet-snacks,en:confectioneries;Snacks,Sweet snacks,Confectioneries;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn syrup, sucrose, modified corn starch, dextrose, natural & artificial flavor, color (fd&c yellow #6, red #40).;;;;;;3 PIECES (43 g);43;;2;;en:e110,en:e129;E110 - Sunset yellow FCF,E129 - Allura red ac;0;;;0;;;14;d;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;RIVER-TRAIL;en:confectioneries;Confectioneries;;;;;;;;1460;1460;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;90.7;55.81;;;;;;;;;0;;;0;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0019061093845;http://world-en.openfoodfacts.org/product/0019061093845/cherry-slices-river-trail;usda-ndb-import;1489135297;2017-03-10T08:41:37Z;1587627164;2020-04-23T07:32:44Z;Cherry Slices;;;;;River Trail;river-trail;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn syrup, sucrose, modified corn starch, artificial flavor, fd&c color red #40.;;;;;;3 PIECES (43 g);43;;1;;en:e129;E129 - Allura red ac;0;;;0;;;14;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;RIVER TRAIL;en:snacks;Snacks;;;;;;;;1460;1460;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;88.37;62.79;;;;;;;;;0;;;0;;;;0.0875;0.035;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0019061093852;http://world-en.openfoodfacts.org/product/0019061093852/candy;org-database-usda;1587643868;2020-04-23T12:11:08Z;1587643868;2020-04-23T12:11:08Z;Candy;;;;;;;Snacks, Sweet snacks, Confectioneries;en:snacks,en:sweet-snacks,en:confectioneries;Snacks,Sweet snacks,Confectioneries;;;;;;;;;;;;;;;United States;en:united-states;United States;Dextrose, maltodextrin, less than 2% of malic acid, calcium stearate, corn syrup, corn sryup, carnauba wax, artificial flavors, color added (carmine, blue #1, blue #2 lake. red 40 #40 lake, yellow #5, yellow #5 lake, yellow #6).;;;;;;24 PIECES (30 g);30;;6;;en:e102,en:e110,en:e133,en:e296,en:e572,en:e903;E102 - Tartrazine,E110 - Sunset yellow FCF,E133 - Brilliant blue FCF,E296 - Malic acid,E572 - Magnesium stearate,E903 - Carnauba wax;0;;;0;;;14;d;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;RUNTS;en:confectioneries;Confectioneries;;;;;;;;1536;1536;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;93.33;90;;;;;;;;;0;;;0;;;;0.0175;0.007;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0019061093890;http://world-en.openfoodfacts.org/product/0019061093890/boston-baked-beans-rivertrail;usda-ndb-import;1489135297;2017-03-10T08:41:37Z;1587627165;2020-04-23T07:32:45Z;Boston Baked Beans;;;;;Rivertrail;rivertrail;Vegetable mixes;en:vegetable-mixes;Vegetable-mixes;;;;;;;;;;;;;;;United States;en:united-states;United States;Sucrose, peanuts, corn syrup, food starch modified, gum arabic, confectioner's glaze, artificial flavor, red #40, carnauba wax, yellow #5, yellow #6, blue #2.;;;;;;11 PIECES (15 g);15;;6;;en:e102,en:e110,en:e129,en:e133,en:e414,en:e903;E102 - Tartrazine,E110 - Sunset yellow FCF,E129 - Allura red ac,E133 - Brilliant blue FCF,E414 - Acacia gum,E903 - Carnauba wax;0;;;0;;;15;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;RIVERTRAIL;en:vegetable-mixes;Vegetable-mixes;;;;;;;;1954;1954;;13.33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;73.33;60;;;;;;;;;0;;;6.67;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0019061093906;http://world-en.openfoodfacts.org/product/0019061093906/rivertrail-licorice-allsorts-mountain-man-nut-fruit-co;usda-ndb-import;1489074455;2017-03-09T15:47:35Z;1587586926;2020-04-22T20:22:06Z;Rivertrail, Licorice Allsorts;;;;;Mountain Man Nut & Fruit Co.;mountain-man-nut-fruit-co;Snacks, Sweet snacks, Confectioneries;en:snacks,en:sweet-snacks,en:confectioneries;Snacks,Sweet snacks,Confectioneries;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, cane molasses, wheat flour, glucose syrup (contains sulfites), desiccated coconut, palm oil, gelatin, cornstarch, glycerol, natural colors (plain caramel, beetroot red, curcumin, paprika), reduced fat cocoa powder, licorice extract, natural flavors (aniseed, lemon, raspberry, vanilla, orange), spirulina concentrate, beeswax, fruit & vegetable juices for coloring.;en:sulphur-dioxide-and-sulphites;;;;;8 PIECES (40 g);40;;6;;en:e100,en:e150a,en:e162,en:e422,en:e428,en:e901;E100 - Curcumin,E150a - Plain caramel,E162 - Beetroot red,E422 - Glycerol,E428 - Gelatine,E901 - White and yellow beeswax;0;;;0;;;16;d;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Mountain Man Nut & Fruit Co.;en:confectioneries;Confectioneries;;;;;;;;1569;1569;;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;75;67.5;;;;;;;;;2.5;;;2.5;;;;0.125;0.05;;0;;;;;0;;;;;;;;;;;;;;0.15;;0.00675;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0019061093913;http://world-en.openfoodfacts.org/product/0019061093913/river-trail-cinnamon-imperials-mountain-man-nut-fruit-co;usda-ndb-import;1489074072;2017-03-09T15:41:12Z;1587586698;2020-04-22T20:18:18Z;River Trail, Cinnamon Imperials;;;;;Mountain Man Nut & Fruit Co.;mountain-man-nut-fruit-co;Snacks, Sweet snacks, Confectioneries;en:snacks,en:sweet-snacks,en:confectioneries;Snacks,Sweet snacks,Confectioneries;;;;;;;;;;;;;;;United States;en:united-states;United States;Sucrose, corn syrup, artificial flavor, acacia, confectioner's glaze, carnauba wax, red #40, white mineral oil.;;;;;;2 Tbsp (15 g);15;;3;;en:e129,en:e903,en:e905a;E129 - Allura red ac,E903 - Carnauba wax,E905a - Mineral oil;0;;;0;;;14;d;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Mountain Man Nut & Fruit Co.;en:confectioneries;Confectioneries;;;;;;;;1674;1674;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;100;100;;;;;;;;;0;;;0;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0019061093920;http://world-en.openfoodfacts.org/product/0019061093920/assorted-fruit-slices-mountain-man-nut-fruit-co;usda-ndb-import;1489071311;2017-03-09T14:55:11Z;1587584766;2020-04-22T19:46:06Z;Assorted Fruit Slices;;;;;Mountain Man Nut & Fruit Co.;mountain-man-nut-fruit-co;Snacks, Sweet snacks, Confectioneries;en:snacks,en:sweet-snacks,en:confectioneries;Snacks,Sweet snacks,Confectioneries;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn syrup, sugar, modified corn starch,cornstarch, natural & artificial flavor, artificial colors yellow #5, red #40, blue #1.;;;;;;3 PIECES (43 g);43;;3;;en:e102,en:e129,en:e133;E102 - Tartrazine,E129 - Allura red ac,E133 - Brilliant blue FCF;0;;;0;;;14;d;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Mountain Man Nut & Fruit Co.;en:confectioneries;Confectioneries;;;;;;;;1460;1460;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;86.05;55.81;;;;;;;;;0;;;0;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0019061093937;http://world-en.openfoodfacts.org/product/0019061093937/rivertrail-foods-australian-red-licorice-mountain-man-nut-fruit-co;usda-ndb-import;1489071929;2017-03-09T15:05:29Z;1587585204;2020-04-22T19:53:24Z;Rivertrail Foods, Australian Red Licorice;;;;;Mountain Man Nut & Fruit Co.;mountain-man-nut-fruit-co;Snacks, Sweet snacks, Confectioneries;en:snacks,en:sweet-snacks,en:confectioneries;Snacks,Sweet snacks,Confectioneries;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, wheat glucose syrup, wheat flour, water, palm oil, wheat fiber, artificial strawberry flavor, citric acid, malic acid, mono - & diglycerides, red #40, sodium citrate, salt, licorice extract, sodium bicarbonate.;;;;;;5 PIECES (39 g);39;;6;;en:e129,en:e296,en:e330,en:e331,en:e471,en:e500,en:e500ii;E129 - Allura red ac,E296 - Malic acid,E330 - Citric acid,E331 - Sodium citrates,E471 - Mono- and diglycerides of fatty acids,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;13;d;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Mountain Man Nut & Fruit Co.;en:confectioneries;Confectioneries;;;;;;;;1460;1460;;2.56;1.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;66.67;38.46;;;;;;;;;0;;;2.56;;;;0.09;0.036;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0019061097430;http://world-en.openfoodfacts.org/product/0019061097430/rivertrail-dried-apricots-mountain-man-nut-fruit-co;usda-ndb-import;1489078104;2017-03-09T16:48:24Z;1587589528;2020-04-22T21:05:28Z;Rivertrail, Dried Apricots;;;;;Mountain Man Nut & Fruit Co.;mountain-man-nut-fruit-co;en:dried-apricots, Snacks;en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:fruits-and-vegetables-based-foods,en:dried-products,en:fruits-based-foods,en:dried-plant-based-foods,en:dried-fruits,en:dried-apricots;Plant-based foods and beverages,Plant-based foods,Snacks,Fruits and vegetables based foods,Dried products,Fruits based foods,Dried plant-based foods,Dried fruits,Dried apricots;;;;;;;;;;;;;;;United States;en:united-states;United States;Apricots, sulfur dioxide (added to retain color).;;;;;;4 -5 PIECES (40 g);40;;1;;en:e220;E220 - Sulphur dioxide;0;;;0;;;1;b;1;Fruits and vegetables;Dried fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Mountain Man Nut & Fruit Co.;en:dried-apricots;Dried apricots;;;;;;;;941;941;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;55;47.5;;;;;;;;;7.5;;;2.5;;;;0.0625;0.025;;0.0015;;;;;0.003;;;;;;;;;;;;;;0.1;;0.0036;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
