0030223108474;http://world-en.openfoodfacts.org/product/0030223108474/buffalo-chicken-slider;org-database-usda;1587669367;2020-04-23T19:16:07Z;1587669368;2020-04-23T19:16:08Z;Buffalo chicken slider;;;;;;;Sandwiches;en:sandwiches;Sandwiches;;;;;;;;;;;;;;;United States;en:united-states;United States;Buffalo style chicken breast caramel color added (chicken breast, water, less than 2% salt, sugar, vinegar, sodium phosphate, dextrose. browned in vegetable oil. coated with: spices, hot sauce [cayenne red pepper, vinegar, salt, garlic], salt, paprika, modified food starch, caramel color, maltodextrin), sweet rolls (enriched flour [wheat flour, enzyme, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], water, sugar, liquid sugar [sugar, water], butter [pasteurized cream, salt], eggs, contains less than 2% of each of the following: yeast, potato flour, whey, nonfat milk, salt, datem, soy flour, yellow corn flour, sodium stearoyl lactylate, inactive yeast, wheat gluten, sorbic acid preservative, monocalcium phosphate, wheat flour, calcium sulfate, sodium silicoaluminate, ammonium sulfate, ascorbic acid added as a dough conditioner, wheat starch, sorbitan monostearate, mono - & diglycerides, enzymes, calcium silicate, microcrystalline cellulose), colby jack cheese (colby cheese and monterey jack cheese [pasteurized milk, cheese cultures, salt, enzymes, annatto {color}]), buffalo spread (cream cheese [pasteurized milk and cream, cheese culture, salt, carob bean gum], celery, blue cheese [blue cheese [pasteurized milk, cheese culture, salt, enzymes, penicillium roqueforti], powdered cellulose [to prevent caking]).;en:celery,en:eggs,en:gluten,en:milk;;;;;2 SLIDERS (167 g);167;;13;;en:e150c,en:e160b,en:e341,en:e341i,en:e410,en:e460,en:e460i,en:e460ii,en:e471,en:e472e,en:e481,en:e491,en:e517,en:e552,en:e554;E150c - Ammonia caramel,E160b - Annatto,E341 - Calcium phosphates,E341i - Monocalcium phosphate,E410 - Locust bean gum,E460 - Cellulose,E460i - Microcrystalline cellulose,E460ii - Powdered cellulose,E471 - Mono- and diglycerides of fatty acids,E472e - Mono- and diacetyltartaric acid esters of mono- and diglycerides of fatty acids,E481 - Sodium stearoyl-2-lactylate,E491 - Sorbitan monostearate,E517 - Ammonium sulphate,E552 - Calcium silicate,E554 - Sodium aluminium silicate;0;;;0;;;12;d;4;Composite foods;Sandwiches;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;NOT A BRANDED ITEM;en:sandwiches;Sandwiches;;;;;;;;929;929;;8.38;4.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.063;19.16;7.19;;;;;;;;;1.2;;;16.17;;;;1.5275;0.611;;0.0001347;;;;;0;;;;;;;;;;;;;;0.12;;0.00108;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0030223108504;http://world-en.openfoodfacts.org/product/0030223108504/chicken-salad-croissant;org-database-usda;1587669123;2020-04-23T19:12:03Z;1587669124;2020-04-23T19:12:04Z;Chicken salad croissant;;;;;;;Sandwiches;en:sandwiches;Sandwiches;;;;;;;;;;;;;;;United States;en:united-states;United States;Chicken salad (roasted chicken breast with rib meat [chicken breast with rib meat, water, sea salt, vinegar], mayonnaise [soybean oil, water, corn syrup, egg yolk, contains less than 2% distilled vinegar, salt, mustard flour], celery, yellow onion, salt, black pepper, white pepper), croissant (enriched wheat flour [bleached wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid, ascorbic acid added as a dough conditioner], water, shortening [palm oil, beta carotene {color}], butter, yeast, sugar, dextrose, salt, dough conditioner [wheat flour, ascorbic acid, enzymes], dry milk, butter flavor), green leaf lettuce.;en:celery,en:gluten,en:milk;;;;;0.5 SANDWICH (101 g);101;;2;;en:e160a,en:e160ai,en:e300;E160a - Alpha-carotene,E160ai - Beta-carotene,E300 - Ascorbic acid;0;;;1;;e160a-beta-carotene;0;b;4;Composite foods;Sandwiches;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;NOT A BRANDED ITEM;en:sandwiches;Sandwiches;;;;;;;;623;623;;7.92;1.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.03;8.91;1.98;;;;;;;;;1;;;8.91;;;;1.015;0.406;;0.0001188;;;;;0.0012;;;;;;;;;;;;;;0;;0.00071;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0030223108511;http://world-en.openfoodfacts.org/product/0030223108511/corned-beef-on-marble-rye;org-database-usda;1587669192;2020-04-23T19:13:12Z;1587669192;2020-04-23T19:13:12Z;Corned beef on marble rye;;;;;;;Sandwiches;en:sandwiches;Sandwiches;;;;;;;;;;;;;;;United States;en:united-states;United States;Oven roasted corned beef (cured with: water, contains less than 2% sodium lactate, salt, sugar, sodium phosphate, sodium diacetate, flavorings, sodium erythorbate, sodium nitrite), marble rye (enriched wheat flour [malted barley flour, niacin, ascorbic acid, reduced iron, thiamine mononitrate, riboflavin, enzyme, folic acid], water, caraway seeds, sea salt, cultured rye flour, caramel color, malted barley flour, yeast, mono-and diglycerides, enzymes, guar gum, ascorbic acid, corn syrup solids, vegetable oil [canola and/or soybean]), swiss cheese (pasteurized part-skim milk, cheese culture, salt, enzymes), green cabbage, dijon mustard (water, vinegar, mustard seed, salt, white wine, fruit pectin, citric acid, tartaric acid, sugar, spice).;;;;;;0.5 SANDWICH (137 g);137;;10;;en:e150c,en:e250,en:e262,en:e262ii,en:e316,en:e325,en:e330,en:e334,en:e412,en:e440,en:e440i,en:e471;E150c - Ammonia caramel,E250 - Sodium nitrite,E262 - Sodium acetates,E262ii - Sodium diacetate,E316 - Sodium erythorbate,E325 - Sodium lactate,E330 - Citric acid,E334 - L(+)-tartaric acid,E412 - Guar gum,E440 - Pectins,E440i - Pectin,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;11;d;4;Composite foods;Sandwiches;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;NOT A BRANDED ITEM;en:sandwiches;Sandwiches;;;;;;;;854;854;;7.3;3.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.036;16.79;0.73;;;;;;;;;1.5;;;16.79;;;;1.6975;0.679;;0;;;;;0.0066;;;;;;;;;;;;;;0.182;;0.00197;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0030223108535;http://world-en.openfoodfacts.org/product/0030223108535/italian-garlic-bread;org-database-usda;1587669163;2020-04-23T19:12:43Z;1587669163;2020-04-23T19:12:43Z;Italian garlic bread;;;;;;;Sandwiches;en:sandwiches;Sandwiches;;;;;;;;;;;;;;;United States;en:united-states;United States;Roasted garlic panini (enriched wheat flour, water, yeast, vegetable oil [canola oil or soybean], salt, wheat gluten, garlic, garlic powder, calcium propionate, garlic flavor [canola oil, natural garlic oil, bha, bht], fumaric acid, lactic acid), honey ham (cured with water, honey, sugar, salt, sodium phosphate, sodium erythorbate, sodium nitrite), provolone cheese (pasteurized milk, cheese cultures, salt, enzymes), salami (pork, salt, dextrose, contains 2% or less of beef, flavorings, lactic acid starter culture, natural smoke flavor, sodium nitrite, spice, vitamin c [sodium ascorbate], bha, bht, citric acid), pepperoni (pork, salt, contains 2% or less of beef, dextrose, flavorings, lactic acid starter culture, oleoresin of paprika, sodium nitrite, spices, vitamin c [sodium ascorbate], bha, bht, citric acid), basil pesto (basil, canola oil, water, parmesan cheese [pasteurized part-skim cows' milk, cheese culture, salt, enzymes], granulated garlic, salt), arugula.;;;;;;0.5 SANDWICH (147 g);147;;8;;en:e250,en:e270,en:e282,en:e297,en:e316,en:e320,en:e321,en:e330;E250 - Sodium nitrite,E270 - Lactic acid,E282 - Calcium propionate,E297 - Fumaric acid,E316 - Sodium erythorbate,E320 - Butylated hydroxyanisole (bha),E321 - Butylated hydroxytoluene,E330 - Citric acid;0;;;0;;;13;d;4;Composite foods;Sandwiches;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;NOT A BRANDED ITEM;en:sandwiches;Sandwiches;;;;;;;;682;682;;5.44;2.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.024;11.56;0;;;;;;;;;0;;;17.01;;;;2.2275;0.891;;0;;;;;0.0008;;;;;;;;;;;;;;0.041;;0.00073;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0030223108559;http://world-en.openfoodfacts.org/product/0030223108559/italian-style-pinwheels-with-salami-pepperoni-ham;org-database-usda;1587668908;2020-04-23T19:08:28Z;1587668909;2020-04-23T19:08:29Z;Italian style pinwheels with salami, pepperoni & ham;;;;;;;Sandwiches;en:sandwiches;Sandwiches;;;;;;;;;;;;;;;United States;en:united-states;United States;Roasted red pepper lavash (enriched unbleached wheat flour [wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid], roasted red pepper puree, canola oil, sea salt, cultured wheat, oat fiber, sugar, wheat gluten, baking powder [sodium acid pyrophosphate, potato starch, sodium bicarbonate], yeast), spring mix (may contain some or all of the following baby whole leaf varieties: green leaf, mizuna, green romaine, tango, green oak, green chard, spinach, arugula, frisee, tatsoi, red chard, red leaf, lolla rosa, red romaine, red mustard, radicchio, red oak, beet top), provolone cheese (unsmoked provolone cheese [pasteurized milk, cheese cultures, salt, enzymes]), hard salami with natural smoke flavor added (pork, salt, contains less than 2% of the following: dextrose, natural flavoring, wine, natural smoke flavor, garlic, lactic acid starter culture, sodium ascorbate, potassium nitrate, sodium nitrite), pepperoni (pork, beef, salt, contains 2% or less of: corn syrup dextrose, flavorings, lactic acid starter culture, oleoresin of paprika, paprika, sodium erythorbate, sodium nitrite, spices), honey ham water added (cured with: water, honey, sugar, salt, sodium phosphate, sodium erythorbate, sodium nitrite), roasted red peppers (red peppers, water, salt, citric acid), whipped cream cheese spread (pasteurized milk and cream, skim milk, whey protein concentrate, whey, modified food starch, salt, carob bean gum, xanthan gum, guar gum, lactic acid, natamycin [a natural mold inhibitor], vitamin a palmitate, cheese culture), italian seasoning (marjoram, thyme, rosemary, savory, sage, oregano, and basil).;en:gluten;;en:milk;en:milk;Milk;1 CONTAINER (160 g);160;;10;;en:e235,en:e250,en:e270,en:e316,en:e330,en:e410,en:e412,en:e415,en:e450,en:e500,en:e500ii;E235 - Natamycin,E250 - Sodium nitrite,E270 - Lactic acid,E316 - Sodium erythorbate,E330 - Citric acid,E410 - Locust bean gum,E412 - Guar gum,E415 - Xanthan gum,E450 - Diphosphates,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;12;d;4;Composite foods;Sandwiches;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;NOT A BRANDED ITEM;en:sandwiches;Sandwiches;;;;;;;;887;887;;12.5;5.62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.034;15;1.88;;;;;;;;;1.2;;;11.25;;;;1.4375;0.575;;0.0004686;;;;;0.0075;;;;;;;;;;;;;;0.156;;0.00169;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0030223109068;http://world-en.openfoodfacts.org/product/0030223109068/tuna-salad-croissant-sandwich-tuna-salad;org-database-usda;1587675190;2020-04-23T20:53:10Z;1587675190;2020-04-23T20:53:10Z;Tuna salad croissant sandwich, tuna salad;;;;;;;Sandwiches;en:sandwiches;Sandwiches;;;;;;;;;;;;;;;United States;en:united-states;United States;Tuna salad (albacore tuna in brine with vegetable broth [albacore tuna, water, vegetable broth {pea and carrot extract}, and salt], seasoned mayonnaise base [mayonnaise {soybean oil, eggs and egg yolks, water, distilled vinegar, sugar, salt, lemon juice concentrate, natural flavors}, salt, spices], celery, red onion, lemon juice, salt, black pepper, white pepper), butter croissant (enriched flour [wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid], water, butter, sugar, yeast, salt, whey, modified corn starch, artificial flavor, calcium propionate, calcium sulfate, ascorbic acid, enzymes, calcium phosphate), green leaf lettuce.;en:celery,en:eggs,en:gluten,en:milk;;;;;1 SANDWICH (187 g);187;;1;;en:e282;E282 - Calcium propionate;0;;;0;;;1;b;4;Composite foods;Sandwiches;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Taylor Fresh Foods, Inc.;en:sandwiches;Sandwiches;;;;;;;;1142;1142;;15.51;1.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.019;17.11;1.07;;;;;;;;;0.5;;;9.63;;;;0.5625;0.225;;0.0001203;;;;;0.0006;;;;;;;;;;;;;;0.011;;0.00019;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0030223109181;http://world-en.openfoodfacts.org/product/0030223109181/maple-turkey-sandwich-maple-turkey;org-database-usda;1587674661;2020-04-23T20:44:21Z;1587674662;2020-04-23T20:44:22Z;Maple turkey sandwich, maple turkey;;;;;;;Sandwiches;en:sandwiches;Sandwiches;;;;;;;;;;;;;;;United States;en:united-states;United States;Multigrain bread (water, white whole wheat flour, unbleached flour [wheat, malted barley], sunflower seed, brown sugar wheat gluten, flax seed, wheat bran cracked wheat oat meal, rye meal honey, barley flour millet buckwheat flour, yeast molasses, palm oil, cultured wheat, contains less than 2% of each of the following wheat germ, salt, enzymes, monoglycerides, sea salt, natural flavor yeast extract and ascorbic acid, enriched with (niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), potassium sorbate), maple cured turkey breast (turkey breast, turkey broth, honey, contains less than 2% of salt, maple syrup, sugar, sodium phosphate, sodium erythorbate, sodium nitrite. coated with: sugar, gelatin, brown sugar natural flavor), havarti cheese (pasteurized milk, cheese culture, salt, enzymes), green leaf lettuce;en:gluten;;;;;1 SANDWICH (272 g);272;;4;;en:e202,en:e250,en:e316,en:e428;E202 - Potassium sorbate,E250 - Sodium nitrite,E316 - Sodium erythorbate,E428 - Gelatine;0;;;0;;;8;c;4;Composite foods;Sandwiches;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;NOT A BRANDED ITEM;en:sandwiches;Sandwiches;;;;;;;;937;937;;9.19;4.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.035;22.06;4.04;;;;;;;;;3.3;;;14.71;;;;1.25;0.5;;0.0001929;;;;;0.0009;;;;;;;;;;;;;;0.184;;0.00232;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;
0030223109792;http://world-en.openfoodfacts.org/product/0030223109792/asian-style-crunch-salad-with-chicken-romaine-lettuce-white-chicken-meat-iceberg-lettuce-snap-peas-crispy-rice-noodles-almonds-with-sesame-ginger-dressing-asian-style;org-database-usda;1587675670;2020-04-23T21:01:10Z;1587675670;2020-04-23T21:01:10Z;Asian style crunch salad with chicken romaine lettuce, white chicken meat, iceberg lettuce, snap peas, crispy rice noodles, almonds with sesame ginger dressing, asian style;;;;;;;Salted snacks;en:salted-snacks;Salted-snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Romaine lettuce, chicken breast meat with rib meat (chicken breast meat with rib meat, water, cultured sugar and vinegar, potato starch, sea salt, natural flavorings), sesame ginger dressing (water, sugar, soy sauce [water, wheat, soybeans, salt, alcohol {to retain freshness}, vinegar, lactic acid], rice vinegar, ginger, modified corn starch, canola oil, sesame seeds, xanthan gum, sesame oil, dried garlic, dried onion), iceberg lettuce, sugar snap peas, crispy rice noodles (wheat flour, vegetable oil, [contains one or more of the following: soybean oil, hydrogenated soybean oil, canola oil], rice flour, salt), red bell pepper, almonds, green onion, carrot, red cabbage.;en:gluten,en:nuts,en:sesame-seeds,en:soybeans;;;;;1/2 cup (100 g);100;;2;;en:e270,en:e415;E270 - Lactic acid,E415 - Xanthan gum;0;;;0;;;-1;a;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Taylor Fresh Foods, Inc.;en:salted-snacks;Salted-snacks;;;;;;;;460;460;;4.5;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.01;12;5;;;;;;;;;2;;;6;;;;0.675;0.27;;0.0009;;;;;0.015;;;;;;;;;;;;;;0.04;;0.00144;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
0030223109808;http://world-en.openfoodfacts.org/product/0030223109808/romaine-lettuce-spring-mix-white-chicken-meat-roasted-corn-grape-tomatoes-hard-cooked-egg-white-cheddar-cheese-with-sweet-onion-vinaigrette-field-green-salad-with-chicken-chicken;org-database-usda;1587675433;2020-04-23T20:57:13Z;1587675433;2020-04-23T20:57:13Z;Romaine lettuce, spring mix, white chicken meat, roasted corn, grape tomatoes, hard cooked egg, white cheddar cheese with sweet onion vinaigrette field green salad with chicken, chicken;;;;;;;Salted snacks;en:salted-snacks;Salted-snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Romaine lettuce, spring mix (green leaf, mizuna, green romaine, tango, green oak, green chard, spinach, arugula, frisee, tatsoi, red chard, red leaf, lolla rosa, red romaine, red mustard, radicchio, red oak, beet top), sweet onion dijon vinaigrette (water, canola oil, sugar, dijon mustard (distilled vinegar, water, mustard seed, salt, white wine, citric acid, turmeric, tartaric acid, spices], onion, apple cider vinegar, sweet onion (sweet onion, vinegar, salt), white wine vinegar, salt, lemon juice concentrate, dried onion, spices, xanthan gum, natural flavor, caramel color, annatto extract [color]), chicken breast meat with rib meat (chicken breast meat with rib meat, water, cultured sugar and vinegar, potato starch, sea salt, natural flavorings), roasted corn, grape tomatoes, hard cooked egg, sharp white cheddar cheese cubes (cheddar cheese [pasteurized milk, cheese culture, salt, enzymes], powdered cellulose [to prevent caking]).;;;;;;1 cup (100 g);100;;6;;en:e150c,en:e160b,en:e330,en:e334,en:e415,en:e460,en:e460ii;E150c - Ammonia caramel,E160b - Annatto,E330 - Citric acid,E334 - L(+)-tartaric acid,E415 - Xanthan gum,E460 - Cellulose,E460ii - Powdered cellulose;0;;;0;;;0;b;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Taylor Fresh Foods, Inc.;en:salted-snacks;Salted-snacks;;;;;;;;460;460;;7;1.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.03;8;4;;;;;;;;;1;;;5;;;;0.55;0.22;;0.0009;;;;;0.006;;;;;;;;;;;;;;0.06;;0.00144;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0030223109822;http://world-en.openfoodfacts.org/product/0030223109822/mexican-style-salad-with-chicken-romaine-lettuce-roasted-corn-southwest-style-white-chicken-meat-cotija-cheese-tortilla-strips-bell-peppers-jalapeno-peppers-with-cilantro-dressing-mexican-style-salad-with-chicken;org-database-usda;1587675430;2020-04-23T20:57:10Z;1587675431;2020-04-23T20:57:11Z;Mexican style salad with chicken romaine lettuce, roasted corn, southwest style white chicken meat, cotija cheese, tortilla strips, bell peppers, jalapeno peppers with cilantro dressing, mexican style salad with chicken;;;;;;;Salted snacks;en:salted-snacks;Salted-snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Romaine lettuce, cilantro dressing (canola oil, water, cilantro, poblano chiles, cotija cheese [milk, salt, culture, enzymes], maltodextrin, red wine vinegar, pumpkin seed, egg yolk, salt, distilled vinegar, sugar, skim milk powder blend [dairy whey, sodium caseinate, skim milk powder], dried garlic, xanthan gum, natural flavors, whey powder, skim milk powder, carrageenan, turmeric extract [color], modified corn starch, butter extractives), roasted corn, southwest style chicken breast meat with rib meat, smoke flavor added (chicken breast meat with rib meat, water, contains 2% or less of the following: sodium lactate, potassium lactate, salt, brown sugar, sodium phosphate, chipotle pepper, garlic powder, autolyzed yeast extract, chili pepper, sugar, onion powder, spices [including cumin], sodium citrate, hydrolyzed soy protein, citric acid, sodium diacetate, disodium inosinate and disodium guanylate, corn syrup solids, spice extractive, maltodextrin, xanthan gum, lime juice solids, mesquite smoke flavor), cotija cheese (cotija cheese [pasteurized grade a milk, sea salt, cultures, enzyme], cellulose [anti-caking agent]), tortilla strips (stone ground yellow corn, stone ground blue corn, sunflower oil or corn oil, sea salt, water, trace of lime), red bell pepper, jalapeno pepper.;en:milk;;;;;1 cup (100 g);100;;10;;en:e100,en:e262,en:e262ii,en:e325,en:e326,en:e330,en:e407,en:e415,en:e460,en:e627,en:e631;E100 - Curcumin,E262 - Sodium acetates,E262ii - Sodium diacetate,E325 - Sodium lactate,E326 - Potassium lactate,E330 - Citric acid,E407 - Carrageenan,E415 - Xanthan gum,E460 - Cellulose,E627 - Disodium guanylate,E631 - Disodium inosinate;0;;;0;;;1;b;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Taylor Fresh Foods, Inc.;en:salted-snacks;Salted-snacks;;;;;;;;753;753;;10;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.02;11;2;;;;;;;;;1;;;7;;;;0.8;0.32;;0.00105;;;;;0.015;;;;;;;;;;;;;;0.08;;0.00072;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
