0021130104376;http://world-en.openfoodfacts.org/product/0021130104376/lemon-chicken-with-orzo;org-database-usda;1587655818;2020-04-23T15:30:18Z;1587655818;2020-04-23T15:30:18Z;Lemon chicken with orzo;;;;;;;Frozen foods;en:frozen-foods;Frozen foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Orzo vegetable mix (cooked orzo [water, wheat flour, niacin, ferrous sulfate {iron}, thiamine mononitrate, riboflavin, folic acid], zucchini, carrots, feta cheese [pasteurized cow's and sheep's milk, cheese cultures, salt, enzymes, rennet], tomatoes, soybean oil), yogurt lemon sauce (water, yogurt [cultured pasteurized nonfat milk, modified food starch, gelatin], cooking wine [wine, salt], honey, modified corn starch, chicken base [chicken meat including chicken juices, salt, chicken fat, sugar, maltodextrin, hydrolyzed corn gluten, dried whey, natural flavors, yeast extract, turmeric {color}], vegetable base [sauteed vegetables {carrots, celery, onion}, sugar, maltodextrin, corn oil, salt, corn starch, autolyzed yeast extract, natural flavoring], soy lecithin, lemon juice concentrate, spices, lemon oil), cooked roasted chicken white meat (chicken breast with rib meat, water, food starch, isolated soy protein, salt, sodium phosphates).;en:celery,en:gluten,en:milk;;;;;1 TRAY (255 g);255;;3;;en:e322,en:e322i,en:e339,en:e428;E322 - Lecithins,E322i - Lecithin,E339 - Sodium phosphates,E428 - Gelatine;0;;;0;;;0;b;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:frozen-foods;Frozen foods;;;;;;;;607;607;;5.49;1.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.016;15.29;1.96;;;;;;;;;0.8;;;7.06;;;;0.6575;0.263;;0.000147;;;;;0.0019;;;;;;;;;;;;;;0.039;;0.00071;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0021130104383;http://world-en.openfoodfacts.org/product/0021130104383/moroccan-recipe-chicken;org-database-usda;1587655818;2020-04-23T15:30:18Z;1587655819;2020-04-23T15:30:19Z;Moroccan recipe chicken;;;;;;;Frozen foods;en:frozen-foods;Frozen foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Lentil rice mix (cooked lentils, cooked brown rice, spinach, corn, feta cheese [pasteurized cow's and sheep's milk, cheese cultures, salt, enzymes, rennet], tomatoes, extra virgin olive oil, parmesan cheese [cultured milk, salt, enzymes]), tomato charmoula sauce (tomatoes in juice [tomatoes, tomato juice, citric acid, calcium chloride], water, chicken base [chicken meat including chicken juices, salt, chicken fat, sugar, maltodextrin, hydrolyzed corn gluten, dried whey, natural flavors, yeast extract, turmeric {color}], cooking wine [wine, salt], canola oil, garlic [citric acid], spices, modified corn starch, tomato paste, dehydrated tomato, sugar, garlic powder, onion powder), cooked roasted chicken white meat (chicken breast with rib meat, water, food starch, isolated soy protein, salt, sodium phosphates).;;;;;;1 TRAY (262 g);262;;1;;en:e330;E330 - Citric acid;0;;;0;;;-1;a;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:frozen-foods;Frozen foods;;;;;;;;464;464;;4.2;1.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.015;11.45;1.15;;;;;;;;;2.3;;;7.63;;;;0.7725;0.309;;0.0001431;;;;;0.0034;;;;;;;;;;;;;;0.057;;0.00103;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
0021130104390;http://world-en.openfoodfacts.org/product/0021130104390/classics-elbow-noodles-with-cheese-seasoned-breadcrumbs;org-database-usda;1587657620;2020-04-23T16:00:20Z;1587657621;2020-04-23T16:00:21Z;Classics elbow noodles with cheese & seasoned breadcrumbs;;;;;;;Frozen foods;en:frozen-foods;Frozen foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Cooked macaroni (water, durum wheat semolina, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid), cheese sauce (water, milk [with vitamin d3], cheddar cheese [pasteurized cultured milk, salt, enzymes, annatto {color}], swiss cheese [part-skim milk, cheese cultures, enzymes, salt], modified corn starch, cream [cream, carrageenan], butter [pasteurized cream, salt], parmesan cheese [pasteurized cultured milk, salt, enzymes], cheddar cheese flavor [cheddar cheese {cultured milk, salt, enzymes}, whey, buttermilk solids, sodium phosphate, lactic acid, fd&c yellow colors #5 and #6, sodium phosphates, salt, low sodium sea salt [sea salt, potassium chloride, magnesium salts], soy lecithin, color [water, fd&c yellow #5 and #6, citric acid, fd&c red #40, sodium benzoate])), topping (cooked bacon [pork cured with water, salt, sugar, smoke flavoring, sodium phosphates, sodium erythorbate, sodium nitrite], bread crumbs [unbleached wheat flour, cane sugar, yeast, sea salt]).;en:milk;;;;;1 TRAY (255 g);255;;9;;en:e129,en:e160b,en:e211,en:e250,en:e270,en:e316,en:e322,en:e322i,en:e330,en:e407;E129 - Allura red ac,E160b - Annatto,E211 - Sodium benzoate,E250 - Sodium nitrite,E270 - Lactic acid,E316 - Sodium erythorbate,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E407 - Carrageenan;0;;;0;;;4;c;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:frozen-foods;Frozen foods;;;;;;;;640;640;;5.49;3.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.016;19.22;1.18;;;;;;;;;0.8;;;6.27;;;;0.755;0.302;;;;;;;;;;;;;;;;;;;0.083;;0.086;;0.00078;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
0021130104406;http://world-en.openfoodfacts.org/product/0021130104406/pulled-pork-in-bbq-sauce;org-database-usda;1587656471;2020-04-23T15:41:11Z;1587656472;2020-04-23T15:41:12Z;Pulled pork in bbq sauce;;;;;;;Frozen foods;en:frozen-foods;Frozen foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Macaroni and cheese (cooked macaroni [water, enriched semolina {durum semolina, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid}], water, milk [with vitamin d3], cheddar cheese [cultured pasteurized milk, cheese cultures, salt, enzymes, annatto {color}], cheddar cheese flavor [cheddar cheese {pasteurized milk, cheese cultures, salt, enzymes}, water, sodium phosphate, enzymes], soybean oil modified corn starch, natural cheese flavor [cheddar cheese {cultured milk, salt, enzymes}, natural flavors, maltodextrin, water, salt, disodium phosphate], salt, sodium phosphates, low sodium sea salt [sea salt, potassium chloride, magnesium salts], mono and diglycerides, soy lecithin, annatto extract [color]), barbecue sauce (water, sugar, soy sauce [water, wheat, soybeans, salt, alcohol, vinegar, lactic acid], apple cider vinegar, brown sugar, catsup [tomato, corn syrup, vinegar, salt, dextrose, onion powder, garlic powder, spices, natural flavors], molasses, mustard [distilled vinegar, water, mustard seeds, salt, turmeric {color}, paprika, spice, natural flavor, garlic powder], chili powder [chili pepper, salt, spices, garlic, ethoxyquin {to retain color}], modified corn starch, spices, butter flavor [dehydrated butter, buttermilk powder, natural flavor, maltodextrin, modified food starch], soybean oil, xanthan gum), cooked shredded pork (pork, pork broth, salt, garlic powder, sodium phosphate, caramel color, onion powder, paprika, lemon juice concentrate).;en:gluten,en:milk,en:mustard,en:soybeans;;;;;1 TRAY (227 g);227;;8;;en:e150c,en:e160b,en:e270,en:e322,en:e322i,en:e324,en:e339,en:e339ii,en:e415,en:e471;E150c - Ammonia caramel,E160b - Annatto,E270 - Lactic acid,E322 - Lecithins,E322i - Lecithin,E324 - Ethoxyquin,E339 - Sodium phosphates,E339ii - Disodium phosphate,E415 - Xanthan gum,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;4;c;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:frozen-foods;Frozen foods;;;;;;;;644;644;;5.29;2.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.018;18.5;7.49;;;;;;;;;0.9;;;7.93;;;;1.0575;0.423;;0.0001323;;;;;0.0005;;;;;;;;;;;;;;0.066;;0.00119;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
0021130105601;http://world-en.openfoodfacts.org/product/0021130105601/deep-dish-pie-crusts-signature-select;usda-ndb-import;1489078156;2017-03-09T16:49:16Z;1587589581;2020-04-22T21:06:21Z;Deep Dish Pie Crusts;;;;;Signature Select,  Safeway  Inc.;signature-select,safeway-inc;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched wheat flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), palm oil, water, sugar, soy flour, maltodextrin, corn starch, dextrose, salt, baking soda.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;;;;;;;;;;1941;1941;;25;12.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;50;3.57;;;;;;;;;0;;;7.14;;;;0.9375;0.375;;0;;;;;0;;;;;;;;;;;;;;0;;0.00257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021130105724;http://world-en.openfoodfacts.org/product/0021130105724/white-chocolate-raspberry;org-database-usda;1587644795;2020-04-23T12:26:35Z;1587644796;2020-04-23T12:26:36Z;White chocolate raspberry;;;;;;;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Cream cheese (pasteurized cultured milk and cream, salt, stabilizers [xanthan and/or carob bean and/or guar gums]), sugar, flour (unbleached wheat flour, malted barley flour, niacin, iron, folic acid, thiamine mononitrate, riboflavin), eggs, white chocolate (sugar, cocoa butter, milk, soy lecithin, pure vanilla), sour cream (cream, milk, enzymes), raspberries, graham flour, palm fruit oil, butter (cream, salt), brown sugar, honey, sugarcane fiber, lemon juice, salt, baking soda, natural flavor, vanilla extract.;en:eggs,en:milk;;;;;3.5 ONZ (99 g);99;;2;;en:e322,en:e322i,en:e412;E322 - Lecithins,E322i - Lecithin,E412 - Guar gum;0;;;0;;;21;e;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:frozen-desserts;Frozen desserts;;;;;;;;1481;1481;;22.22;12.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.091;35.35;23.23;;;;;;;;;1;;;5.05;;;;0.8075;0.323;;0.0002274;;;;;0.0012;;;;;;;;;;;;;;0.081;;0.00073;;;;;;;;;;;;;;;;;;;;;21;;;;;;;;
0021130105731;http://world-en.openfoodfacts.org/product/0021130105731/mini-cheesecakes;org-database-usda;1587643772;2020-04-23T12:09:32Z;1587643773;2020-04-23T12:09:33Z;Mini cheesecakes;;;;;;;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Cream cheese (pasteurized cultured milk and cream, salt, stabilizers [xanthan and/or carob bean and/or guar gums]), brown sugar, eggs, sugar, flour (unbleached wheat flour, malted barley flour,niacin, iron, folic acid, thiamine mononitrate, riboflavin), sour cream (cream, milk, enzymes), cocoa, palm fruit oil, butter (cream, salt), sugarcane fiber, honey, baking soda, salt, vanilla extract, soy lecithin.;en:eggs,en:milk;;;;;3.5 ONZ (99 g);99;;2;;en:e322,en:e322i,en:e412;E322 - Lecithins,E322i - Lecithin,E412 - Guar gum;0;;;0;;;18;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:frozen-desserts;Frozen desserts;;;;;;;;1393;1393;;22.22;12.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.096;33.33;22.22;;;;;;;;;3;;;6.06;;;;0.8075;0.323;;0.0002274;;;;;0;;;;;;;;;;;;;;0.081;;0.00182;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;
0021130105748;http://world-en.openfoodfacts.org/product/0021130105748/mini-cheesecakes-new-york-style-safeway-select;usda-ndb-import;1489078031;2017-03-09T16:47:11Z;1587589413;2020-04-22T21:03:33Z;Mini cheesecakes, new york style;;;;;Safeway Select;safeway-select;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Cream cheese (pasteurized cultured milk and cream, salt, stabilizers [xanthan and/or carob bean and/or guar gums]), sugar, eggs, flour (unbleached wheat flour, malted barley flour, niacin, iron, folic acid, thiamine mononitrate, riboflavin), sour cream (cream, milk, enzymes), butter (cream, salt), graham flour, palm fruit oil, sugarcane fiber, brown sugar, cinnamon, honey, salt, baking soda, vanilla extract, natural flavor.;;;;;;3.5 ONZ (99 g);99;;1;;en:e412;E412 - Guar gum;0;;;0;;;20;e;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:frozen-desserts;Frozen desserts;;;;;;;;1393;1393;;22.22;12.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.106;30.3;20.2;;;;;;;;;1;;;5.05;;;;0.7825;0.313;;0.0002274;;;;;0;;;;;;;;;;;;;;0.061;;0.00073;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;
0021130106103;http://world-en.openfoodfacts.org/product/0021130106103/rising-crust-pepperoni-pizza;org-database-usda;1587639699;2020-04-23T11:01:39Z;1587639699;2020-04-23T11:01:39Z;Rising crust pepperoni pizza;;;;;;;Meals, Pizzas pies and quiches, Pizzas;en:meals,en:pizzas-pies-and-quiches,en:pizzas;Meals,Pizzas pies and quiches,Pizzas;;;;;;;;;;;;;;;United States;en:united-states;United States;Crust (wheat flour, water, soybean oil, sugar, corn meal, vital wheat gluten, yeast, dough conditioners [datem, ascorbic acid, enzymes, sodium stearoyl lactylate], salt, sodium bicarbonate, sodium aluminium phosphate, dextrose, artificial flavor, soy lecithin [processing aid]), sauce (water, tomato paste, sugar, salt, spices, onion powder, xanthan gum, garlic powder), cheeses (whole milk mozzarella cheese [pasteurized milk, cheese culture, salt, enzymes], parmesan and romano cheese blend [both made from pasteurized cow's milk, chees: culture, salt, enzymes], asiago cheese [pasteurized milk, cheese culture, salt, enzymes]), pepperoni (pork and beef, salt, flavoring, dextrose, lactic acid starter culture, oleoresin of paprika, natural smoke flavor, sodium erythorbate, sodium nitrite, bha, bht, citric acid).;en:gluten,en:milk;;;;;0.167 PIZZA (140 g);140;;12;;en:e250,en:e300,en:e316,en:e320,en:e321,en:e322,en:e322i,en:e330,en:e415,en:e472e,en:e481,en:e500,en:e500ii,en:e541;E250 - Sodium nitrite,E300 - Ascorbic acid,E316 - Sodium erythorbate,E320 - Butylated hydroxyanisole (bha),E321 - Butylated hydroxytoluene,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E415 - Xanthan gum,E472e - Mono- and diacetyltartaric acid esters of mono- and diglycerides of fatty acids,E481 - Sodium stearoyl-2-lactylate,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E541 - Sodium aluminium phosphate;0;;;0;;;13;d;4;Composite foods;Pizza pies and quiche;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:pizzas;Pizzas;;;;;;;;1046;1046;;10;4.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.018;29.29;2.86;;;;;;;;;1.4;;;9.29;;;;1.715;0.686;;0.0000642;;;;;0.0026;;;;;;;;;;;;;;0.107;;0.00051;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0021130106127;http://world-en.openfoodfacts.org/product/0021130106127/rising-crust-pizza;org-database-usda;1587639698;2020-04-23T11:01:38Z;1587639699;2020-04-23T11:01:39Z;Rising crust pizza;;;;;;;Meals, Pizzas pies and quiches, Pizzas;en:meals,en:pizzas-pies-and-quiches,en:pizzas;Meals,Pizzas pies and quiches,Pizzas;;;;;;;;;;;;;;;United States;en:united-states;United States;Crust (wheat flour, water, soybean oil, sugar, cornmeal, vital wheat gluten, yeast dough conditioners [datem, ascorbic acid, enzymes, sodium stearoyl, lactylate], salt, sodium bicarbonate, sodium aluminium phosphate, dextrose, artificial flavor, soy lecithin (processing aicd), sauce (water, tomato paste, sugar, salt, spices , onion powder, xanthan gum, garlic powder), cheese (whole milk mozzarella cheese [pasteurized milk, cheese culture, salt enzymes], parmesan and romano cheese blend [both made from pasteurized cow's milk, cheese culture, sat, enzymes], asiago cheese [pasturized milk, cheese culture, salt enzymes]), cooked italian sausage (pork, water, spices, salt corn syrup solids, paprika, natural flavoring,sugar) pepperoni (pork, beef, salt, flavoring, dextrose, lactic acid starter culture oleoresin of peprika, natural smoke flavor, sodium erythorbate, sodium nitrate, bha, bht, citric acid), roasted red peppers, roasted green peppers, roasted yellow onions, black olives (olives, water, salt, ferrous gluconate).;en:gluten,en:milk;;;;;0.166 PIZZA (155 g);155;;12;;en:e251,en:e300,en:e316,en:e320,en:e321,en:e322,en:e322i,en:e330,en:e415,en:e472e,en:e500,en:e500ii,en:e541,en:e579;E251 - Sodium nitrate,E300 - Ascorbic acid,E316 - Sodium erythorbate,E320 - Butylated hydroxyanisole (bha),E321 - Butylated hydroxytoluene,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E415 - Xanthan gum,E472e - Mono- and diacetyltartaric acid esters of mono- and diglycerides of fatty acids,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E541 - Sodium aluminium phosphate,E579 - Ferrous gluconate;0;;;0;;;10;c;4;Composite foods;Pizza pies and quiche;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:pizzas;Pizzas;;;;;;;;971;971;;9.03;3.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.019;27.1;3.23;;;;;;;;;1.9;;;9.03;;;;1.5325;0.613;;0.0000774;;;;;0.0031;;;;;;;;;;;;;;0.097;;0.0007;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;
