00101622;http://world-en.openfoodfacts.org/product/00101622/pork-gyoza-poststickers-trader-joe-s;foodvisor;1561570684;2019-06-26T17:38:04Z;1590545095;2020-05-27T02:04:55Z;Pork Gyoza Poststickers;Pork and Vegetable Dumplings;16 oz;plastic;plastic;Trader Joe’s;trader-joe-s;Dumplings, Gyoza;en:dumplings,en:gyoza;Dumplings,Gyoza;;;;;;;;;;;;;cambridge,massachusetts,united states;Trader Joe's;United States;en:united-states;United States;Filling: Pork, Cabbage, Onion, Textured Soy Protein (Water, Soy Flour), Green Onion, Soy Sauce (Water, Wheat, Soybean, Salt), Sugar, Garlic, Salt, Ginger, Black Pepper.  Dough: Enriched Flour (Wheat Flour, Malted Barley Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Water, Soybean Oil, Salt.  CONTAINS WHEAT, SOY.;en:gluten,en:soybeans;;;;;140.0g;140;;0;;;;0;;;0;;;2;b;3;unknown;unknown;en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be checked,Complete,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;;en:gyoza;Gyoza;https://static.openfoodfacts.org/images/products/00101622/front_en.16.400.jpg;https://static.openfoodfacts.org/images/products/00101622/front_en.16.200.jpg;https://static.openfoodfacts.org/images/products/00101622/ingredients_en.10.400.jpg;https://static.openfoodfacts.org/images/products/00101622/ingredients_en.10.200.jpg;https://static.openfoodfacts.org/images/products/00101622/nutrition_en.18.400.jpg;https://static.openfoodfacts.org/images/products/00101622/nutrition_en.18.200.jpg;;687;687;;4.2857142857143;1.4285714285714;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.02;22.857142857143;2.1428571428571;;;;;;;;;2;;;7.1428571428571;;;;1.2142857142857;0.48571428571428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
00101639;http://world-en.openfoodfacts.org/product/00101639/2-sausage-rolls-marks-spencer;kiliweb;1522155244;2018-03-27T12:54:04Z;1574641056;2019-11-25T00:17:36Z;2 Sausage Rolls;Dark Chocolate Single Origin Madagascar;100 g;carton,tablette;carton,tablette;Marks & Spencer,M&S;marks-spencer,m-s;Snacks, Snacks sucrés, Chocolats, Chocolats noirs, en:extra-fine-black-chocolates;en:snacks,en:sweet-snacks,en:chocolates,en:dark-chocolates,en:extra-fine-dark-chocolates;Snacks,Sweet snacks,Chocolates,Dark chocolates,Extra fine dark chocolates;Madagascar;madagascar;Italie;italie;Commerce équitable, Fairtrade International, Nouveau;en:fair-trade,en:fairtrade-international,en:new;Fair trade,Fairtrade International,New;;;;;;Royaume-Uni,France;Marks & Spencer;France, Royaume-Uni;en:france,en:united-kingdom;France,United Kingdom;Masse de cacao, Sucre de canne, Beurre de cacao, Extrait de vanille;;;;;;;;;0;;;;0;;;0;;;19;e;3;Sugary snacks;Chocolate products;en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be checked,Complete,Nutrition facts completed,Ingredients completed,Expiration date completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;;en:extra-fine-dark-chocolates;Extra fine dark chocolates;https://static.openfoodfacts.org/images/products/00101639/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/00101639/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/00101639/ingredients_fr.15.400.jpg;https://static.openfoodfacts.org/images/products/00101639/ingredients_fr.15.200.jpg;https://static.openfoodfacts.org/images/products/00101639/nutrition_fr.12.400.jpg;https://static.openfoodfacts.org/images/products/00101639/nutrition_fr.12.200.jpg;;2381;2381;;40.4;24.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38.1;31.8;;;;;;;;;9.9;;;8.4;;;;0.1;0.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71;;;;19;;;;;;;;
00101660;http://world-en.openfoodfacts.org/product/00101660/white-chocolate-cappuccino;kiliweb;1542664757;2018-11-19T21:59:17Z;1542664759;2018-11-19T21:59:19Z;White chocolate cappuccino;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00101660/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/00101660/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/00101660/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/00101660/ingredients_fr.7.200.jpg;;;;2314;2314;;33.7;23.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56.3;49.3;;;;;;;;;;;;5.3;;;;0.2;0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0010169980020;http://world-en.openfoodfacts.org/product/0010169980020/walker-s-nonsuch-nutty-brazil-toffee-slab-anilu-import-export-corp;usda-ndb-import;1489075316;2017-03-09T16:01:56Z;1489075316;2017-03-09T16:01:56Z;Walker's Nonsuch, Nutty Brazil Toffee Slab;;;;;Anilu Import & Export Corp;anilu-import-export-corp;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Glucose syrup (derived from wheat), sugar, brazil nuts 18%, sweetened condensed milk (from whole milk) 18%, vegetable oil (sustainable palm oil), butter 3%, salt, molasses, emulsifier (e471), flavourings.;;;;;;40 g (4 PIECES) | ();40;;1;;en:e471;E471 - Mono- and diglycerides of fatty acids;0;;;1;;e471-mono-et-diglycerides-d-acides-gras-alimentaires;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;2247;2247;;31;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.25;0.018;59.25;59;;;;;;;;;1.2;;;5;;;;;;;0.0001125;;;;;0.0015;;;;;;;;;;;;;;0.125;;0.0009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0010169980044;http://world-en.openfoodfacts.org/product/0010169980044/walker-s-nonsuch-creamy-toffee-slab-anilu-import-export-corp;usda-ndb-import;1489075213;2017-03-09T16:00:13Z;1489075213;2017-03-09T16:00:13Z;Walker's Nonsuch, Creamy Toffee Slab;;;;;Anilu Import & Export Corp;anilu-import-export-corp;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Glucose syrup (derived from wheat), sugar, sweetened condensed milk (from whole milk) 22%, vegetable oil (sustainable palm oil), butter 3%, salt, molasses, emulsifier (e471), flavourings.;;;;;;40 g (4 PIECES) | ();40;;1;;en:e471;E471 - Mono- and diglycerides of fatty acids;0;;;1;;e471-mono-et-diglycerides-d-acides-gras-alimentaires;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;2013;2013;;20.5;12.75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.25;0.02;72.25;72.25;;;;;;;;;0;;;2;;;;;;;0.00015;;;;;0.0015;;;;;;;;;;;;;;0.1;;0.00045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0010181025051;http://world-en.openfoodfacts.org/product/0010181025051;openfoodfacts-contributors;1544966461;2018-12-16T13:21:01Z;1560330508;2019-06-12T09:08:28Z;;;150 g;;;;;;;;;;;;;;;;;;;;;;en:FR;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity completed,Product name to be completed,Photos to be validated,Photos uploaded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0010181025945;http://world-en.openfoodfacts.org/product/0010181025945;openfoodfacts-contributors;1540586704;2018-10-26T20:45:04Z;1566592813;2019-08-23T20:40:13Z;;;;;;;;;;;;;;;en:gluten-free;en:gluten-free;Gluten-free;;;;;;;;Guadeloupe;en:guadeloupe;Guadeloupe;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name to be completed,Photos to be validated,Photos uploaded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0010181032356;http://world-en.openfoodfacts.org/product/0010181032356;openfoodfacts-contributors;1551081115;2019-02-25T07:51:55Z;1551081258;2019-02-25T07:54:18Z;;;;;;;;;;;;;;;;;;;;;;;;;en:FR;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name to be completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/018/103/2356/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/001/018/103/2356/front_fr.3.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0010181032707;http://world-en.openfoodfacts.org/product/0010181032707/huile-de-coco-corps-palmer-s;openfoodfacts-contributors;1575269894;2019-12-02T06:58:14Z;1575270606;2019-12-02T07:10:06Z;Huile de coco corps;;150 ml;;;Palmer 's;palmer-s;Aliments et boissons à base de végétaux, Aliments d'origine végétale, Matières grasses, Matières grasses végétales, Huiles, Huiles de fruits et graines de fruits, Huiles de coco, Huiles vierges de coco;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:vegetable-oils,en:fruit-and-fruit-seed-oils,en:coconut-oils,en:virgin-coco-oils;Plant-based foods and beverages,Plant-based foods,Fats,Vegetable fats,Vegetable oils,Fruit and fruit seed oils,Coconut oils,Virgin coco oils;;;;;Gluten-free, en:no-colorings;en:gluten-free,en:no-colorings;Gluten-free,No colorings;;;;;;;;en:France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;Fat and sauces;Fats;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;;en:virgin-coco-oils;Virgin coco oils;https://static.openfoodfacts.org/images/products/001/018/103/2707/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/001/018/103/2707/front_fr.4.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0010181033056;http://world-en.openfoodfacts.org/product/0010181033056;openfoodfacts-contributors;1548962745;2019-01-31T19:25:45Z;1573911772;2019-11-16T13:42:52Z;;;400 ml;;;;;;;;;;;;Gluten-free, en:no-colorings;en:gluten-free,en:no-colorings;Gluten-free,No colorings;;;;;;;;en:FR;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity completed,Product name to be completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/018/103/3056/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/001/018/103/3056/front_fr.3.200.jpg;https://static.openfoodfacts.org/images/products/001/018/103/3056/ingredients_fr.6.400.jpg;https://static.openfoodfacts.org/images/products/001/018/103/3056/ingredients_fr.6.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0010181033209;http://world-en.openfoodfacts.org/product/0010181033209/coconut-oil-palmer-s;openfoodfacts-contributors;1588904867;2020-05-08T02:27:47Z;1588905132;2020-05-08T02:32:12Z;coconut oil;;1;;;palmer's;palmer-s;;;;;;;;;;;;;;;;;;en:Morocco;en:morocco;Morocco;10 SULFATES NO PARABENS NO PHTHALATES NO MINERAL OIL NO GLUTEN NO DIRS 178ml/6f. oz.e;;;;;;;;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/018/103/3209/front_fr.10.400.jpg;https://static.openfoodfacts.org/images/products/001/018/103/3209/front_fr.10.200.jpg;https://static.openfoodfacts.org/images/products/001/018/103/3209/ingredients_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/001/018/103/3209/ingredients_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/001/018/103/3209/nutrition_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/001/018/103/3209/nutrition_fr.7.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0010181035753;http://world-en.openfoodfacts.org/product/0010181035753/palmers-coconut-oil-formula;veganeamos;1542630170;2018-11-19T12:22:50Z;1574055472;2019-11-18T05:37:52Z;palmers coconut oil formula;;;;;;;Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats;Plant-based foods and beverages,Plant-based foods,Fats,Vegetable fats;;;;;;;;;;;;;;;Australia;en:australia;Australia;WALER Made with Natural Vitamin E (Tocopherol) Ingredients: Water (Aqua), Sodium C14-16 Olefin Sulfonate Glycol Stearate, Cocamidopropyl Betaine, Theobroma Cacao (Cocoa) Seed Butter, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Cocos Nucifera (Coconut) Oil, Gardenia Tahitensis Flower Extract, Cocamide MEA Glycerin, PEG-150 Distearate, Ethanolamine, Fragrance (Parfum), Sodium Hydroxide, Acrylates Crosspolymer-4, Tetrasodium EDTA, Sodium Chloride, Phenoxyethanol, Propylene Glycol, Sorbic Acid, Benzoic Acid, Coumarin.;;;;;;;;;6;;en:e1520,en:e200,en:e210,en:e385,en:e422,en:e524;E1520 - Propylene Glycol,E200 - Sorbic acid,E210 - Benzoic acid,E385 - Calcium disodium ethylenediaminetetraacetate,E422 - Glycerol,E524 - Sodium hydroxide;0;;;0;;;;;4;Fat and sauces;Fats;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;en:vegetable-fats;Vegetable fats;;;https://static.openfoodfacts.org/images/products/001/018/103/5753/ingredients_en.3.400.jpg;https://static.openfoodfacts.org/images/products/001/018/103/5753/ingredients_en.3.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0010181040085;http://world-en.openfoodfacts.org/product/0010181040085/beurre-de-soin-solide-palmer-s;openfoodfacts-contributors;1545655678;2018-12-24T12:47:58Z;1545655711;2018-12-24T12:48:31Z;Beurre de soin solide;;200g;;;Palmer’s;palmer-s;;;;;;;;;;;;;;;;;;en:FR;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/018/104/0085/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/001/018/104/0085/front_fr.3.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0010181041709;http://world-en.openfoodfacts.org/product/0010181041709/cocoa-butter;veganeamos;1566841880;2019-08-26T17:51:20Z;1573479122;2019-11-11T13:32:02Z;cocoa butter;;;;;;;Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Cocoa butter;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fats,en:vegetable-fats,en:cocoa-butter;Plant-based foods and beverages,Plant-based foods,Fats,Vegetable fats,Cocoa butter;;;;;;;;;;;;;;;united-states;en:united-states;United States;h�meda, deje durante ligeramente. EN EL BANO: Para un bano hidratante y calmante, eche 1 0 2 tapones llenos debajo del agua corriente. Precaucion: Tenga precaucion de no resbalar Para uso externo solamente. Ingredients: Glycine Soja (Soybean) Oil, Isopropyl Myristate, Sesamum Indicum (Sesame) Seed Oil Carthamus Tinctorius (Safflower) Seed Oil, PEG-40 Sorbitan Peroleate, Theobroma Cacao (Cocoa) Seed Butter, Tocopheryl Acetate, Benzophenone-3, BHT, Fragrance (Partum), Zea Mays (Com) Oi Deta Carotene (1 75130), Citronellol, Coumarin, Geraniol, Linalool. unos segundos, seque PALMER'S is against animal testing PALMER'S does not manufacture store brands. DLT. Browne Drug Co., Inc., Englewood Clifs, NI 07632 USA L.T. Browne (U.K.) Ltd., tondon N3 1XW England Palmer's Cosmetics (RSA) 12 Walter Place Durban t03 Made in USA;;;;;;;;;1;;en:e321;E321 - Butylated hydroxytoluene;0;;;0;;;;;;Fat and sauces;Fats;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;en:cocoa-butter;Cocoa butter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
