0021130079025;http://world-en.openfoodfacts.org/product/0021130079025/vanilla-light-nonfat-yogurt;org-database-usda;1587644618;2020-04-23T12:23:38Z;1587644618;2020-04-23T12:23:38Z;Vanilla light nonfat yogurt;;;;;;;Dairies, Fermented foods, Fermented milk products, Yogurts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts;Dairies,Fermented foods,Fermented milk products,Yogurts;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured pasteurized grade a nonfat milk, sugar, modified cornstarch, fructose, kosher gelatin, nonfat milk solids, tricalcium phosphate, natural flavors, citric acid, acesulfame potassium, potassium sorbate (to maintain freshness), sucralose, sodium citrate, annatto, turmeric, vitamin a palmitate and vitamin d3.;;;;;;6 ONZ (170 g);170;;7;;en:e160b,en:e202,en:e330,en:e331,en:e428,en:e950,en:e955;E160b - Annatto,E202 - Potassium sorbate,E330 - Citric acid,E331 - Sodium citrates,E428 - Gelatine,E950 - Acesulfame k,E955 - Sucralose;0;;;0;;;-1;a;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:yogurts;Yogurts;;;;;;;;247;247;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.003;11.18;8.82;;;;;;;;;0;;;3.53;;;;0.1025;0.041;;;;;;;;;;;;;;;;;;;0.135;;0.147;;0;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
0021130079278;http://world-en.openfoodfacts.org/product/0021130079278/greek-nonfat-yogurt-lucerne;tacinte;1422768436;2015-02-01T05:27:16Z;1439228567;2015-08-10T17:42:47Z;Greek Nonfat Yogurt;;6 oz (170 g);plastic pot;plastic-pot;Lucerne,Safeway;lucerne,safeway;Dairies, Fermented foods, Fermented milk products, Yogurts, Greek yogurts, Low-fat yogurts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts,en:greek-yogurts,en:low-fat-yogurts;Dairies,Fermented foods,Fermented milk products,Yogurts,Greek yogurts,Low-fat yogurts;;;;;;;;;;;;;San Francisco,California,USA;Safeway;United States;en:united-states;United States;Cultured, pasteurized grade A non fat _milk_, _milk_ protein concentrate, organic corn starch, vitamin A acetate, Vitamin D3;en:milk;;;;;6 oz (170 g);170.09713875;;0;;;;0;;;0;;;-4;a;4;Milk and dairy products;Milk and yogurt;en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be checked,Complete,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;;en:low-fat-yogurts;Low-fat yogurts;https://static.openfoodfacts.org/images/products/002/113/007/9278/front_en.8.400.jpg;https://static.openfoodfacts.org/images/products/002/113/007/9278/front_en.8.200.jpg;https://static.openfoodfacts.org/images/products/002/113/007/9278/ingredients_en.10.400.jpg;https://static.openfoodfacts.org/images/products/002/113/007/9278/ingredients_en.10.200.jpg;https://static.openfoodfacts.org/images/products/002/113/007/9278/nutrition_en.11.400.jpg;https://static.openfoodfacts.org/images/products/002/113/007/9278/nutrition_en.11.200.jpg;;246;246;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.00882;5.88;4.7;;;;;;;;;0;;;8.23;;;;0.149;0.0597;;0.000176;;0.0000047;;;0.000705;;;;;;;;;;;;;;0.206;;0;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0021130079285;http://world-en.openfoodfacts.org/product/0021130079285/plain-greek-nonfat-yogurt-plain-lucerne;kiliweb;1575593357;2019-12-06T00:49:17Z;1587642861;2020-04-23T11:54:21Z;Plain greek nonfat yogurt, plain;;;;;Lucerne;lucerne;Dairies, Fermented foods, Fermented milk products, Yogurts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts;Dairies,Fermented foods,Fermented milk products,Yogurts;;;;;;;;;;;;;;;en:france, United States;en:france,en:united-states;France,United States;Cultured pasteurized skim milk, milk protein concentrate, modified corn starch, vitamin a acetate, vitamin d3.;;;;;;6 ONZ (170 g);170;;0;;;;0;;;0;;;-4;a;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;Safeway, Inc.;en:yogurts;Yogurts;https://static.openfoodfacts.org/images/products/002/113/007/9285/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/002/113/007/9285/front_en.3.200.jpg;;;https://static.openfoodfacts.org/images/products/002/113/007/9285/nutrition_en.5.400.jpg;https://static.openfoodfacts.org/images/products/002/113/007/9285/nutrition_en.5.200.jpg;;247;247;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.009;5.88;5.29;;;;;;;;;0;;;8.24;;;;0.155;0.062;;;;;;;;;;;;;;;;;;;0.185;;0.212;;0;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0021130079377;http://world-en.openfoodfacts.org/product/0021130079377/whipped-topping;org-database-usda;1587661247;2020-04-23T17:00:47Z;1587661247;2020-04-23T17:00:47Z;Whipped topping;;;;;;;Dairies, Creams;en:dairies,en:creams;Dairies,Creams;;;;;;;;;;;;;;;United States;en:united-states;United States;Cream, water, sugar, corn syrup, nonfat milk, contains less than 2% of: natural flavor, mono and diglycerides, carrageenan. propellant: nitrous oxide.;en:milk;;;;;2 Tbsp (5 g);5;;3;;en:e407,en:e471,en:e942;E407 - Carrageenan,E471 - Mono- and diglycerides of fatty acids,E942 - Nitrous oxide;0;;;0;;;16;d;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:creams;Creams;;;;;;;;1255;1255;;20;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.1;20;20;;;;;;;;;0;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;0.12;;0.08;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0021130079384;http://world-en.openfoodfacts.org/product/0021130079384/whipped-topping-real-cream;org-database-usda;1587659270;2020-04-23T16:27:50Z;1587659270;2020-04-23T16:27:50Z;Whipped topping real cream;;;;;;;Dairies, Creams;en:dairies,en:creams;Dairies,Creams;;;;;;;;;;;;;;;United States;en:united-states;United States;Cream, water, sugar, corn syrup, nonfat milk, contains less than 2% of: natural flavor, mono and diglycerides, carrageenan.;en:milk;;;;;2 Tbsp (5 g);5;;2;;en:e407,en:e471;E407 - Carrageenan,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;16;d;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:creams;Creams;;;;;;;;1255;1255;;20;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.1;20;20;;;;;;;;;0;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;0.12;;0.08;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0021130079391;http://world-en.openfoodfacts.org/product/0021130079391/extra-creamy-whipped-topping;org-database-usda;1587661248;2020-04-23T17:00:48Z;1587661248;2020-04-23T17:00:48Z;Extra creamy whipped topping;;;;;;;Dairies, Creams;en:dairies,en:creams;Dairies,Creams;;;;;;;;;;;;;;;United States;en:united-states;United States;Heavy cream, water, sugar, nonfat milk, maltodextrin, contains less than 2% of: cellulose gel, mono and diglycerides, natural flavor, carrageenan, cellulose gum. propellant: nitrous oxide.;;;;;;2 Tbsp (5 g);5;;4;;en:e407,en:e466,en:e471,en:e942;E407 - Carrageenan,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E942 - Nitrous oxide;0;;;0;;;16;d;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:creams;Creams;;;;;;;;1255;1255;;20;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.1;20;20;;;;;;;;;0;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;0.12;;0.08;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0021130079407;http://world-en.openfoodfacts.org/product/0021130079407/extra-creamy-whipped-topping;org-database-usda;1587661248;2020-04-23T17:00:48Z;1587661248;2020-04-23T17:00:48Z;Extra creamy whipped topping;;;;;;;Dairies, Creams;en:dairies,en:creams;Dairies,Creams;;;;;;;;;;;;;;;United States;en:united-states;United States;Heavy cream, water, sugar, nonfat milk, maltodextrin, contains less than 2% of: cellulose gel, mono and diglycerides, natural flavor, carrageenan, cellulose gum.;;;;;;2 Tbsp (5 g);5;;3;;en:e407,en:e466,en:e471;E407 - Carrageenan,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;16;d;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:creams;Creams;;;;;;;;1255;1255;;20;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.1;20;20;;;;;;;;;0;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;0.12;;0.08;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0021130079414;http://world-en.openfoodfacts.org/product/0021130079414/chocolate-whipped-topping;org-database-usda;1587660891;2020-04-23T16:54:51Z;1587660891;2020-04-23T16:54:51Z;Chocolate whipped topping;;;;;;;Dairies, Creams;en:dairies,en:creams;Dairies,Creams;;;;;;;;;;;;;;;United States;en:united-states;United States;Cream, water, sugar, corn syrup, cocoa (processed with alkali), nonfat milk, contains less than 1% of: mono and diglycerides, carrageenan, salt, artificial flavor, red 40, yellow 5 & 6, blue 1, beta carotene (color).;en:milk;;;;;2 Tbsp (5 g);5;;5;;en:e129,en:e133,en:e160a,en:e160ai,en:e407,en:e471;E129 - Allura red ac,E133 - Brilliant blue FCF,E160a - Alpha-carotene,E160ai - Beta-carotene,E407 - Carrageenan,E471 - Mono- and diglycerides of fatty acids;0;;;1;;e160a-beta-carotene;16;d;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:creams;Creams;;;;;;;;1255;1255;;20;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.1;20;20;;;;;;;;;0;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;0.2;;0;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0021130079438;http://world-en.openfoodfacts.org/product/0021130079438/peppermint-whipped-topping-lucerne-dairy-farms;usda-ndb-import;1489140067;2017-03-10T10:01:07Z;1587632655;2020-04-23T09:04:15Z;Peppermint whipped topping;;;;;Lucerne Dairy Farms;lucerne-dairy-farms;Baking decorations;en:baking-decorations;Baking-decorations;;;;;;;;;;;;;;;United States;en:united-states;United States;Cream, water, sugar, corn syrup, nonfat milk, contains less than 1% of: mono and diglycerides, carrageenan, natural flavor. propellant: nitrous oxide.;;;;;;2 Tbsp (5 g);5;;3;;en:e407,en:e471,en:e942;E407 - Carrageenan,E471 - Mono- and diglycerides of fatty acids,E942 - Nitrous oxide;0;;;0;;;15;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:baking-decorations;Baking-decorations;;;;;;;;837;837;;20;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.1;20;20;;;;;;;;;0;;;0;;;;0;0;;0;;;;;0;;;;;;;;;;;;0.1;;0;;0;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0021130079445;http://world-en.openfoodfacts.org/product/0021130079445/fat-free-whipped-topping-lucerne;usda-ndb-import;1489138656;2017-03-10T09:37:36Z;1587631163;2020-04-23T08:39:23Z;Fat free whipped topping;;;;;Lucerne;lucerne;Dairies, Creams;en:dairies,en:creams;Dairies,Creams;;;;;;;;;;;;;;;United States;en:united-states;United States;Nonfat milk, sugar, cream*, maltodextrin, contains less than 1% of: mono and diglycerides*, cellulose gel, cellulose gum, carrageenan, natural and artificial flavor, polysorbate 80, propylene glycol, mixed tocopherols (vitamin e) to protect flavor, beta carotene (color). propellant: nitrous oxide.;;;;;;2 Tbsp (7 g);7;;8;;en:e1520,en:e160a,en:e160ai,en:e306,en:e407,en:e433,en:e466,en:e471,en:e942;E1520 - Propylene Glycol,E160a - Alpha-carotene,E160ai - Beta-carotene,E306 - Tocopherol-rich extract,E407 - Carrageenan,E433 - Polyoxyethylene sorbitan monooleate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E942 - Nitrous oxide;0;;;2;;e433-monooleate-de-polyoxyethylene-de-sorbitane,e160a-beta-carotene;4;c;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:creams;Creams;;;;;;;;598;598;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;28.57;14.29;;;;;;;;;0;;;0;;;;0;0;;0;;;;;0;;;;;;;;;;;;0.143;;0;;0;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
0021130079452;http://world-en.openfoodfacts.org/product/0021130079452/whipped-topping;org-database-usda;1587660861;2020-04-23T16:54:21Z;1587660861;2020-04-23T16:54:21Z;Whipped topping;;;;;;;Baking decorations;en:baking-decorations;Baking-decorations;;;;;;;;;;;;;;;United States;en:united-states;United States;Cream, milk, sugar, water,corn syrup, nonfat milk, contains less than 1% of: mono and diglycerides, carrageenan, natural and artificial flavor.;en:milk;;;;;2 Tbsp (5 g);5;;2;;en:e407,en:e471;E407 - Carrageenan,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;16;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:baking-decorations;Baking-decorations;;;;;;;;1255;1255;;20;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.1;20;20;;;;;;;;;0;;;0;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0021130079636;http://world-en.openfoodfacts.org/product/0021130079636/cherry-lowfat-yogurt-lucerne-dairy-farms;usda-ndb-import;1489140066;2017-03-10T10:01:06Z;1587632655;2020-04-23T09:04:15Z;Cherry lowfat yogurt;;;;;Lucerne Dairy Farms;lucerne-dairy-farms;Dairies, Fermented foods, Fermented milk products, Yogurts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts;Dairies,Fermented foods,Fermented milk products,Yogurts;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured pasteurized grade a lowfat milk, sugar, modified cornstarch, cherries, nonfat milk solids, kosher gelatin, natural flavor, citric acid, black carrot juice (color), pectin, sodium citrate, potassium sorbate (to maintain freshness), sodium benzoate (to maintain freshness), vitamin a palmitate and vitamin d3.;;;;;;6 ONZ (170 g);170;;6;;en:e202,en:e211,en:e330,en:e331,en:e428,en:e440,en:e440i;E202 - Potassium sorbate,E211 - Sodium benzoate,E330 - Citric acid,E331 - Sodium citrates,E428 - Gelatine,E440 - Pectins,E440i - Pectin;0;;;0;;;1;b;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:yogurts;Yogurts;;;;;;;;368;368;;1.18;0.59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.006;15.88;12.94;;;;;;;;;0;;;3.53;;;;0.14;0.056;;0.0000177;;;;;0.0007;;;;;;;;;;;;0.159;;0.118;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0021130079643;http://world-en.openfoodfacts.org/product/0021130079643/plain-yogurt-made-with-whole-milk-plain-lucerne;kiliweb;1525136087;2018-05-01T00:54:47Z;1587666991;2020-04-23T18:36:31Z;Plain yogurt made with whole milk, plain;;;;;Lucerne;lucerne;Dairies, Fermented foods, Fermented milk products, Yogurts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts;Dairies,Fermented foods,Fermented milk products,Yogurts;;;;;;;;;;;;;;;France, United States;en:france,en:united-states;France,United States;Cultured pasteurized milk, modified corn starch, pectin, carrageenan, tricalcium phosphate.;;;;;;6 ONZ (170 g);170;;2;;en:e407,en:e440,en:e440i;E407 - Carrageenan,E440 - Pectins,E440i - Pectin;0;;;0;;;2;b;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;Safeway, Inc.;en:yogurts;Yogurts;;;;;;;;368;368;;3.53;2.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.015;9.41;5.88;;;;;;;;;0;;;4.12;;;;0.1775;0.071;;;;;;;;;;;;;;;;;;;0.2;;0.194;;0;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
