0016000146129;http://world-en.openfoodfacts.org/product/0016000146129/nature-valley-crunchy-oats-n-chocolate-snack-mix;foodvisor;1561570696;2019-06-26T17:38:16Z;1587667502;2020-04-23T18:45:02Z;Nature Valley Crunchy Oats 'N Chocolate Snack Mix;;;;;Nature Valley;nature-valley;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products;;;;;;;;;;;;;;;us;en:united-states;United States;Whole grain oats, sugar, wheat flour, canola oil, peanuts, semisweet chocolate chips (sugar, chocolate liquor, cocoa butter, soy lecithin, natural flavor, salt), palm kernel and palm oil, rice flour, honey, cocoa, brown sugar syrup, nonfat dry milk, salt, soy lecithin, baking soda, natural flavor.;en:gluten,en:peanuts;;;;;1 Pouch (34 g) (34 g);34;;1;;en:e322,en:e322i;E322 - Lecithins,E322i - Lecithin;0;;;0;;;17;d;4;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;GENERAL MILLS SALES INC.;en:cereals-and-their-products;Cereals and their products;https://static.openfoodfacts.org/images/products/001/600/014/6129/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/001/600/014/6129/front_en.3.200.jpg;;;;;;1971;1971;;20.59;7.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;64.71;29.41;;;;;;;;;5.9;;;8.82;;;;0.955;0.382;;;;;;;;;;;;;;;;;;;0;;0;;0.00294;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;
0016000146419;http://world-en.openfoodfacts.org/product/0016000146419/lucky-charms-treats;openfoodfacts-contributors;1580931625;2020-02-05T19:40:25Z;1580931663;2020-02-05T19:41:03Z;lucky charms treats;;;;;;;;;;;;;;;;;;;;;;;;en:United States;en:united-states;United States;cereal (whole grain oats, sugar, oat flour, corn syrup, corn starch, salt, trisodium phosphate, natural and artificial flavor, vitamin e [mixed tocopherols] added to preserve freshness, vitamins and minerals: calcium carbonate, zinc and iron [mineral nutrients], vitamin c [sodium ascorbate], a b vitamin [niacinamide], vitamin be [pyridoxine hydrochloride], vitamin b (riboflavin], vitamin b, [thiamin mononitrate], vitamin a [palmitate], a b vitamin [folic acid], vitamin br2, vitamin d3), confectionery coating (sugar, palm kernel oil, whey powder, soy lecithin), corn syrup, marshmallows (sugar, corn starch, dextrose, corn syrup, gelatin, color [yellow 5, blue 1, red 40, yellow 6], artificial flavor), crisp rice (rice flour, barley malt extract, salt), canola oil, fructose, high fructose corn syrup, sugar, contains 2% or less of: vegetable glycerin, maltodextrin, sorbitol, calcium carbonate, gelatin, salt, artificial flavor, contains milk and soy ingredients,;;;;;;;;;9;;en:e102,en:e110,en:e129,en:e133,en:e322,en:e322i,en:e339,en:e339iii,en:e420,en:e420i,en:e422,en:e428;E102 - Tartrazine,E110 - Sunset yellow FCF,E129 - Allura red ac,E133 - Brilliant blue FCF,E322 - Lecithins,E322i - Lecithin,E339 - Sodium phosphates,E339iii - Trisodium phosphate,E420 - Sorbitol,E420i - Sorbitol,E422 - Glycerol,E428 - Gelatine;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;;;https://static.openfoodfacts.org/images/products/001/600/014/6419/ingredients_en.4.400.jpg;https://static.openfoodfacts.org/images/products/001/600/014/6419/ingredients_en.4.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0016000146440;http://world-en.openfoodfacts.org/product/0016000146440;openfoodfacts-contributors;1563852855;2019-07-23T03:34:15Z;1563852859;2019-07-23T03:34:19Z;;;;;;;;;;;;;;;;;;;;;;;;;en:United States;en:united-states;United States;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name to be completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/600/014/6440/front_en.4.400.jpg;https://static.openfoodfacts.org/images/products/001/600/014/6440/front_en.4.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0016000146464;http://world-en.openfoodfacts.org/product/0016000146464/reese-s-peanut-butter;kiliweb;1565615910;2019-08-12T13:18:30Z;1579417575;2020-01-19T07:06:15Z;Reese's peanut butter;;;;;Reese's;reese-s;;;;;;;;;;;;;;;;;;en:us;en:united-states;United States;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/600/014/6464/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/001/600/014/6464/front_en.3.200.jpg;;;https://static.openfoodfacts.org/images/products/001/600/014/6464/nutrition_en.5.400.jpg;https://static.openfoodfacts.org/images/products/001/600/014/6464/nutrition_en.5.200.jpg;;418;418;;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;8;;;;;;;;;;;;2;;;;1;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0016000146891;http://world-en.openfoodfacts.org/product/0016000146891/super-sour-gushers-fruit-flavored-snacks-42-count;org-database-usda;1587667501;2020-04-23T18:45:01Z;1587667501;2020-04-23T18:45:01Z;Super Sour Gushers Fruit Flavored Snacks 42 Count;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, corn syrup, dried corn syrup, pear puree concentrate, modified corn starch, fructose, maltodextrin, palm oil. contains 2% or less of: citric acid, cottonseed oil, glycerin, carrageenan, grape juice concentrate, monoglycerides, sodium citrate, malic acid, potassium citrate, vitamin c (ascorbic acid), natural flavor, agar-agar, color (red 40, blue 1, yellow 5), xanthan gum.;;;;;;1 pouch (23 g) (23 g);23;;10;;en:e102,en:e129,en:e133,en:e296,en:e330,en:e331,en:e406,en:e407,en:e415,en:e422;E102 - Tartrazine,E129 - Allura red ac,E133 - Brilliant blue FCF,E296 - Malic acid,E330 - Citric acid,E331 - Sodium citrates,E406 - Agar,E407 - Carrageenan,E415 - Xanthan gum,E422 - Glycerol;0;;;0;;;16;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;GENERAL MILLS SALES INC.;en:snacks;Snacks;;;;;;;;1456;1456;;4.35;2.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;78.26;43.48;;;;;;;;;0;;;0;;;;0.435;0.174;;0;;;;;0.0261;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0016000146983;http://world-en.openfoodfacts.org/product/0016000146983/gushers-strawberry-splash-and-tropical-flavors-42-count;openfoodfacts-contributors;1571173117;2019-10-15T20:58:37Z;1587667491;2020-04-23T18:44:51Z;Gushers Strawberry Splash and Tropical Flavors 42 Count;;;;;;;Snacks;en:snacks;Snacks;;;;;en:gluten-free;en:gluten-free;Gluten-free;;;;;;;;en:United States;en:united-states;United States;Tropical : sugar, corn syrup, dried corn syrup, pear puree concentrate, modified corn starch, fructose, maltodextrin, palm oil. contains 2% or less of: cottonseed oil, glycerin, grape juice concentrate, carrageenan, citric acid, monoglycerides, sodium citrate, malic acid, vitamin c (ascorbic acid), natural flavor, potassium citrate, agar-agar, xanthan gum, color (red 40, blue 1, yellow 5 & 6).strawberry : sugar, corn syrup, dried corn syrup, pear puree concentrate, modified corn starch, fructose, maltodextrin, palm oil. contains 2% or less of: cottonseed oil, glycerin, grape juice concentrate, carrageenan, citric acid, monoglycerides, sodium citrate, malic acid, vitamin c (ascorbic acid), natural flavor, potassium citrate, agar-agar, red 40, xanthan gum.;;;;;;1 pouch (23 g) (23 g);23;;9;;en:e129,en:e133,en:e296,en:e330,en:e331,en:e406,en:e407,en:e415,en:e422;E129 - Allura red ac,E133 - Brilliant blue FCF,E296 - Malic acid,E330 - Citric acid,E331 - Sodium citrates,E406 - Agar,E407 - Carrageenan,E415 - Xanthan gum,E422 - Glycerol;0;;;0;;;16;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos validated,Photos uploaded;GENERAL MILLS SALES INC.;en:snacks;Snacks;https://static.openfoodfacts.org/images/products/001/600/014/6983/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/001/600/014/6983/front_en.3.200.jpg;https://static.openfoodfacts.org/images/products/001/600/014/6983/ingredients_en.5.400.jpg;https://static.openfoodfacts.org/images/products/001/600/014/6983/ingredients_en.5.200.jpg;https://static.openfoodfacts.org/images/products/001/600/014/6983/nutrition_en.7.400.jpg;https://static.openfoodfacts.org/images/products/001/600/014/6983/nutrition_en.7.200.jpg;;1456;1456;;4.35;2.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;78.26;43.48;;;;;;;;;0;;;0;;;;0.435;0.174;;0;;;;;0.0261;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0016000147058;http://world-en.openfoodfacts.org/product/0016000147058/fruit-roll-ups-fruit-by-the-foot-gushers-16-count-variety-pack-general-mills;openfoodfacts-contributors;1577764585;2019-12-31T03:56:25Z;1587667508;2020-04-23T18:45:08Z;Fruit Roll-Ups, Fruit by the Foot, Gushers 16 Count Variety Pack;;;;;General Mills;general-mills;Snacks;en:snacks;Snacks;;;;;en:gluten-free;en:gluten-free;Gluten-free;;;;;;;;en:United States;en:united-states;United States;Fruit roll-ups : corn syrup, dried corn syrup, sugar, pear puree concentrate, palm oil. contains 2% or less of: citric acid, sodium citrate, fruit pectin, monoglycerides, malic acid, dextrose, vitamin c (ascorbic acid), acetylated monoglycerides, natural flavor, color (red 40, yellows 5 & 6, blue 1).fruit by the foot : sugar, maltodextrin, corn syrup, pear puree concentrate, palm oil. contains 2% or less of: carrageenan, citric acid, monoglycerides, sodium citrate, acetylated monoglycerides, malic acid, xanthan gum, vitamin c (ascorbic acid), locust bean gum, natural flavor, potassium citrate, color (yellow 5, red 40, blue 1).gushers : sugar, corn syrup, dried corn syrup, pear puree concentrate, modified corn starch, fructose, maltodextrin, palm oil. contains 2% or less of: cottonseed oil, glycerin, grape juice concentrate, carrageenan, citric acid, monoglycerides, sodium citrate, malic acid, vitamin c (ascorbic acid), natural flavor, potassium citrate, agar-agar, xanthan gum, color (red 40, blue 1, yellow 5 & 6).;;;;;;1 Pouch Fruit Roll ups (14 g);14;;12;;en:e102,en:e129,en:e133,en:e296,en:e330,en:e331,en:e406,en:e407,en:e410,en:e415,en:e422,en:e440,en:e440i;E102 - Tartrazine,E129 - Allura red ac,E133 - Brilliant blue FCF,E296 - Malic acid,E330 - Citric acid,E331 - Sodium citrates,E406 - Agar,E407 - Carrageenan,E410 - Locust bean gum,E415 - Xanthan gum,E422 - Glycerol,E440 - Pectins,E440i - Pectin;0;;;0;;;20;e;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos validated,Photos uploaded;GENERAL MILLS SALES INC.;en:snacks;Snacks;https://static.openfoodfacts.org/images/products/001/600/014/7058/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/001/600/014/7058/front_en.3.200.jpg;https://static.openfoodfacts.org/images/products/001/600/014/7058/ingredients_en.5.400.jpg;https://static.openfoodfacts.org/images/products/001/600/014/7058/ingredients_en.5.200.jpg;https://static.openfoodfacts.org/images/products/001/600/014/7058/nutrition_en.7.400.jpg;https://static.openfoodfacts.org/images/products/001/600/014/7058/nutrition_en.7.200.jpg;;1494;1494;;7.14;3.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;78.57;50;;;;;;;;;0;;;0;;;;0.8925;0.357;;0;;;;;0.0429;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;
0016000147072;http://world-en.openfoodfacts.org/product/0016000147072/gushers-strawberry-tropical-variety-pack-12-count;org-database-usda;1587636182;2020-04-23T10:03:02Z;1587636182;2020-04-23T10:03:02Z;Gushers Strawberry/Tropical Variety Pack 12 Count;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Strawberry : sugar, corn syrup, dried corn syrup, pear puree concentrate, modified corn starch, fructose, maltodextrin, palm oil. contains 2% or less of: cottonseed oil, glycerin, grape juice concentrate, carrageenan, citric acid, monoglycerides, sodium citrate, malic acid, vitamin c (ascorbic acid), natural flavor, potassium citrate, agar-agar, red 40, xanthan gum. tropical : sugar, corn syrup, dried corn syrup, pear puree concentrate, modified corn starch, fructose, maltodextrin, palm oil. contains 2% or less of: cottonseed oil, glycerin, grape juice concentrate, carrageenan, citric acid, monoglycerides, sodium citrate, malic acid, vitamin c (ascorbic acid), natural flavor, potassium citrate, agar-agar, xanthan gum, color (red 40, blue 1, yellow 5 & 6).;;;;;;1 pouch (26 g) (26 g);26;;9;;en:e129,en:e133,en:e296,en:e330,en:e331,en:e406,en:e407,en:e415,en:e422;E129 - Allura red ac,E133 - Brilliant blue FCF,E296 - Malic acid,E330 - Citric acid,E331 - Sodium citrates,E406 - Agar,E407 - Carrageenan,E415 - Xanthan gum,E422 - Glycerol;0;;;0;;;16;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;GENERAL MILLS SALES INC.;en:snacks;Snacks;;;;;;;;1448;1448;;5.77;1.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;80.77;46.15;;;;;;;;;0;;;0;;;;0.4325;0.173;;0;;;;;0.0231;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0016000147096;http://world-en.openfoodfacts.org/product/0016000147096/gushers-strawberry-splash-and-tropical-flavors-20-count;org-database-usda;1587667497;2020-04-23T18:44:57Z;1587667497;2020-04-23T18:44:57Z;Gushers Strawberry Splash and Tropical Flavors 20 Count;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Strawberry : sugar, corn syrup, dried corn syrup, pear puree concentrate, modified corn starch, fructose, maltodextrin, palm oil. contains 2% or less of: cottonseed oil, glycerin, grape juice concentrate, carrageenan, citric acid, monoglycerides, sodium citrate, malic acid, vitamin c (ascorbic acid), natural flavor, potassium citrate, agar-agar, red 40, xanthan gum. tropical : sugar, corn syrup, dried corn syrup, pear puree concentrate, modified corn starch, fructose, maltodextrin, palm oil. contains 2% or less of: cottonseed oil, glycerin, grape juice concentrate, carrageenan, citric acid, monoglycerides, sodium citrate, malic acid, vitamin c (ascorbic acid), natural flavor, potassium citrate, agar-agar, xanthan gum, color (red 40, blue 1, yellow 5 & 6).;;;;;;1 pouch (23 g) (23 g);23;;9;;en:e129,en:e133,en:e296,en:e330,en:e331,en:e406,en:e407,en:e415,en:e422;E129 - Allura red ac,E133 - Brilliant blue FCF,E296 - Malic acid,E330 - Citric acid,E331 - Sodium citrates,E406 - Agar,E407 - Carrageenan,E415 - Xanthan gum,E422 - Glycerol;0;;;0;;;16;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;GENERAL MILLS SALES INC.;en:snacks;Snacks;;;;;;;;1456;1456;;4.35;2.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;78.26;43.48;;;;;;;;;0;;;0;;;;0.435;0.174;;0;;;;;0.0261;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0016000147119;http://world-en.openfoodfacts.org/product/0016000147119/fruit-roll-ups-fruit-by-the-foot-gushers-8-count-variety-pack;openfoodfacts-contributors;1581257091;2020-02-09T14:04:51Z;1587667499;2020-04-23T18:44:59Z;Fruit Roll-Ups, Fruit by the Foot, Gushers 8 Count Variety Pack;;;;;;;Snacks;en:snacks;Snacks;;;;;en:gluten-free;en:gluten-free;Gluten-free;;;;;;;;en:United States;en:united-states;United States;Fruit roll-ups : corn syrup, dried corn syrup, sugar, pear puree concentrate, palm oil. contains 2% or less of: citric acid, sodium citrate, fruit pectin, monoglycerides, malic acid, dextrose, vitamin c (ascorbic acid), acetylated monoglycerides, natural flavor, color (red 40, yellows 5 & 6, blue 1).fruit by the foot : sugar, maltodextrin, corn syrup, pear puree concentrate, palm oil. contains 2% or less of: carrageenan, citric acid, monoglycerides, sodium citrate, acetylated monoglycerides, malic acid, xanthan gum, vitamin c (ascorbic acid), locust bean gum, natural flavor, potassium citrate, color (yellow 5, red 40, blue 1).gushers : sugar, corn syrup, dried corn syrup, pear puree concentrate, modified corn starch, fructose, maltodextrin, palm oil. contains 2% or less of: cottonseed oil, glycerin, grape juice concentrate, carrageenan, citric acid, monoglycerides, sodium citrate, malic acid, vitamin c (ascorbic acid), natural flavor, potassium citrate, agar-agar, xanthan gum, color (red 40, blue 1, yellow 5 & 6).;;;;;;1 Pouch Fruit Roll Ups (14 g);14;;12;;en:e102,en:e129,en:e133,en:e296,en:e330,en:e331,en:e406,en:e407,en:e410,en:e415,en:e422,en:e440,en:e440i;E102 - Tartrazine,E129 - Allura red ac,E133 - Brilliant blue FCF,E296 - Malic acid,E330 - Citric acid,E331 - Sodium citrates,E406 - Agar,E407 - Carrageenan,E410 - Locust bean gum,E415 - Xanthan gum,E422 - Glycerol,E440 - Pectins,E440i - Pectin;0;;;0;;;20;e;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;GENERAL MILLS SALES INC.;en:snacks;Snacks;https://static.openfoodfacts.org/images/products/001/600/014/7119/front_en.9.400.jpg;https://static.openfoodfacts.org/images/products/001/600/014/7119/front_en.9.200.jpg;https://static.openfoodfacts.org/images/products/001/600/014/7119/ingredients_en.4.400.jpg;https://static.openfoodfacts.org/images/products/001/600/014/7119/ingredients_en.4.200.jpg;;;;1494;1494;;7.14;3.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;78.57;50;;;;;;;;;0;;;0;;;;0.8925;0.357;;0;;;;;0.0429;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;
