0024300012044;http://world-en.openfoodfacts.org/product/0024300012044/frosted-creme-filled-devils-food-cakes-drake-s;usda-ndb-import;1489063315;2017-03-09T12:41:55Z;1587578591;2020-04-22T18:03:11Z;Frosted creme filled devils food cakes;;;;;Drake's;drake-s;Biscuits and cakes, Cakes;en:biscuits-and-cakes,en:cakes;Biscuits and cakes,Cakes;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, water, high fructose corn syrup, enriched bleached flour (wheat flour, nacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), palm and soybean oils with tbhq and citric acid to protect flavor, hydrogenated palm kernel oil, corn syrup, dextrose, cocoa processed with alkali, soybean oil. contains 2% or less of each of the following: cocoa, eggs, whey, nonfat dry milk, modified corn starch, corn syrup solids, soy flour, calcium and sodium caseinate, buttermilk, salt, soy lecithin, natural and artificial flavors, sorbitan monostearate, mono - and diglycerides, polysorbate 60, leavening (baking soda, sodium aluminum phosphate), potassium sorbate and sorbic acid (to preserve freshness).;;;;;;2 CAKES (63 g);63;;8;;en:e200,en:e202,en:e322,en:e322i,en:e435,en:e471,en:e491,en:e500,en:e541;E200 - Sorbic acid,E202 - Potassium sorbate,E322 - Lecithins,E322i - Lecithin,E435 - Polyoxyethylene sorbitan monostearate,E471 - Mono- and diglycerides of fatty acids,E491 - Sorbitan monostearate,E500 - Sodium carbonates,E541 - Sodium aluminium phosphate;0;;;0;;;24;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;McKee Foods Corporation;en:cakes;Cakes;;;;;;;;1858;1858;;23.81;15.87;;;;;;;;;;;;;;;3.97;2.38;;;;;;;;;;;;;;;;;0;0.024;55.56;39.68;;;;;;;;;1.6;;;3.17;;;;0.515;0.206;;0;;;;;0;;;;;;;;;;;;0.254;;0;;0.00286;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;
0024300012051;http://world-en.openfoodfacts.org/product/0024300012051/apple-fruit-pies-with-real-apple-fruit-filling-drake-s;usda-ndb-import;1489056552;2017-03-09T10:49:12Z;1587573918;2020-04-22T16:45:18Z;Apple fruit pies with real apple fruit filling;;;;;Drake's;drake-s;Biscuits and cakes, Cakes;en:biscuits-and-cakes,en:cakes;Biscuits and cakes,Cakes;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched bleached flour (wheat flour, barley malt, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), water, palm oil, high fructose corn syrup, corn syrup, sugar, dried apples. contains 2% or less of each of the following: modified corn starch, whey, buttermilk, salt, dextrose, natural and artificial flavors, soy flour, calcium carbonate, calcium sulfate, agar, locust bean gum, disodium phosphate, lemon juice powder, sodium propionate (preservative), sunflower oil, cinnamon, malic acid, citric acid, egg whites.;;;;;;1 PIE (64 g);64;;6;;en:e281,en:e296,en:e330,en:e339,en:e339ii,en:e406,en:e410;E281 - Sodium propionate,E296 - Malic acid,E330 - Citric acid,E339 - Sodium phosphates,E339ii - Disodium phosphate,E406 - Agar,E410 - Locust bean gum;0;;;0;;;20;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;McKee Foods Corporation;en:cakes;Cakes;;;;;;;;1699;1699;;20.31;9.38;;;;;;;;;;;;;;;7.03;1.56;;;;;;;;;;;;;;;;;0;0;51.56;25;;;;;;;;;1.6;;;3.12;;;;0.665;0.266;;0;;;;;0;;;;;;;;;;;;0.094;;0.031;;0.00112;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;
0024300012068;http://world-en.openfoodfacts.org/product/0024300012068/cherry-fruit-pies-cherry-drake-s;usda-ndb-import;1489056549;2017-03-09T10:49:09Z;1587573916;2020-04-22T16:45:16Z;Cherry fruit pies, cherry;;;;;Drake's;drake-s;Biscuits and cakes, Cakes;en:biscuits-and-cakes,en:cakes;Biscuits and cakes,Cakes;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched bleached flour (wheat flour, barley malt, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), palm oil, water, high fructose corn syrup, pitted cherry halves, sugar, corn syrup. contains 2% or less of each of the following: modified corn starch, whey, buttermilk, salt, dextrose, artificial flavors, soy flour, calcium carbonate, calcium sulfate, agar, locust bean gum, disodium phosphate, sodium propionate (preservative), sunflower oil, citric acid, artificial colors (red 40, blue 1), egg whites.;;;;;;1 PIE (64 g);64;;7;;en:e129,en:e133,en:e281,en:e330,en:e339,en:e339ii,en:e406,en:e410;E129 - Allura red ac,E133 - Brilliant blue FCF,E281 - Sodium propionate,E330 - Citric acid,E339 - Sodium phosphates,E339ii - Disodium phosphate,E406 - Agar,E410 - Locust bean gum;0;;;0;;;20;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;McKee Foods Corporation;en:cakes;Cakes;;;;;;;;1699;1699;;20.31;9.38;;;;;;;;;;;;;;;7.03;1.56;;;;;;;;;;;;;;;;;0;0;51.56;25;;;;;;;;;1.6;;;3.12;;;;0.625;0.25;;0;;;;;0;;;;;;;;;;;;0.078;;0.031;;0.00112;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;
0024300012075;http://world-en.openfoodfacts.org/product/0024300012075/frosted-peanut-butter-creme-filled-devils-food-cakes-mckee-foods-corporation;usda-ndb-import;1489133468;2017-03-10T08:11:08Z;1588205080;2020-04-30T00:04:40Z;Frosted peanut butter creme filled devils food cakes;;;;;Mckee Foods Corporation;mckee-foods-corporation;Biscuits and cakes, Cakes;en:biscuits-and-cakes,en:cakes;Biscuits and cakes,Cakes;;;;;;;;;;;;;;;United States;en:united-states;United States;sugar, water, enriched bleached flour (wheat flour, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), peanut butter (peanuts, peanut oil, palm oil and/or hydrogenated vegetable oils [cottonseed, rapeseed and/or soybean]), hydrogenated palm kernel oil, corn syrup, high fructose corn syrup, palm and soybean oils with tbhq and citric acid to protect flavor, dextrose, cocoa, nonfat dry milk, contains 2% or less of each of the following: whey, soy flour, leavening (baking soda, sodium acid pyrophosphate, sodium aluminum phosphate, monocalcium phosphate), salt, natural and artificial flavors, milk powder, soy lecithin, polysorbate 60, sorbitan monostearate, modified corn starch, mono-and diglycerides, buttermilk, calcium and sodium caseinate preservatives (potassium sorbate, sorbic acid, adipic acid), eggs, corn starch,;en:eggs;;;;;2 CAKES (77 g);77;;10;;en:e200,en:e202,en:e322,en:e322i,en:e341,en:e341i,en:e355,en:e435,en:e450,en:e471,en:e491,en:e541;E200 - Sorbic acid,E202 - Potassium sorbate,E322 - Lecithins,E322i - Lecithin,E341 - Calcium phosphates,E341i - Monocalcium phosphate,E355 - Adipic acid,E435 - Polyoxyethylene sorbitan monostearate,E450 - Diphosphates,E471 - Mono- and diglycerides of fatty acids,E491 - Sorbitan monostearate,E541 - Sodium aluminium phosphate;0;;;0;;;24;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;McKee Foods Corporation;en:cakes;Cakes;;;;;;;;1849;1849;;22.08;14.29;;;;;;;;;;;;;;;5.19;2.6;;;;;;;;;;;;;;;;;0;0;54.55;37.66;;;;;;;;;2.6;;;6.49;;;;0.845;0.338;;0;;;;;0;;;;;;;;;;;;0.286;;0.052;;0.00187;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;
0024300012082;http://world-en.openfoodfacts.org/product/0024300012082/drake-s-honeybuns;usda-ndb-import;1489056548;2017-03-09T10:49:08Z;1587573916;2020-04-22T16:45:16Z;Drake's, honeybuns;;;;;Drake's;drake-s;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched bleached flour (wheat flour, barley malt, niacin, reduced iron, thiamin monitrate [vitamin b1], riboflavin [vitamin b2], folic acid), water, sugar, palm oil, palm and soybeans oils with tbhq and citric acid to protect flavor, dextrose, yeast. contains 2% or less of each of the following: soy flour, nonfat dry milk, dried honey, eggs, cinnamon, cocoa, wheat starch, leavening (baking soda, sodium acid pyrophosphate), corn starch, mono-and diglycerides, soybean oil, salt, calcium stearoyl lactylate, calcium carbonate, agar, calcium sulfate, calcium propionate and potassium sorbate (to preserve freshness), ascorbic acid, calcium peroxide, amylase enzymes, natural and artificial flavors (contains lemon), datem, soy lecithin, colors (annatto extract, titanium dioxide, turmeric).;;;;;;1 PASTRY (66 g);66;;10;;en:e160b,en:e171,en:e202,en:e282,en:e322,en:e322i,en:e406,en:e450,en:e471,en:e472e,en:e930;E160b - Annatto,E171 - Titanium dioxide,E202 - Potassium sorbate,E282 - Calcium propionate,E322 - Lecithins,E322i - Lecithin,E406 - Agar,E450 - Diphosphates,E471 - Mono- and diglycerides of fatty acids,E472e - Mono- and diacetyltartaric acid esters of mono- and diglycerides of fatty acids,E930 - Calcium peroxide;0;;;0;;;22;e;4;Cereals and potatoes;Bread;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;McKee Foods Corporation;en:breads;Breads;;;;;;;;1774;1774;;24.24;12.12;;;;;;;;;;;;;;;7.58;3.03;;;;;;;;;;;;;;;;;0;0.008;48.48;24.24;;;;;;;;;1.5;;;4.55;;;;0.795;0.318;;0;;;;;0;;;;;;;;;;;;0.106;;0.152;;0.00164;;;;;;;;;;;;;;;;;;;;;22;;;;;;;;
0024300012129;http://world-en.openfoodfacts.org/product/0024300012129/drake-s-mini-muffins-chocolate-chip-mckee-foods-corporation;usda-ndb-import;1489133469;2017-03-10T08:11:09Z;1587596511;2020-04-22T23:01:51Z;Drake's, Mini Muffins, Chocolate Chip;;;;;Mckee Foods Corporation;mckee-foods-corporation;Biscuits and cakes, Pastries;en:biscuits-and-cakes,en:pastries;Biscuits and cakes,Pastries;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, sugar, enriched bleached flour (wheat flour, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), soybean oil, semi-sweet chocolate chips (sugar, chocolate, cocoa butter, dextrose,soy lecithin, artificial flavor, milk), high fructose corn syrup, dextrose. contains 2% or less of each of the following: soy flour, modified corn starch, emulsifiers (mono - and diglycerides, soy lecithin), egg whites, eggs, whey, natural and artificial flavors, glycerin, leavening (baking soda, sodium aluminum phosphate), salt, xanthan and guar gums, sorbic acid (to retain freshness).;en:eggs,en:milk;;;;;1 POUCH (47 g);47;;7;;en:e200,en:e322,en:e322i,en:e412,en:e415,en:e422,en:e471,en:e541;E200 - Sorbic acid,E322 - Lecithins,E322i - Lecithin,E412 - Guar gum,E415 - Xanthan gum,E422 - Glycerol,E471 - Mono- and diglycerides of fatty acids,E541 - Sodium aluminium phosphate;0;;;0;;;18;d;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;McKee Foods Corporation;en:pastries;Pastries;;;;;;;;1690;1690;;19.15;4.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.021;55.32;36.17;;;;;;;;;2.1;;;4.26;;;;0.7975;0.319;;0;;;;;0;;;;;;;;;;;;;;0;;0.00077;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;
0024300012136;http://world-en.openfoodfacts.org/product/0024300012136/drake-s-mini-muffins-blueberry;usda-ndb-import;1489056556;2017-03-09T10:49:16Z;1587573919;2020-04-22T16:45:19Z;Drake's, mini muffins, blueberry;;;;;Drake's;drake-s;Biscuits and cakes, Pastries;en:biscuits-and-cakes,en:pastries;Biscuits and cakes,Pastries;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, sugar, enriched bleached flour (wheat flour, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), soybean oil, blueberries, high fructose corn syrup, dextrose. contains 2% or less of each of the following: soy flour, emulsifier (mono-and diglycerides, soy lecithin), modified corn starch, eggs, whey (milk), glycerin, egg whites, natural and artificial flavors, leavening (baking soda, sodium aluminum phosphate), salt, xanthan and guar gums, sorbic acid (to retain freshness).;;;;;;1 POUCH (47 g);47;;7;;en:e200,en:e322,en:e322i,en:e412,en:e415,en:e422,en:e471,en:e541;E200 - Sorbic acid,E322 - Lecithins,E322i - Lecithin,E412 - Guar gum,E415 - Xanthan gum,E422 - Glycerol,E471 - Mono- and diglycerides of fatty acids,E541 - Sodium aluminium phosphate;0;;;0;;;17;d;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;McKee Foods Corporation;en:pastries;Pastries;;;;;;;;1602;1602;;17.02;3.19;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;0;0.021;57.45;34.04;;;;;;;;;0;;;2.13;;;;0.6925;0.277;;0;;;;;0;;;;;;;;;;;;;;0;;0.00077;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;
0024300012167;http://world-en.openfoodfacts.org/product/0024300012167/drake-s-frosted-donutdelites;usda-ndb-import;1489056550;2017-03-09T10:49:10Z;1587573917;2020-04-22T16:45:17Z;Drake's, frosted donutdelites;;;;;Drake's;drake-s;Biscuits and cakes, Cakes;en:biscuits-and-cakes,en:cakes;Biscuits and cakes,Cakes;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched wheat flour (wheat flour, barley malt, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), sugar, water, palm oil, palm and palm kernel oil.contains 2% or less of each of the following: cocoa, nonfat dry milk, egg yolks, soy flour, corn syrup solids, soybean oil, leavening (baking soda, sodium acid pyrophosphate, sodium aluminum phosphate), mono - and diglycerides, soy lecithin, glycerin, dextrose, salt, wheat and tapioca starches, wheat germ, corn starch, natural and artificial flavors (contains lemon), sorbic acid and potassium sorbate (to preserve freshness), cellulose and guar and karaya gums, dextrin, citric acid, nutmeg, maltodextrin, artificial colors (includes yellow 6 lake, blue 2 lake, red 40 lake, yellow 5 lake), potato starch.;;;;;;4 DONUTS (60 g);60;;12;;en:e129,en:e133,en:e1400,en:e200,en:e202,en:e322,en:e322i,en:e330,en:e416,en:e422,en:e450,en:e471,en:e541;E129 - Allura red ac,E133 - Brilliant blue FCF,E1400 - Dextrin,E200 - Sorbic acid,E202 - Potassium sorbate,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E416 - Karaya-gum,E422 - Glycerol,E450 - Diphosphates,E471 - Mono- and diglycerides of fatty acids,E541 - Sodium aluminium phosphate;0;;;0;;;23;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;McKee Foods Corporation;en:cakes;Cakes;;;;;;;;1954;1954;;26.67;15;;;;;;;;;;;;;;;6.67;2.5;;;;;;;;;;;;;;;;;0;0.025;53.33;30;;;;;;;;;1.7;;;5;;;;0.875;0.35;;0;;;;;0;;;;;;;;;;;;0.133;;0;;0.0024;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;
0024300012174;http://world-en.openfoodfacts.org/product/0024300012174/drake-s-donut-delites-mckee-foods-corporation;usda-ndb-import;1489133472;2017-03-10T08:11:12Z;1587596515;2020-04-22T23:01:55Z;Drake's, Donut Delites;;;;;Mckee Foods Corporation;mckee-foods-corporation;Biscuits and cakes, Cakes;en:biscuits-and-cakes,en:cakes;Biscuits and cakes,Cakes;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched wheat flour (wheat flour, barley malt, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), palm oil, water, sugar, dextrose. contains 2% or less of each of the following: nonfat dry milk, egg yolks, soy flour, corn syrup solids, soybean oil, leavening (baking soda, sodium acid pyrophosphate, sodium aluminum phosphate), salt, wheat and tapioca starches, modified corn starch, wheat germ, corn starch, natural and artificial flavors (contains lemon), soy lecithin, mono - and diglycerides, glycerin, sorbic acid and potassium sorbate and calcium propionate (to preserve freshness), cellulose and guar and karaya gums, citric acid, dextrin, nutmeg, maltodextrin, artificial colors, potato starch.;;;;;;4 DONUTS (53 g);53;;9;;en:e1400,en:e282,en:e322,en:e322i,en:e330,en:e416,en:e422,en:e450,en:e471,en:e541;E1400 - Dextrin,E282 - Calcium propionate,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E416 - Karaya-gum,E422 - Glycerol,E450 - Diphosphates,E471 - Mono- and diglycerides of fatty acids,E541 - Sodium aluminium phosphate;0;;;0;;;25;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;McKee Foods Corporation;en:cakes;Cakes;;;;;;;;1736;1736;;20.75;11.32;;;;;;;;;;;;;;;6.6;2.83;;;;;;;;;;;;;;;;;0;0.028;54.72;28.3;;;;;;;;;0;;;3.77;;;;1.0375;0.415;;0;;;;;0;;;;;;;;;;;;0.113;;0;;0.00136;;;;;;;;;;;;;;;;;;;;;25;;;;;;;;
0024300012198;http://world-en.openfoodfacts.org/product/0024300012198/drake-s-yankee-doodles-iced-cupcakes-creme-mckee-foods-corporation;usda-ndb-import;1489078105;2017-03-09T16:48:25Z;1587589530;2020-04-22T21:05:30Z;Drake's, Yankee Doodles, Iced Cupcakes, Creme;;;;;Mckee Foods Corporation;mckee-foods-corporation;Biscuits and cakes, Cakes;en:biscuits-and-cakes,en:cakes;Biscuits and cakes,Cakes;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, sugar, enriched bleached flour (wheat flour, niacin, reduced iron, thiamin mononitrate [vitamin b1], riboflavin [vitamin b2], folic acid), palm and soybean oils with tbhq and citric acid to protect flavor, dextrose, high fructose corn syrup, corn syrup, cocoa processed with alkali. contains 2% or less of each of the following: soy flour, palm and palm kernel oil, whey, maltodextrin, corn starch, baking soda, salt, palm oil, chocolate, soybean oil, corn syrup solids, calcium carbonate, calcium sulfate, agar, locust bean gum, sodium hexametaphosphate, modified corn starch, egg whites, natural and artificial flavors, potassium sorbate and sorbic acid (to preserve flavor), buttermilk, calcium and sodium caseinate, mono - and diglycerides, artificial color, soy lecithin, eggs.;en:eggs,en:milk;;;;;1 CUPCAKE (47 g);47;;9;;en:e170,en:e200,en:e202,en:e322,en:e322i,en:e406,en:e410,en:e471,en:e500,en:e516;E170 - Calcium carbonate,E200 - Sorbic acid,E202 - Potassium sorbate,E322 - Lecithins,E322i - Lecithin,E406 - Agar,E410 - Locust bean gum,E471 - Mono- and diglycerides of fatty acids,E500 - Sodium carbonates,E516 - Calcium sulphate;0;;;0;;;23;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;McKee Foods Corporation;en:cakes;Cakes;;;;;;;;1690;1690;;14.89;7.45;;;;;;;;;;;;;;;4.26;2.13;;;;;;;;;;;;;;;;;0;0;61.7;42.55;;;;;;;;;2.1;;;4.26;;;;0.9575;0.383;;0;;;;;0;;;;;;;;;;;;0.213;;0.043;;0.0023;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;
