0015418007213;http://world-en.openfoodfacts.org/product/0015418007213/yellow-mustard;org-database-usda;1587640805;2020-04-23T11:20:05Z;1587640805;2020-04-23T11:20:05Z;Yellow mustard;;;;;;;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Vinegar, water, mustard seed, salt, turmeric, paprika.;;;;;;1 tsp (5 g);5;;0;;;;0;;;0;;;;;3;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rouse's Enterprises, Inc.;en:sauces;Sauces;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;3;1.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015418007220;http://world-en.openfoodfacts.org/product/0015418007220/yellow-mustard;org-database-usda;1587643224;2020-04-23T12:00:24Z;1587643224;2020-04-23T12:00:24Z;Yellow mustard;;;;;;;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Vinegar, water, mustard seed, salt, turmeric, paprika.;;;;;;1 tsp (5 g);5;;0;;;;0;;;0;;;;;3;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rouse's Enterprises, Inc.;en:sauces;Sauces;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;0;;;;3;1.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015418007978;http://world-en.openfoodfacts.org/product/0015418007978/ice-cream;org-database-usda;1587657756;2020-04-23T16:02:36Z;1587657757;2020-04-23T16:02:37Z;Ice cream;;;;;;;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, cream, sugar, chocolate ripple (corn syrup, water, alkalized cocoa, high fructose corn syrup, modified cornstarch, salt, citric acid, artificial flavor), skim milk solids, corn syrup, whey, stabilized and emulsified by mono and diglycerides, guar gum, cellulose gum and carrageenan, natural and artificial flavor, vegetable annatto color;en:milk;;;;;0.667 cup (85 g);85;;5;;en:e330,en:e407,en:e412,en:e466,en:e471;E330 - Citric acid,E407 - Carrageenan,E412 - Guar gum,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;11;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rouse's Enterprises, Inc.;en:frozen-desserts;Frozen desserts;;;;;;;;787;787;;9.41;5.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.035;24.71;20;;;;;;;;;0;;;3.53;;;;0.1625;0.065;;;;;;;;;;;;;;;;;;;0.202;;0.107;;0;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0015418007985;http://world-en.openfoodfacts.org/product/0015418007985/ice-cream;org-database-usda;1587657754;2020-04-23T16:02:34Z;1587657755;2020-04-23T16:02:35Z;Ice cream;;;;;;;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, cream, sugar, corn syrup, skim milk solids, strawberry puree (strawberries, corn syrup, sugar, water, fruit and vegetable juices [color], carob bean gum), whey, cocoa (processed with alkali) stabilized and emulsified by mono and diglycerides, cellulose gum, calcium sulfate, guar gum,and carrageenan, natural color (water, beet juice, annatto and turmeric), natural and artificial flavor;en:milk;;;;;0.667 cup (85 g);85;;5;;en:e407,en:e410,en:e412,en:e466,en:e471;E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;13;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rouse's Enterprises, Inc.;en:frozen-desserts;Frozen desserts;;;;;;;;787;787;;10.59;7.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.041;23.53;18.82;;;;;;;;;0;;;3.53;;;;0.1475;0.059;;;;;;;;;;;;;;;;;;;0.216;;0.109;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0015418008036;http://world-en.openfoodfacts.org/product/0015418008036/homemade-ice-cream;org-database-usda;1587658700;2020-04-23T16:18:20Z;1587658700;2020-04-23T16:18:20Z;Homemade ice cream;;;;;;;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, cream, sugar, skim milk solids, corn syrup, whey, vanilla base (sweetened condensed milk, high fructose corn syrup, water, natural and artificial vanilla, sugar, salt, annatto color), stabilizer (mono and diglycerides, guar gum, cellulose gum and carrageenan).;en:milk;;;;;0.666 cup (85 g);85;;4;;en:e407,en:e412,en:e466,en:e471;E407 - Carrageenan,E412 - Guar gum,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;13;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rouse's Enterprises, Inc.;en:frozen-desserts;Frozen desserts;;;;;;;;787;787;;10.59;7.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.041;22.35;18.82;;;;;;;;;0;;;3.53;;;;0.1625;0.065;;;;;;;;;;;;;;;;;;;0.2;;0.118;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0015418008043;http://world-en.openfoodfacts.org/product/0015418008043/ice-cream;org-database-usda;1587657756;2020-04-23T16:02:36Z;1587657756;2020-04-23T16:02:36Z;Ice cream;;;;;;;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, cream, sugar, skim milk solids, corn syrup, cream cheese base (corn syrup, water, cream cheese, sugar, natural flavors, lactic acid, salt, carob bean gum, annatto-turmeric color), whey, stabilizer (mono and diglycerides, guar gum, cellulose gum and carrageenan), citric acid.;en:milk;;;;;0.66 cup (85 g);85;;7;;en:e270,en:e330,en:e407,en:e410,en:e412,en:e466,en:e471;E270 - Lactic acid,E330 - Citric acid,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;13;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rouse's Enterprises, Inc.;en:frozen-desserts;Frozen desserts;;;;;;;;837;837;;10.59;7.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.041;23.53;18.82;;;;;;;;;0;;;3.53;;;;0.1775;0.071;;;;;;;;;;;;;;;;;;;0.191;;0.113;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0015418008067;http://world-en.openfoodfacts.org/product/0015418008067/premium-ice-cream;org-database-usda;1587657757;2020-04-23T16:02:37Z;1587657757;2020-04-23T16:02:37Z;Premium ice cream;;;;;;;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, cream, sugar, caramel fudge (corn syrup, water, high fructose corn syrup, sugar, butter, milk powder, pectin, mono and diglycerides, salt and xanthan gum), skim milk solids, corn syrup, praline pecans (sugar, pecans, butter, corn syrup, salt), whey, stabilizer (mono and diglycerides, guar gum, cellulose gum and carrageenan), natural and artificial flavor, vegetable annatto color.;en:milk,en:nuts;;;;;0.667 cup (85 g);85;;6;;en:e407,en:e412,en:e415,en:e440,en:e440i,en:e466,en:e471;E407 - Carrageenan,E412 - Guar gum,E415 - Xanthan gum,E440 - Pectins,E440i - Pectin,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;12;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rouse's Enterprises, Inc.;en:frozen-desserts;Frozen desserts;;;;;;;;887;887;;10.59;5.88;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.035;27.06;22.35;;;;;;;;;0;;;7.06;;;;0.235;0.094;;;;;;;;;;;;;;;;;;;0.184;;0.109;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0015418008081;http://world-en.openfoodfacts.org/product/0015418008081/ice-cream;org-database-usda;1587657754;2020-04-23T16:02:34Z;1587657754;2020-04-23T16:02:34Z;Ice cream;;;;;;;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, cream, sugar, skim milk solids, corn syrup, whey, salt caramel ripple (corn syrup, sweetened condensed milk, sugar, sea salt, pectin, xanthan gum), stabilizer (mono and diglycerides, guar gum, cellulose gum and carrageenan), caramel base (natural flavors, caramel color, salt).;en:milk;;;;;0.666 cup (86 g);86;;7;;en:e150c,en:e407,en:e412,en:e415,en:e440,en:e440i,en:e466,en:e471;E150c - Ammonia caramel,E407 - Carrageenan,E412 - Guar gum,E415 - Xanthan gum,E440 - Pectins,E440i - Pectin,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;13;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rouse's Enterprises, Inc.;en:frozen-desserts;Frozen desserts;;;;;;;;828;828;;10.47;6.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.041;25.58;20.93;;;;;;;;;0;;;3.49;;;;0.32;0.128;;;;;;;;;;;;;;;;;;;0.209;;0.126;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0015418008098;http://world-en.openfoodfacts.org/product/0015418008098/premium-flavored-ice-cream;org-database-usda;1587657755;2020-04-23T16:02:35Z;1587657755;2020-04-23T16:02:35Z;Premium flavored ice cream;;;;;;;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, cream, sugar, skim milk solids, corn syrup, whey, stabilized and emulsified by mono and diglycerides, guar gum, cellulose gum and carrageenan, natural and artificial flavor, vegetable annatto color.;en:milk;;;;;0.667 cup (85 g);85;;4;;en:e407,en:e412,en:e466,en:e471;E407 - Carrageenan,E412 - Guar gum,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;12;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rouse's Enterprises, Inc.;en:frozen-desserts;Frozen desserts;;;;;;;;787;787;;10.59;7.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.041;22.35;17.65;;;;;;;;;0;;;3.53;;;;0.1475;0.059;;;;;;;;;;;;;;;;;;;0.2;;0.118;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0015418008135;http://world-en.openfoodfacts.org/product/0015418008135/premium-ice-cream;org-database-usda;1587657755;2020-04-23T16:02:35Z;1587657756;2020-04-23T16:02:36Z;Premium ice cream;;;;;;;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, cream, sugar, peanut butter ripple (peanuts, sugar, peanut oil, honey, coconut oil, salt), corn syrup, skim milk solids, cocoa (processed with alkali), whey, stabilizer (mono and diglycerides, guar gum, cellulose gum and carrageenan).;en:milk,en:peanuts;;;;;0.667 cup (86 g);86;;4;;en:e407,en:e412,en:e466,en:e471;E407 - Carrageenan,E412 - Guar gum,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;13;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rouse's Enterprises, Inc.;en:frozen-desserts;Frozen desserts;;;;;;;;975;975;;13.95;6.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.035;25.58;19.77;;;;;;;;;0;;;4.65;;;;0.275;0.11;;;;;;;;;;;;;;;;;;;0.272;;0.097;;0.00116;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0015418008142;http://world-en.openfoodfacts.org/product/0015418008142/premium-ice-cream;org-database-usda;1587657900;2020-04-23T16:05:00Z;1587657900;2020-04-23T16:05:00Z;Premium ice cream;;;;;;;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, cream, sugar, skim milk solids, corn syrup, chocolate chips (sugar, soybean and coconut oils, alkalized cocoa, cocoa, chocolate liquor, soy lecithin, salt), whey, stablizer (mono and diglycerides, guar gum, cellulose gum and carrageenan), peppermint oil, spirulina-turmeric (color).;en:milk,en:soybeans;;;;;0.67 cup (86 g);86;;5;;en:e322,en:e322i,en:e407,en:e412,en:e466,en:e471;E322 - Lecithins,E322i - Lecithin,E407 - Carrageenan,E412 - Guar gum,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;12;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rouse's Enterprises, Inc.;en:frozen-desserts;Frozen desserts;;;;;;;;925;925;;11.63;6.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.041;25.58;20.93;;;;;;;;;0;;;3.49;;;;0.16;0.064;;;;;;;;;;;;;;;;;;;0.224;;0.123;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0015418008159;http://world-en.openfoodfacts.org/product/0015418008159/premium-flavored-ice-cream;org-database-usda;1587657756;2020-04-23T16:02:36Z;1587657756;2020-04-23T16:02:36Z;Premium flavored ice cream;;;;;;;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, cream, sugar, skim milk solids, corn syrup, whey, cocoa (processed with alkali), stabilizer (mono and diglycerides, guar gum, cellulose gum and carrageenan), natural and artificial flavors, vegetable annatto color.;en:milk;;;;;0.667 cup (86 g);86;;4;;en:e407,en:e412,en:e466,en:e471;E407 - Carrageenan,E412 - Guar gum,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;12;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rouse's Enterprises, Inc.;en:frozen-desserts;Frozen desserts;;;;;;;;828;828;;10.47;6.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.041;24.42;19.77;;;;;;;;;0;;;3.49;;;;0.145;0.058;;;;;;;;;;;;;;;;;;;0.237;;0.115;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0015418008166;http://world-en.openfoodfacts.org/product/0015418008166/premium-ice-cream;org-database-usda;1587657756;2020-04-23T16:02:36Z;1587657756;2020-04-23T16:02:36Z;Premium ice cream;;;;;;;Desserts, Frozen foods, Frozen desserts;en:desserts,en:frozen-foods,en:frozen-desserts;Desserts,Frozen foods,Frozen desserts;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, cream, sugar, skim milk solids, corn syrup, chocolate chips (sugar, soybean and coconut oils, alkalized cocoa, cocoa, chocolate liquor, soy lecithin, salt), whey, stabilizer (mono and diglycerides, guar gum, cellulose gum and carrageenan), natural and artificial flavors, vegetable annatto color.;en:milk,en:soybeans;;;;;0.667 cup (86 g);86;;5;;en:e322,en:e322i,en:e407,en:e412,en:e466,en:e471;E322 - Lecithins,E322i - Lecithin,E407 - Carrageenan,E412 - Guar gum,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;12;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Rouse's Enterprises, Inc.;en:frozen-desserts;Frozen desserts;;;;;;;;925;925;;11.63;6.98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.041;25.58;20.93;;;;;;;;;0;;;3.49;;;;0.16;0.064;;;;;;;;;;;;;;;;;;;0.224;;0.123;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
