0021130045181;http://world-en.openfoodfacts.org/product/0021130045181/aged-swiss-cheese-slices-lucerne;openfoodfacts-contributors;1546643846;2019-01-04T23:17:26Z;1587640835;2020-04-23T11:20:35Z;Aged swiss cheese slices;;227 g;individually sliced in resealable plastic sleeve;individually-sliced-in-resealable-plastic-sleeve;lucerne;lucerne;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;Aged swiss cheese slices;en:aged-swiss-cheese-slices;Aged-swiss-cheese-slices;;;;;;;;en:US;en:united-states;United States;Pasteurized part-skim milk, cheese culture, salt, enzymes.;;;;;;1 SLICE (21 g);21;;0;;;;0;;;0;;;12;d;3;Milk and dairy products;Cheese;en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be checked,Complete,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;Safeway, Inc.;en:cheeses;Cheeses;https://static.openfoodfacts.org/images/products/002/113/004/5181/front_en.4.400.jpg;https://static.openfoodfacts.org/images/products/002/113/004/5181/front_en.4.200.jpg;https://static.openfoodfacts.org/images/products/002/113/004/5181/ingredients_en.8.400.jpg;https://static.openfoodfacts.org/images/products/002/113/004/5181/ingredients_en.8.200.jpg;https://static.openfoodfacts.org/images/products/002/113/004/5181/nutrition_en.11.400.jpg;https://static.openfoodfacts.org/images/products/002/113/004/5181/nutrition_en.11.200.jpg;;1795;1795;;33.33;19.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.095;0;0;;;;;;;;;0;;;28.57;;;;0.475;0.19;;;;;;;;;;;;;;;;;;;0.071;;0.89;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0021130045266;http://world-en.openfoodfacts.org/product/0021130045266/swiss-cheese-slices-lucerne-dairy-farms;usda-ndb-import;1489140066;2017-03-10T10:01:06Z;1587632654;2020-04-23T09:04:14Z;Swiss Cheese Slices;;;;;Lucerne Dairy Farms;lucerne-dairy-farms;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized part-skim milk, cheese culture, salt, enzymes.;;;;;;1 SLICE (21 g);21;;0;;;;0;;;0;;;12;d;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cheeses;Cheeses;;;;;;;;1795;1795;;33.33;19.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.095;0;0;;;;;;;;;0;;;28.57;;;;0.475;0.19;;0.0002856;;;;;0;;;;;;;;;;;;0.071;;0.89;;0;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0021130045501;http://world-en.openfoodfacts.org/product/0021130045501/reduced-fat-provolone-cheese-slices-lucerne;usda-ndb-import;1489078246;2017-03-09T16:50:46Z;1587589700;2020-04-22T21:08:20Z;Reduced Fat Provolone Cheese Slices;;;;;Lucerne,  Safeway  Inc.;lucerne,safeway-inc;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Reduced fat provolone cheese (cultured pasteurized reduced fat milk, salt, enzymes, vitamin a palmitate).;;;;;;1 SLICE (22 g);22;;0;;;;0;;;0;;;18;d;;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cheeses;Cheeses;;;;;;;;1142;1142;;18.18;11.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.045;4.55;0;;;;;;;;;0;;;27.27;;;;2.2725;0.909;;0.0002727;;;;;0;;;;;;;;;;;;0.136;;0.777;;0.00045;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;
0021130045518;http://world-en.openfoodfacts.org/product/0021130045518/swiss-cheese-slices-lucerne;usda-ndb-import;1489078247;2017-03-09T16:50:47Z;1587589701;2020-04-22T21:08:21Z;Swiss cheese slices;;;;;Lucerne,  Safeway  Inc.;lucerne,safeway-inc;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized part-skim milk, cheese culture, salt, enzymes, vitamin a palmitate.;;;;;;1 SLICE (23 g);23;;0;;;;0;;;0;;;10;c;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cheeses;Cheeses;;;;;;;;1272;1272;;19.57;10.87;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.065;0;0;;;;;;;;;0;;;34.78;;;;0.49;0.196;;0.0002856;;;;;0;;;;;;;;;;;;0.087;;1.052;;0.00043;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;
0021130045563;http://world-en.openfoodfacts.org/product/0021130045563/provolone-cheese;org-database-usda;1587661588;2020-04-23T17:06:28Z;1587661588;2020-04-23T17:06:28Z;Provolone cheese;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured pasteurized milk, salt, enzymes.;;;;;;1 SLICE (28 g);28;;0;;;;0;;;0;;;15;d;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cheeses;Cheeses;;;;;;;;1494;1494;;28.57;17.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.071;3.57;0;;;;;;;;;0;;;25;;;;1.5175;0.607;;;;;;;;;;;;;;;;;;;;;0.75;;0;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0021130045570;http://world-en.openfoodfacts.org/product/0021130045570/muenster-cheese;org-database-usda;1587661576;2020-04-23T17:06:16Z;1587661576;2020-04-23T17:06:16Z;Muenster cheese;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized milk, cheese culture, salt, enzyme, annatto (color).;;;;;;1 ONZ (28 g);28;;1;;en:e160b;E160b - Annatto;0;;;0;;;16;d;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cheeses;Cheeses;;;;;;;;1494;1494;;32.14;17.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.089;0;0;;;;;;;;;0;;;25;;;;1.6075;0.643;;;;;;;;;;;;;;;;;;;;;0.725;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0021130045587;http://world-en.openfoodfacts.org/product/0021130045587/hot-pepper-jack-cheese;org-database-usda;1587637410;2020-04-23T10:23:30Z;1587637411;2020-04-23T10:23:31Z;Hot pepper jack cheese;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized milk, cheese culture, jalapeno peppers, salt, enzymes.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;16;d;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cheeses;Cheeses;;;;;;;;1644;1644;;32.14;17.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.089;0;0;;;;;;;;;0;;;25;;;;1.6075;0.643;;;;;;;;;;;;;;;;;;;;;0.754;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0021130045600;http://world-en.openfoodfacts.org/product/0021130045600/reduced-fat-lacy-swiss-cheese-sliced;org-database-usda;1587661576;2020-04-23T17:06:16Z;1587661576;2020-04-23T17:06:16Z;Reduced fat lacy swiss cheese sliced;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured pasteurized part-skim milk, salt, enzymes, annatto (color), vitamin a.;;;;;;1 ONZ (28 g);28;;1;;en:e160b;E160b - Annatto;0;;;0;;;9;c;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cheeses;Cheeses;;;;;;;;1197;1197;;17.86;10.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;3.57;0;;;;;;;;;0;;;32.14;;;;0.4025;0.161;;;;;;;;;;;;;;;;;;;;;0.979;;0;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;
0021130045631;http://world-en.openfoodfacts.org/product/0021130045631/cheddar-cheese;org-database-usda;1587661576;2020-04-23T17:06:16Z;1587661576;2020-04-23T17:06:16Z;Cheddar cheese;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized milk, cheese culture, salt, enzyme, annatto (color).;;;;;;1 ONZ (28 g);28;;1;;en:e160b;E160b - Annatto;0;;;0;;;16;d;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cheeses;Cheeses;;;;;;;;1644;1644;;32.14;21.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.107;3.57;0;;;;;;;;;0;;;25;;;;1.785;0.714;;;;;;;;;;;;;;;;;;;;;0.693;;0;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0021130045655;http://world-en.openfoodfacts.org/product/0021130045655/fresh-mozzarella-cheese;org-database-usda;1587661411;2020-04-23T17:03:31Z;1587661412;2020-04-23T17:03:32Z;Fresh mozzarella cheese;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized milk, vinegar, enzymes, salt.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;11;d;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cheeses;Cheeses;;;;;;;;1046;1046;;17.86;12.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;3.57;0;;;;;;;;;0;;;17.86;;;;0.76;0.304;;;;;;;;;;;;;;;;;;;;;0.286;;0;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0021130045679;http://world-en.openfoodfacts.org/product/0021130045679/soft-ripened-brie-cheese;org-database-usda;1587665207;2020-04-23T18:06:47Z;1587665207;2020-04-23T18:06:47Z;Soft ripened brie cheese;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized milk, pasteurized cream, cultures, salt, enzymes.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;15;d;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cheeses;Cheeses;;;;;;;;1644;1644;;32.14;16.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.089;0;0;;;;;;;;;0;;;25;;;;1.5175;0.607;;;;;;;;;;;;;;;;;;;;;0.186;;0;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0021130045686;http://world-en.openfoodfacts.org/product/0021130045686/soft-goat-s-cheese;org-database-usda;1587661349;2020-04-23T17:02:29Z;1587661350;2020-04-23T17:02:30Z;Soft goat's cheese;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized goat milk, salt, cheese cultures, microbial rennet.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;11;d;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cheeses;Cheeses;;;;;;;;1197;1197;;25;16.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.089;3.57;3.57;;;;;;;;;0;;;14.29;;;;0.715;0.286;;;;;;;;;;;;;;;;;;;;;0.071;;0;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0021130045709;http://world-en.openfoodfacts.org/product/0021130045709/lucerne-dairy-farms-swiss-cheese;usda-ndb-import;1489063205;2017-03-09T12:40:05Z;1587578520;2020-04-22T18:02:00Z;Lucerne dairy farms, swiss cheese;;;;;Lucerne;lucerne;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized part-skim milk, cheese culture, salt, enzymes.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;10;c;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cheeses;Cheeses;;;;;;;;1644;1644;;32.14;17.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.089;0;0;;;;;;;;;0;;;28.57;;;;0.4475;0.179;;0.0003213;;;;;0;;;;;;;;;;;;0.071;;0.889;;0;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;
0021130045723;http://world-en.openfoodfacts.org/product/0021130045723/soft-goat-s-cheese;org-database-usda;1587661766;2020-04-23T17:09:26Z;1587661766;2020-04-23T17:09:26Z;Soft goat's cheese;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized goat milk, salt, cheese cultures, microbial rennet.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;11;d;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cheeses;Cheeses;;;;;;;;1197;1197;;25;16.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.089;3.57;3.57;;;;;;;;;0;;;14.29;;;;0.715;0.286;;;;;;;;;;;;;;;;;;;;;0.071;;0;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0021130045839;http://world-en.openfoodfacts.org/product/0021130045839/sliced-swiss-cheese;org-database-usda;1587660916;2020-04-23T16:55:16Z;1587660916;2020-04-23T16:55:16Z;Sliced swiss cheese;;;;;;;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasteurized part-skim milk, cheese culture, salt, enzymes.;;;;;;1 SLICE (28 g);28;;0;;;;0;;;0;;;11;d;3;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:cheeses;Cheeses;;;;;;;;1494;1494;;28.57;17.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.089;3.57;0;;;;;;;;;0;;;28.57;;;;0.535;0.214;;0.0003213;;;;;0;;;;;;;;;;;;;;0.714;;0;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
