0028000515751;http://world-en.openfoodfacts.org/product/0028000515751/strawberry-lowfat-milk-strawberry-nesquik;kiliweb;1526816047;2018-05-20T11:34:07Z;1587636529;2020-04-23T10:08:49Z;Strawberry lowfat milk, strawberry;;;;;Nesquik, Nestlé;nesquik,nestle;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;France, United States;en:france,en:united-states;France,United States;Lowfat milk with vitamin a palmitate and vitamin d3 added, sugar, less than 2% of modified cornstarch, calcium carbonate, cellulose gel, natural and artificial flavor, carrageenan, gellan gum, cellulose gum, citric acid, salt, red 3.;;;;;;1 BOTTLE (414 ml);414;;4;;en:e330,en:e407,en:e418,en:e466;E330 - Citric acid,E407 - Carrageenan,E418 - Gellan gum,E466 - Sodium carboxy methyl cellulose;0;;;0;;;0;b;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;NESTLE;en:milks;Milks;;;;;;;;251;251;;0.97;0.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.002;9.66;9.18;;;;;;;;;0.2;;;3.38;;;;0.105;0.042;;0.0000624;;;;;0;;;;;;;;;;;;0.167;;0.176;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0028000515911;http://world-en.openfoodfacts.org/product/0028000515911/pollo-soup-mix-creamy-chicken;org-database-usda;1587636553;2020-04-23T10:09:13Z;1587636554;2020-04-23T10:09:14Z;Pollo soup mix, creamy chicken;;;;;;;Meals, Soups;en:meals,en:soups;Meals,Soups;;;;;;;;;;;;;;;United States;en:united-states;United States;Wheat flour, cornstarch, nonfat milk, salt, partially hydrogenated palm oil, monosodium glutamate, onion powder, and less than 2% of chicken fat, dehydrated carrot, sugar, turmeric, dehydrated chicken, dehydrated tomato, disodium inosinate, natural and artificial flavors (contains egg), spice l-cysteine, yeast extract, sodium acetate, succinic acid, tbhq (preservative).;en:eggs,en:gluten;;;;;0.25 PACKET (16 g);16;;5;;en:e262,en:e262i,en:e319,en:e363,en:e621,en:e631;E262 - Sodium acetates,E262i - Sodium acetate,E319 - Tertiary-butylhydroquinone (tbhq),E363 - Succinic acid,E621 - Monosodium glutamate,E631 - Disodium inosinate;0;;;0;;;21;e;4;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nestle USA Inc.;en:soups;Soups;;;;;;;;1569;1569;;6.25;6.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;56.25;6.25;;;;;;;;;;;;6.25;;;;12.655;5.062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;;;;;;;;
0028000516017;http://world-en.openfoodfacts.org/product/0028000516017/chicken-flavored-rice-soup-mix;org-database-usda;1587636705;2020-04-23T10:11:45Z;1587636705;2020-04-23T10:11:45Z;Chicken flavored rice soup mix;;;;;;;Meals, Soups;en:meals,en:soups;Meals,Soups;;;;;;;;;;;;;;;United States;en:united-states;United States;Rice, salt, cornstarch, sugar, monosodium glutamate, partially hydrogenated palm oil, and less than 2% of onion powder, dehydrated chicken, chicken fat, spices, turmeric, disodium inosinate, garlic powder, natural flavors (including egg), l-cysteine, yeast extract, citric acid, succinic acid, artificial flavors, tbqh (preservative).;;;;;;0.25 PACKET (15 g);15;;4;;en:e330,en:e363,en:e621,en:e631;E330 - Citric acid,E363 - Succinic acid,E621 - Monosodium glutamate,E631 - Disodium inosinate;0;;;0;;;15;d;4;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nestle USA Inc.;en:soups;Soups;;;;;;;;1393;1393;;3.33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;66.67;6.67;;;;;;;;;;;;6.67;;;;14.6675;5.867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0028000516116;http://world-en.openfoodfacts.org/product/0028000516116/pasta-soup-mix-beef;org-database-usda;1587636463;2020-04-23T10:07:43Z;1587636464;2020-04-23T10:07:44Z;Pasta soup mix, beef;;;;;;;Meals, Soups;en:meals,en:soups;Meals,Soups;;;;;;;;;;;;;;;United States;en:united-states;United States;Wheat flour, salt, cornstarch, partially hydrogenated palm oil**, monosodium glutamate, and less than 2% of onion powder, dehydrated tomato, sugar, dehydrated beef, spices, caramel color, disodium inosinate, turmeric, tbhq (preservative).;en:gluten;;;;;0.25 PACKET (15 g);15;;4;;en:e150c,en:e319,en:e621,en:e631;E150c - Ammonia caramel,E319 - Tertiary-butylhydroquinone (tbhq),E621 - Monosodium glutamate,E631 - Disodium inosinate;0;;;0;;;17;d;4;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nestle USA Inc.;en:soups;Soups;;;;;;;;1393;1393;;6.67;3.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;53.33;0;;;;;;;;;0;;;13.33;;;;19.1675;7.667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;
0028000517106;http://world-en.openfoodfacts.org/product/0028000517106/dark-chocolate-55-cacao-with-pistachios;org-database-usda;1587636356;2020-04-23T10:05:56Z;1587636356;2020-04-23T10:05:56Z;Dark chocolate 55% cacao with pistachios;;;;;;;Snacks, Sweet snacks, Confectioneries, Chocolate candies;en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies;Snacks,Sweet snacks,Confectioneries,Chocolate candies;;;;;;;;;;;;;;;United States;en:united-states;United States;Chocolate processed with alkali, sugar, pistachios, cocoa butter, cocoa processed with alkali, milkfat, sunflower lecithin, vanillin (artificial flavor).;;;;;;0.5 BAR (40 g);40;;1;;en:e322,en:e322i;E322 - Lecithins,E322i - Lecithin;0;;;0;;;18;d;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nestle USA Inc.;en:chocolate-candies;Chocolate candies;;;;;;;;2301;2301;;37.5;17.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.012;50;35;;;;;;;;;7.5;;;10;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0.0018;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;
0028000517205;http://world-en.openfoodfacts.org/product/0028000517205/media-crema-table-cream-nestle;openfoodfacts-contributors;1547907347;2019-01-19T14:15:47Z;1587636499;2020-04-23T10:08:19Z;Media crema table cream;;225 ml;;;Nestle;nestle;Dairies, Creams;en:dairies,en:creams;Dairies,Creams;;;;;;;;;;;;;;;en:US;en:united-states;United States;Light cream, carrageenan, sodium alginate, disodium phosphate, sodium citrate.;;;;;;1 Tbsp (15 ml);15;;4;;en:e331,en:e339,en:e339ii,en:e401,en:e407;E331 - Sodium citrates,E339 - Sodium phosphates,E339ii - Disodium phosphate,E401 - Sodium alginate,E407 - Carrageenan;0;;;0;;;13;d;4;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;NESTLE GLOBAL FOODS DIVISION;en:creams;Creams;https://static.openfoodfacts.org/images/products/002/800/051/7205/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/002/800/051/7205/front_en.3.200.jpg;;;https://static.openfoodfacts.org/images/products/002/800/051/7205/nutrition_en.7.400.jpg;https://static.openfoodfacts.org/images/products/002/800/051/7205/nutrition_en.7.200.jpg;;1117;1117;;26.67;16.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.067;6.67;0;;;;;;;;;0;;;0;;;;0.1675;0.067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0028000517311;http://world-en.openfoodfacts.org/product/0028000517311/maggi-creamy-seafood-soup-mix;org-database-usda;1587636373;2020-04-23T10:06:13Z;1587636373;2020-04-23T10:06:13Z;Maggi, creamy seafood soup mix;;;;;;;Meals, Soups;en:meals,en:soups;Meals,Soups;;;;;;;;;;;;;;;United States;en:united-states;United States;Wheat flour, cornstarch, salt, partially hydrogenated palm oil, nonfat milk sugar, monosodium glutamate, onion powder, shrimp powder, fish powder (contains one or more of the following: tilapia, grunt, mahi-mahi, bonefish, brotula, croaker, snapper, bumper cutlassfish and/or mackerel) and less than 2% of dehydrated tomato, garlic powder, spices turmeric, paprika oleoresin, citric acid, natural & artificial flavors, disodium ionsinate, tbhq (preservative).;en:gluten;;;;;20 g (20 g);20;;4;;en:e160c,en:e319,en:e330,en:e621;E160c - Paprika extract,E319 - Tertiary-butylhydroquinone (tbhq),E330 - Citric acid,E621 - Monosodium glutamate;0;;;0;;;24;e;4;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nestle USA Inc.;en:soups;Soups;;;;;;;;1674;1674;;12.5;7.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.1;55;15;;;;;;;;;0;;;10;;;;14.125;5.65;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;
0028000517328;http://world-en.openfoodfacts.org/product/0028000517328/table-cream;org-database-usda;1587636222;2020-04-23T10:03:42Z;1587636222;2020-04-23T10:03:42Z;Table cream;;;;;;;Dairies, Creams;en:dairies,en:creams;Dairies,Creams;;;;;;;;;;;;;;;United States;en:united-states;United States;Light cream, disodium phosphate.;;;;;;1 Tbsp (15 ml);15;;1;;en:e339,en:e339ii;E339 - Sodium phosphates,E339ii - Disodium phosphate;0;;;0;;;;;1;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nestle USA Inc.;en:creams;Creams;;;;;;;;1117;1117;;26.67;16.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.067;6.67;;;;;;;;;;;;;0;;;;0.1675;0.067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0028000517809;http://world-en.openfoodfacts.org/product/0028000517809/sweetened-condensed-milk;org-database-usda;1587648767;2020-04-23T13:32:47Z;1587648768;2020-04-23T13:32:48Z;Sweetened condensed milk;;;;;;;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, sugar.;en:milk;;;;;2 Tbsp (39 g);39;;0;;;;0;;;0;;;20;e;3;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nestle USA Inc.;en:milks;Milks;;;;;;;;1393;1393;;8.97;5.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.038;56.41;56.41;;;;;;;;;0;;;5.13;;;;0.2875;0.115;;;;;;;;;;;;;;;;;;;0;;0.256;;0;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;
0028000517908;http://world-en.openfoodfacts.org/product/0028000517908/sweetened-condensed-milk;org-database-usda;1587636160;2020-04-23T10:02:40Z;1587636160;2020-04-23T10:02:40Z;Sweetened condensed milk;;;;;;;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Lowfat milk, sugar.;;;;;;2 Tbsp (30 ml);30;;0;;;;0;;;0;;;18;d;3;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nestle USA Inc.;en:milks;Milks;;;;;;;;1674;1674;;5.33;3.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2;0.033;76.67;76.67;;;;;;;;;0;;;9;;;;0.3325;0.133;;0;;;;;0;;;;;;;;;;;;;;0.333;;0;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;
0028000518110;http://world-en.openfoodfacts.org/product/0028000518110/lowfat-sweetened-condensed-milk;org-database-usda;1587636295;2020-04-23T10:04:55Z;1587636295;2020-04-23T10:04:55Z;Lowfat sweetened condensed milk;;;;;;;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Lowfat milk, sugar.;;;;;;2 Tbsp (30 ml);30;;0;;;;0;;;0;;;18;d;3;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nestle USA Inc.;en:milks;Milks;;;;;;;;1674;1674;;5.33;3.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2;0.033;76.67;76.67;;;;;;;;;0;;;9;;;;0.3325;0.133;;0;;;;;0;;;;;;;;;;;;;;0.333;;0;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;
0028000518868;http://world-en.openfoodfacts.org/product/0028000518868/caramel-cajeta-caramel;org-database-usda;1587636569;2020-04-23T10:09:29Z;1587636569;2020-04-23T10:09:29Z;Caramel cajeta, caramel;;;;;;;Desserts, Baking decorations;en:desserts,en:baking-decorations;Desserts,Baking-decorations;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, sugar, agar, sodium bicarbonate, disodium phosphate.;en:milk;;;;;2 Tbsp (38 g);38;;3;;en:e339,en:e339ii,en:e406,en:e500,en:e500ii;E339 - Sodium phosphates,E339ii - Disodium phosphate,E406 - Agar,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;19;e;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nestle USA Inc.;en:baking-decorations;Baking-decorations;;;;;;;;1322;1322;;7.89;5.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.026;52.63;52.63;;;;;;;;;0;;;7.89;;;;0.33;0.132;;0.0000789;;;;;0;;;;;;;;;;;;;;0.263;;0;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;
0028000519933;http://world-en.openfoodfacts.org/product/0028000519933/creamy-milk-chocolate-with-crisped-rice;org-database-usda;1587636903;2020-04-23T10:15:03Z;1587636903;2020-04-23T10:15:03Z;Creamy milk chocolate with crisped rice;;;;;;;Snacks, Sweet snacks, Confectioneries, Chocolate candies;en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies;Snacks,Sweet snacks,Confectioneries,Chocolate candies;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk chocolate (sugar, chocolate, cocoa butter, nonfat milk, milkfat, lactose, soy lecithin, natural flavor), crisped rice (rice flour, sugar, barley malt, salt).;en:milk;;;;;0.333 PIECE (43 g);43;;1;;en:e322,en:e322i;E322 - Lecithins,E322i - Lecithin;0;;;0;;;25;e;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nestle USA Inc.;en:chocolate-candies;Chocolate candies;;;;;;;;2142;2142;;25.58;16.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.012;67.44;55.81;;;;;;;;;2.3;;;4.65;;;;0.32;0.128;;0;;;;;0;;;;;;;;;;;;;;0.093;;0;;;;;;;;;;;;;;;;;;;;;25;;;;;;;;
0028000525538;http://world-en.openfoodfacts.org/product/0028000525538/mexican-style-instant-hot-chocolate-mix;org-database-usda;1587636351;2020-04-23T10:05:51Z;1587636351;2020-04-23T10:05:51Z;Mexican style instant hot chocolate mix;;;;;;;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, nonfat milk, dairy product solids, vegetable oil (partially hydrogenated coconut or palm kernel and hydrogenated soybean), corn syrup solids, cocoa, and less than 2% of cellulose gum, natural and artificial flavors, sodium caseinate, salt, dipotassium phosphate, sodium citrate, sodium aluminosilicate, mono-and diglycerides, sucralose.;;;;;;1 ENVELOPE (28 g);28;;6;;en:e331,en:e340,en:e340ii,en:e466,en:e471,en:e554,en:e955;E331 - Sodium citrates,E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E554 - Sodium aluminium silicate,E955 - Sucralose;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nestle USA Inc.;en:dehydrated-beverages;Dehydrated beverages;;;;;;;;1644;1644;;10.71;8.93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;71.43;60.71;;;;;;;;;3.6;;;10.71;;;;1.34;0.536;;0;;;;;0;;;;;;;;;;;;;;0.357;;0.00129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
