0011161912927;http://world-en.openfoodfacts.org/product/0011161912927/shurfine-soda-strawberry;usda-ndb-import;1489074032;2017-03-09T15:40:32Z;1587586672;2020-04-22T20:17:52Z;Shurfine, soda, strawberry;;;;;Shurfine,  Topco Associates  Inc.;shurfine,topco-associates-inc;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, citric acid, sodium benzoate (preservative), natural and artificial flavors, red 40, blue 1.;;;;;;1 CAN (355 ml);355;;4;;en:e129,en:e133,en:e211,en:e330;E129 - Allura red ac,E133 - Brilliant blue FCF,E211 - Sodium benzoate,E330 - Citric acid;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Topco Associates, Inc.;en:sodas;Sodas;;;;;;;;201;201;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.96;12.68;;;;;;;;;;;;0;;;;0.05;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011161912934;http://world-en.openfoodfacts.org/product/0011161912934/soda-strawberry-shur-fine;usda-ndb-import;1489136599;2017-03-10T09:03:19Z;1587628558;2020-04-23T07:55:58Z;Soda, strawberry;;;;;Shur Fine;shur-fine;Beverages, Carbonated drinks, Sodas;en:beverages,en:carbonated-drinks,en:sodas;Beverages,Carbonated drinks,Sodas;;;;;;;;;;;;;;;United States;en:united-states;United States;Carbonated water, high fructose corn syrup, citric acid, sodium benzoate (preservative), natural and artificial flavors, red 40, blue 1.;;;;;;1 CAN (355 ml);355;;4;;en:e129,en:e133,en:e211,en:e330;E129 - Allura red ac,E133 - Brilliant blue FCF,E211 - Sodium benzoate,E330 - Citric acid;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Topco Associates, Inc.;en:sodas;Sodas;;;;;;;;201;201;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.96;12.68;;;;;;;;;;;;0;;;;0.05;0.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011162101702;http://world-en.openfoodfacts.org/product/0011162101702/mrs-paul-s-crunchy-fish-sticks-pinnacle-foods-group-llc;usda-ndb-import;1489070425;2017-03-09T14:40:25Z;1557333351;2019-05-08T16:35:51Z;Mrs. Paul's, Crunchy Fish Sticks;;;;;Pinnacle Foods Group Llc;pinnacle-foods-group-llc;Seafood, Fishes, Breaded products, Fish preparations, Breaded fish, Fish fingers;en:seafood,en:fishes,en:breaded-products,en:fish-preparations,en:breaded-fish,en:fish-fingers;Seafood,Fishes,Breaded products,Fish preparations,Breaded fish,Fish fingers;;;;;;;;;;;;;;;United States;en:united-states;United States;Minced pollock, bread crumbs (unbleached wheat flour, sugar, salt and yeast), water, cottonseed oil and/or soybean oil, wheat flour. contains 2% or less of: enriched wheat flour (wheat flour [enriched with niacin, ferrous sulfate, thiamine mononitrate, ri;;;;;;95 g (6 STICKS);95;;0;;;;0;;;0;;;2;b;3;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;en:fish-fingers;Fish fingers;;;;;;;;971;971;;10.53;2.63;;;;;;;;;;;;;;;2.11;6.32;;;;;;;;;;;;;;;;;0;0.037;21.05;1.05;;;;;;;;;1;;;11.58;;;;1.12268;0.449072;;0;;;;;0;;;;;;;;;;;;;;0;;0.00038;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
0011162102082;http://world-en.openfoodfacts.org/product/0011162102082/crunchy-fish-fillets;org-database-usda;1587663452;2020-04-23T17:37:32Z;1587663453;2020-04-23T17:37:33Z;Crunchy fish fillets;;;;;;;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Pollock fillet (pollock, sodium tripolyphosphate [added to retain moisture]), bread crumbs (unbleached wheat flour, sugar, salt, yeast), water, cottonseed oil and/or soybean oil, wheat flour. contains 2% or less of each of the following: breader (enriched wheat flour [enriched with niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid], salt, soybean oil), modified food starch, salt, sugar, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), dextrose, garlic powder, onion powder, spice, paprika.;en:gluten;;;;;2 FILLETS (107 g);107;;4;;en:e341,en:e341i,en:e450,en:e452,en:e452vi,en:e500,en:e500ii;E341 - Calcium phosphates,E341i - Monocalcium phosphate,E450 - Diphosphates,E452 - Polyphosphates,E452vi - Sodium tripolyphosphate,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;3;c;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Pinnacle Foods Group LLC;en:frozen-seafood;Frozen seafood;;;;;;;;862;862;;10.28;2.8;;;;;;;;;;;;;;;1.87;4.67;;;;;;;;;;;;;;;;;0;0.023;18.69;0.93;;;;;;;;;0.9;;;8.41;;;;1.1225;0.449;;;;;;;;;;;;;;;;;;;0.093;;0;;0.00047;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
0011162102150;http://world-en.openfoodfacts.org/product/0011162102150/mrs-paul-s-crunchy-fish-sticks;usda-ndb-import;1489069291;2017-03-09T14:21:31Z;1587582567;2020-04-22T19:09:27Z;Mrs. paul's, crunchy fish sticks;;;;;Mrs. Paul's;mrs-paul-s;Seafood, Fishes, Breaded products, Fish preparations, Breaded fish, Fish fingers, Frozen seafood;en:seafood,en:fishes,en:fish-preparations,en:breaded-products,en:breaded-fish,en:frozen-seafood,en:fish-fingers;Seafood,Fishes,Fish preparations,Breaded products,Breaded fish,Frozen seafood,Fish fingers;;;;;;;;;;;;;;;United States;en:united-states;United States;Minced pollock, bread crumbs (unbleached wheat flour, sugar, salt and yeast), water, cottonseed oil and/or soybean oil, wheat flour, contains 2% or less of: enriched wheat flour (wheat flour [enriched with niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid], salt, sugar leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), dextrose, garlic powder, onion powder, spice, paprika.;;;;;;6 STICKS (95 g);95;;3;;en:e341,en:e341i,en:e450,en:e500,en:e500ii;E341 - Calcium phosphates,E341i - Monocalcium phosphate,E450 - Diphosphates,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;2;b;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Pinnacle Foods Group LLC;en:fish-fingers;Fish fingers;;;;;;;;971;971;;10.53;2.63;;;;;;;;;;;;;;;1.58;6.32;;;;;;;;;;;;;;;;;0;0.037;21.05;1.05;;;;;;;;;1.1;;;11.58;;;;1.105;0.442;;0;;;;;0;;;;;;;;;;;;;;0;;0.00038;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
0011162102303;http://world-en.openfoodfacts.org/product/0011162102303/crunchy-fish-fillets-mrs-paul-s;usda-ndb-import;1489069302;2017-03-09T14:21:42Z;1587582572;2020-04-22T19:09:32Z;Crunchy Fish Fillets;;;;;Mrs. Paul's;mrs-paul-s;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Pollock (fish, sodium tripolyphosphate to retain fish moisture), bread crumbs (unbleached wheat flour, sugar, salt and yeast), water, cottonseed oil and/or soybean oil, wheat flour. contains 2% or less of: enriched wheat flour (wheat flour [enriched with niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid], salt, soybean oil), modified food starch, salt, sugar, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), dextrose, garlic powder, onion powder, natural flavors, paprika.;en:fish;;;;;2 FILLETS (108 g);108;;3;;en:e341,en:e341i,en:e450,en:e500,en:e500ii;E341 - Calcium phosphates,E341i - Monocalcium phosphate,E450 - Diphosphates,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;4;c;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Pinnacle Foods Group LLC;en:frozen-seafood;Frozen seafood;;;;;;;;854;854;;10.19;2.78;;;;;;;;;;;;;;;1.85;4.63;;;;;;;;;;;;;;;;;0;0.023;19.44;0.93;;;;;;;;;0.9;;;8.33;;;;1.135;0.454;;0;;;;;0;;;;;;;;;;;;;;0;;0.00067;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
0011162102334;http://world-en.openfoodfacts.org/product/0011162102334/light-breaded-flounder-fillets-mrs-paul-s;usda-ndb-import;1489052316;2017-03-09T09:38:36Z;1587571968;2020-04-22T16:12:48Z;Light Breaded Flounder Fillets;;;;;Mrs. Paul's;mrs-paul-s;Seafood;en:seafood;Seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Flounder (fish, sodium tripolyphosphate to retain moisture), bread crumbs (wheat flour, sugar, salt, yeast), vegetable oil (cottonseed and/or canola, and/or sunflower, and/or soybean with tbhq and citric acid as preservatives), water, wheat flour. contains 2% or less of: wheat flour (enriched with niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), salt, soybean oil, modified food starch, salt, sugar, wheat flour, extractives of paprika (color), dextrose, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), garlic powder, onion powder, spice.;;;;;;1 FILLET (76 g);76;;3;;en:e341,en:e341i,en:e450,en:e500,en:e500ii;E341 - Calcium phosphates,E341i - Monocalcium phosphate,E450 - Diphosphates,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;4;c;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Pinnacle Foods Group LLC;en:seafood;Seafood;;;;;;;;824;824;;9.21;4.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.033;15.79;3.95;;;;;;;;;1.3;;;10.53;;;;0.955;0.382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
0011162102358;http://world-en.openfoodfacts.org/product/0011162102358/lightly-breaded-haddock-fillets-mrs-paul-s;usda-ndb-import;1489060321;2017-03-09T11:52:01Z;1587576706;2020-04-22T17:31:46Z;Lightly Breaded Haddock Fillets;;;;;Mrs. Paul's;mrs-paul-s;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Haddock (fish, sodium tripolyphosphate to retain fish moisture), bread crumbs (wheat flour, sugar, salt, yeast), vegetable oil (cottonseed and/or canola, and/or sunflower, and/or soybean with tbhq and citric acid as preservatives), water, wheat flour, contains 2% or less of: wheat flour (enriched with niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), salt, soybean oil, modified food starch, salt, sugar, wheat flour, extractives of paprika (color), dextrose, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), garlic powder, onion powder, spice;;;;;;1 FILLET (113 g);113;;3;;en:e341,en:e341i,en:e450,en:e500,en:e500ii;E341 - Calcium phosphates,E341i - Monocalcium phosphate,E450 - Diphosphates,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;5;c;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Pinnacle Foods Group LLC;en:frozen-seafood;Frozen seafood;;;;;;;;816;816;;9.73;4.42;;;;;;;;;;;;;;;2.21;2.65;;;;;;;;;;;;;;;;;0;0.035;15.04;3.54;;;;;;;;;0.9;;;10.62;;;;0.9525;0.381;;0;;;;;0;;;;;;;;;;;;;;0;;0.00032;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;
0011162102501;http://world-en.openfoodfacts.org/product/0011162102501/beer-battered-fillets-mrs-paul-s;usda-ndb-import;1489069204;2017-03-09T14:20:04Z;1587582525;2020-04-22T19:08:45Z;Beer Battered Fillets;;;;;Mrs. Paul's;mrs-paul-s;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Pollock (fish, sodium tripolyphosphate to retain fish moisture), water, cottonseed oil and/or soybean oil, wheat flour, corn flour, enriched wheat flour (wheat flour [enriched with niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid], salt, soybean oil). contains 2% or less of each of the following: beer (water, rice, cornstarch, barley malt, hop extract, yeast), modified food starch, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), yeast extract, salt, sugar, dextrose, natural flavors, onion powder.;en:fish;;;;;2 FILLETS (108 g);108;;3;;en:e341,en:e341i,en:e450,en:e500,en:e500ii;E341 - Calcium phosphates,E341i - Monocalcium phosphate,E450 - Diphosphates,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;13;d;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Pinnacle Foods Group LLC;en:frozen-seafood;Frozen seafood;;;;;;;;854;854;;12.04;3.24;;;;;;;;;;;;;;;1.85;1.85;;;;;;;;;;;;;;;;;0;0.028;19.44;3.7;;;;;;;;;0.9;;;7.41;;;;1.805;0.722;;0;;;;;0;;;;;;;;;;;;0;;0;;0.00056;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0011162102624;http://world-en.openfoodfacts.org/product/0011162102624/extra-large-crunchy-fish-sticks-mrs-paul-s;usda-ndb-import;1489069207;2017-03-09T14:20:07Z;1587582526;2020-04-22T19:08:46Z;Extra large crunchy fish sticks;;;;;Mrs. Paul's;mrs-paul-s;Seafood, Fishes, Breaded products, Fish preparations, Breaded fish, Fish fingers, Frozen seafood;en:seafood,en:fishes,en:fish-preparations,en:breaded-products,en:breaded-fish,en:frozen-seafood,en:fish-fingers;Seafood,Fishes,Fish preparations,Breaded products,Breaded fish,Frozen seafood,Fish fingers;;;;;;;;;;;;;;;United States;en:united-states;United States;Minced pollock, bread crumbs (unbleached wheat flour, sugar, salt and yeast), water, cottonseed oil and/or soybean oil, wheat flour. contains 2% or less of: enriched wheat flour (wheat flour [enriched with niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid], salt, soybean oil), modified food starch, salt, sugar, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), dextrose, garlic powder, onion powder, natural flavors, paprika.;;;;;;4 STICKS (84 g);84;;3;;en:e341,en:e341i,en:e450,en:e500,en:e500ii;E341 - Calcium phosphates,E341i - Monocalcium phosphate,E450 - Diphosphates,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;2;b;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Pinnacle Foods Group LLC;en:fish-fingers;Fish fingers;;;;;;;;946;946;;10.71;2.38;;;;;;;;;;;;;;;1.79;5.95;;;;;;;;;;;;;;;;;0;0.036;21.43;1.19;;;;;;;;;1.2;;;11.9;;;;1.1;0.44;;0;;;;;0;;;;;;;;;;;;;;0;;0.00043;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
0011162102686;http://world-en.openfoodfacts.org/product/0011162102686/mrs-paul-s-100-whole-lightly-breaded-tilapia-fillets-pinnacle-foods-group-llc;usda-ndb-import;1489070484;2017-03-09T14:41:24Z;1587584282;2020-04-22T19:38:02Z;Mrs. Paul's, 100% Whole Lightly Breaded Tilapia Fillets;;;;;Pinnacle Foods Group Llc;pinnacle-foods-group-llc;Seafood;en:seafood;Seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Tilapia (fish, water, sodium tripolyphosphate to retain moisture, salt), bread crumbs (wheat flour, sugar, salt, yeast), vegetable oil (cottonseed and/or canola, and/or sunflower, and/or soybean with tbhq and citric acid as preservatives), wheat flour enriched with (niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), water, contains 2% or less of: modified food starch, salt, sugar, wheat flour, extractives of paprika (color), leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), dextrose, garlic powder, onion powder, spice.;;;;;;1 FILLET (113 g);113;;3;;en:e341,en:e341i,en:e450,en:e500,en:e500ii;E341 - Calcium phosphates,E341i - Monocalcium phosphate,E450 - Diphosphates,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;1;b;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Pinnacle Foods Group LLC;en:seafood;Seafood;;;;;;;;741;741;;5.31;1.77;;;;;;;;;;;;;;;1.77;2.21;;;;;;;;;;;;;;;;;0;0.022;18.58;0.88;;;;;;;;;0.9;;;12.39;;;;0.685;0.274;;0;;;;;0;;;;;;;;;;;;;;0;;0.00096;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0011162102761;http://world-en.openfoodfacts.org/product/0011162102761/crunchy-fish-fillets-mrs-paul-s;usda-ndb-import;1489069241;2017-03-09T14:20:41Z;1489069241;2017-03-09T14:20:41Z;Crunchy Fish Fillets;;;;;Mrs. Paul's;mrs-paul-s;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Alaska pollock (fish, sodium tripolyphosphate to retain fish moisture), bread crumbs (unbleached wheat flour, sugar, salt and yeast), water, cottonseed oil and/or soybean oil, wheat flour. contains 2% or less of: wheat flour (enriched with niacin, ferrous suflate, thiamine mononitrate, riboflavin, folic acid), salt, soybean oil, modified food starch, salt, sugar, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), dextrose, garlic powder, onion powder, spice, paprika.;;;;;;108 g (108 g);108;;3;;en:e341,en:e341i,en:e450,en:e500,en:e500ii;E341 - Calcium phosphates,E341i - Monocalcium phosphate,E450 - Diphosphates,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;854;854;;10.19;2.78;;;;;;;;;;;;;;;1.85;4.63;;;;;;;;;;;;;;;;;0;0.023;19.44;0.93;;;;;;;;;0.9;;;8.33;;;;1.15316;0.461264;;0;;;;;0;;;;;;;;;;;;;;0;;0.00067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
