00198493;http://world-en.openfoodfacts.org/product/00198493/raspberry-white-chocolate-cookies-by-sainsbury-s;kiliweb;1548530147;2019-01-26T19:15:47Z;1587337548;2020-04-19T23:05:48Z;Raspberry & white chocolate cookies;;;;;By Sainsbury's;by-sainsbury-s;;;;;;;;;;;;;;;;;;France, United Kingdom;en:france,en:united-kingdom;France,United Kingdom;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00198493/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/00198493/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/00198493/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/00198493/ingredients_fr.7.200.jpg;;;;2163;2163;;27.5;10.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61.6;39.3;;;;;;;;;;;;4.8;;;;0.25;0.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00198653;http://world-en.openfoodfacts.org/product/00198653/tuna-steak-with-sunflower-oil-by-sainsbury-s;kiliweb;1573166845;2019-11-07T22:47:25Z;1574120363;2019-11-18T23:39:23Z;Tuna Steak with sunflower oil;;;;;By Sainsbury's;by-sainsbury-s;Seafood, Fishes, Tunas;en:seafood,en:fishes,en:tunas;Seafood,Fishes,Tunas;;;;;;;;;;;;;;Sainsbury's;en:gb;en:united-kingdom;United Kingdom;;;;;;;;;;;;;;;;;;;;0;b;;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;en:tunas;Tunas;https://static.openfoodfacts.org/images/products/00198653/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/00198653/front_en.3.200.jpg;;;https://static.openfoodfacts.org/images/products/00198653/nutrition_en.5.400.jpg;https://static.openfoodfacts.org/images/products/00198653/nutrition_en.5.200.jpg;;678;678;;6;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5;0.5;;;;;;;;;;;;27;;;;0.9;0.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
00198707;http://world-en.openfoodfacts.org/product/00198707/2-pork-scotch-eggs-marks-spencer;openfoodfacts-contributors;1588777104;2020-05-06T14:58:24Z;1589022483;2020-05-09T11:08:03Z;2 Pork Scotch Eggs;;227g;Plastic;plastic;Marks & Spencer;marks-spencer;Scotch Eggs;en:scotch-eggs;Scotch-eggs;;;;;;;;;;;;;;Marks & Spencer;United Kingdom;en:united-kingdom;United Kingdom;cooked egg (37%) · british pork (30%) · wheatflour contains gluten (with wheatflour, calcium carbonate, iron, niacin, thiamin) water rapeseed oil - pork fat · onions potato starch sage salt sea salt · ground nutmeg · ground white pepper · ground black pepper · yeast,;;;;;;;;;0;;;;0;;;0;;;3;c;1;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;;en:scotch-eggs;Scotch-eggs;https://static.openfoodfacts.org/images/products/00198707/front_en.9.400.jpg;https://static.openfoodfacts.org/images/products/00198707/front_en.9.200.jpg;https://static.openfoodfacts.org/images/products/00198707/ingredients_en.4.400.jpg;https://static.openfoodfacts.org/images/products/00198707/ingredients_en.4.200.jpg;;;1031;1033;1031;;15.2;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.3;0.3;;;;;;;;;1.4;;;11.6;;;;0.75;0.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
00198721;http://world-en.openfoodfacts.org/product/00198721/vegetable-moussaka;kiliweb;1568314027;2019-09-12T18:47:07Z;1568314029;2019-09-12T18:47:09Z;Vegetable moussaka;;;;;;;;;;;;;;;;;;;;;;;;en:fr;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00198721/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/00198721/front_fr.3.200.jpg;;;https://static.openfoodfacts.org/images/products/00198721/nutrition_fr.5.400.jpg;https://static.openfoodfacts.org/images/products/00198721/nutrition_fr.5.200.jpg;;423;423;;5.5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.6;1.9;;;;;;;;;;;;3.3;;;;0.43;0.172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0019875270913;http://world-en.openfoodfacts.org/product/0019875270913/hosoda-bros-pickled-plums;usda-ndb-import;1489064988;2017-03-09T13:09:48Z;1587579684;2020-04-22T18:21:24Z;Hosoda bros, pickled plums;;;;;Hosoda Bros;hosoda-bros;Salted snacks;en:salted-snacks;Salted-snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Plum, reduced corn syrup, vinegar fermented rice seasoning, sugar, yeast extract, honey, alcohol less than 3%), citric acid, sucralose, vitamin b1.;;;;;;0.5 ONZ (14.1 g);14.1;;2;;en:e330,en:e955;E330 - Citric acid,E955 - Sucralose;0;;;0;;;11;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Hosoda Bros. Inc.;en:salted-snacks;Salted-snacks;;;;;;;;444;444;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;21.28;0;;;;;;;;;0;;;0;;;;7.0025;2.801;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
00198769;http://world-en.openfoodfacts.org/product/00198769/goat-milk-yogurt-plain-trader-joe-s;openfoodfacts-contributors;1539881785;2018-10-18T16:56:25Z;1576862895;2019-12-20T17:28:15Z;Goat Milk Yogurt Plain;;2LB;;;Trader joe’s;trader-joe-s;Dairies, Fermented foods, Fermented milk products, Yogurts, Goat milk yogurts;en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts,en:goat-milk-yogurts;Dairies,Fermented foods,Fermented milk products,Yogurts,Goat milk yogurts;;;;;;;;;;;;;;Trader Joe's;United States;en:united-states;United States;;;;;;;;;;;;;;;;;;;;-1;a;;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;;en:goat-milk-yogurts;Goat milk yogurts;https://static.openfoodfacts.org/images/products/00198769/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/00198769/front_en.3.200.jpg;;;https://static.openfoodfacts.org/images/products/00198769/nutrition_en.11.400.jpg;https://static.openfoodfacts.org/images/products/00198769/nutrition_en.11.200.jpg;;246;246;;2.6470588235294;1.7647058823529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.8823529411765;2.9411764705882;;;;;;;;;;;;3.5294117647059;;;;0.095588235294118;0.0382352941176472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
0019893001100;http://world-en.openfoodfacts.org/product/0019893001100/zinfandel-trinity-county-2009-alpen-cellars;stephane;1439158396;2015-08-09T22:13:16Z;1546200128;2018-12-30T20:02:08Z;Zinfandel Trinity County 2009;;75 cl;Bouteille, Verre;bouteille,verre;Alpen Cellars;alpen-cellars;Beverages, Alcoholic beverages, Wines, Red wines, Wines from America;en:beverages,en:alcoholic-beverages,en:wines,en:red-wines,en:wines-from-america;Beverages,Alcoholic beverages,Wines,Red wines,Wines from America;;;;;;;;;;;;;California;;United States;en:united-states;United States;;;;;;;;;;;;;;;;;;;;;;;;Alcoholic beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;;en:wines-from-america;Wines from America;https://static.openfoodfacts.org/images/products/001/989/300/1100/front_en.6.400.jpg;https://static.openfoodfacts.org/images/products/001/989/300/1100/front_en.6.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0019900003202;http://world-en.openfoodfacts.org/product/0019900003202/double-acting-baking-powder-clabber-girl;usda-ndb-import;1489064287;2017-03-09T12:58:07Z;1587579244;2020-04-22T18:14:04Z;Double acting baking powder;;;;;Clabber Girl;clabber-girl;Cooking helpers;en:cooking-helpers;Cooking helpers;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn starch, sodium bicarbonate, sodium aluminum sulfate, monocalcium phosphate.;;;;;;1/8 tsp (0.6 g);0.6;;3;;en:e341,en:e341i,en:e500,en:e500ii,en:e521;E341 - Calcium phosphates,E341i - Monocalcium phosphate,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E521 - Aluminium sodium sulphate;0;;;0;;;;;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;Hulman & Company;en:cooking-helpers;Cooking helpers;;;https://static.openfoodfacts.org/images/products/001/990/000/3202/ingredients_en.3.400.jpg;https://static.openfoodfacts.org/images/products/001/990/000/3202/ingredients_en.3.200.jpg;https://static.openfoodfacts.org/images/products/001/990/000/3202/nutrition_en.5.400.jpg;https://static.openfoodfacts.org/images/products/001/990/000/3202/nutrition_en.5.200.jpg;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;25;10;;;;;;;;;;;;;;;;;;;;;3.333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0019900003233;http://world-en.openfoodfacts.org/product/0019900003233/clabber-girl-double-acting-baking-powder;kiliweb;1518376949;2018-02-11T19:22:29Z;1589150452;2020-05-10T22:40:52Z;Clabber Girl: Double Acting Baking Powder,;;;;;Clabber;clabber;;;;;;;;;;;;;;;;;;France;en:france;France;"Co Sodium S Fhcsphde. Ingredientes ctcuccratodesc&, fosfato de y nrcc?c;co. Clabbet Girt Tete Haute. IN";;;;;;;;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/990/000/3233/front_en.9.400.jpg;https://static.openfoodfacts.org/images/products/001/990/000/3233/front_en.9.200.jpg;https://static.openfoodfacts.org/images/products/001/990/000/3233/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/001/990/000/3233/ingredients_fr.7.200.jpg;https://static.openfoodfacts.org/images/products/001/990/000/3233/nutrition_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/001/990/000/3233/nutrition_fr.4.200.jpg;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;0;;;0;;;;65;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0019900003332;http://world-en.openfoodfacts.org/product/0019900003332/clabber-girl-double-acting-baking-powder;usda-ndb-import;1489053212;2017-03-09T09:53:32Z;1587572575;2020-04-22T16:22:55Z;Clabber girl, double acting baking powder;;;;;Clabber Girl;clabber-girl;Cooking helpers;en:cooking-helpers;Cooking helpers;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn starch, sodium bicarbonate, sodium aluminum sulfate, monocalcium phosphate.;;;;;;0.125 tsp (0.6 g);0.6;;3;;en:e341,en:e341i,en:e500,en:e500ii,en:e521;E341 - Calcium phosphates,E341i - Monocalcium phosphate,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E521 - Aluminium sodium sulphate;0;;;0;;;;;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Hulman & Company;en:cooking-helpers;Cooking helpers;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;27.0825;10.833;;;;;;;;;;;;;;;;;;;;;3.333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0019900003509;http://world-en.openfoodfacts.org/product/0019900003509/double-acting-baking-powder;org-database-usda;1587655993;2020-04-23T15:33:13Z;1587655993;2020-04-23T15:33:13Z;Double acting baking powder;;;;;;;Cooking helpers;en:cooking-helpers;Cooking helpers;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn starch, sodium bicarbonate, sodium aluminum sulfate, monocalcium phosphate.;;;;;;0.125 tsp (0.6 g);0.6;;3;;en:e341,en:e341i,en:e500,en:e500ii,en:e521;E341 - Calcium phosphates,E341i - Monocalcium phosphate,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E521 - Aluminium sodium sulphate;0;;;0;;;;;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Hulman & Company;en:cooking-helpers;Cooking helpers;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;27.0825;10.833;;;;;;;;;;;;;;;;;;;;;3.333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0019900003851;http://world-en.openfoodfacts.org/product/0019900003851/clabber-girl-corn-starch-clabber-girl-corporation;usda-ndb-import;1489065577;2017-03-09T13:19:37Z;1587580082;2020-04-22T18:28:02Z;Clabber Girl, Corn Starch;;;;;Clabber Girl Corporation;clabber-girl-corporation;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn starch, calcium sulfate.;;;;;;1 Tbsp (10 g);10;;0;;;;0;;;0;;;;;3;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Hulman & Company;en:cereals-and-their-products;Cereals and their products;;;;;;;;1464;1464;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;1.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0019900003875;http://world-en.openfoodfacts.org/product/0019900003875/corn-starch;org-database-usda;1587656393;2020-04-23T15:39:53Z;1587656393;2020-04-23T15:39:53Z;Corn starch;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn starch.;;;;;;1 Tbsp (10 g);10;;0;;;;0;;;0;;;;;3;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Hulman & Company;en:cereals-and-their-products;Cereals and their products;;;;;;;;1464;1464;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0019900003936;http://world-en.openfoodfacts.org/product/0019900003936/baking-soda-clabber-girl;usda-ndb-import;1489064278;2017-03-09T12:57:58Z;1587579236;2020-04-22T18:13:56Z;Baking soda;;;;;Clabber Girl;clabber-girl;Cooking helpers;en:cooking-helpers;Cooking helpers;;;;;;;;;;;;;;;United States;en:united-states;United States;Sodium bicarbonate.;;;;;;0.125 tsp (0.6 g);0.6;;1;;en:e500,en:e500ii;E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;;;1;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Hulman & Company;en:cooking-helpers;Cooking helpers;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;66.6675;26.667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
