0011110825278;http://world-en.openfoodfacts.org/product/0011110825278/private-selection-non-pareil-imported-capers;usda-ndb-import;1489062115;2017-03-09T12:21:55Z;1587577869;2020-04-22T17:51:09Z;Private selection, non pareil imported capers;;;;;Private Selection;private-selection;Salted snacks;en:salted-snacks;Salted-snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Capers, water, distilled white vinegar, salt.;;;;;;1 Tbsp (14 g);14;;0;;;;0;;;0;;;;;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:salted-snacks;Salted-snacks;;;;;;;;151;151;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.14;0;;;;;;;;;;;;0;;;;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011110829757;http://world-en.openfoodfacts.org/product/0011110829757/holiday-mix;org-database-usda;1587658640;2020-04-23T16:17:20Z;1587658640;2020-04-23T16:17:20Z;Holiday mix;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Cashews, sugar, dried toasted coconut (coconut [contains sulfites], sugar, dextrose, salt), gum arabic, water, sunflower oil, natural flavor, sea salt, dark chocolate (sugar, chocolate liquor, cocoa butter, soy lecithin [an emulsifier], salt, vanilla).;en:nuts,en:sulphur-dioxide-and-sulphites;;;;;0.25 cup (28 g);28;;2;;en:e322,en:e322i,en:e414;E322 - Lecithins,E322i - Lecithin,E414 - Acacia gum;0;;;0;;;22;e;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:snacks;Snacks;;;;;;;;2092;2092;;32.14;12.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;57.14;42.86;;;;;;;;;3.6;;;7.14;;;;0.1775;0.071;;;;;;;;;;;;;;;;;;;;;0.036;;0.00357;;;;;;;;;;;;;;;;;;;;;22;;;;;;;;
0011110829795;http://world-en.openfoodfacts.org/product/0011110829795/date-bar-peanut-butter-chocolate-chip;org-database-usda;1587668537;2020-04-23T19:02:17Z;1587668537;2020-04-23T19:02:17Z;Date bar, peanut butter chocolate chip;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Dates, peanuts, chocolate chips (unsweetened chocolate, sugar, cocoa butter, vanilla extract), sea salt.;en:peanuts;;;;;1 BAR (45 g);45;;0;;;;0;;;0;;;14;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:snacks;Snacks;;;;;;;;1766;1766;;17.78;3.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;55.56;46.67;;;;;;;;;8.9;;;8.89;;;;0.36;0.144;;;;;;;;;;;;;;;;;;;;;0.044;;0.0024;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0011110829856;http://world-en.openfoodfacts.org/product/0011110829856/coconut-water;org-database-usda;1587659173;2020-04-23T16:26:13Z;1587659173;2020-04-23T16:26:13Z;Coconut water;;;;;;;Plant-based foods and beverages, Beverages, Plant-based beverages;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages;Plant-based foods and beverages,Beverages,Plant-based beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Organic coconut water†, organic mango flavor.;;;;;;1 CONTAINER (500 ml);500;;0;;;;0;;;0;;;;;1;Beverages;Unsweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:plant-based-beverages;Plant-based beverages;;;;;;;;67;67;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;2.8;;;;;;;;;;;;0;;;;0.07;0.028;;;;;;;;;;;;;;;;;;;;;0.018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011110829924;http://world-en.openfoodfacts.org/product/0011110829924/chocolate-chip-cookie-dough-date-bar-chocolate-chip-cookie-dough;org-database-usda;1587668537;2020-04-23T19:02:17Z;1587668537;2020-04-23T19:02:17Z;Chocolate chip cookie dough date bar, chocolate chip cookie dough;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Dates, cashews, chocolate chips (unsweetened chocolate, sugar, cocoa butter, vanilla extract), sea salt.;en:nuts;;;;;1 BAR (45 g);45;;0;;;;0;;;0;;;14;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:snacks;Snacks;;;;;;;;1674;1674;;17.78;4.44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;57.78;44.44;;;;;;;;;4.4;;;6.67;;;;0.36;0.144;;;;;;;;;;;;;;;;;;;;;0.044;;0.004;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0011110829948;http://world-en.openfoodfacts.org/product/0011110829948/kroger-psst-french-style-green-beans;usda-ndb-import;1489061303;2017-03-09T12:08:23Z;1587577356;2020-04-22T17:42:36Z;Kroger, psst..., french style green beans;;;;;Kroger;kroger;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Vegetables based foods, Canned vegetables;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:vegetables-based-foods,en:canned-vegetables;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Vegetables based foods,Canned vegetables;;;;;;;;;;;;;;Kroger;United States;en:united-states;United States;Green beans, water, salt.;;;;;;0.5 cup (120 g);120;;0;;;;0;;;0;;;-4;a;3;Fruits and vegetables;Vegetables;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:canned-vegetables;Canned vegetables;;;;;;;;71;71;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;3.33;1.67;;;;;;;;;1.7;;;0.83;;;;0.605;0.242;;0.0000501;;;;;0.003;;;;;;;;;;;;;;0.017;;0.0006;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0011110829955;http://world-en.openfoodfacts.org/product/0011110829955/cream-style-corn-psst;usda-ndb-import;1489135808;2017-03-10T08:50:08Z;1587627707;2020-04-23T07:41:47Z;Cream Style Corn;;;;;Psst;psst;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Vegetables based foods, Canned vegetables;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:vegetables-based-foods,en:canned-vegetables;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Vegetables based foods,Canned vegetables;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn, water, sugar, modified corn starch, salt.;;;;;;0.5 cup (125 g);125;;0;;;;0;;;0;;;-3;a;3;Fruits and vegetables;Vegetables;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:canned-vegetables;Canned vegetables;;;;;;;;301;301;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;16;4.8;;;;;;;;;1.6;;;1.6;;;;0.6;0.24;;0;;;;;0.0019;;;;;;;;;;;;;;0;;0.00058;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
0011110830043;http://world-en.openfoodfacts.org/product/0011110830043/sugar-free-bread-butter-chips-kroger;usda-ndb-import;1489062951;2017-03-09T12:35:51Z;1587578365;2020-04-22T17:59:25Z;Sugar Free Bread & Butter Chips;;;;;Kroger;kroger;Salted snacks;en:salted-snacks;Salted-snacks;;;;;;;;;;;;;;Kroger;United States;en:united-states;United States;Fresh cucumbers, water, vinegar, salt, spices, calcium chloride, sucralose, yellow 5, natural flavors, polysorbate 80.;;;;;;1 ONZ (28 g);28;;3;;en:e102,en:e433,en:e955;E102 - Tartrazine,E433 - Polyoxyethylene sorbitan monooleate,E955 - Sucralose;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:salted-snacks;Salted-snacks;;;;;;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.57;0;;;;;;;;;;;;0;;;;1.0725;0.429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011110830128;http://world-en.openfoodfacts.org/product/0011110830128/thick-white-cheddar-macaroni-cheese-the-kroger-co;kiliweb;1585869921;2020-04-02T23:25:21Z;1585870742;2020-04-02T23:39:02Z;Thick white cheddar macaroni & cheese;;;;;The Kroger Co.;the-kroger-co;;;;;;;;;;;;;;;;;;en:us;en:united-states;United States;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;;;;;https://static.openfoodfacts.org/images/products/001/111/083/0128/nutrition_en.3.400.jpg;https://static.openfoodfacts.org/images/products/001/111/083/0128/nutrition_en.3.200.jpg;;366;366;;25;1.4583333333333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.5;0.83333333333333;;;;;;;;;;;;3.3333333333333;;;;0.54166666666668;0.216666666666672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011110830333;http://world-en.openfoodfacts.org/product/0011110830333/lite-pear-halves-in-pear-juice-from-concentrate-kroger;usda-ndb-import;1489065206;2017-03-09T13:13:26Z;1587579830;2020-04-22T18:23:50Z;Lite pear halves in pear juice from concentrate;;;;;Kroger;kroger;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;Kroger;United States;en:united-states;United States;Pears, water, pear juice from concentrate.;;;;;;0.5 cup (125 g);125;;0;;;;0;;;0;;;-4;a;1;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:canned-fruits;Canned fruits;;;;;;;;201;201;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;11.2;9.6;;;;;;;;;1.6;;;0;;;;0.02;0.008;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0011110830562;http://world-en.openfoodfacts.org/product/0011110830562/summer-tomato-and-leek-pasta-sauce;org-database-usda;1587657765;2020-04-23T16:02:45Z;1587657765;2020-04-23T16:02:45Z;Summer tomato and leek pasta sauce;;;;;;;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Tomato pulp (tomatoes, citric acid), leeks, tomato paste, extra virgin olive oil, onion, carrot, sunflower seed oil, salt, basil, garlic, sugar, rice starch, celery, black pepper, rosemary, citric acid.;en:celery;;;;;0.5 cup (125 g);125;;1;;en:e330;E330 - Citric acid;0;;;0;;;4;c;3;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:sauces;Sauces;;;;;;;;469;469;;7.2;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;10.4;4.8;;;;;;;;;2.4;;;1.6;;;;1.06;0.424;;;;;;;;;;;;;;;;;;;0.224;;0.032;;0;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
0011110830753;http://world-en.openfoodfacts.org/product/0011110830753/pasta-sauce;org-database-usda;1587657753;2020-04-23T16:02:33Z;1587657753;2020-04-23T16:02:33Z;Pasta sauce;;;;;;;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Tomato pulp (tomatoes, citric acid), pork, tomato paste, carrot, barolo wine, extra virgin olive oil, rice starch, sugar, salt, onion, garlic, paprika, black pepper, rosemary.;;;;;;0.5 cup (125 g);125;;1;;en:e330;E330 - Citric acid;0;;;0;;;1;b;3;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:sauces;Sauces;;;;;;;;536;536;;7.2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.024;8.8;4.8;;;;;;;;;1.6;;;8;;;;0.8;0.32;;;;;;;;;;;;;;;;;;;0.168;;0;;0.00144;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0011110830807;http://world-en.openfoodfacts.org/product/0011110830807/coffee-creamer;org-database-usda;1587658574;2020-04-23T16:16:14Z;1587658574;2020-04-23T16:16:14Z;Coffee creamer;;;;;;;Milk substitute, Creamer;en:milk-substitute,en:creamer;Milk substitute,Creamer;;;;;;;;;;;;;;;United States;en:united-states;United States;Whey protein isolate, soluble corn fiber, corn syrup solids, palm oil, contains less than 2% of: silicon dioxide, sodium caseinate (a milk derivative), dipotassium phosphate, mono-and diglycerides, soy lecithin, natural and artificial flavor, artificial color.;;;;;;1 POUCH (20 g);20;;3;;en:e322,en:e322i,en:e340,en:e340ii,en:e471;E322 - Lecithins,E322i - Lecithin,E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;6;c;4;Beverages;Plant-based milk substitutes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:creamer;Creamer;;;;;;;;1464;1464;;12.5;5;;;;;;;;;;;;;;;5;0;;;;;;;;;;;;;;;;;0;0;50;5;;;;;;;;;25;;;30;;;;0.625;0.25;;0;;;;;0;;;;;;;;;;;;0.4;;0;;0.0072;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;
0011110830821;http://world-en.openfoodfacts.org/product/0011110830821/creamer;org-database-usda;1587657765;2020-04-23T16:02:45Z;1587657766;2020-04-23T16:02:46Z;Creamer;;;;;;;Milk substitute, Creamer;en:milk-substitute,en:creamer;Milk substitute,Creamer;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, whey protein isolate, soluble corn fiber, palm oil, corn syrup solids, contains less than 2% of: sodium caseinate (a milk derivative), silicon dioxide, dipotassium phosphate, soy lecithin, mono - and diglycerides, natural & artificial flavors.;;;;;;1 POUCH (30 g);30;;3;;en:e322,en:e322i,en:e340,en:e340ii,en:e471;E322 - Lecithins,E322i - Lecithin,E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;11;d;4;Beverages;Plant-based milk substitutes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:creamer;Creamer;;;;;;;;1536;1536;;10;5;;;;;;;;;;;;;;;3.33;0;;;;;;;;;;;;;;;;;0;0;63.33;33.33;;;;;;;;;16.7;;;23.33;;;;0.4175;0.167;;0;;;;;0;;;;;;;;;;;;0.233;;0;;0;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0011110830944;http://world-en.openfoodfacts.org/product/0011110830944/whole-grain-alaskan-pollock-large-fish-sticks;org-database-usda;1587660338;2020-04-23T16:45:38Z;1587660339;2020-04-23T16:45:39Z;Whole grain alaskan pollock large fish sticks;;;;;;;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Fish (alaska pollock), batter and breading (whole wheat flour, vegetable oil [soybean and/or canola], enriched flour [wheat, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], whole yellow corn meal, water, enriched flour [rice, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], contains 2% or less of: salt, wheat gluten, sugar, yeast, palm oil, onion powder, garlic powder, tapioca starch, leavening [cream of tartar, baking soda], tomato powder, malted barley flour, dehydrated red bell pepper, corn starch, autolyzed yeast, spices, ascorbic acid [added as a dough conditioner], dehydrated green bell pepper, dehydrated tomato, whole malted barley flour).;en:fish,en:gluten;;;;;4 ONZ (113 g);113;;0;;;;0;;;0;;;0;b;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;The Kroger Co.;en:frozen-seafood;Frozen seafood;;;;;;;;816;816;;8.85;0.88;;;;;;;;;;;;;;;4.42;2.65;;;;;;;;;;;;;;;;;0;0.04;15.93;0;;;;;;;;;0;;;14.16;;;;0.7525;0.301;;;;;;;;;;;;;;;;;;;;;0.009;;0.00088;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
