0021130128884;http://world-en.openfoodfacts.org/product/0021130128884/roasted-cashews-with-sea-salt-roasted-with-sea-salt;org-database-usda;1587674709;2020-04-23T20:45:09Z;1587674709;2020-04-23T20:45:09Z;Roasted cashews with sea salt, roasted with sea salt;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Cashews, sunflower and/or safflower oil, sea salt.;en:nuts;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;15;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;2389;2389;;46.43;8.93;;;;;;;;;;;;;;;25;10.71;;;;;;;;;;;;;;;;;0;0;32.14;3.57;;;;;;;;;3.6;;;14.29;;;;0.8925;0.357;;;;;;;;;;;;;;;;;;;0.536;;0.036;;0.00714;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0021130128891;http://world-en.openfoodfacts.org/product/0021130128891/dark-chocolate-covered-almonds-dark-chocolate;org-database-usda;1587675417;2020-04-23T20:56:57Z;1587675417;2020-04-23T20:56:57Z;Dark chocolate covered almonds, dark chocolate;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Dark chocolate (sugar, chocolate liquor, cocoa butter, milk fat, soy lecithin, natural vanilla flavor), almonds, tapioca dextrin, confectioners glaze.;en:nuts;;;;;1 ONZ (28 g);28;;2;;en:e1400,en:e322,en:e322i;E1400 - Dextrin,E322 - Lecithins,E322i - Lecithin;0;;;0;;;19;e;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;2389;2389;;46.43;17.86;;;;;;;;;;;;;;;17.86;3.57;;;;;;;;;;;;;;;;;0;0;46.43;35.71;;;;;;;;;7.1;;;10.71;;;;0;0;;;;;;;;;;;;;;;;;;;0.464;;0.107;;0.00714;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;
0021130128907;http://world-en.openfoodfacts.org/product/0021130128907/cranberry-orchard-nut-medley-mix-dried-cranberries-roasted-cashews-almonds-walnuts-pumpkin-seeds-with-sea-salt-sea-salt;org-database-usda;1587675416;2020-04-23T20:56:56Z;1587675416;2020-04-23T20:56:56Z;Cranberry orchard nut medley mix dried cranberries, roasted cashews, almonds, walnuts, pumpkin seeds with sea salt, sea salt;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Dried cranberries (cranberries, apple juice concentrate, sunflower oil), roasted cashews, almonds, walnuts, pumpkin seeds, sunflower and/or safflower oil, sea salt.;en:nuts;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;13;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;2092;2092;;35.71;5.36;;;;;;;;;;;;;;;12.5;14.29;;;;;;;;;;;;;;;;;0;0;42.86;25;;;;;;;;;3.6;;;14.29;;;;0.2225;0.089;;;;;;;;;;;;;;;;;;;0.679;;0.071;;0.00357;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0021130128914;http://world-en.openfoodfacts.org/product/0021130128914/roasted-almonds-with-sea-salt-roasted-with-sea-salt;org-database-usda;1587674709;2020-04-23T20:45:09Z;1587674709;2020-04-23T20:45:09Z;Roasted almonds with sea salt, roasted with sea salt;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Almonds, safflower and/or sunflower oil, sea salt.;en:nuts;;;;;1/4 cup (28 g);28;;0;;;;0;;;0;;;9;c;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;2389;2389;;50;3.57;;;;;;;;;;;;;;;32.14;12.5;;;;;;;;;;;;;;;;;0;0;21.43;3.57;;;;;;;;;10.7;;;21.43;;;;1.0725;0.429;;;;;;;;;;;;;;;;;;;0.714;;0.25;;0.00357;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;
0021130128921;http://world-en.openfoodfacts.org/product/0021130128921/unsalted-almonds-unsalted;kiliweb;1587585207;2020-04-22T19:53:27Z;1587674709;2020-04-23T20:45:09Z;Unsalted almonds, unsalted;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;en:us;en:united-states;United States;Almonds.;en:nuts;;;;;1/4 cup (28 g);28;;0;;;;0;;;0;;;-5;a;1;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;Safeway, Inc.;en:snacks;Snacks;https://static.openfoodfacts.org/images/products/002/113/012/8921/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/002/113/012/8921/front_en.3.200.jpg;;;https://static.openfoodfacts.org/images/products/002/113/012/8921/nutrition_en.5.400.jpg;https://static.openfoodfacts.org/images/products/002/113/012/8921/nutrition_en.5.200.jpg;;2389;2389;;50;3.57;;;;;;;;;;;;;;;32.14;12.5;;;;;;;;;;;;;;;;;0;0;21.43;3.57;;;;;;;;;14.3;;;21.43;;;;0;0;;;;;;;;;;;;;;;;;;;0.714;;0.25;;0.00357;;;;;;;;;;;;;;;;;;;;;-5;;;;;;;;
0021130128938;http://world-en.openfoodfacts.org/product/0021130128938/roasted-cashews-with-sea-salt-sea-salt;org-database-usda;1587675416;2020-04-23T20:56:56Z;1587675416;2020-04-23T20:56:56Z;Roasted cashews with sea salt, sea salt;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Cashews, sunflower and/or safflower oil, sea salt.;en:nuts;;;;;1/4 cup (28 g);28;;0;;;;0;;;0;;;15;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;2389;2389;;46.43;8.93;;;;;;;;;;;;;;;25;10.71;;;;;;;;;;;;;;;;;0;0;32.14;3.57;;;;;;;;;3.6;;;14.29;;;;0.8925;0.357;;;;;;;;;;;;;;;;;;;0.536;;0.036;;0.00714;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0021130128945;http://world-en.openfoodfacts.org/product/0021130128945/dry-roasted-macadamia-nuts-with-sea-salt-sea-salt;org-database-usda;1587675416;2020-04-23T20:56:56Z;1587675416;2020-04-23T20:56:56Z;Dry roasted macadamia nuts with sea salt, sea salt;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Dry roasted macadamia nuts, sea salt.;;;;;;0.25 CUP | ABOUT (28 g);28;;0;;;;0;;;0;;;16;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;2987;2987;;75;12.5;;;;;;;;;;;;;;;60.71;0;;;;;;;;;;;;;;;;;0;0;14.29;3.57;;;;;;;;;7.1;;;7.14;;;;0.8925;0.357;;;;;;;;;;;;;;;;;;;0.357;;0.071;;0.00357;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0021130128952;http://world-en.openfoodfacts.org/product/0021130128952/deluxe-mixed-nuts-cashews-almonds-pecans-pistachios-with-sea-salt-deluxe-mixed-nuts-with-sea-salt;org-database-usda;1587675416;2020-04-23T20:56:56Z;1587675416;2020-04-23T20:56:56Z;Deluxe mixed nuts cashews, almonds, pecans, pistachios with sea salt, deluxe mixed nuts with sea salt;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Cashews, almonds, pecans, pistachios, sunflower and/or safflower oil, sea salt.;en:nuts;;;;;1/4 cup (28 g);28;;0;;;;0;;;0;;;12;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;2540;2540;;53.57;7.14;;;;;;;;;;;;;;;32.14;12.5;;;;;;;;;;;;;;;;;0;0;25;3.57;;;;;;;;;7.1;;;17.86;;;;0.8475;0.339;;;;;;;;;;;;;;;;;;;0.679;;0.143;;0.00357;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0021130128969;http://world-en.openfoodfacts.org/product/0021130128969/unsalted-pecan-halves-unsalted;org-database-usda;1587675416;2020-04-23T20:56:56Z;1587675416;2020-04-23T20:56:56Z;Unsalted pecan halves, unsalted;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Pecans.;en:nuts;;;;;0.25 CUP | ABOUT (28 g);28;;0;;;;0;;;0;;;1;b;1;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;3138;3138;;78.57;7.14;;;;;;;;;;;;;;;42.86;21.43;;;;;;;;;;;;;;;;;0;0;14.29;3.57;;;;;;;;;10.7;;;10.71;;;;0;0;;;;;;;;;;;;;;;;;;;0.429;;0.071;;0.00357;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0021130128976;http://world-en.openfoodfacts.org/product/0021130128976/roasted-peanuts-with-sea-salt-sea-salt;org-database-usda;1587675416;2020-04-23T20:56:56Z;1587675416;2020-04-23T20:56:56Z;Roasted peanuts with sea salt, sea salt;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Peanuts, sunflower and/or safflower oil, sea salt.;en:peanuts;;;;;1/4 cup (28 g);28;;0;;;;0;;;0;;;13;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;2540;2540;;53.57;8.93;;;;;;;;;;;;;;;25;16.07;;;;;;;;;;;;;;;;;0;0;14.29;3.57;;;;;;;;;10.7;;;28.57;;;;0.8025;0.321;;;;;;;;;;;;;;;;;;;0.714;;0.071;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0021130129072;http://world-en.openfoodfacts.org/product/0021130129072/rich-creamy-chicken-wild-rice-soup-with-white-meat-chicken-white-meat-chicken;org-database-usda;1587674721;2020-04-23T20:45:21Z;1587674722;2020-04-23T20:45:22Z;Rich & creamy chicken & wild rice soup with white meat chicken, white meat chicken;;;;;;;Meals, Soups;en:meals,en:soups;Meals,Soups;;;;;;;;;;;;;;;United States;en:united-states;United States;Chicken stock (water, chicken base [chicken, salt, rendered chicken fat, dextrose, sugar, natural flavor, safflower oil, chicken broth, turmeric]), cream, chicken (white meat chicken, water, rice starch, salt), carrots, onions, celery, water, wild rice, butter (cream, salt), contains 2% or less of: modified corn starch, wheat flour, garlic, cultured dextrose, chicken fat, natural flavor, yeast extract, onion powder and spice.;en:celery,en:gluten,en:milk;;;;;1 cup (245 g);245;;0;;;;0;;;0;;;6;c;4;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:soups;Soups;;;;;;;;494;494;;7.76;4.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.031;8.57;2.04;;;;;;;;;0.8;;;3.67;;;;0.8775;0.351;;;;;;;;;;;;;;;;;;;0.122;;0.037;;0.0002;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;
0021130129157;http://world-en.openfoodfacts.org/product/0021130129157/gameday-peanuts-milk-chocolate-candies-raisins-almonds-trail-mix-gameday;org-database-usda;1587675602;2020-04-23T21:00:02Z;1587675602;2020-04-23T21:00:02Z;Gameday peanuts, milk chocolate candies, raisins, almonds trail mix, gameday;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Peanuts, milk chocolate candies (milk chocolate [sugar, cocoa butter, chocolate liquor, whole milk powder, soy lecithin, salt, vanilla], sugar, less than 1% of: artificial coloring [includes yellow 5 lake, blue 2 lake, blue 1 lake], gum acacia, corn syrup, carnauba wax), raisins coated with less than 1% sunflower oil, almonds, vegetable oil (peanut and/or sunflower seed), sea salt.;en:nuts,en:peanuts;;;;;1/4 cup (36 g);36;;3;;en:e133,en:e322,en:e322i,en:e903;E133 - Brilliant blue FCF,E322 - Lecithins,E322i - Lecithin,E903 - Carnauba wax;0;;;0;;;15;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:snacks;Snacks;;;;;;;;2092;2092;;36.11;6.94;;;;;;;;;;;;;;;16.67;8.33;;;;;;;;;;;;;;;;;0;0;41.67;30.56;;;;;;;;;5.6;;;16.67;;;;0.59;0.236;;;;;;;;;;;;;;;;;;;0.583;;0.111;;0.00167;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0021130129331;http://world-en.openfoodfacts.org/product/0021130129331/kung-pao-stir-fry-sauce-kung-pao;org-database-usda;1587674689;2020-04-23T20:44:49Z;1587674690;2020-04-23T20:44:50Z;Kung pao stir fry sauce, kung pao;;;;;;;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, soy sauce (water, wheat, soybeans, salt, sugar, sodium benzoate [preservative]), sugar, garlic, mirin (corn syrup, water, rice seasoning, distilled vinegar, fermented wheat protein, natural flavor, calcium carbonate, soy sauce [water, wheat, soybeans, salt], sodium benzoate [preservative]), ginger, rice vinegar (water, rice), green onion, modified corn starch, toasted sesame oil, canola oil, onions, spice, sichuan peppercorns, xanthan gum, citric acid, potassium sorbate (preservative).;en:gluten,en:soybeans;;;;;2 Tbsp (30 ml);30;;4;;en:e202,en:e211,en:e330,en:e415;E202 - Potassium sorbate,E211 - Sodium benzoate,E330 - Citric acid,E415 - Xanthan gum;0;;;0;;;17;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:sauces;Sauces;;;;;;;;699;699;;3.33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;33.33;23.33;;;;;;;;;0;;;3.33;;;;3.25;1.3;;;;;;;;;;;;;;;;;;;;;0.037;;0;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;
0021130129348;http://world-en.openfoodfacts.org/product/0021130129348/spicy-korean-style-stir-fry-sauce-spicy-korean-style;org-database-usda;1587674689;2020-04-23T20:44:49Z;1587674689;2020-04-23T20:44:49Z;Spicy korean style stir fry sauce, spicy korean style;;;;;;;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, hot pepper paste (corn syrup, water, brown rice, red pepper powder, salt, garlic, soybean, fermented soybean, onion), sugar, soy sauce (water, wheat, soybeans, salt, sodium benzoate [preservative], apple cider vinegar, distilled vinegar, salt, spice (paprika), toasted sesame oil, modified corn starch, garlic, natural flavor, dried garlic, citric acid, red pepper powder, potassium sorbate (preservative).;en:gluten,en:soybeans;;;;;2 Tbsp (30 ml);30;;3;;en:e202,en:e211,en:e330;E202 - Potassium sorbate,E211 - Sodium benzoate,E330 - Citric acid;0;;;0;;;18;d;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:sauces;Sauces;;;;;;;;837;837;;1.67;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;40;30;;;;;;;;;0;;;3.33;;;;3.75;1.5;;;;;;;;;;;;;;;;;;;;;0.013;;0;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;
0021130129355;http://world-en.openfoodfacts.org/product/0021130129355/chinese-5-spice-bbq-finishing-sauce-chinese-5-spice-bbq;org-database-usda;1587674688;2020-04-23T20:44:48Z;1587674688;2020-04-23T20:44:48Z;Chinese 5 spice bbq finishing sauce, chinese 5 spice bbq;;;;;;;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, water, hoisin sauce (sugar, water, sweet potato, salt, modified corn starch, soybeans, spices, sesame seeds, wheat flour, garlic, chili pepper, acetic acid), soy sauce (water, wheat, soybeans, salt, sodium benzoate [preservative]), rice vinegar (water, rice), honey, garlic, modified corn starch, spice, salt, citric acid, potassium sorbate (preservative).;en:gluten,en:sesame-seeds,en:soybeans;;;;;2 Tbsp (30 ml);30;;4;;en:e202,en:e211,en:e260,en:e330;E202 - Potassium sorbate,E211 - Sodium benzoate,E260 - Acetic acid,E330 - Citric acid;0;;;0;;;23;e;3;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Safeway, Inc.;en:sauces;Sauces;;;;;;;;1117;1117;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;66.67;56.67;;;;;;;;;0;;;0;;;;4.3325;1.733;;;;;;;;;;;;;;;;;;;;;0.027;;0;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;
