0011213410104;http://world-en.openfoodfacts.org/product/0011213410104/1-dozen-farm-fresh-eggs-spartan;usda-ndb-import;1489063451;2017-03-09T12:44:11Z;1587578679;2020-04-22T18:04:39Z;1 Dozen Farm Fresh Eggs;;;;;Spartan;spartan;Farming products, Eggs;en:farming-products,en:eggs;Farming products,Eggs;;;;;;;;;;;;;;;United States;en:united-states;United States;Eggs;;;;;;1 EGG (63 g);63;;0;;;;0;;;0;;;;;1;Fish Meat Eggs;Eggs;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:eggs;Eggs;;;;;;;;598;598;;9.52;3.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.373;0;;;;;;;;;;;;;12.7;;;;0.3575;0.143;;0.0001428;;;;;;;;;;;;;;;;;;;0.063;;0.00171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213410128;http://world-en.openfoodfacts.org/product/0011213410128/i-dozen-farm-fresh-eggs-spartan;usda-ndb-import;1489063465;2017-03-09T12:44:25Z;1587578686;2020-04-22T18:04:46Z;I Dozen Farm Fresh Eggs;;;;;Spartan;spartan;Farming products, Eggs;en:farming-products,en:eggs;Farming products,Eggs;;;;;;;;;;;;;;;United States;en:united-states;United States;Eggs;;;;;;1 EGG (56 g);56;;0;;;;0;;;0;;;;;1;Fish Meat Eggs;Eggs;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:eggs;Eggs;;;;;;;;598;598;;8.93;3.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.375;0;;;;;;;;;;;;;12.5;;;;0.3575;0.143;;0.0001608;;;;;;;;;;;;;;;;;;;0.071;;0.00193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213410166;http://world-en.openfoodfacts.org/product/0011213410166/grade-a-eggs-spartan;usda-ndb-import;1489063454;2017-03-09T12:44:14Z;1587578681;2020-04-22T18:04:41Z;Grade A Eggs;;;;;Spartan;spartan;Farming products, Eggs;en:farming-products,en:eggs;Farming products,Eggs;;;;;;;;;;;;;;;United States;en:united-states;United States;Eggs;;;;;;1 EGG (44 g);44;;0;;;;0;;;0;;;;;1;Fish Meat Eggs;Eggs;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:eggs;Eggs;;;;;;;;569;569;;9.09;3.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.375;0;;;;;;;;;;;;;13.64;;;;0.34;0.136;;0.0001365;;;;;;;;;;;;;;;;;;;0.045;;0.00164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213410654;http://world-en.openfoodfacts.org/product/0011213410654/large-brown-eggs-spartan;usda-ndb-import;1489063465;2017-03-09T12:44:25Z;1587578686;2020-04-22T18:04:46Z;Large Brown Eggs;;;;;Spartan;spartan;Farming products, Eggs;en:farming-products,en:eggs;Farming products,Eggs;;;;;;;;;;;;;;;United States;en:united-states;United States;Large brown eggs;;;;;;1 EGG (50 g);50;;0;;;;0;;;0;;;;;;Fish Meat Eggs;Eggs;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:eggs;Eggs;;;;;;;;586;586;;10;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.37;0;;;;;;;;;;;;;12;;;;0.35;0.14;;0.00018;;;;;;;;;;;;;;;;;;;0.04;;0.00144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213420288;http://world-en.openfoodfacts.org/product/0011213420288/spartan-grade-a-fancy-brussels-sprouts;usda-ndb-import;1489068775;2017-03-09T14:12:55Z;1587582231;2020-04-22T19:03:51Z;Spartan, grade a fancy brussels sprouts;;;;;Spartan;spartan;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Brussels sprouts, Frozen foods, Frozen plant-based foods, Frozen vegetables;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:frozen-foods,en:vegetables-based-foods,en:frozen-plant-based-foods,en:frozen-vegetables,en:brussels-sprouts;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Frozen foods,Vegetables based foods,Frozen plant-based foods,Frozen vegetables,Brussels sprouts;;;;;;;;;;;;;;;United States;en:united-states;United States;Brussels sprouts.;;;;;;6 SPROUTS (85 g);85;;0;;;;0;;;0;;;-10;a;1;fruits-and-vegetables;vegetables;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:brussels-sprouts;Brussels sprouts;;;;;;;;222;222;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;9.41;2.35;;;;;;;;;3.5;;;3.53;;;;0.045;0.018;;0.0000705;;;;;0.0635;;;;;;;;;;;;;;0.024;;0.00085;;;;;;;;;;;;;;;;;;;;;-10;;;;;;;;
0011213420608;http://world-en.openfoodfacts.org/product/0011213420608/spartan-grade-a-fancy-chopped-spinach;usda-ndb-import;1489066909;2017-03-09T13:41:49Z;1587580937;2020-04-22T18:42:17Z;Spartan, grade a fancy chopped spinach;;;;;Spartan;spartan;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Frozen foods, Vegetables based foods, Frozen plant-based foods, Frozen vegetables;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:frozen-foods,en:vegetables-based-foods,en:frozen-plant-based-foods,en:frozen-vegetables;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Frozen foods,Vegetables based foods,Frozen plant-based foods,Frozen vegetables;;;;;;;;;;;;;;;United States;en:united-states;United States;Spinach.;;;;;;0.25 cup (83 g);83;;0;;;;0;;;0;;;-6;a;1;fruits-and-vegetables;vegetables;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:frozen-vegetables;Frozen vegetables;;;;;;;;151;151;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;3.61;1.2;;;;;;;;;1.2;;;2.41;;;;0.3775;0.151;;0.0009036;;;;;0.0014;;;;;;;;;;;;;;0.096;;0.00087;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;;
0011213420646;http://world-en.openfoodfacts.org/product/0011213420646/spartan-leaf-spinach;org-database-usda;1587660385;2020-04-23T16:46:25Z;1587660385;2020-04-23T16:46:25Z;Spartan, leaf spinach;;;;;;;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Frozen foods, Vegetables based foods, Frozen plant-based foods, Frozen vegetables;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:frozen-foods,en:vegetables-based-foods,en:frozen-plant-based-foods,en:frozen-vegetables;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Frozen foods,Vegetables based foods,Frozen plant-based foods,Frozen vegetables;;;;;;;;;;;;;;;United States;en:united-states;United States;Spinach.;;;;;;0.333 cup (83 g);83;;0;;;;0;;;0;;;-6;a;1;fruits-and-vegetables;vegetables;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:frozen-vegetables;Frozen vegetables;;;;;;;;151;151;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;3.61;1.2;;;;;;;;;1.2;;;2.41;;;;0.3775;0.151;;0.0009036;;;;;0.0014;;;;;;;;;;;;;;0.096;;0.00087;;;;;;;;;;;;;;;;;;;;;-6;;;;;;;;
0011213420684;http://world-en.openfoodfacts.org/product/0011213420684/spartan-cooked-squash;usda-ndb-import;1489066910;2017-03-09T13:41:50Z;1587580938;2020-04-22T18:42:18Z;Spartan, cooked squash;;;;;Spartan;spartan;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Frozen foods, Vegetables based foods, Frozen plant-based foods, Frozen vegetables;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:frozen-foods,en:vegetables-based-foods,en:frozen-plant-based-foods,en:frozen-vegetables;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Frozen foods,Vegetables based foods,Frozen plant-based foods,Frozen vegetables;;;;;;;;;;;;;;;United States;en:united-states;United States;Cooked squash.;;;;;;0.66 cup (87 g);87;;0;;;;0;;;0;;;-5;a;;fruits-and-vegetables;vegetables;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:frozen-vegetables;Frozen vegetables;;;;;;;;192;192;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;10.34;8.05;;;;;;;;;1.1;;;1.15;;;;0;0;;0.0007758;;;;;0.0103;;;;;;;;;;;;;;0.023;;0.00041;;;;;;;;;;;;;;;;;;;;;-5;;;;;;;;
0011213421292;http://world-en.openfoodfacts.org/product/0011213421292/spartan-twisted-bread-sticks-stuffed-with-mozzarella-cheese;usda-ndb-import;1489065032;2017-03-09T13:10:32Z;1587579713;2020-04-22T18:21:53Z;Spartan, twisted bread sticks stuffed with mozzarella cheese;Dough;;;;Spartan;spartan;Mozzarella sticks;en:fried-foods,en:mozzarella-sticks;Fried foods,Mozzarella sticks;;;;;;;;;;;;;;;United States;en:united-states;United States;Interesterified soybean oil, contains less than 2% of each of the following: water, butter (cream, salt), dried parmesan cheese (pasteurized milk, salt, cheese culture, enzymes, powdered cellulose, sorbic acid preservative), dehydrated garlic, seasoning (dehydrated garlic, black pepper, salt, brown sugar, dehydrated bell pepper, dehydrated onion, natural flavour, parsley, silicon dioxode), salt, dehydrated onion, mono-& deglycerides with citric acid preservative, natural flavor, soybean oil, annatto extract color.;;;;;;1 STICK (65 g);65;;1;;en:e460,en:e460ii;E460 - Cellulose,E460ii - Powdered cellulose;0;;;0;;;12;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:mozzarella-sticks;Mozzarella sticks;;;;;;;;1222;1222;;10.77;6.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.015;35.38;3.08;;;;;;;;;1.5;;;13.85;;;;1;0.4;;0.0000924;;;;;0;;;;;;;;;;;;;;0.231;;0.00222;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
0011213425573;http://world-en.openfoodfacts.org/product/0011213425573/spartan-hash-brown-patties;usda-ndb-import;1489065058;2017-03-09T13:10:58Z;1587579729;2020-04-22T18:22:09Z;Spartan, hash brown patties;;;;;Spartan;spartan;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Potatoes, vegetable oil (contains one or more of the following oils: canola, soybean, cottonseed, sunflower, corn), contains 2% or less of dextrose, natural flavor, salt, sodium acid pyrophosphate added to maintain natural color;;;;;;1 PIECE (63 g);63;;0;;;;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;;;;;;;;;;862;862;;11.11;1.59;;;;;;;;;;;;;;;5.56;3.97;;;;;;;;;;;;;;;;;0;0;23.81;0;;;;;;;;;3.2;;;1.59;;;;1.19;0.476;;0;;;;;0.0038;;;;;;;;;;;;0.27;;0;;0.00114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213454047;http://world-en.openfoodfacts.org/product/0011213454047/old-fashioned-hardwood-smoked-bacon-spartan;usda-ndb-import;1489061259;2017-03-09T12:07:39Z;1587577328;2020-04-22T17:42:08Z;Old Fashioned Hardwood Smoked Bacon;;;;;Spartan;spartan;Meats, Prepared meats;en:meats,en:prepared-meats;Meats,Prepared meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Bacon (cured with water, salt, sugar, smoke flavoring, sodium phosphate, sodium erythorbate, sodium nitrite).;;;;;;3 SLICES (15 g);15;;2;;en:e250,en:e316;E250 - Sodium nitrite,E316 - Sodium erythorbate;0;;;0;;;;;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:prepared-meats;Prepared meats;;;;;;;;2230;2230;;40;13.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.1;0;;;;;;;;;;;;;33.33;;;;5.3325;2.133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011213454603;http://world-en.openfoodfacts.org/product/0011213454603/spartan-sliced-pepperoni;usda-ndb-import;1489060792;2017-03-09T11:59:52Z;1587577024;2020-04-22T17:37:04Z;Spartan, sliced pepperoni;;;;;Spartan;spartan;Meats, Prepared meats;en:meats,en:prepared-meats;Meats,Prepared meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Pork, beef, salt, spices, dextrose, lactic acid starter culture, oleoresin of paprika, flavoring, sodium ascorbate, sodium nitrate, bha, bht, citric acid.;;;;;;14 SLICES (28 g);28;;4;;en:e251,en:e320,en:e321,en:e330;E251 - Sodium nitrate,E320 - Butylated hydroxyanisole (bha),E321 - Butylated hydroxytoluene,E330 - Citric acid;0;;;0;;;25;e;4;Fish Meat Eggs;Processed meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:prepared-meats;Prepared meats;;;;;;;;1941;1941;;42.86;14.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.089;3.57;0;;;;;;;;;0;;;17.86;;;;4.8225;1.929;;0;;;;;0;;;;;;;;;;;;;;0.071;;0.00129;;;;;;;;;;;;;;;;;;;;;25;;;;;;;;
0011213491943;http://world-en.openfoodfacts.org/product/0011213491943/spartan-rising-crust-supreme-pizza;usda-ndb-import;1489065898;2017-03-09T13:24:58Z;1587580296;2020-04-22T18:31:36Z;Spartan, rising crust supreme pizza;;;;;Spartan;spartan;Meals, Pizzas pies and quiches, Pizzas;en:meals,en:pizzas-pies-and-quiches,en:pizzas;Meals,Pizzas pies and quiches,Pizzas;;;;;;;;;;;;;;;United States;en:united-states;United States;Crust (wheat flour, water, soybean oil, sugar, cornmeal, vital wheat gluten, yeast, dough conditioners [datem, ascorbic acid, enzymes, sodium stearoyl lactylate], salt, sodium bicarbonate, sodium aluminum phosphate, dextrose, artificial flavor, soy lecithin [processing aid]), sauce (water, tomato paste, salt, spices, dehydrated garlic, natural flavors, sugar, malic acid), low moisture part-skim mozzarella cheese (pasteurized part-skim milk, cheese cultures, salt, enzymes), cooked seasoned pizza topping (pork, mechanically separated chicken, water, textured soy protein concentrate, spice, salt, soy protein concentrate, sodium phosphate, paprika, modified corn starch, natural flavor, autolyzed yeast extract, bha, bht, citric acid, yeast, extract, disodium inosinate, soy lecithin), pepperoni made with pork, chicken, and beef (pork, mechanically separated chicken, beef, salt, spices, dextrose, lactic acid starter culture, oleoresin of paprika, sodium ascorbate, flavoring, sodium nitrate, bha, bht, citric acid), green peppers onion, red pepper, black olives (olives, water, salt, ferrous gluconate).;;;;;;0.166 PIZZA (155 g);155;;12;;en:e251,en:e296,en:e300,en:e320,en:e321,en:e322,en:e322i,en:e330,en:e472e,en:e481,en:e500,en:e500ii,en:e541,en:e631;E251 - Sodium nitrate,E296 - Malic acid,E300 - Ascorbic acid,E320 - Butylated hydroxyanisole (bha),E321 - Butylated hydroxytoluene,E322 - Lecithins,E322i - Lecithin,E330 - Citric acid,E472e - Mono- and diacetyltartaric acid esters of mono- and diglycerides of fatty acids,E481 - Sodium stearoyl-2-lactylate,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate,E541 - Sodium aluminium phosphate,E631 - Disodium inosinate;0;;;0;;;11;d;4;Composite foods;Pizza pies and quiche;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:pizzas;Pizzas;;;;;;;;916;916;;8.39;3.23;;;;;;;;;;;;;;;1.94;0.97;;;;;;;;;;;;;;;;;0;0.019;27.1;3.23;;;;;;;;;1.9;;;8.39;;;;1.6125;0.645;;0.0000774;;;;;0.0058;;;;;;;;;;;;;;0.097;;0.00093;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0011213501116;http://world-en.openfoodfacts.org/product/0011213501116/spartan-individually-wrapped-american-singles;usda-ndb-import;1489066873;2017-03-09T13:41:13Z;1587580916;2020-04-22T18:41:56Z;Spartan, individually wrapped american singles;;;;;Spartan;spartan;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;American cheese (milk, cheese culture salt enztmes), water, whey modified potato starch, milk protein concentrate, sodium citrate, tricalcium, phosphate, salt, citric acid, soribic acid as a preservative, lactic acid, annatto (color), oleoresin paprika (color), vitamin d3.;;;;;;1 SLICE (21 g);21;;4;;en:e160b,en:e270,en:e330,en:e331;E160b - Annatto,E270 - Lactic acid,E330 - Citric acid,E331 - Sodium citrates;0;;;0;;;20;e;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SPARTAN;en:cheeses;Cheeses;;;;;;;;1393;1393;;23.81;16.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.048;9.52;4.76;;;;;;;;;0;;;14.29;;;;3.095;1.238;;0.0002856;;0.00000475;;;0;;;;;;;;;;;;;;1.19;;0;;;;;;;;;;;;;;;;;;;;;20;;;;;;;;
