0010658000154;http://world-en.openfoodfacts.org/product/0010658000154/pork-cracklin;org-database-usda;1587640763;2020-04-23T11:19:23Z;1587640763;2020-04-23T11:19:23Z;Pork cracklin;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Fried out pork fat with attached skin, salt.;;;;;;0.5 ONZ (14 g);14;;0;;;;0;;;0;;;;;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;DON & BETTY'S;en:snacks;Snacks;;;;;;;;2389;2389;;42.86;14.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.107;0;;;;;;;;;;;;;50;;;;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0010658000208;http://world-en.openfoodfacts.org/product/0010658000208/pork-cracklin-curls;org-database-usda;1587656675;2020-04-23T15:44:35Z;1587656675;2020-04-23T15:44:35Z;Pork cracklin curls;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Fried out pork fat with attached skin, salt.;;;;;;0.5 ONZ (14 g);14;;0;;;;0;;;0;;;;;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;DON & BETTY'S;en:snacks;Snacks;;;;;;;;2389;2389;;42.86;14.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.107;0;;;;;;;;;;;;;50;;;;6.0725;2.429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0010681015415;http://world-en.openfoodfacts.org/product/0010681015415/honey-cook-s-palm;usda-ndb-import;1489060593;2017-03-09T11:56:33Z;1587576880;2020-04-22T17:34:40Z;Honey;;;;;Cook's Palm;cook-s-palm;Breakfasts, Spreads, Sweet spreads, Bee products, Farming products, Sweeteners, Honeys;en:breakfasts,en:spreads,en:sweet-spreads,en:bee-products,en:farming-products,en:sweeteners,en:honeys;Breakfasts,Spreads,Sweet spreads,Bee products,Farming products,Sweeteners,Honeys;;;;;;;;;;;;;;;United States;en:united-states;United States;Honey;;;;;;1 Tbsp (21 g);21;;0;;;;0;;;0;;;;;2;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Palm Apiaries;en:honeys;Honeys;;;;;;;;1197;1197;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80.95;76.19;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0010700021526;http://world-en.openfoodfacts.org/product/0010700021526/chocolate-and-caramel-candy-the-hershey-company;stephane;1438276528;2015-07-30T17:15:28Z;1587654952;2020-04-23T15:15:52Z;Chocolate and caramel candy;;5 OZ (141 g);Card;card;The Hershey Company, Leaf  Inc.;the-hershey-company,leaf-inc;Snacks, Sweet snacks, Confectioneries, Candies;en:snacks,en:sweet-snacks,en:confectioneries,en:candies;Snacks,Sweet snacks,Confectioneries,Candies;;;;;Kosher, Orthodox Union Kosher;en:kosher,en:orthodox-union-kosher;Kosher,Orthodox Union Kosher;;;;;;;;Vereinigte Staaten von Amerika, en:de;en:germany,en:united-states;Germany,United States;"Corn syrup; sugar; vegetable oil [palm oil; shea oil; sunflower oil; palm kernel oil; and/or safflower oil]; dextrose; nonfat milk; reduced protein whey (milk); chocolate; contains 2% or less of: brown sugar; mono - and diglycerides; whey (milk); baking soda; confectioner's glaze; salt; tapioca dextrin; lecithin (soy); vanillin, artificial flavor.";en:soybeans;;;;;13 pieces (39 g);39;;3;;en:e1400,en:e322,en:e322i,en:e471;E1400 - Dextrin,E322 - Lecithins,E322i - Lecithin,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;25;e;4;Sugary snacks;Sweets;en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be checked,Complete,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;Leaf, Inc.;en:candies;Candies;https://static.openfoodfacts.org/images/products/001/070/002/1526/front_en.5.400.jpg;https://static.openfoodfacts.org/images/products/001/070/002/1526/front_en.5.200.jpg;https://static.openfoodfacts.org/images/products/001/070/002/1526/ingredients_en.6.400.jpg;https://static.openfoodfacts.org/images/products/001/070/002/1526/ingredients_en.6.200.jpg;https://static.openfoodfacts.org/images/products/001/070/002/1526/nutrition_en.7.400.jpg;https://static.openfoodfacts.org/images/products/001/070/002/1526/nutrition_en.7.200.jpg;;1824;1824;251;15.38;8.97;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;74.36;53.85;;;;;;;;;0;;;2.56;;;;0.64;0.256;;0;;;;;0;;;;;;;;;;;;;;0.103;;0;;;;;;;;;;;;;;;;;;;;;25;;;;;;;;
0010700022851;http://world-en.openfoodfacts.org/product/0010700022851/whoppers-milkshake-malted-milk-balls-strawberry-hershey;kiliweb;1514891885;2018-01-02T11:18:05Z;1587648360;2020-04-23T13:26:00Z;Whoppers, milkshake, malted milk balls, strawberry;;;;;Hershey;hershey;Snacks, Sweet snacks, Confectioneries;en:snacks,en:sweet-snacks,en:confectioneries;Snacks,Sweet snacks,Confectioneries;;;;;;;;;;;;;;;France, United States;en:france,en:united-states;France,United States;"Sugar; partially hydrogenated palm kernel oil; corn syrup; whey (milk); malted milk (barley malt; wheat flour; milk; salt; sodium bicarbonate); contains 2% or less of: natural and artificial flavor; sorbitan tristearate; resinous glaze; soy lecithin; artificial color (red 40 lake); cocoa; calcium carbonate; tapioca dextrin; salt.";en:gluten,en:milk,en:soybeans;;;;;18 PIECES (41 g);41;;6;;en:e129,en:e1400,en:e170,en:e322,en:e322i,en:e492,en:e500,en:e500ii;E129 - Allura red ac,E1400 - Dextrin,E170 - Calcium carbonate,E322 - Lecithins,E322i - Lecithin,E492 - Sorbitan tristearate,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;27;e;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;Leaf, Inc.;en:confectioneries;Confectioneries;;;;;;;;2042;2042;;19.51;19.51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;75.61;63.41;;;;;;;;;0;;;2.44;;;;0.3975;0.159;;0;;;;;0;;;;;;;;;;;;;;0.146;;0;;;;;;;;;;;;;;;;;;;;;27;;;;;;;;
0010700022974;http://world-en.openfoodfacts.org/product/0010700022974/candy-made-with-chocolate-caramel;org-database-usda;1587669313;2020-04-23T19:15:13Z;1587669313;2020-04-23T19:15:13Z;Candy made with chocolate & caramel;;;;;;;Snacks, Sweet snacks, Confectioneries, Chocolate candies;en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies;Snacks,Sweet snacks,Confectioneries,Chocolate candies;;;;;;;;;;;;;;;United States;en:united-states;United States;"Corn syrup; sugar; vegetable oil [palm oil; shea oil; sunflower oil; palm kernel oil; and/or safflower oil]; dextrose, skim milk; reduced protein whey (milk); chocolate; contains 2% or less of: brown sugar; mono-and diglycerides; whey (milk); baking soda; salt; confectioner's glaze; tapioca dextrin; lecithin (soy); vanillin; artificial flavor.";en:milk,en:soybeans;;;;;10 PIECES (30 g);30;;3;;en:e1400,en:e322,en:e322i,en:e471;E1400 - Dextrin,E322 - Lecithins,E322i - Lecithin,E471 - Mono- and diglycerides of fatty acids;0;;;0;;;25;e;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Leaf, Inc.;en:chocolate-candies;Chocolate candies;;;;;;;;1812;1812;;16.67;8.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;73.33;53.33;;;;;;;;;0;;;3.33;;;;0.625;0.25;;;;;;;;;;;;;;;;;;;0.233;;0;;0;;;;;;;;;;;;;;;;;;;;;25;;;;;;;;
0010700023216;http://world-en.openfoodfacts.org/product/0010700023216/the-original-malted-milk-balls-whoppers;org-database-usda;1587636892;2020-04-23T10:14:52Z;1587636892;2020-04-23T10:14:52Z;The original malted milk balls whoppers;;;;;;;Snacks, Sweet snacks, Confectioneries, Chocolate candies;en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies;Snacks,Sweet snacks,Confectioneries,Chocolate candies;;;;;;;;;;;;;;;United States;en:united-states;United States;"Sugar: corn syrup; partially hydrogenated palm kernel oil; whey (milk); cocoa; malted milk (barley malt; wheat flour; milk; salt; sodium bicarbonate); resinous glaze; sorbitan tristerate; soy lecithin; salt; natural and artificial flavors; calcium carbonate; tapioca dextrin.";en:gluten,en:milk;;;;;18 PIECES (41 g);41;;3;;en:e1400,en:e322,en:e322i,en:e500,en:e500ii;E1400 - Dextrin,E322 - Lecithins,E322i - Lecithin,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;27;e;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Leaf, Inc.;en:chocolate-candies;Chocolate candies;;;;;;;;1937;1937;;17.07;17.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;75.61;58.54;;;;;;;;;0;;;2.44;;;;0.58;0.232;;0;;;;;0;;;;;;;;;;;;;;0.146;;0.00088;;;;;;;;;;;;;;;;;;;;;27;;;;;;;;
0010700023858;http://world-en.openfoodfacts.org/product/0010700023858/the-original-malted-milk-balls-whoppers;usda-ndb-import;1489133448;2017-03-10T08:10:48Z;1587596483;2020-04-22T23:01:23Z;The Original Malted Milk Balls;;;;;Whoppers;whoppers;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;"Sugar; corn syrup; partially hydrogenated palm kernel oil; whey (milk); malted milk (barley malt; wheat flour; milk; salt; sodium bicarbonate); cocoa; contains 2% or less of: resinous glaze; sorbitan tristearate; soy lecithin; salt; natural and artificial flavor; calcium carbonate; tapioca dextrin.";;;;;;1.75 ONZ (49 g);49;;4;;en:e1400,en:e322,en:e322i,en:e492,en:e500,en:e500ii;E1400 - Dextrin,E322 - Lecithins,E322i - Lecithin,E492 - Sorbitan tristearate,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;25;e;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Leaf, Inc.;en:snacks;Snacks;;;;;;;;1879;1879;;18.37;16.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;75.51;57.14;;;;;;;;;2;;;2.04;;;;0.6125;0.245;;0;;;;;0;;;;;;;;;;;;;;0.122;;0;;;;;;;;;;;;;;;;;;;;;25;;;;;;;;
0010700024404;http://world-en.openfoodfacts.org/product/0010700024404/the-original-malted-milk-balls-the-hershey-company;stephane;1438276771;2015-07-30T17:19:31Z;1587654953;2020-04-23T15:15:53Z;The original malted milk balls;Malted Milk Ball;5 OZ (141 g);box,card;box,card;The Hershey Company,Leaf  Inc.;the-hershey-company,leaf-inc;Snacks, Sweet snacks, Confectioneries, Chocolate candies, Bonbons;en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies,en:bonbons;Snacks,Sweet snacks,Confectioneries,Chocolate candies,Bonbons;;;;;Low or no fat,Low fat,Kosher,Reduced fat,25% less fat,Orthodox Union Kosher,Verified;en:low-or-no-fat,en:low-fat,en:kosher,en:reduced-fat,en:25-less-fat,en:orthodox-union-kosher,en:verified;Low or no fat,Low fat,Kosher,Reduced fat,25% less fat,Orthodox Union Kosher,Verified;;;;;;;;United States;en:united-states;United States;"Sugar; corn syrup solids; whey (milk); hydrogenated palm kernel oil; palm kernel oil; corn syrup; cocoa; malted milk [barley malt; wheat flour; milk; salt; baking soda]; sorbitan tristearate; lecithin (soy); confectioner's glaze; salt; artificial flavor; tapioca dextrin; calcium carbonate.";en:gluten,en:milk,en:soybeans;;;;;13 PIECES (30 g);30;;3;;en:e1400,en:e322,en:e322i,en:e492;E1400 - Dextrin,E322 - Lecithins,E322i - Lecithin,E492 - Sorbitan tristearate;0;;;0;;;27;e;4;Sugary snacks;Sweets;en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be checked,Complete,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;Leaf, Inc.;en:bonbons;Bonbons;https://static.openfoodfacts.org/images/products/001/070/002/4404/front_en.5.400.jpg;https://static.openfoodfacts.org/images/products/001/070/002/4404/front_en.5.200.jpg;https://static.openfoodfacts.org/images/products/001/070/002/4404/ingredients_en.7.400.jpg;https://static.openfoodfacts.org/images/products/001/070/002/4404/ingredients_en.7.200.jpg;https://static.openfoodfacts.org/images/products/001/070/002/4404/nutrition_en.8.400.jpg;https://static.openfoodfacts.org/images/products/001/070/002/4404/nutrition_en.8.200.jpg;;1954;1954;251;16.67;16.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;76.67;56.67;;;;;;;;;0;;;3.33;;;;0.5825;0.233;;0;;;;;0;;;;;;;;;;;;0.233;;0.133;;0;;;;;;;;;;;;;;;;;;;;;27;;;;;;;;
0010700024718;http://world-en.openfoodfacts.org/product/0010700024718/the-original-malted-milk-balls;org-database-usda;1587659841;2020-04-23T16:37:21Z;1587659841;2020-04-23T16:37:21Z;The original malted milk balls;;;;;;;Snacks, Sweet snacks, Confectioneries, Chocolate candies;en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies;Snacks,Sweet snacks,Confectioneries,Chocolate candies;;;;;;;;;;;;;;;United States;en:united-states;United States;"Sugar; corn syrup solids; whey (milk); hydrogenated palm kernel oil; palm kernel oil; corn syrup; cocoa; malted milk [barley malt; wheat flour; milk; salt; baking soda]; sorbitan tristearate; lecithin (soy); confectioner's glaze; salt; artificial flavor; tapioca dextrin; calcium carbonate.";en:gluten,en:milk,en:soybeans;;;;;13 PIECES (30 g);30;;3;;en:e1400,en:e322,en:e322i,en:e492;E1400 - Dextrin,E322 - Lecithins,E322i - Lecithin,E492 - Sorbitan tristearate;0;;;0;;;27;e;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Leaf, Inc.;en:chocolate-candies;Chocolate candies;;;;;;;;1954;1954;;16.67;16.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;76.67;56.67;;;;;;;;;0;;;3.33;;;;0.5825;0.233;;;;;;;;;;;;;;;;;;;;;0.153;;0;;;;;;;;;;;;;;;;;;;;;27;;;;;;;;
0010700024916;http://world-en.openfoodfacts.org/product/0010700024916/hard-candy;org-database-usda;1587658651;2020-04-23T16:17:31Z;1587658652;2020-04-23T16:17:32Z;Hard candy;;;;;;;Snacks, Sweet snacks, Confectioneries;en:snacks,en:sweet-snacks,en:confectioneries;Snacks,Sweet snacks,Confectioneries;;;;;;;;;;;;;;;United States;en:united-states;United States;"Corn syrup; sugar; contains 2% or less of: malic acid; natural flavor and artificial flavor; artificial color [red 40; yellow 5; blue 1; yellow 6]; mineral oil; lecithin (soy).";en:soybeans;;;;;3 PIECES (18 g);18;;7;;en:e102,en:e110,en:e129,en:e133,en:e296,en:e322,en:e322i,en:e905a;E102 - Tartrazine,E110 - Sunset yellow FCF,E129 - Allura red ac,E133 - Brilliant blue FCF,E296 - Malic acid,E322 - Lecithins,E322i - Lecithin,E905a - Mineral oil;0;;;0;;;;;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Leaf, Inc.;en:confectioneries;Confectioneries;;;;;;;;1628;1628;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94.44;61.11;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0010700025715;http://world-en.openfoodfacts.org/product/0010700025715/whoppers-milkshake-vanilla;org-database-usda;1587649361;2020-04-23T13:42:41Z;1587649361;2020-04-23T13:42:41Z;Whoppers milkshake, vanilla;;;;;;;Snacks, Sweet snacks, Confectioneries;en:snacks,en:sweet-snacks,en:confectioneries;Snacks,Sweet snacks,Confectioneries;;;;;;;;;;;;;;;United States;en:united-states;United States;"Sugar; partially hydrogenated palm kernel oil; corn syrup; whey (milk); malted milk [barley malt; wheat flour; milk; salt; baking soda]; hydrogenated palm kernel oil; confectioner's glaze; sorbitan tristearate; lecithin (soy); artificial color; cocoa; natural flavor and artificial flavor; calcium carbonate; tapioca dextrin; salt.";en:gluten,en:milk,en:soybeans;;;;;18 PIECES (41 g);41;;4;;en:e1400,en:e170,en:e322,en:e322i,en:e492;E1400 - Dextrin,E170 - Calcium carbonate,E322 - Lecithins,E322i - Lecithin,E492 - Sorbitan tristearate;0;;;0;;;27;e;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;THE HERSHEY COMPANY;en:confectioneries;Confectioneries;;;;;;;;2042;2042;;17.07;17.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;78.05;65.85;;;;;;;;;0;;;2.44;;;;0.3975;0.159;;0;;;;;0;;;;;;;;;;;;;;0.146;;0;;;;;;;;;;;;;;;;;;;;;27;;;;;;;;
0010700026606;http://world-en.openfoodfacts.org/product/0010700026606/the-original-malted-milk-balls;org-database-usda;1587659840;2020-04-23T16:37:20Z;1587659840;2020-04-23T16:37:20Z;The original malted milk balls;;;;;;;Snacks, Sweet snacks, Confectioneries, Chocolate candies;en:snacks,en:sweet-snacks,en:confectioneries,en:chocolate-candies;Snacks,Sweet snacks,Confectioneries,Chocolate candies;;;;;;;;;;;;;;;United States;en:united-states;United States;"Sugar; corn syrup; hydrogenated palm kernel oil; whey (milk); cocoa; malted milk [barley malt; wheat flour; milk; salt; baking soda]; lecithin (soy); confectioner's glaze; salt; natural flavor and artificial flavor; calcium carbonate; tapioca dextrin.";en:gluten,en:milk,en:soybeans;;;;;6 TUBES (41 g);41;;2;;en:e1400,en:e322,en:e322i;E1400 - Dextrin,E322 - Lecithins,E322i - Lecithin;0;;;0;;;27;e;4;Sugary snacks;Sweets;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Leaf, Inc.;en:chocolate-candies;Chocolate candies;;;;;;;;1937;1937;;17.07;17.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;75.61;58.54;;;;;;;;;0;;;2.44;;;;0.58;0.232;;0;;;;;0;;;;;;;;;;;;;;0.146;;0.00176;;;;;;;;;;;;;;;;;;;;;27;;;;;;;;
