0011161035619;http://world-en.openfoodfacts.org/product/0011161035619/chocolate-sandwich-cookies-fudge-fudge-shur-fine;usda-ndb-import;1489071856;2017-03-09T15:04:16Z;1587585147;2020-04-22T19:52:27Z;Chocolate sandwich cookies, fudge, fudge;;;;;Shur Fine,  Topco Associates  Inc.;shur-fine,topco-associates-inc;Snacks, Sweet snacks, Biscuits and cakes, Biscuits;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Snacks,Sweet snacks,Biscuits and cakes,Biscuits;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), vegetable oil (contains one or more of the following: canola oil, corn oil, palm oil, soybean oil), dextrose, cocoa (processed with alkali), high fructose corn syrup, salt, sodium bicarbonate (leavening), soy lecithin (emulsifier), artificial flavor, chocolate.;;;;;;2 COOKIES (29 g);29;;2;;en:e322,en:e322i,en:e500,en:e500ii;E322 - Lecithins,E322i - Lecithin,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;24;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Topco Associates, Inc.;en:biscuits;Biscuits;;;;;;;;2021;2021;;20.69;8.62;;;;;;;;;;;;;;;6.9;5.17;;;;;;;;;;;;;;;;;0;0;68.97;44.83;;;;;;;;;3.4;;;3.45;;;;1.035;0.414;;0;;;;;0;;;;;;;;;;;;0.224;;0;;0.00372;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;
0011161035626;http://world-en.openfoodfacts.org/product/0011161035626/shurfine-double-dunksters-chocolate-sandwich-cookies-original;usda-ndb-import;1489075841;2017-03-09T16:10:41Z;1587587901;2020-04-22T20:38:21Z;Shurfine, double dunksters chocolate sandwich cookies, original;;;;;Shurfine,  Topco Associates  Inc.;shurfine,topco-associates-inc;Snacks, Sweet snacks, Biscuits and cakes, Biscuits;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Snacks,Sweet snacks,Biscuits and cakes,Biscuits;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), vegetable oil (contains one or more of the following: canola oil, corn oil, palm oil, soybean oil), cocoa (processed with alkali), high fructose corn syrup, salt, sodium bicarbonate (leavening), artificial flavor, soy lecithin (emulsifier), chocolate.;;;;;;2 COOKIES (29 g);29;;2;;en:e322,en:e322i,en:e500,en:e500ii;E322 - Lecithins,E322i - Lecithin,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;24;e;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Topco Associates, Inc.;en:biscuits;Biscuits;;;;;;;;2021;2021;;20.69;8.62;;;;;;;;;;;;;;;6.9;5.17;;;;;;;;;;;;;;;;;0;0;68.97;41.38;;;;;;;;;3.4;;;3.45;;;;0.9925;0.397;;0;;;;;0;;;;;;;;;;;;0.155;;0;;0.00372;;;;;;;;;;;;;;;;;;;;;24;;;;;;;;
0011161035633;http://world-en.openfoodfacts.org/product/0011161035633/shurfine-bran-crunchy-wheat-flakes-cereal-raisin;usda-ndb-import;1489077947;2017-03-09T16:45:47Z;1587589326;2020-04-22T21:02:06Z;Shurfine, bran crunchy wheat flakes cereal, raisin;;;;;Shurfine,  Topco Associates  Inc.;shurfine,topco-associates-inc;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products;;;;;;;;;;;;;;;United States;en:united-states;United States;Whole grain wheat, raisins, wheat bran, sugar, brown sugar syrup, contains 2% or less of salt, malted barley syrup. vitamins and minerals: potassium chloride, niacinamide, zinc oxide, reduced iron, vitamin a palmitate, pyridoxine hydrochloride (vitamin b6), riboflavin (vitamin b2), thiamin mononitrate (vitamin b1), folic acid, vitamin d, vitamin b12.;;;;;;1 cup (59 g);59;;0;;;;0;;;0;;;8;c;3;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Topco Associates, Inc.;en:cereals-and-their-products;Cereals and their products;;;;;;;;1347;1347;;1.69;0;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0;77.97;28.81;;;;;;;;;11.9;;;8.47;;;;0.89;0.356;;0.0006357;;0.000004225;;;0;0.001;0.00072;0.008475;0.000847;;;0.00000254;;;;;0.661;;0.034;0.424;0.00763;0.136;0.00636;;;;;;;;;;;;;;;;;;;8;;;;;;;;
0011161035695;http://world-en.openfoodfacts.org/product/0011161035695/shurfine-stuffing-mix-turkey;usda-ndb-import;1489077860;2017-03-09T16:44:20Z;1587589266;2020-04-22T21:01:06Z;Shurfine, stuffing mix, turkey;;;;;Shurfine,  Topco Associates  Inc.;shurfine,topco-associates-inc;Stuffing;en:stuffing;Stuffing;;;;;;;;;;;;;;;United States;en:united-states;United States;Bread crumbs (enriched flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid] high fructose corn syrup, contains 2% or less of each of the following: partially hydrogenated vegetable oil [soybean and/or cottonseed oil], salt, color [caramel], natural flavor yeast, preservative calcium propionate), soy lecithin, soy flour), dehydrated onion, maltodextrin, dehydrated celery, hydrolyzed corn and soy protein, salt, spice, sugar, soy flour, autolyzed yeast extract, color (caramel turmeric), potassium chloride, corn starch, chicken fat, dehydrated turkey broth, natural flavor, anti-caking agent(calcium silicate), dehydrated garlic, dehydrated turkey meat, calcium lactate, disodium inosinate, disodium guanylate, citric acid.;;;;;;1 ONZ (28 g);28;;8;;en:e150,en:e282,en:e322,en:e322i,en:e327,en:e330,en:e552,en:e627,en:e631;E150 - Caramel,E282 - Calcium propionate,E322 - Lecithins,E322i - Lecithin,E327 - Calcium lactate,E330 - Citric acid,E552 - Calcium silicate,E627 - Disodium guanylate,E631 - Disodium inosinate;0;;;0;;;15;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Topco Associates, Inc.;en:stuffing;Stuffing;;;;;;;;1644;1644;;3.57;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;75;7.14;;;;;;;;;0;;;10.71;;;;3.4825;1.393;;0;;;;;0;;;;;;;;;;;;;;0.143;;0.00514;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0011161035756;http://world-en.openfoodfacts.org/product/0011161035756/lightly-sweetened-oat-cereal-shurfine;usda-ndb-import;1489077948;2017-03-09T16:45:48Z;1489077948;2017-03-09T16:45:48Z;Lightly Sweetened Oat Cereal;;;;;Shurfine;shurfine;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Whole grain oat flour, sugar, corn flour, whole grain wheat flour, rice flour, salt, tripotassium phosphate, mixed tocopherols added to preservative freshness, color (annatto extract, beta carotene). vitamins and minerals: calcium carbonate, reduced iron,;;;;;;32 g (0.75 cup);32;;3;;en:e160a,en:e160ai,en:e160b,en:e340,en:e340iii;E160a - Alpha-carotene,E160ai - Beta-carotene,E160b - Annatto,E340 - Potassium phosphates,E340iii - Tripotassium phosphate;0;;;1;;e160a-beta-carotene;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;1569;1569;;4.69;0;;;;;;;;;;;;;;;0;1.56;;;;;;;;;;;;;;;;;0;0;78.12;18.75;;;;;;;;;6.2;;;;;;;1.11252;0.445008;;0;;;;;0;1.172;1.328125;0.015625;0.001562;;;;;;;;0.469;;0.312;0.312;0.02812;;0.01172;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011161035763;http://world-en.openfoodfacts.org/product/0011161035763/shurfine-whole-grain-oat-cereal-cinnamon;usda-ndb-import;1489077948;2017-03-09T16:45:48Z;1587589327;2020-04-22T21:02:07Z;Shurfine, whole grain oat cereal, cinnamon;;;;;Shurfine,  Topco Associates  Inc.;shurfine,topco-associates-inc;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products;;;;;;;;;;;;;;;United States;en:united-states;United States;Whole grain oat flour, sugar, corn flour, whole grain wheat flour, rice flour, salt, tripotassium phosphate, cinnamon, natural flavors, color (caramel color, annatto extract, beta carotene), mixed tocopherols added to preserve freshness. vitamins ans minerals: calcium carbonate, reduced iron, niacinamide, zinc oxide, pyridoxine hydrochloride (vitamin b6), riboflavin (vitamin b2), folic acid, thiamine mononitrate (vitamin b1).;;;;;;0.75 cup (32 g);32;;4;;en:e150c,en:e160a,en:e160ai,en:e160b,en:e340,en:e340iii;E150c - Ammonia caramel,E160a - Alpha-carotene,E160ai - Beta-carotene,E160b - Annatto,E340 - Potassium phosphates,E340iii - Tripotassium phosphate;0;;;1;;e160a-beta-carotene;8;c;4;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Topco Associates, Inc.;en:cereals-and-their-products;Cereals and their products;;;;;;;;1569;1569;;3.12;0;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0;81.25;25;;;;;;;;;6.2;3;;9.38;;;;1.055;0.422;;0;;;;;0;0.001;0.001328;0.015625;0.001562;;;;;;;;0.438;;0.312;0.312;0.0225;;0.01172;;;;;;;;;;;;;;;;;;;8;;;;;;;;
0011161035794;http://world-en.openfoodfacts.org/product/0011161035794/refined-coconut-oil-shurfine;usda-ndb-import;1489077997;2017-03-09T16:46:37Z;1489077997;2017-03-09T16:46:37Z;Refined Coconut Oil;;;;;Shurfine,  Topco Associates  Inc.;shurfine,topco-associates-inc;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Refined coconut oil.;;;;;;14 g (1 Tbsp);14;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;3887;3887;;100;85.71;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;0;;;0;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011161035800;http://world-en.openfoodfacts.org/product/0011161035800/refined-coconut-oil-shurfine;usda-ndb-import;1489077995;2017-03-09T16:46:35Z;1489077995;2017-03-09T16:46:35Z;Refined Coconut Oil;;;;;Shurfine,  Topco Associates  Inc.;shurfine,topco-associates-inc;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Refined coconut oil.;;;;;;14 g (1 Tbsp);14;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;3887;3887;;100;85.71;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;0;;;0;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011161035817;http://world-en.openfoodfacts.org/product/0011161035817/virgin-coconut-oil-shurfine;usda-ndb-import;1489077997;2017-03-09T16:46:37Z;1489077997;2017-03-09T16:46:37Z;Virgin Coconut Oil;;;;;Shurfine,  Topco Associates  Inc.;shurfine,topco-associates-inc;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Virgin coconut oil.;;;;;;14 g (1 Tbsp);14;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;3887;3887;;100;85.71;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;0;;;0;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0011161035824;http://world-en.openfoodfacts.org/product/0011161035824/100-lactose-free-whole-milk;org-database-usda;1587644768;2020-04-23T12:26:08Z;1587644768;2020-04-23T12:26:08Z;100% lactose free whole milk;;;;;;;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Milk, lactase enzyme* and vitamin d3.;en:milk;;;;;1 cup (240 ml);240;;0;;;;0;;;0;;;1;b;1;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Topco Associates, Inc.;en:milks;Milks;;;;;;;;280;280;;3.33;2.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.015;5.42;5;;;;;;;;;0;;;3.33;;;;0.13;0.052;;0.0000375;;;;;0;;;;;;;;;;;;0.171;;0.125;;0;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0011161035831;http://world-en.openfoodfacts.org/product/0011161035831/reduced-fat-milk-38-less-fat-than-whole-milk-shurfine;usda-ndb-import;1489092712;2017-03-09T20:51:52Z;1587592510;2020-04-22T21:55:10Z;Reduced fat milk, 38% less fat than whole milk;;;;;Shurfine;shurfine;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Reduced fat milk, lactase enzyme*, vitamin a palmitate and vitamin d3.;;;;;;1 cup (240 ml);240;;0;;;;0;;;0;;;0;b;;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Topco Associates, Inc.;en:milks;Milks;;;;;;;;226;226;;2.08;1.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.008;5.42;5;;;;;;;;;0;;;3.33;;;;0.13;0.052;;0.0000624;;0.00000105;;;0;;;;;;;;;;;;0.171;;0.125;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0011161035848;http://world-en.openfoodfacts.org/product/0011161035848/fat-free-milk;org-database-usda;1587640795;2020-04-23T11:19:55Z;1587640795;2020-04-23T11:19:55Z;Fat free milk;;;;;;;Dairies, Milks;en:dairies,en:milks;Dairies,Milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Fat free milk, lactase enzyme*, vitamin a palmitate and vitamin d3.;;;;;;1 cup (240 ml);240;;0;;;;0;;;0;;;-1;a;;Milk and dairy products;Milk and yogurt;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Topco Associates, Inc.;en:milks;Milks;;;;;;;;159;159;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.002;5.42;5;;;;;;;;;0;;;3.33;;;;0.13;0.052;;0.0000624;;;;;0;;;;;;;;;;;;0.171;;0.125;;0;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
0011161035855;http://world-en.openfoodfacts.org/product/0011161035855/shurfine-puffed-rice-cereal;usda-ndb-import;1489077949;2017-03-09T16:45:49Z;1587589328;2020-04-22T21:02:08Z;Shurfine, puffed rice cereal;;;;;Shurfine,  Topco Associates  Inc.;shurfine,topco-associates-inc;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products;;;;;;;;;;;;;;;United States;en:united-states;United States;Rice, contains 2% or less of: iron (ferric orthophosphate), niacinamide, vitamin b1 (thiamine mononitrate), vitamin b2 (riboflavin).;;;;;;1 cup (17 g);17;;0;;;;0;;;0;;;2;b;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Topco Associates, Inc.;en:cereals-and-their-products;Cereals and their products;;;;;;;;1724;1724;;0;0;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;0;0;88.24;0;;;;;;;;;0;;;5.88;;;;0;0;;0;;;;;0;0.002;0.0015;0.029412;;;;;;;;;0.265;;0;;0.03176;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
0011161035862;http://world-en.openfoodfacts.org/product/0011161035862/cottage-cheese-shurfine;usda-ndb-import;1489077997;2017-03-09T16:46:37Z;1587589375;2020-04-22T21:02:55Z;Cottage cheese;;;;;Shurfine,  Topco Associates  Inc.;shurfine,topco-associates-inc;Dairies, Fermented foods, Fermented milk products, Cheeses;en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses;Dairies,Fermented foods,Fermented milk products,Cheeses;;;;;;;;;;;;;;;United States;en:united-states;United States;Cultured nonfat milk, milk, less than 2% of whey, salt, maltodextrin, guar gum, citric acid, carrageenan, mono and diglycerides, locust bean gum, polysorbate 80, cream, nonfat milk, potassium sorbate and carbon dioxide (preservatives), phosphoric acid, natural and artificial flavor, vitamin a palmitate, enzyme.;;;;;;0.5 cup (113 g);113;;9;;en:e202,en:e290,en:e330,en:e338,en:e407,en:e410,en:e412,en:e433,en:e471;E202 - Potassium sorbate,E290 - Carbon dioxide,E330 - Citric acid,E338 - Phosphoric acid,E407 - Carrageenan,E410 - Locust bean gum,E412 - Guar gum,E433 - Polyoxyethylene sorbitan monooleate,E471 - Mono- and diglycerides of fatty acids;0;;;1;;e433-monooleate-de-polyoxyethylene-de-sorbitane;0;b;4;Milk and dairy products;Cheese;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Topco Associates, Inc.;en:cheeses;Cheeses;;;;;;;;335;335;;2.21;1.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.013;5.31;3.54;;;;;;;;;0;;;10.62;;;;0.9525;0.381;;0.0000531;;;;;0;;;;;;;;;;;;;;0.088;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
