0029000073258;http://world-en.openfoodfacts.org/product/0029000073258/planters-dry-roasted-peanuts;kiliweb;1506039254;2017-09-22T00:14:14Z;1587636666;2020-04-23T10:11:06Z;Planters, dry roasted peanuts;;;;;Planters;planters;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;France, United States;en:france,en:united-states;France,United States;Peanuts, contains 2% or less of sea salt, spices (contains celery), dried onion, dried garlic, paprika, natural flavor sugar, cornstarch, gelatin, torula yeast, maltodextrin, dried corn syrup.;;;;;;1 ONZ (28 g);28;;1;;en:e428;E428 - Gelatine;0;;;0;;;14;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;Nabisco Food Company;en:snacks;Snacks;https://static.openfoodfacts.org/images/products/002/900/007/3258/front_en.15.400.jpg;https://static.openfoodfacts.org/images/products/002/900/007/3258/front_en.15.200.jpg;;;;;;2389;2389;;50;7.14;;;;;;;;;;;;;;;25;16.07;;;;;;;;;;;;;;;;;0;0;17.86;3.57;;;;;;;;;7.1;;;25;;;;1.34;0.536;;0;;;;;0;;;0.010714;;;;;;;;;0.714;;0.071;0.357;0.00514;0.143;;;0.002;;;;;;;;;;;;;;;;;14;;;;;;;;
0029000073296;http://world-en.openfoodfacts.org/product/0029000073296/honey-roasted-peanuts-honey-roasted-planters;usda-ndb-import;1489143284;2017-03-10T10:54:44Z;1587635345;2020-04-23T09:49:05Z;Honey roasted peanuts, honey roasted;;;;;Planters;planters;Plant-based foods and beverages, Plant-based foods, Legumes and their products, Legumes, Nuts and their products, Nuts, Roasted nuts, Peanuts, Roasted peanuts, Snacks;en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:snacks,en:legumes,en:nuts-and-their-products,en:nuts,en:roasted-nuts,en:peanuts,en:roasted-peanuts;Plant-based foods and beverages,Plant-based foods,Legumes and their products,Snacks,Legumes,Nuts and their products,Nuts,Roasted nuts,Peanuts,Roasted peanuts;;;;;;;;;;;;;;;United States;en:united-states;United States;Peanuts, sugar, honey, peanut oil, corn syrup, sea salt, fructose, cornstarch, xanthan gum.;;;;;;1 ONZ (28 g);28;;1;;en:e415;E415 - Xanthan gum;0;;;0;;;6;c;4;Salty snacks;Nuts;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;Nabisco Food Company;en:roasted-peanuts;Roasted peanuts;https://static.openfoodfacts.org/images/products/002/900/007/3296/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/002/900/007/3296/front_en.3.200.jpg;;;;;;2389;2389;;46.43;7.14;;;;;;;;;;;;;;;21.43;14.29;;;;;;;;;;;;;;;;;0;0;25;14.29;;;;;;;;;7.1;;;25;;;;0.9375;0.375;;0;;;;;0;;;0.010714;;;;;;;;;0.643;;0.071;0.357;0.00386;0.143;;;0.002;;;;;;;;;;;;;;;;;6;;;;;;;;
0029000073302;http://world-en.openfoodfacts.org/product/0029000073302/dry-roasted-peanuts;date-limite-app;1457136371;2016-03-05T00:06:11Z;1587648063;2020-04-23T13:21:03Z;Dry roasted peanuts;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;États-Unis;en:united-states;United States;Peanuts, contains 2% or less of: sea salt, spices (contains celery), dried onion, dried garlic, paprika, natural flavor, sugar, gelatin, torula yeast, cornstarch, dried corn syrup, maltodextrin.;en:celery,en:peanuts;;;;;1 ONZ (28 g);28;;1;;en:e428;E428 - Gelatine;0;;;0;;;16;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;Nabisco Food Company;en:snacks;Snacks;https://static.openfoodfacts.org/images/products/002/900/007/3302/front.3.400.jpg;https://static.openfoodfacts.org/images/products/002/900/007/3302/front.3.200.jpg;;;;;;2540;2540;;50;7.14;;;;;;;;;;;;;;;25;16.07;;;;;;;;;;;;;;;;;0;0;17.86;7.14;;;;;;;;;7.1;;;25;;;;1.4275;0.571;;0;;;;;0;0.001;;0.010714;;;;;;;;;0.714;;0.071;;0.00514;0.143;;0.001071;0.002;;;;;;;;;;;;;;;;;16;;;;;;;;
0029000073456;http://world-en.openfoodfacts.org/product/0029000073456/honey-dry-roasted-peanuts-honey-roasted;kiliweb;1528562301;2018-06-09T16:38:21Z;1587648431;2020-04-23T13:27:11Z;Honey dry roasted peanuts, honey roasted;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;France, United States;en:france,en:united-states;France,United States;Peanuts, sugar, honey, peanut oil, corn syrup, sea salt, fructose, cornstarch, xanthan gum.;;;;;;1 ONZ (28 g);28;;1;;en:e415;E415 - Xanthan gum;0;;;0;;;16;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;Nabisco Food Company;en:snacks;Snacks;;;;;;;;2389;2389;;46.43;7.14;;;;;;;;;;;;;;;21.43;14.29;;;;;;;;;;;;;;;;;0;0;25;14.29;;;;;;;;;7.1;;;25;;;;0.9375;0.375;;0;;;;;0;;;0.010714;;;;;;;;;0.643;;0.071;0.357;0.00386;0.143;;;0.002;;;;;;;;;;;;;;;;;16;;;;;;;;
0029000073593;http://world-en.openfoodfacts.org/product/0029000073593/cashews;org-database-usda;1587662779;2020-04-23T17:26:19Z;1587662779;2020-04-23T17:26:19Z;Cashews;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Cashews, sugar, peanut oil, honey, corn syrup, sea salt, fructose, cornstarch, xanthan gum.;en:nuts;;;;;1 PACK (42 g);42;;1;;en:e415;E415 - Xanthan gum;0;;;0;;;16;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nabisco Food Company;en:snacks;Snacks;;;;;;;;2192;2192;;40.48;7.14;;;;;;;;;;;;;;;21.43;7.14;;;;;;;;;;;;;;;;;0;0;35.71;11.9;;;;;;;;;2.4;;;16.67;;;;0.685;0.274;;0;;;;;0;;;;;;;;;;;;0.595;;0.048;0.476;0.00643;0.238;0.00536;0.001905;0.001;;;;;;;;;;;;;;;;;16;;;;;;;;
0029000073678;http://world-en.openfoodfacts.org/product/0029000073678/mixed-nuts-planters;kiliweb;1518765489;2018-02-16T07:18:09Z;1587662668;2020-04-23T17:24:28Z;Mixed nuts;;184g;boite;boite;Planters;planters;Plant-based foods and beverages, Plant-based foods, Legumes and their products, Legumes, Nuts and their products, Nuts, Peanuts, Snacks;en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:snacks,en:legumes,en:nuts-and-their-products,en:nuts,en:peanuts;Plant-based foods and beverages,Plant-based foods,Legumes and their products,Snacks,Legumes,Nuts and their products,Nuts,Peanuts;;;u.s.a;u-s-a;;;;;;;;;;;France, United States;en:france,en:united-states;France,United States;Peanuts, almonds, cashews, pecans, brazil nuts, peanut oil, sea salt.;en:nuts,en:peanuts;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;2;b;3;Salty snacks;Nuts;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;Nabisco Food Company;en:peanuts;Peanuts;;;;;;;;2540;2540;;53.57;7.14;;;;;;;;;;;;;;;28.57;14.29;;;;;;;;;;;;;;;;;0;0;17.86;3.57;;;;;;;;;7.1;;;21.43;;;;0.76;0.304;;0;;;;;0;;;0.007143;;;;;;;;;0.679;;0.143;0.357;0.00514;0.214;;0.001071;0.002;;;;;;;;;;;;;;;;;2;;;;;;;;
0029000073692;http://world-en.openfoodfacts.org/product/0029000073692/mixed-nuts-sea-salt;openfoodfacts-contributors;1578976063;2020-01-14T04:27:43Z;1591252221;2020-06-04T06:30:21Z;Mixed nuts, sea salt;;;;;;;Snacks;en:snacks;Snacks;;;;;Kosher,Orthodox Union Kosher,Verified;en:kosher,en:orthodox-union-kosher,en:verified;Kosher,Orthodox Union Kosher,Verified;;;;;;;;United States;en:united-states;United States;Peanuts, almonds, cashews, brazil nuts, hazelnuts (filberts), pecans, peanut and/or cottonseed oil, sea salt.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;13;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;Nabisco Food Company;en:snacks;Snacks;https://static.openfoodfacts.org/images/products/002/900/007/3692/front_en.11.400.jpg;https://static.openfoodfacts.org/images/products/002/900/007/3692/front_en.11.200.jpg;https://static.openfoodfacts.org/images/products/002/900/007/3692/ingredients_en.3.400.jpg;https://static.openfoodfacts.org/images/products/002/900/007/3692/ingredients_en.3.200.jpg;;;;2540;2540;;53.57;7.14;;;;;;;;;;;;;;;28.57;16.07;;;;;;;;;;;;;;;;;0;0;17.86;3.57;;;;;;;;;7.1;;;21.43;;;;1.0725;0.429;;0;;;;;0;;;0.007143;;;;;;;;;0.679;;0.143;0.357;0.00514;0.214;;0.001429;0.002;;;;;;;;;;;;;;;;;13;;;;;;;;
0029000074149;http://world-en.openfoodfacts.org/product/0029000074149/planters-nut-rition-nut-mix;openfoodfacts-contributors;1556140404;2019-04-24T21:13:24Z;1587636644;2020-04-23T10:10:44Z;Planters, nut-rition nut mix;;9.75 oz (276 g);Resealable foil-lined cardboard can with metal top and bottom;resealable-foil-lined-cardboard-can-with-metal-top-and-bottom;Planters;planters;Plant-based foods and beverages, Plant-based foods, Nuts and their products, Nuts, Snacks;en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:nuts-and-their-products,en:nuts;Plant-based foods and beverages,Plant-based foods,Snacks,Nuts and their products,Nuts;Brazil, India, Ivory Coast, Nigeria, South Africa, United States, Vietnam;brazil,india,ivory-coast,nigeria,south-africa,united-states,vietnam;Kraft Heinz Foods Co, Chicago, IL 60601;kraft-heinz-foods-co,chicago,il-60601;Gluten-free, Planters NUT-rition Wholesome Nut Mix, en:no-artificial-flavors;en:no-artificial-flavors,en:gluten-free,en:planters-nut-rition-wholesome-nut-mix;No artificial flavors,Gluten-free,Planters-nut-rition-wholesome-nut-mix;;;;;;United States;Walgreens;en:United States;en:united-states;United States;Cashews, almonds, macadamias, peanut oil, sea salt.;;;en:Manufactured on equipment that processes Peanut and other Tree Nuts.;en:manufactured-on-equipment-that-processes-peanut-and-other-tree-nuts;Manufactured-on-equipment-that-processes-peanut-and-other-tree-nuts;1 ONZ (28 g);28;;0;;;;0;;;0;;;11;d;3;Salty snacks;Nuts;en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be checked,Complete,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;Nabisco Food Company;en:nuts;Nuts;https://static.openfoodfacts.org/images/products/002/900/007/4149/front_en.4.400.jpg;https://static.openfoodfacts.org/images/products/002/900/007/4149/front_en.4.200.jpg;https://static.openfoodfacts.org/images/products/002/900/007/4149/ingredients_en.10.400.jpg;https://static.openfoodfacts.org/images/products/002/900/007/4149/ingredients_en.10.200.jpg;https://static.openfoodfacts.org/images/products/002/900/007/4149/nutrition_en.13.400.jpg;https://static.openfoodfacts.org/images/products/002/900/007/4149/nutrition_en.13.200.jpg;;2540;2540;;50;7.14;;;;;;;;;;;;;;;32.14;8.93;;;;;;;;;;;;;;;;;0;0;25;7.14;;;;;;;;;7.1;;;17.86;;;;0.4025;0.161;0;0;;;;;0;;;;;;;;;;;;0.679;;0.143;0.357;0.00514;0.286;;0.001786;0.002;;;;;;;;;;;;;;;;;11;;;;;;;;
0029000074361;http://world-en.openfoodfacts.org/product/0029000074361/salted-cashews;org-database-usda;1587662773;2020-04-23T17:26:13Z;1587662773;2020-04-23T17:26:13Z;Salted cashews;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Cashews, sea salt, peanut oil.;en:nuts;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;16;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nabisco Food Company;en:snacks;Snacks;;;;;;;;2389;2389;;46.43;8.93;;;;;;;;;;;;;;;25;8.93;;;;;;;;;;;;;;;;;0;0;32.14;7.14;;;;;;;;;3.6;;;17.86;;;;0.8925;0.357;;0;;;;;0;;;;;;;;;;;;0.679;;0;0.536;0.00643;0.286;0.00536;0.002143;0.002;;;;;;;;;;;;;;;;;16;;;;;;;;
0029000074415;http://world-en.openfoodfacts.org/product/0029000074415/whole-cashews;org-database-usda;1587671233;2020-04-23T19:47:13Z;1587671233;2020-04-23T19:47:13Z;Whole cashews;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Cashews, sea salt, peanut oil.;en:nuts;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;16;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nabisco Food Company;en:snacks;Snacks;;;;;;;;2389;2389;;46.43;8.93;;;;;;;;;;;;;;;25;8.93;;;;;;;;;;;;;;;;;0;0;32.14;7.14;;;;;;;;;3.6;;;17.86;;;;0.8475;0.339;;0;;;;;0;;;;;;;;;;;;0.679;;0;0.536;0.00643;0.286;0.00536;0.002143;0.002;;;;;;;;;;;;;;;;;16;;;;;;;;
0029000074460;http://world-en.openfoodfacts.org/product/0029000074460/trail-mix-nuts-chocolate;org-database-usda;1587662742;2020-04-23T17:25:42Z;1587662742;2020-04-23T17:25:42Z;Trail mix, nuts & chocolate;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Peanuts, m&m's milk chocolate candies (milk chocolate [sugar, chocolate, skim milk, cocoa butter, lactose, milkfat, soy lecithin, salt, artificial flavors], sugar, cornstarch, less than 1% - corn syrup, dextrin, coloring [including blue 1 lake, yellow 6, red 40, yellow 5, blue 1, red 40 lake, blue 2 lake, yellow 6 lake, yellow 5 lake, blue 2], gum acacia), raisins, almonds, peanut oil, sea salt, high oleic sunflower oil.;en:milk,en:nuts,en:peanuts;;;;;1 PACK (48 g);48;;6;;en:e102,en:e110,en:e129,en:e133,en:e1400,en:e322,en:e322i;E102 - Tartrazine,E110 - Sunset yellow FCF,E129 - Allura red ac,E133 - Brilliant blue FCF,E1400 - Dextrin,E322 - Lecithins,E322i - Lecithin;0;;;0;;;15;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nabisco Food Company;en:snacks;Snacks;;;;;;;;2092;2092;;33.33;6.25;;;;;;;;;;;;;;;16.67;8.33;;;;;;;;;;;;;;;;;0;0;43.75;33.33;;;;;;;;;6.2;;;16.67;;;;0.2875;0.115;;0;;;;;0;;;0.00625;;;;;;;;;0.542;;0.125;0.208;0.003;0.125;;;0.001;;;;;;;;;;;;;;;;;15;;;;;;;;
0029000074491;http://world-en.openfoodfacts.org/product/0029000074491/honey-roasted-cashews-heinz;openfoodfacts-contributors;1563435545;2019-07-18T07:39:05Z;1587662742;2020-04-23T17:25:42Z;Honey roasted cashews;;;;;Heinz;heinz;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;en:United States;en:united-states;United States;Cashews, sugar, honey, corn syrup, sea salt, peanut oil, xanthan gum.;en:nuts;;;;;1 ONZ (28 g);28;;1;;en:e415;E415 - Xanthan gum;0;;;0;;;17;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;Nabisco Food Company;en:snacks;Snacks;https://static.openfoodfacts.org/images/products/002/900/007/4491/front_en.4.400.jpg;https://static.openfoodfacts.org/images/products/002/900/007/4491/front_en.4.200.jpg;https://static.openfoodfacts.org/images/products/002/900/007/4491/ingredients_en.7.400.jpg;https://static.openfoodfacts.org/images/products/002/900/007/4491/ingredients_en.7.200.jpg;;;;2243;2243;;39.29;7.14;;;;;;;;;;;;;;;21.43;7.14;;;;;;;;;;;;;;;;;0;0;39.29;17.86;;;;;;;;;3.6;;;14.29;;;;0.9375;0.375;;0;;;;;0;;;;;;;;;;;;0.571;;0;0.357;0.00643;0.286;0.00536;0.001786;0.001;;;;;;;;;;;;;;;;;17;;;;;;;;
0029000075351;http://world-en.openfoodfacts.org/product/0029000075351/planters-peanuts-salted;org-database-usda;1587662447;2020-04-23T17:20:47Z;1587662447;2020-04-23T17:20:47Z;Planters, peanuts, salted;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Peanuts, peanut and/or cottonseed oil, sea salt.;en:peanuts;;;;;1 PACK (49 g);49;;0;;;;0;;;0;;;12;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Nabisco Food Company;en:snacks;Snacks;;;;;;;;2477;2477;;51.02;7.14;;;;;;;;;;;;;;;24.49;16.33;;;;;;;;;;;;;;;;;0;0;16.33;4.08;;;;;;;;;8.2;;;26.53;;;;0.8675;0.347;;0;;;;;0;0.001;;0.012245;;;;;;;;;0.735;;0.082;;0.00551;0.163;;0.001224;0.002;;;;;;;;;;;;;;;;;12;;;;;;;;
