0027241570000;http://world-en.openfoodfacts.org/product/0027241570000/pacific-seafood-searock-fresh-pacific-oysters-medium;usda-ndb-import;1489065605;2017-03-09T13:20:05Z;1587580101;2020-04-22T18:28:21Z;Pacific seafood, searock, fresh pacific oysters, medium;;;;;Pacific,  Pacific Oyster Co.;pacific,pacific-oyster-co;Canned foods, Seafood;en:canned-foods,en:seafood;Canned foods,Seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Pacific oysters,water.;;;;;;4 ONZ (112 g);112;;0;;;;0;;;0;;;-4;a;1;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Pacific Marketing Group;en:seafood;Seafood;;;;;;;;259;259;;2.23;0.45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.045;3.57;0.89;;;;;;;;;0;;;8.04;;;;0.245;0.098;;0;;;;;0.0021;;;;;;;;;;;;;;0.018;;0.00723;;0.00804;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0027241586100;http://world-en.openfoodfacts.org/product/0027241586100/ex-large-peeled-shrimp;org-database-usda;1587676112;2020-04-23T21:08:32Z;1587676112;2020-04-23T21:08:32Z;Ex-large peeled shrimp;;;;;;;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Shrimp, sodium bisulfite (preservative).;en:crustaceans;;;;;;;;1;;en:e222;E222 - Sodium bisulphite;0;;;0;;;;;3;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Pacific Marketing Group Inc.;en:frozen-seafood;Frozen seafood;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0027241596123;http://world-en.openfoodfacts.org/product/0027241596123/peeled-shrimp;org-database-usda;1587676355;2020-04-23T21:12:35Z;1587676355;2020-04-23T21:12:35Z;Peeled shrimp;;;;;;;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Shrimp, sodium bisulfite (preservative).;en:crustaceans;;;;;4 ONZ (113 g);113;;1;;en:e222;E222 - Sodium bisulphite;0;;;0;;;1;b;3;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Pacific Marketing Group Inc.;en:frozen-seafood;Frozen seafood;;;;;;;;297;297;;0.88;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.124;0.88;0;;;;;;;;;0;;;13.27;;;;1.415;0.566;;;;;;;;;;;;;;;;;;;0.113;;0.054;;0.00018;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0027241706416;http://world-en.openfoodfacts.org/product/0027241706416/newport-giant-calamari-steaks;usda-ndb-import;1489090457;2017-03-09T20:14:17Z;1587591401;2020-04-22T21:36:41Z;Newport, giant calamari steaks;;;;;Newport;newport;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Giant calamari (dosidicus gigas).;;;;;;4 ONZ (113 g);113;;0;;;;0;;;0;;;-4;a;1;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;NEWPORT;en:frozen-seafood;Frozen seafood;;;;;;;;368;368;;1.33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.235;2.65;0;;;;;;;;;0;;;15.93;;;;0.11;0.044;;0;;;;;0.0042;;;;;;;;;;;;;;0.035;;0.00064;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0027241714039;http://world-en.openfoodfacts.org/product/0027241714039/skinless-premium-atlantic-salmon-fillets;org-database-usda;1587659447;2020-04-23T16:30:47Z;1587659447;2020-04-23T16:30:47Z;Skinless premium atlantic salmon fillets;;;;;;;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Atlantic salmon;;;;;;4 ONZ (113 g);113;;0;;;;0;;;0;;;0;b;1;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;NOT A BRANDED ITEM;en:frozen-seafood;Frozen seafood;;;;;;;;887;887;;13.27;3.1;;;;;;;;;;;;;;;3.98;3.98;;;;;;;;;;;;;;;;;0;0.053;0;0;;;;;;;;;0;;;20.35;;;;0.145;0.058;;0;;;;;0.0042;;;;;;;;;;;;;;0;;0.00032;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0027241716705;http://world-en.openfoodfacts.org/product/0027241716705/pacific-whiting-pacific-marketing-group;usda-ndb-import;1489090457;2017-03-09T20:14:17Z;1587591401;2020-04-22T21:36:41Z;Pacific whiting;;;;;Pacific Marketing Group;pacific-marketing-group;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Pacific whiting (fish).;;;;;;4 ONZ (113 g);113;;0;;;;0;;;0;;;-4;a;1;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Pacific Marketing Group;en:frozen-seafood;Frozen seafood;;;;;;;;368;368;;1.33;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.066;0;0;;;;;;;;;0;;;18.58;;;;0.1775;0.071;;0.0000264;;;;;0;;;;;;;;;;;;;;0.053;;0.00032;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0027241720207;http://world-en.openfoodfacts.org/product/0027241720207/galveston-shrimp-co-texas-wild-caught-shrimp-pacific-marketing-group;usda-ndb-import;1489090457;2017-03-09T20:14:17Z;1563429791;2019-07-18T06:03:11Z;Galveston Shrimp Co, Texas Wild Caught Shrimp;;;;;Pacific Marketing Group;pacific-marketing-group;Seafood, Crustaceans, Shrimps;en:seafood,en:crustaceans,en:shrimps;Seafood,Crustaceans,Shrimps;;;;;;;;;;;;;;;United States;en:united-states;United States;Shrimp, sodium bisulfite.;;;;;;112 g (4 ONZ);112;;1;;en:e222;E222 - Sodium bisulphite;0;;;0;;;-3;a;1;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;en:shrimps;Shrimps;;;;;;;;448;448;;1.79;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.138;0.89;0;;;;;;;;;0;;;20.54;;;;0.38608;0.154432;;0;;;;;0;;;;;;;;;;;;;;0.054;;0.00161;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
0027241792402;http://world-en.openfoodfacts.org/product/0027241792402/raw-shrimp;org-database-usda;1587668392;2020-04-23T18:59:52Z;1587668392;2020-04-23T18:59:52Z;Raw shrimp;;;;;;;Seafood, Frozen seafood;en:seafood,en:frozen-seafood;Seafood,Frozen seafood;;;;;;;;;;;;;;;United States;en:united-states;United States;Shrimp, water, salt, sodium tripolyphosphate (to retain moisture).;en:crustaceans;;;;;4 ONZ (113 g);113;;1;;en:e452,en:e452vi;E452 - Polyphosphates,E452vi - Sodium tripolyphosphate;0;;;0;;;1;b;4;Fish Meat Eggs;Fish and seafood;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;PACIFIC SEAFOOD;en:frozen-seafood;Frozen seafood;;;;;;;;297;297;;0.88;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.124;0.88;0;;;;;;;;;0;;;13.27;;;;1.415;0.566;;;;;;;;;;;;;;;;;;;0.113;;0.054;;0.00018;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0027241996060;http://world-en.openfoodfacts.org/product/0027241996060/american-kobe-beef-srf-snake-river-farms;usda-ndb-import;1489090457;2017-03-09T20:14:17Z;1489090457;2017-03-09T20:14:17Z;American Kobe Beef;;;;;Srf Snake River Farms;srf-snake-river-farms;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Kobe beef.;;;;;;85 g (3 ONZ);85;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;1427;1427;;24.71;9.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.106;0;0;;;;;;;;;0;;;25.88;;;;0.1651;0.06604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0027246011720;http://world-en.openfoodfacts.org/product/0027246011720/hell-hot-pepper-concentrate-jamaican-choice;usda-ndb-import;1489057005;2017-03-09T10:56:45Z;1489057005;2017-03-09T10:56:45Z;Hell Hot Pepper Concentrate;;;;;Jamaican Choice;jamaican-choice;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Hot red peppers, acetic acid, sugar, stablizer, spices;;;;;;14.2 g (0.5 oz);14.2;;1;;en:e260;E260 - Acetic acid;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;113;113;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;5.21;0;;;;;;;;;0;;;0.95;;;;0.381;0.1524;;0.0000453;;;;;0.011;;;;;;;;;;;;;;0.002;;0.02931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0027246100189;http://world-en.openfoodfacts.org/product/0027246100189/syrup-jamaican-choice;usda-ndb-import;1489136724;2017-03-10T09:05:24Z;1587628698;2020-04-23T07:58:18Z;Syrup;;;;;Jamaican Choice;jamaican-choice;Syrups, Sweeteners, Simple syrups;en:sweeteners,en:syrups,en:simple-syrups;Sweeteners,Syrups,Simple syrups;;;;;;;;;;;;;;;United States;en:united-states;United States;Cane sugar, water, citric acid, approved artificial flavours, 0.1% sodium benzoate (preservative).;;;;;;0.25 cup (60 ml);60;;2;;en:e211,en:e330;E211 - Sodium benzoate,E330 - Citric acid;0;;;0;;;;;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;JAMAICAN CHOICE;en:simple-syrups;Simple syrups;;;;;;;;975;975;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;60;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0027246100561;http://world-en.openfoodfacts.org/product/0027246100561;openfoodfacts-contributors;1584491568;2020-03-18T00:32:48Z;1584491609;2020-03-18T00:33:29Z;;;;;;;;;;;;;;;;;;;;;;;;;en:United States;en:united-states;United States;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-to-be-completed, en:photos-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-to-be-completed,en:photos-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name to be completed,Photos validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/002/724/610/0561/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/002/724/610/0561/front_en.3.200.jpg;https://static.openfoodfacts.org/images/products/002/724/610/0561/ingredients_en.5.400.jpg;https://static.openfoodfacts.org/images/products/002/724/610/0561/ingredients_en.5.200.jpg;https://static.openfoodfacts.org/images/products/002/724/610/0561/nutrition_en.7.400.jpg;https://static.openfoodfacts.org/images/products/002/724/610/0561/nutrition_en.7.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0027246101001;http://world-en.openfoodfacts.org/product/0027246101001/jamaican-choice-coconut-milk;usda-ndb-import;1489068687;2017-03-09T14:11:27Z;1587582169;2020-04-22T19:02:49Z;Jamaican choice, coconut milk;;;;;Jamaican Choice;jamaican-choice;Plant-based foods and beverages, Beverages, Plant-based beverages, Milk substitute, Plant milks, Coconut milks;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:milk-substitute,en:plant-milks,en:coconut-milks;Plant-based foods and beverages,Beverages,Plant-based beverages,Milk substitute,Plant milks,Coconut milks;;;;;;;;;;;;;;;United States;en:united-states;United States;Coconut milk, water, guar gum, polysorbate 60, sodium metabisulphite (for color retention).;;;;;;0.25 cup (61 g);61;;3;;en:e223,en:e412,en:e435;E223 - Sodium metabisulphite,E412 - Guar gum,E435 - Polyoxyethylene sorbitan monostearate;0;;;0;;;11;d;4;Beverages;Plant-based milk substitutes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Finest Food Distributing Co.;en:coconut-milks;Coconut milks;;;;;;;;548;548;;13.11;11.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;3.28;1.64;;;;;;;;;0;;;0;;;;0.04;0.016;;0;;;;;0;;;;;;;;;;;;;;0;;0.00059;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;
0027246101056;http://world-en.openfoodfacts.org/product/0027246101056/jamaican-choice-coconut-water-with-pulp-finest-food-distributing-co;usda-ndb-import;1489070345;2017-03-09T14:39:05Z;1489070345;2017-03-09T14:39:05Z;Jamaican Choice, Coconut Water With Pulp;;;;;Finest Food Distributing Co.;finest-food-distributing-co;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Coconut juice, water, sugar, young coconut pulp sodium metabisulfite (as preservative).;;;;;;240 ml (8 fl oz);240;;1;;en:e223;E223 - Sodium metabisulphite;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;159;159;;0.42;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;7.92;7.08;;;;;;;;;0;;;0;;;;0.05334;0.021336;;0;;;;;0.0038;;;;;;;;;;;;;;0.008;;0.00015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0027246101148;http://world-en.openfoodfacts.org/product/0027246101148/jamaican-choice-calypso-hot-sauce-finest-food-distributing-co;usda-ndb-import;1489141540;2017-03-10T10:25:40Z;1587634098;2020-04-23T09:28:18Z;Jamaican Choice, Calypso Hot Sauce;;;;;Finest Food Distributing Co.;finest-food-distributing-co;Groceries, Sauces, Hot sauces;en:groceries,en:sauces,en:hot-sauces;Groceries,Sauces,Hot sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Papaya, hot red peppers, sugar, cucumber, food starch, salt, acetic acid, spices, onions, mustard, sodium benzoate (at 0.1% as a preservative);;;;;;1 tsp (5 ml);5;;2;;en:e211,en:e260;E211 - Sodium benzoate,E260 - Acetic acid;0;;;0;;;;;3;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Finest Food Distributing Co.;en:hot-sauces;Hot sauces;;;;;;;;418;418;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;20;20;;;;;;;;;;;;0;;;;0.75;0.3;;0.0012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0027246101155;http://world-en.openfoodfacts.org/product/0027246101155/jamaican-choice-calypso-hot-sauce-finest-food-distributing-co;usda-ndb-import;1489141543;2017-03-10T10:25:43Z;1587634103;2020-04-23T09:28:23Z;Jamaican Choice, Calypso Hot Sauce;;;;;Finest Food Distributing Co.;finest-food-distributing-co;Groceries, Sauces, Hot sauces;en:groceries,en:sauces,en:hot-sauces;Groceries,Sauces,Hot sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Papaya, hot red peppers, sugar, cucumber, food starch, salt, acetic acid, spices, onions, mustard, sodium benzoate;;;;;;1 tsp (5 ml);5;;2;;en:e211,en:e260;E211 - Sodium benzoate,E260 - Acetic acid;0;;;0;;;;;3;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Finest Food Distributing Co.;en:hot-sauces;Hot sauces;;;;;;;;418;418;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;20;20;;;;;;;;;;;;0;;;;0.75;0.3;;0.0012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
