0016000442252;http://world-en.openfoodfacts.org/product/0016000442252/betty-crocker-white-chip-macadamia-nut-cookie-mix;org-database-usda;1587655350;2020-04-23T15:22:30Z;1587655350;2020-04-23T15:22:30Z;Betty Crocker White Chip Macadamia Nut Cookie Mix;;;;;;;Cooking helpers;en:cooking-helpers;Cooking helpers;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched flour bleached (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), brown sugar, white confectionery chips (sugar, hydrogenated palm kernel and palm oil, nonfat milk, milk, soy lecithin, vanilla extract), sugar, macadamia nuts, corn syrup, palm oil, leavening (baking soda, sodium aluminum phosphate), salt, cottonseed oil. freshness preserved by bht.;en:gluten,en:milk;;;;;3 tbsp mix (26 g)makes 2 cookies (26 g);26;;3;;en:e321,en:e322,en:e322i,en:e541;E321 - Butylated hydroxytoluene,E322 - Lecithins,E322i - Lecithin,E541 - Sodium aluminium phosphate;0;;;0;;;23;e;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;GENERAL MILLS SALES INC.;en:cooking-helpers;Cooking helpers;;;;;;;;1770;1770;;9.62;3.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;76.92;46.15;;;;;;;;;0;;;3.85;;;;1.155;0.462;;;;;;;;;;;;;;;;;;;0;;0;;0.00308;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;
0016000442580;http://world-en.openfoodfacts.org/product/0016000442580/betty-crocker-hot-chocolate-cupcake-mix;org-database-usda;1587673659;2020-04-23T20:27:39Z;1587673659;2020-04-23T20:27:39Z;Betty crocker, hot chocolate cupcake mix;;;;;;;Biscuits and cakes, Cakes, Cooking helpers, Dessert mixes, Pastry helpers, Cake mixes;en:biscuits-and-cakes,en:cakes,en:cooking-helpers,en:dessert-mixes,en:pastry-helpers,en:cake-mixes;Biscuits and cakes,Cakes,Cooking helpers,Dessert mixes,Pastry helpers,Cake mixes;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, enriched flour bleached (wheat flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), marshmallow bits (dextrose, sugar, wheat flour, partially hydrogenated cottonseed and/or soybean oil, artificial color, natural and artificial flavor, cellulose gum), dextrose, corn syrup, cocoa processed with alkali, modified corn starch. contains 2% or less of: corn starch, leavening (baking soda, sodium aluminum phosphate, monocalcium phosphate), partially hydrogenated soybean and/or cottonseed oil, egg white, nonfat milk, salt, locust bean gum, distilled monoglycerides, propylene glycol mono and diesters of fatty acids, calcium acetate, dicalcium phosphate, sodium stearoyl lactylate, cream of tartar, gelatin, xanthan gum, cellulose gum, artificial flavor, sodium lauryl sulfate (a whipping aid).;en:gluten;;;;;0.083 PKG (ABOUT 1/4 CUP CUPCAKE MIX & 1 TBSP FROSTING MIX) MAKES 1 CUPCAKE (33 g);33;;12;;en:e263,en:e341,en:e341i,en:e341ii,en:e410,en:e415,en:e428,en:e466,en:e481,en:e487,en:e500,en:e541,en:e570;E263 - Calcium acetate,E341 - Calcium phosphates,E341i - Monocalcium phosphate,E341ii - Dicalcium phosphate,E410 - Locust bean gum,E415 - Xanthan gum,E428 - Gelatine,E466 - Sodium carboxy methyl cellulose,E481 - Sodium stearoyl-2-lactylate,E487 - Sodium dodecyl sulfate,E500 - Sodium carbonates,E541 - Sodium aluminium phosphate,E570 - Fatty acids;0;;;0;;;;;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Reckitt Benckiser, Inc.;en:cake-mixes;Cake mixes;;;;;;;;1523;1523;;3.03;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;81.82;57.58;;;;;;;;;3;;;3.03;;;;1.2125;0.485;;;;;;;;;;;;;;;;;;;;;0.182;;0.00218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0016000442610;http://world-en.openfoodfacts.org/product/0016000442610/mott-s-berry-flavored-fruit-snacks-10-count;org-database-usda;1587648960;2020-04-23T13:36:00Z;1587648960;2020-04-23T13:36:00Z;Mott's Berry Flavored Fruit Snacks 10 Count;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Corn syrup, sugar, modified corn starch, pear juice concentrate, apple juice concentrate, sweet potato juice concentrate. contains 2% or less of: citric acid, vitamin c (ascorbic acid), fruit pectin, sodium citrate, malic acid, dextrose, vegetable and fruit juice added for color, sunflower oilâ€ , natural flavor, carnauba wax.â€ adds a trivial amount of fat;;;;;;1 pouch (23 g) (23 g);23;;4;;en:e296,en:e330,en:e331,en:e440,en:e440i;E296 - Malic acid,E330 - Citric acid,E331 - Sodium citrates,E440 - Pectins,E440i - Pectin;0;;;0;;;13;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;GENERAL MILLS SALES INC.;en:snacks;Snacks;;;;;;;;1456;1456;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;82.61;39.13;;;;;;;;;0;;;0;;;;0.325;0.13;;0;;;;;0.2609;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0016000442627;http://world-en.openfoodfacts.org/product/0016000442627/mott-s-assorted-fruit-flavored-snacks-10-count;org-database-usda;1587636196;2020-04-23T10:03:16Z;1590861911;2020-05-30T18:05:11Z;Mott's Assorted Fruit Flavored Snacks 10 Count;;;;;;;Snacks;en:snacks;Snacks;;;;;en:no-artificial-flavors;en:no-artificial-flavors;No artificial flavors;;;;;;;;United States;en:united-states;United States;corn syrup, sugar, modified corn starch, pear juice concentrate, apple juice concentrate, sweet potato juice concentrate, contains 2% or less of: citric acid, vitamin c (ascorbic acid), fruit pectin, sodium citrate, malic acid, dextrose, color (vegetable juice, fruit juice, annatto extract, and turmeric extract), sunflower oilâ€ , natural flavor, carnauba wax,â€ adds a trivial amount of fat;;;;;;1 pouch (23 g) (23 g);23;;7;;en:e100,en:e160b,en:e296,en:e330,en:e331,en:e440,en:e440i,en:e903;E100 - Curcumin,E160b - Annatto,E296 - Malic acid,E330 - Citric acid,E331 - Sodium citrates,E440 - Pectins,E440i - Pectin,E903 - Carnauba wax;0;;;0;;;13;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;GENERAL MILLS SALES INC.;en:snacks;Snacks;https://static.openfoodfacts.org/images/products/001/600/044/2627/front_en.5.400.jpg;https://static.openfoodfacts.org/images/products/001/600/044/2627/front_en.5.200.jpg;;;;;;1456;1456;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;82.61;39.13;;;;;;;;;0;;;0;;;;0.325;0.13;;0;;;;;0.2609;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0016000442818;http://world-en.openfoodfacts.org/product/0016000442818/nature-valley-sweet-salty-nut-almond-granola-bar;josephp27;1489999704;2017-03-20T08:48:24Z;1587648911;2020-04-23T13:35:11Z;Nature Valley Sweet & Salty Nut Almond Granola Bar;;1.2oz (35g);;;Nature valley;nature-valley;Snacks, Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:cereals-and-their-products;Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Cereals and their products;;;;;;;;;;;;;United States;Walmart,Harps;France,United States;en:france,en:united-states;France,United States;Almonds, corn syrup, whole grain oats, sugar, rice flour, palm kernel oil, whole grain wheat, vegetable glycerin, honey roasted almond butter (almonds, honey, maltodextrin, palm oil, mixed tocopherols), whey, fructose, canola oil, salt, soy lecithin, corn starch, barley malt extract, baking soda, natural flavor, vitamin e (mixed tocopherols) added to retain freshness.;en:milk,en:nuts;;"en:gluten,en:CONTAINS ALMOND,en:MILK AND SOY; MAY CONTAIN PEANUT INGREDIENTS.";en:gluten,en:contains-almond,en:milk-and-soy-may-contain-peanut-ingredients;Gluten,Contains-almond,Milk-and-soy-may-contain-peanut-ingredients;1 bar (35 g) (35 g);35;;3;;en:e306,en:e322,en:e322i,en:e422;E306 - Tocopherol-rich extract,E322 - Lecithins,E322i - Lecithin,E422 - Glycerol;0;;;0;;;16;d;4;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;GENERAL MILLS SALES INC.;en:cereals-and-their-products;Cereals and their products;https://static.openfoodfacts.org/images/products/001/600/044/2818/front_en.4.400.jpg;https://static.openfoodfacts.org/images/products/001/600/044/2818/front_en.4.200.jpg;https://static.openfoodfacts.org/images/products/001/600/044/2818/ingredients_en.9.400.jpg;https://static.openfoodfacts.org/images/products/001/600/044/2818/ingredients_en.9.200.jpg;https://static.openfoodfacts.org/images/products/001/600/044/2818/nutrition_en.13.400.jpg;https://static.openfoodfacts.org/images/products/001/600/044/2818/nutrition_en.13.200.jpg;;1912;1912;;20;5.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;62.86;22.86;;;;;;;;;2.9;;;8.57;;;;1;0.4;;0;;;;;0;;;;;;;;;;;;;;0.057;;0.00103;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0016000442825;http://world-en.openfoodfacts.org/product/0016000442825/nature-valley-sweet-salty-nut-peanut-granola-bar;openfoodfacts-contributors;1441654130;2015-09-07T19:28:50Z;1587648912;2020-04-23T13:35:12Z;Nature Valley Sweet & Salty Nut Peanut Granola Bar;;35 g;Sachet,plastique;sachet,plastique;Nature Valley;nature-valley;Snacks, Sweet snacks, Bars, Cereal bars, Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:sweet-snacks,en:cereals-and-their-products,en:bars,en:cereal-bars;Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Sweet snacks,Cereals and their products,Bars,Cereal bars;;;;;Kosher, No GMOs, Orthodox Union Kosher;en:kosher,en:no-gmos,en:orthodox-union-kosher;Kosher,No GMOs,Orthodox Union Kosher;;;;;;États-Unis,France;;France, United States;en:france,en:united-states;France,United States;Roasted peanuts, corn syrup, sugar, whole grain oats, palm kernel oil, rice flour, whole grain wheat, vegetable glycerin, whey, peanut butter (peanuts, salt), fructose, canola oil, salt, soy lecithin, peanut flour, corn starch, barley malt extract, honey roasted almond butter (almonds, honey, maltodextrin, palm oil, mixed tocopherols), baking soda, natural flavor, vitamin e (mixed tocopherols) added to retain freshness.;en:milk,en:nuts,en:peanuts;;;;;1 bar (35 g) (35 g);35;;3;;en:e306,en:e322,en:e322i,en:e422;E306 - Tocopherol-rich extract,E322 - Lecithins,E322i - Lecithin,E422 - Glycerol;0;;;0;;;18;d;4;Sugary snacks;Biscuits and cakes;en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be checked,Complete,Nutrition facts completed,Ingredients completed,Expiration date completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;GENERAL MILLS SALES INC.;en:cereal-bars;Cereal bars;https://static.openfoodfacts.org/images/products/001/600/044/2825/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/001/600/044/2825/front_en.3.200.jpg;https://static.openfoodfacts.org/images/products/001/600/044/2825/ingredients_en.12.400.jpg;https://static.openfoodfacts.org/images/products/001/600/044/2825/ingredients_en.12.200.jpg;https://static.openfoodfacts.org/images/products/001/600/044/2825/nutrition_en.9.400.jpg;https://static.openfoodfacts.org/images/products/001/600/044/2825/nutrition_en.9.200.jpg;;2033;2033;;22.86;7.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;57.14;20;;;;;;;;;2.9;;;11.43;;;;1;0.4;;0;;;;;0;;;;;;;;;;;;;;0;;0.00103;;;;;;;;;;;;;;;;;;;;;18;;;;;;;;
0016000444133;http://world-en.openfoodfacts.org/product/0016000444133/mini-sweetened-toast-shaped-cereal;org-database-usda;1587648972;2020-04-23T13:36:12Z;1587648972;2020-04-23T13:36:12Z;Mini sweetened toast-shaped cereal;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products;;;;;;;;;;;;;;;United States;en:united-states;United States;Whole grain oats, whole grain corn, sugar, fructose, rice flour, palm oil, corn starch, dried strawberry puree, corn syrup, dextrose, canola oil, salt, baking soda, caramel color, natural flavor. vitamin e (mixed tocopherols) added to preserve freshness. vitamins and minerals: tricalcium phosphate, iron and zinc (mineral nutrients), vitamin c (sodium ascorbate), a b vitamin (niacinamide), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b1 (thiamin mononitrate), vitamin a (palmitate), a b vitamin (folic acid), vitamin b12, vitamin d3.;;;;;;0.75 cup (28 g);28;;1;;en:e150c;E150c - Ammonia caramel;0;;;0;;;16;d;4;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;TINY TOAST;en:cereals-and-their-products;Cereals and their products;;;;;;;;1795;1795;;10.71;3.57;;;;;;;;;;;;;;;5.36;1.79;;;;;;;;;;;;;;;;;0;0;78.57;32.14;;;;;;;;;3.6;;;7.14;;;;1.0725;0.429;;0.0005358;;;;;0.0214;0.001;0.001518;0.017857;0.001786;;;0.00000536;;;;;0.196;;0.357;0.286;0.01607;0.057;0.01339;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0016000444140;http://world-en.openfoodfacts.org/product/0016000444140/real-blueberries-mini-sweetened-toast-shaped-cereal;org-database-usda;1587648972;2020-04-23T13:36:12Z;1587648972;2020-04-23T13:36:12Z;Real blueberries mini sweetened toast-shaped cereal;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products;;;;;;;;;;;;;;;United States;en:united-states;United States;Whole grain oats, whole grain corn, sugar, fructose, rice flour, palm oil, blueberry powder, corn starch, corn syrup, dextrose, canola oil, salt, baking soda, caramel color, natural flavor. vitamin e (mixed tocopherols) added to preserve freshness. vitamins and minerals: tricalcium phosphate, iron and zinc (mineral nutrients), vitamin c (sodium ascorbate), a b vitamin (niacinamide), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b1 (thiamin mononitrate), vitamin a (palmitate), a b vitamin (folic acid), vitamin b12, vitamin d3.;;;;;;3/4 cup (28 g);28;;1;;en:e150c;E150c - Ammonia caramel;0;;;0;;;16;d;4;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;BLUEBERRY TOAST CRUNCH;en:cereals-and-their-products;Cereals and their products;;;;;;;;1795;1795;;10.71;3.57;;;;;;;;;;;;;;;5.36;1.79;;;;;;;;;;;;;;;;;0;0;78.57;32.14;;;;;;;;;3.6;;;7.14;;;;1.0725;0.429;;0.0005358;;;;;0.0214;0.001;0.001518;0.017857;0.001786;;;0.00000536;;;;;0.196;;0.357;0.286;0.01607;0.057;0.01339;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0016000444737;http://world-en.openfoodfacts.org/product/0016000444737/cheerios-protein-oats-and-honey-cereal;org-database-usda;1587655176;2020-04-23T15:19:36Z;1587655176;2020-04-23T15:19:36Z;Cheerios Protein Oats and Honey Cereal;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products;;;;;;;;;;;;;;;United States;en:united-states;United States;Whole grain oats, cluster (whole grain oats, soy protein, brown sugar, lentils, sugar, corn syrup, rice starch, honey, caramel (sugar, caramelized sugar syrup), salt, molasses, natural flavor, caramel color, baking soda. vitamin e (mixed tocopherols) added to preserve freshness), sugar, corn starch, honey, salt, refiner's syrup, maltodextrin, tripotassium phosphate, canola oil, natural flavor, modified corn starch, corn syrup solids, brown sugar, caramel color. vitamin e (mixed tocopherols) added to preserve freshness.vitamins and minerals: calcium carbonate, zinc and iron (mineral nutrients), vitamin c (sodium ascorbate), a b vitamin (niacinamide), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b1 (thiamin mononitrate), vitamin a (palmitate), a b vitamin (folic acid), vitamin b12, vitamin d3.;;;;;;1 1/4 cup (55 g) (55 g);55;;2;;en:e150c,en:e340,en:e340iii;E150c - Ammonia caramel,E340 - Potassium phosphates,E340iii - Tripotassium phosphate;0;;;0;;;10;c;4;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;GENERAL MILLS SALES INC.;en:cereals-and-their-products;Cereals and their products;;;;;;;;1598;1598;;4.55;0.91;;;;;;;;;;;;;;;1.82;1.82;;;;;;;;;;;;;;;;;0;0;74.55;30.91;;;;;;;;;7.3;;;12.73;;;;1.2725;0.509;;0.0002727;;;;;0.0109;0.001;0.000927;;0.001091;;;0.00000273;;;;;0.273;;0.182;0.182;0.01145;0.058;0.00818;;;;;;;;;;;;;;;;;;;10;;;;;;;;
0016000444867;http://world-en.openfoodfacts.org/product/0016000444867/nature-valley-roasted-nut-crunch-bats-almond-crunch-6-ct;kiliweb;1527265236;2018-05-25T16:20:36Z;1578122330;2020-01-04T07:18:50Z;Nature Valley Roasted Nut Crunch Bats Almond Crunch - 6 CT;;;;;;;;;;;;;;en:gluten-free;en:gluten-free;Gluten-free;;;;;;;;France;en:france;France;lngredients: roasted almonds, roasled peanuts, sugar, sunflower seeds, corn symp, yellow corn flour, salt, corn oil, calcium carbonate, vitamin e (mixed loc0pherols) added lo retain freshness,  contains almond, peanut and sunflower, may contain soy ingredients,  nhœœsmk…,mnswousà gluten free;;;;;;;;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;;;;;;;;2268;2268;;37;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;23;;;;;;;;;;;;17;;;;0.5;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0016000444928;http://world-en.openfoodfacts.org/product/0016000444928/suddenly-salad-creamy-macaroni-pasta-salad;org-database-usda;1587655352;2020-04-23T15:22:32Z;1587655352;2020-04-23T15:22:32Z;Suddenly Salad Creamy Macaroni Pasta Salad;;;;;;;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched elbow macaroni (wheat flour, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid), modified whey, sweet peas*, buttermilk, salt, sugar, onion*, modified corn starch, sea salt , garlic*, maltodextrin, red bell peppers*, vegetable oil (canola, soybean and/or sunflower oil), citric acid, vinegar*, spice, guar gum, chili pepper, silicon dioxide (anticaking agent). *dried;en:gluten;;;;;1/3 cup as pkgd (47 g) (47 g);47;;2;;en:e330,en:e412;E330 - Citric acid,E412 - Guar gum;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;GENERAL MILLS SALES INC.;;;;;;;;;;1515;1515;;2.13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;72.34;10.64;;;;;;;;;4.3;;;10.64;;;;1.3825;0.553;;;;;;;;;;;;;;;;;;;0.489;;0.085;;0.00319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
