0018400312579;http://world-en.openfoodfacts.org/product/0018400312579/cafe-style-drink-mix-hills-bros;usda-ndb-import;1489064503;2017-03-09T13:01:43Z;1587579370;2020-04-22T18:16:10Z;Cafe style drink mix;;;;;Hills Bros.;hills-bros;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, creamer (corn syrup solids, hydrogenated coconut oil, partially hydrogenated soybean oil, sodium caseinate [a milk derivative], dipotassium phosphate, sugar, mono-and diglycerides, silicon dioxide, sodium stearoyl lactylate, soy lecithin, artificial flavor, annatto and turmeric [colors]), maltodextrin, sweet dairy whey, instant coffee, artificial flavor, cocoa (processed with alkali), salt, carboxymethyl cellulose, silicon dioxide (to prevent caking).;;;;;;3 Tbsp (27 g);27;;5;;en:e322,en:e322i,en:e340,en:e340ii,en:e466,en:e471,en:e481;E322 - Lecithins,E322i - Lecithin,E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E481 - Sodium stearoyl-2-lactylate;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Massimo Zanetti Beverage USA, Inc.;en:dehydrated-beverages;Dehydrated beverages;;;;;;;;1703;1703;;11.11;9.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;70.37;55.56;;;;;;;;;0;;;3.7;;;;1.2975;0.519;;0;;;;;0;;;;;;;;;;;;;;0.074;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0018400312593;http://world-en.openfoodfacts.org/product/0018400312593/hills-bros-cappuccino-drink-mix-french-vanilla;usda-ndb-import;1489057456;2017-03-09T11:04:16Z;1587574565;2020-04-22T16:56:05Z;Hills Bros., Cappuccino Drink Mix, French Vanilla;;;;;Hills Bros.;hills-bros;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, creamer (partially hydrogenated coconut, canola, and soybean oils, corn syrup solids, sodium caseinate [a milk derivative], sugar, whey, maltodextrin, dipotassium phosphate, mono - and diglycerides, sodium silicoaluminate, sodium stearoyl lactylate, soy lecithin, artificial flavor, annato and turmeric), nonfat dry milk, instant decaffeinated coffee, sweet dairy whey, natural and artificial flavor, corn syrup solids, cocoa (processed with alkali), sodium aluminosilicate (to prevent caking), cellulose gum, salt.;;;;;;3 Tbsp (27 g);27;;6;;en:e322,en:e322i,en:e340,en:e340ii,en:e466,en:e471,en:e481,en:e554;E322 - Lecithins,E322i - Lecithin,E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E481 - Sodium stearoyl-2-lactylate,E554 - Sodium aluminium silicate;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Massimo Zanetti Beverage USA, Inc.;en:dehydrated-beverages;Dehydrated beverages;;;;;;;;1858;1858;;16.67;12.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;70.37;55.56;;;;;;;;;0;;;7.41;;;;0.9725;0.389;;0.000111;;;;;0;;;;;;;;;;;;;;0.148;;0.00133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0018400312944;http://world-en.openfoodfacts.org/product/0018400312944/double-mocha-cafe-style-drink-mix-hills-bros;usda-ndb-import;1489064504;2017-03-09T13:01:44Z;1588422464;2020-05-02T12:27:44Z;Double mocha cafe style drink mix;;;;;Hills Bros.;hills-bros;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;maltodextrin, creamer (partially hydrogenated coconut oil, corn syrup solids, maltodextrin, sodium caseinate [a milk derivative], dipotassium phosphate, mono - and diglycerides, silicon dioxide, soy lecithin) cocoa (processed with alkali), instant coffee, natural and artificial flavors, cellulose gum, salt, sodium aluminosilicate (to prevent caking), acesulfame potassium, sucralose (splenda brand),;;;;;;2 Tbsp (12 g);12;;6;;en:e340,en:e340ii,en:e466,en:e471,en:e554,en:e950,en:e955;E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E554 - Sodium aluminium silicate,E950 - Acesulfame k,E955 - Sucralose;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Massimo Zanetti Beverage USA, Inc.;en:dehydrated-beverages;Dehydrated beverages;;;;;;;;1745;1745;;16.67;16.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;66.67;0;;;;;;;;;0;;;0;;;;1.0425;0.417;;0;;;;;0;;;;;;;;;;;;;;0;;0.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0018400313675;http://world-en.openfoodfacts.org/product/0018400313675/cafe-style-drink-mix;org-database-usda;1587659428;2020-04-23T16:30:28Z;1587659429;2020-04-23T16:30:29Z;Cafe style drink mix;;;;;;;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Creamer (partially hydrogenated coconut oil, corn syrup solids, sodium caseinate [a milk derivative], sugar, mono - and diglycerides, dipotassium phosphate, soy lecithin, silicon dioxide, tetrasodium pyrophosphate, polysorbate 60), sugar, instant coffee, nonfat dry milk, sweet dairy whey, cocoa (processed with alkali), sodium aluminosilicate (to prevent caking), cellulose gum, salt, artificial flavor.;;;;;;3 Tbsp (27 g);27;;7;;en:e322,en:e322i,en:e340,en:e340ii,en:e435,en:e450,en:e450iii,en:e466,en:e471,en:e554;E322 - Lecithins,E322i - Lecithin,E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E435 - Polyoxyethylene sorbitan monostearate,E450 - Diphosphates,E450iii - Tetrasodium diphosphate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E554 - Sodium aluminium silicate;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Massimo Zanetti Beverage USA, Inc.;en:dehydrated-beverages;Dehydrated beverages;;;;;;;;1858;1858;;18.52;18.52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;62.96;48.15;;;;;;;;;0;;;7.41;;;;1.065;0.426;;0;;;;;0;;;;;;;;;;;;;;0.148;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0018400313712;http://world-en.openfoodfacts.org/product/0018400313712/cappuccino-cafe-style-drink-mix-hills-bros;openfoodfacts-contributors;1460558906;2016-04-13T14:48:26Z;1587579371;2020-04-22T18:16:11Z;Cappuccino cafe style drink mix;;12 oz;;;Hills Bros;hills-bros;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Maltodextrin, creamer (partially hydrogenated coconut oil, corn syrup solids, maltodextrin, sodium caseinate [a milk derivative], dipotassium phosphate, mono - and diglycerides, silicon dioxide, soy lecithin) cocoa (processed with alkali), instant coffee, natural and artificial flavors, cellulose gum, salt, sodium aluminosilicate (to prevent caking), acesulfame potassium, sucralose (splenda brand).;;;;;;2 Tbsp (12 g);12;;6;;en:e340,en:e340ii,en:e466,en:e471,en:e554,en:e950,en:e955;E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E554 - Sodium aluminium silicate,E950 - Acesulfame k,E955 - Sucralose;0;;;0;;;;;4;Beverages;Artificially sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;Massimo Zanetti Beverage USA, Inc.;en:dehydrated-beverages;Dehydrated beverages;https://static.openfoodfacts.org/images/products/001/840/031/3712/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/001/840/031/3712/front_en.3.200.jpg;;;;;;1745;1745;;16.67;16.67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;66.67;0;;;;;;;;;0;;;0;;;;2.1875;0.875;;0;;;;;0;;;;;;;;;;;;;;0;;0.003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0018400313750;http://world-en.openfoodfacts.org/product/0018400313750/cappuccino-french-vanilla;kiliweb;1535955462;2018-09-03T06:17:42Z;1552297066;2019-03-11T09:37:46Z;Cappuccino french vanilla;;12 oz;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/001/840/031/3750/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/001/840/031/3750/front_fr.4.200.jpg;;;;;;209;209;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;0;;;;;;;;;;;;0.4;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0018400314078;http://world-en.openfoodfacts.org/product/0018400314078/hills-bros-iced-coffee-drink-mix-french-vanilla;usda-ndb-import;1489058414;2017-03-09T11:20:14Z;1587575304;2020-04-22T17:08:24Z;Hills bros, iced coffee drink mix, french vanilla;;;;;Hills Bros;hills-bros;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, maltodextrin, instant coffee, brown sugar, artificial flavor, cellulose gum.;;;;;;1 PACKET, (MAKES 8 fl oz) (16 g);240;;1;;en:e466;E466 - Sodium carboxy methyl cellulose;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Massimo Zanetti Beverage USA, Inc.;en:dehydrated-beverages;Dehydrated beverages;;;;;;;;1569;1569;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;93.75;87.5;;;;;;;;;0;;;0;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0018400314146;http://world-en.openfoodfacts.org/product/0018400314146/cappuccino-drink-mix-massimo-zanetti-beverage-usa-inc;usda-ndb-import;1489073171;2017-03-09T15:26:11Z;1587586093;2020-04-22T20:08:13Z;Cappuccino Drink Mix;;;;;Massimo Zanetti Beverage Usa  Inc.;massimo-zanetti-beverage-usa-inc;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, creamer [partially hydrogenated vegetable oil (coconut, canola and soybean oils), corn syrup solids, sodium caseinate (a milk derivative), dipotassium phosphate, sugar, whey, maltodextrin, mono-and diglycerides, silicon dioxide, sodium silicoaluminate, sodium stearoyl lactylate, soy lecithin, colored with (annatto, turmeric), artificial flavor], nonfat dry milk, instant coffee, sweet dairy whey, natural and artificial flavor, corn syrup solids, cocoa (processed with alkali). sodium aluminosilicate (to prevent caking), cellulose gum, salt.;;;;;;1 PACKET (27 g);27;;7;;en:e160b,en:e322,en:e322i,en:e340,en:e340ii,en:e466,en:e471,en:e481,en:e554;E160b - Annatto,E322 - Lecithins,E322i - Lecithin,E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E481 - Sodium stearoyl-2-lactylate,E554 - Sodium aluminium silicate;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Massimo Zanetti Beverage USA, Inc.;en:dehydrated-beverages;Dehydrated beverages;;;;;;;;1858;1858;;16.67;12.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;70.37;55.56;;;;;;;;;0;;;7.41;;;;0.9725;0.389;;0;;;;;0;;;;;;;;;;;;;;0.148;;0.00133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0018400314337;http://world-en.openfoodfacts.org/product/0018400314337/cappuccino-cafe-style-drink-mix-hills-bros;usda-ndb-import;1489064503;2017-03-09T13:01:43Z;1587579370;2020-04-22T18:16:10Z;Cappuccino cafe style drink mix;;;;;Hills Bros.;hills-bros;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, creamer (partially hydrogenated vegetable oil [coconut and soybean oils], corn syrup solids, sodium caseinate [a milk derivative], dipotassium phosphate, sugar, mono - and diglycerides, silicon dioxide, sodium stearoyl lactylate, soy lecithin, colored with [annatto, turmeric], artificial flavor), nonfat dry milk, cocoa (processed with alkali), candy cane pieces (sugar, corn syrup, titanium dioxide, natural flavor, red #40), instant coffee, sweet dairy whey, salt, sodium aluminosilicate (to prevent caking), natural and artificial flavor, cellulose gum.;;;;;;3 Tbsp (27 g);27;;9;;en:e129,en:e160b,en:e171,en:e322,en:e322i,en:e340,en:e340ii,en:e466,en:e471,en:e481,en:e554;E129 - Allura red ac,E160b - Annatto,E171 - Titanium dioxide,E322 - Lecithins,E322i - Lecithin,E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E481 - Sodium stearoyl-2-lactylate,E554 - Sodium aluminium silicate;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Massimo Zanetti Beverage USA, Inc.;en:dehydrated-beverages;Dehydrated beverages;;;;;;;;1858;1858;;14.81;11.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;74.07;55.56;;;;;;;;;3.7;;;3.7;;;;1.39;0.556;;0;;;;;0;;;;;;;;;;;;;;0.148;;0.00267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0018400314375;http://world-en.openfoodfacts.org/product/0018400314375/cappuccino-cafe-style-drink-mix-hills-bros;usda-ndb-import;1489064505;2017-03-09T13:01:45Z;1587579371;2020-04-22T18:16:11Z;Cappuccino cafe style drink mix;;;;;Hills Bros.;hills-bros;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, creamer (partially hydrogenated vegetable oil [coconut, canola and soybean oils], corn syrup solids, sodium caseinate [a milk derivative], dipotassium phosphate, sugar, whey, maltodextrin, mono - and diglycerides, silicon dioxide, sodium silicoaluminate, sodium stearoyl lactylate, soy lecithin, artificial colors [annatto, turmeric], artificial flavor), nonfat dry milk, instant coffee, sweet dairy whey, corn syrup solids, cocoa (processed with alkali), sodium aluminosilicate (to prevent caking), natural and artificial flavor, salt, cellulose gum.;;;;;;3 Tbsp (27 g);27;;7;;en:e160b,en:e322,en:e322i,en:e340,en:e340ii,en:e466,en:e471,en:e481,en:e554;E160b - Annatto,E322 - Lecithins,E322i - Lecithin,E340 - Potassium phosphates,E340ii - Dipotassium phosphate,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids,E481 - Sodium stearoyl-2-lactylate,E554 - Sodium aluminium silicate;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Massimo Zanetti Beverage USA, Inc.;en:dehydrated-beverages;Dehydrated beverages;;;;;;;;1858;1858;;16.67;12.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;70.37;55.56;;;;;;;;;0;;;3.7;;;;1.11;0.444;;0;;;;;0;;;;;;;;;;;;;;0.148;;0.00133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0018400314429;http://world-en.openfoodfacts.org/product/0018400314429/iced-coffee-drink-mix-hills-bros;usda-ndb-import;1489064504;2017-03-09T13:01:44Z;1587579371;2020-04-22T18:16:11Z;Iced coffee drink mix;;;;;Hills Bros.;hills-bros;Beverages, Dried products, Dried products to be rehydrated, Dehydrated beverages;en:beverages,en:dried-products,en:dried-products-to-be-rehydrated,en:dehydrated-beverages;Beverages,Dried products,Dried products to be rehydrated,Dehydrated beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Sugar, maltodextrin, instant coffee, brown sugar, artificial flavor, cellulose gum.;;;;;;1 PACKET, (MAKES 8 fl oz) (16 g);240;;1;;en:e466;E466 - Sodium carboxy methyl cellulose;0;;;0;;;;;4;Beverages;Sweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Massimo Zanetti Beverage USA, Inc.;en:dehydrated-beverages;Dehydrated beverages;;;;;;;;1569;1569;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;93.75;87.5;;;;;;;;;0;;;0;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
