0021290000006;http://world-en.openfoodfacts.org/product/0021290000006/trigo-sarraceno-germinado;kiliweb;1589011660;2020-05-09T08:07:40Z;1589012326;2020-05-09T08:18:46Z;Trigo sarraceno germinado;;;;;;;;;;;;;;en:es-eco-020-cv;en:organic,en:eu-organic,en:es-eco-020-cv;Organic,EU Organic,ES-ECO-020-CV;;;;;;;;en:es;en:spain;Spain;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/002/129/000/0006/front_es.3.400.jpg;https://static.openfoodfacts.org/images/products/002/129/000/0006/front_es.3.200.jpg;;;https://static.openfoodfacts.org/images/products/002/129/000/0006/nutrition_es.5.400.jpg;https://static.openfoodfacts.org/images/products/002/129/000/0006/nutrition_es.5.200.jpg;;1485;1485;;3.3;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;2.3;;;;;;;;;;;;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021292004378;http://world-en.openfoodfacts.org/product/0021292004378/glucose-shot;org-database-usda;1587664045;2020-04-23T17:47:25Z;1587664045;2020-04-23T17:47:25Z;Glucose shot;;;;;;;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, dextrose (d-glucose), maltodextrin, citric acid, natural & artificial mixed berry flavor, sodium benzoate, fd&c red #40, fd&c blue #1.;;;;;;2 OZA (60 ml);60;;4;;en:e129,en:e133,en:e211,en:e330;E129 - Allura red ac,E133 - Brilliant blue FCF,E211 - Sodium benzoate,E330 - Citric acid;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;TRUE PLUS;;;;;;;;;;490;490;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.67;25;;;;;;;;;0;;;0;;;;0.0425;0.017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021292004415;http://world-en.openfoodfacts.org/product/0021292004415/glucose-gel;org-database-usda;1587664045;2020-04-23T17:47:25Z;1587664045;2020-04-23T17:47:25Z;Glucose gel;;;;;;;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, dextrose (d-glucose), glycerin, maltodextrin, xanthan gum, citric acid, natural & artificial fruit punch flavor, potassium sorbate, sodium benzoate, acesulfame potassium, fd&c red #40.;;;;;;1.1 OZA (32 ml);32;;7;;en:e129,en:e202,en:e211,en:e330,en:e415,en:e422,en:e950;E129 - Allura red ac,E202 - Potassium sorbate,E211 - Sodium benzoate,E330 - Citric acid,E415 - Xanthan gum,E422 - Glycerol,E950 - Acesulfame k;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;TRUEPLUS;;;;;;;;;;1046;1046;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;62.5;46.88;;;;;;;;;0;;;0;;;;0.155;0.062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021292010966;http://world-en.openfoodfacts.org/product/0021292010966/gel-glucose-food-suplement;kiliweb;1583268045;2020-03-03T20:40:45Z;1583268047;2020-03-03T20:40:47Z;Gel Glucose Food Suplement;;;;;;;;;;;;;;;;;;;;;;;;en:gb;en:united-kingdom;United Kingdom;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/002/129/201/0966/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/002/129/201/0966/front_en.3.200.jpg;;;https://static.openfoodfacts.org/images/products/002/129/201/0966/nutrition_en.5.400.jpg;https://static.openfoodfacts.org/images/products/002/129/201/0966/nutrition_en.5.200.jpg;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;15;;;;;;;;;;;;0;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021296975025;http://world-en.openfoodfacts.org/product/0021296975025/st-regis;kiliweb;1590209490;2020-05-23T04:51:30Z;1590209490;2020-05-23T04:51:30Z;St regis;;;;;;;;;;;;;;;;;;;;;;;;en:us;en:united-states;United States;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/002/129/697/5025/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/002/129/697/5025/front_en.3.200.jpg;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021300137098;http://world-en.openfoodfacts.org/product/0021300137098/libby-s-peach-halves-in-heavy-syrup;org-database-usda;1587648065;2020-04-23T13:21:05Z;1587648065;2020-04-23T13:21:05Z;Libby's, peach halves in heavy syrup;;;;;;;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Peaches, water, corn syrup, sugar.;;;;;;0.5 cup (128 g);128;;0;;;;0;;;0;;;-2;a;3;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Seneca Foods Corporation;en:canned-fruits;Canned fruits;;;;;;;;326;326;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;17.19;14.84;;;;;;;;;0.8;;;0.78;;;;0.02;0.008;;0.0000702;;;;;0.0009;;;;;;;;;;;;0.102;;0;;0;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0021300138095;http://world-en.openfoodfacts.org/product/0021300138095/yellow-cling-peach-halves-in-100-fruit-juice-from-concentrate;org-database-usda;1587636910;2020-04-23T10:15:10Z;1587636911;2020-04-23T10:15:11Z;Yellow cling peach halves in 100% fruit juice from concentrate;;;;;;;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Peaches, water, pear juice concentrate, peach pulp and juice, ascorbic acid (vitamin c) to protect color.;;;;;;1/2 cup (124 g);124;;0;;;;0;;;0;;;-4;a;1;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Seneca Foods Corporation;en:canned-fruits;Canned fruits;;;;;;;;201;201;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;11.29;8.87;;;;;;;;;0.8;;;0.81;;;;0.01;0.004;;0.0000726;;;;;0.001;;;;;;;;;;;;0.123;;0.004;;0;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0021300139498;http://world-en.openfoodfacts.org/product/0021300139498/libby-s-yellow-cling-peach-slices-in-heavy-syrup;org-database-usda;1587647871;2020-04-23T13:17:51Z;1587647872;2020-04-23T13:17:52Z;Libby's, yellow cling peach slices in heavy syrup;;;;;;;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Peaches, water, corn syrup, sugar, ascorbic acid.;;;;;;0.5 cup (128 g);128;;0;;;;0;;;0;;;-2;a;3;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Seneca Foods Corporation;en:canned-fruits;Canned fruits;;;;;;;;326;326;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;17.19;14.84;;;;;;;;;0.8;;;0.78;;;;0.02;0.008;;0.0000702;;;;;0.0009;;;;;;;;;;;;0.102;;0;;0;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0021300140791;http://world-en.openfoodfacts.org/product/0021300140791/yellow-cling-peaches-slices;org-database-usda;1587649102;2020-04-23T13:38:22Z;1587649102;2020-04-23T13:38:22Z;Yellow cling peaches slices;;;;;;;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Peaches, water, corn syrup, sugar.;;;;;;0.5 cup (128 g);128;;0;;;;0;;;0;;;-2;a;3;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Seneca Foods Corporation;en:canned-fruits;Canned fruits;;;;;;;;326;326;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;17.19;14.84;;;;;;;;;0.8;;;0.78;;;;0.02;0.008;;0.0000702;;;;;0.0009;;;;;;;;;;;;0.102;;0;;0;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0021300141095;http://world-en.openfoodfacts.org/product/0021300141095/100-pure-fruit-juice;org-database-usda;1587654804;2020-04-23T15:13:24Z;1587654804;2020-04-23T15:13:24Z;100% pure fruit & juice;;;;;;;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Peaches, water, pear juice concentrate.;;;;;;0.5 cup (124 g);124;;0;;;;0;;;0;;;-4;a;1;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Seneca Foods Corporation;en:canned-fruits;Canned fruits;;;;;;;;167;167;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;9.68;8.06;;;;;;;;;0.8;;;0.81;;;;0.01;0.004;;0.0000726;;;;;0.001;;;;;;;;;;;;0.145;;0;;0;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0021300145598;http://world-en.openfoodfacts.org/product/0021300145598/fruit-cocktail;org-database-usda;1587654798;2020-04-23T15:13:18Z;1587654798;2020-04-23T15:13:18Z;Fruit cocktail;;;;;;;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Diced peaches, diced pears, water, grapes, pear juice concentrate, pineapple segments, halved cherries artificially colored red with carmine.;;;;;;0.5 cup (124 g);124;;0;;;;0;;;0;;;-4;a;1;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Seneca Foods Corporation;en:canned-fruits;Canned fruits;;;;;;;;201;201;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;11.29;8.87;;;;;;;;;0.8;;;0.81;;;;0.02;0.008;;0.0000483;;;;;0.001;;;;;;;;;;;;0.097;;0;;0;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0021300149091;http://world-en.openfoodfacts.org/product/0021300149091/chunky-fruit-mix-in-100-fruit-juice-from-concentrate;org-database-usda;1587648110;2020-04-23T13:21:50Z;1587648110;2020-04-23T13:21:50Z;Chunky fruit mix in 100% fruit juice from concentrate;;;;;;;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Peaches, pears, water, grapes, peach pulp and juice, pineapple sectors, pear juice concentrate, halved cherries artificially colored red with carmine, ascorbic acid (vitamin c) to protect color.;;;;;;0.5 cup (124 g);124;;0;;;;0;;;0;;;-4;a;1;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Seneca Foods Corporation;en:canned-fruits;Canned fruits;;;;;;;;201;201;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;11.29;8.87;;;;;;;;;0.8;;;0.81;;;;0.02;0.008;;0.0000483;;;;;0.001;;;;;;;;;;;;0.097;;0;;0;;;;;;;;;;;;;;;;;;;;;-4;;;;;;;;
0021300160690;http://world-en.openfoodfacts.org/product/0021300160690/bartlett-pear-halves-in-heavy-syrup;org-database-usda;1587654790;2020-04-23T15:13:10Z;1587654790;2020-04-23T15:13:10Z;Bartlett pear halves in heavy syrup;;;;;;;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Pears, water, corn syrup, sugar.;;;;;;0.5 cup (130 g);130;;0;;;;0;;;0;;;-3;a;3;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Seneca Foods Corporation;en:canned-fruits;Canned fruits;;;;;;;;322;322;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;19.23;14.62;;;;;;;;;1.5;;;0;;;;0.02;0.008;;0;;;;;0;;;;;;;;;;;;0.062;;0;;0;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
0021300161307;http://world-en.openfoodfacts.org/product/0021300161307/bartlett-pear-slices-in-heavy-syrup;org-database-usda;1587639095;2020-04-23T10:51:35Z;1587639095;2020-04-23T10:51:35Z;Bartlett pear slices in heavy syrup;;;;;;;Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Canned plant-based foods, Fruits based foods, Canned fruits;en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:fruits-based-foods,en:canned-fruits;Plant-based foods and beverages,Plant-based foods,Canned foods,Fruits and vegetables based foods,Canned plant-based foods,Fruits based foods,Canned fruits;;;;;;;;;;;;;;;United States;en:united-states;United States;Pears, water, corn syrup, sugar.;;;;;;0.5 cup (130 g);130;;0;;;;0;;;0;;;-3;a;3;Fruits and vegetables;Fruits;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Seneca Foods Corporation;en:canned-fruits;Canned fruits;;;;;;;;322;322;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;19.23;14.62;;;;;;;;;1.5;;;0;;;;0.02;0.008;;0;;;;;0;;;;;;;;;;;;0.062;;0;;0;;;;;;;;;;;;;;;;;;;;;-3;;;;;;;;
