0030111724687;http://world-en.openfoodfacts.org/product/0030111724687/royal-canin;openfoodfacts-contributors;1573923284;2019-11-16T16:54:44Z;1573924127;2019-11-16T17:08:47Z;Royal Canin;;3 oz;;;;;;;;;;;;;;;;;;;;;;en:United States;en:united-states;United States;fomplete and balanced nutrition for dogs for adult small breed doas from 9 to 22 b (4 to 10 kg)- over 10 months old nutrition complète et équilibrée pour chiens-pour chiens adultes de petite taille de 4 à 10 kg-a partir de 10 mois nutricion completa y balanceada para perros-para perros adultos de raza pequeña de 4 a 10 kg-a partir de los 10 eses de edad dog food-nourriture pour chien-alimento para perros /md royal canin health nutrition since 1968 nutrition sante depuis 1968 small/petit for adult,small breed dogs from 9 to 22 lb (4 to 10 kg) pour chiens adultes de petite taille, de 4 a 10 kg adult adulte dogs over 10 months old chiens à partir de 10 mois perros a partir de los 10 meses de edad chunks in gravy-morceauxe size health nutrition nutrition sante adaptée a la taille net weight/poids net/peso neto : 3 oz (85 g;;;;;;;;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;;;;;;https://static.openfoodfacts.org/images/products/003/011/172/4687/ingredients_en.3.400.jpg;https://static.openfoodfacts.org/images/products/003/011/172/4687/ingredients_en.3.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00301190;http://world-en.openfoodfacts.org/product/00301190/couscous-de-kefta-d-agneau;kiliweb;1566242519;2019-08-19T19:21:59Z;1566242520;2019-08-19T19:22:00Z;Couscous de kefta d'agneau;;;;;;;;;;;;;;;;;;;;;;;;en:be;en:belgium;Belgium;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00301190/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/00301190/front_fr.3.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00301213;http://world-en.openfoodfacts.org/product/00301213/moroccan-style-grains-sainsbury-s;kiliweb;1532678426;2018-07-27T08:00:26Z;1587337238;2020-04-19T23:00:38Z;Moroccan style grains;;;;;Sainsbury's;sainsbury-s;;;;;;;;;;;;;;;;;;France, United Kingdom;en:france,en:united-kingdom;France,United Kingdom;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00301213/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/00301213/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/00301213/ingredients_fr.7.400.jpg;https://static.openfoodfacts.org/images/products/00301213/ingredients_fr.7.200.jpg;;;;556;556;;2.5;0.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.9;3.5;;;;;;;;;;;;4.3;;;;0.27;0.108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00301244;http://world-en.openfoodfacts.org/product/00301244/wheatberries-kalegrains-by-sainsbury-s;kiliweb;1530478785;2018-07-01T20:59:45Z;1561793096;2019-06-29T07:24:56Z;WHEATBERRIES&KALEGRAINS;;;;;By Sainsbury's;by-sainsbury-s;;;;;;;;;;;;;;;;;;France, United Kingdom;en:france,en:united-kingdom;France,United Kingdom;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00301244/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/00301244/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/00301244/ingredients_fr.13.400.jpg;https://static.openfoodfacts.org/images/products/00301244/ingredients_fr.13.200.jpg;;;;544;544;;4.5;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;1.1;;;;;;;;;;;;6.6;;;;0.43;0.172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00301251;http://world-en.openfoodfacts.org/product/00301251/cauliflower-broccoli-and-kale-cous-cous;kiliweb;1590248460;2020-05-23T15:41:00Z;1590249198;2020-05-23T15:53:18Z;Cauliflower broccoli and kale cous cous;;;;;;;;;;;;;;;;;;;;;;;Sainsbury's;en:gb;en:united-kingdom;United Kingdom;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00301251/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/00301251/front_en.3.200.jpg;;;https://static.openfoodfacts.org/images/products/00301251/nutrition_en.5.400.jpg;https://static.openfoodfacts.org/images/products/00301251/nutrition_en.5.200.jpg;;460;460;;1.8999999761581;0.10000000149012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.39999961853;2.2999999523163;;;;;;;;;;;;4.1999998092651;;;;0.31000000238419;0.124000000953676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00301343;http://world-en.openfoodfacts.org/product/00301343/olive-tomato;kiliweb;1527077546;2018-05-23T12:12:26Z;1582764755;2020-02-27T00:52:35Z;Olive & Tomato;;;;;;;;;;;;;;en:made-in-italy;en:made-in-italy;Made in Italy;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00301343/front_fr.4.400.jpg;https://static.openfoodfacts.org/images/products/00301343/front_fr.4.200.jpg;https://static.openfoodfacts.org/images/products/00301343/ingredients_fr.8.400.jpg;https://static.openfoodfacts.org/images/products/00301343/ingredients_fr.8.200.jpg;;;;720;720;;16.3;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.8;3.5;;;;;;;;;;;;1.2;;;;0.7;0.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00301350;http://world-en.openfoodfacts.org/product/00301350/roast-chicken-bacon-marks-spencer;kiliweb;1515968756;2018-01-14T22:25:56Z;1588333813;2020-05-01T11:50:13Z;Roast chicken & Bacon;;;;;Marks & Spencer;marks-spencer;Plats préparés, Produits à la viande, Plats préparés à la viande, Plats à la volaille, Réfrigérés, Plats au poulet, Plats préparés réfrigérés;en:meals,en:meat-based-products,en:meals-with-meat,en:poultry-meals,en:refrigerated-foods,en:meals-with-chicken,en:refrigerated-meals;Meals,Meat-based products,Meals with meat,Poultry meals,Refrigerated foods,Meals with chicken,Refrigerated meals;Royaume-Uni;royaume-uni;;;;;;;;;;;Royaume-Uni;Marks & Spencer;France, Royaume-Uni;en:france,en:united-kingdom;France,United Kingdom;;;;;;;;;;;;;;;;;;;;12;d;;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;en:refrigerated-meals;Refrigerated meals;https://static.openfoodfacts.org/images/products/00301350/front_fr.17.400.jpg;https://static.openfoodfacts.org/images/products/00301350/front_fr.17.200.jpg;;;https://static.openfoodfacts.org/images/products/00301350/nutrition_fr.19.400.jpg;https://static.openfoodfacts.org/images/products/00301350/nutrition_fr.19.200.jpg;;4130;4130;;8.8999996185303;1.8999999761581;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21.799999237061;2.2000000476837;;;;;;;;;4.4;;;15.800000190735;;;;1.2999999523163;0.51999998092652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;
00301428;http://world-en.openfoodfacts.org/product/00301428/breaded-chicken-mini-fillets-by-sainsbury-s;openfoodfacts-contributors;1570040047;2019-10-02T18:14:07Z;1574091071;2019-11-18T15:31:11Z;Breaded chicken mini fillets;;;;;By Sainsbury's;by-sainsbury-s;Meats, Poultries, Chickens;en:meats,en:poultries,en:chickens;Meats,Poultries,Chickens;;;;;;;;;;;;;;Sainsbury's;en:United Kingdom;en:united-kingdom;United Kingdom;;;;;;;;;;;;;;;;;;;;-1;a;;Fish Meat Eggs;Meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;en:chickens;Chickens;https://static.openfoodfacts.org/images/products/00301428/front_en.4.400.jpg;https://static.openfoodfacts.org/images/products/00301428/front_en.4.200.jpg;;;https://static.openfoodfacts.org/images/products/00301428/nutrition_en.6.400.jpg;https://static.openfoodfacts.org/images/products/00301428/nutrition_en.6.200.jpg;;920;920;;9.8;0.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.5;0.9;;;;;;;;;;;;19.2;;;;0.49;0.196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
00301671;http://world-en.openfoodfacts.org/product/00301671/salted-caramel-mousse-sainsbury-s;kiliweb;1574704045;2019-11-25T17:47:25Z;1574704758;2019-11-25T17:59:18Z;Salted Caramel Mousse;;100 g;;;Sainsbury's;sainsbury-s;;;;;;;;;;;;;;;;;Sainsbury's;en:gb;en:united-kingdom;United Kingdom;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00301671/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/00301671/front_en.3.200.jpg;;;https://static.openfoodfacts.org/images/products/00301671/nutrition_en.5.400.jpg;https://static.openfoodfacts.org/images/products/00301671/nutrition_en.5.200.jpg;;1029;1029;;17;10.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.2;17.2;;;;;;;;;;;;3.8;;;;0.38;0.152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030182000093;http://world-en.openfoodfacts.org/product/0030182000093/des-jambons;date-limite-app;1539177250;2018-10-10T13:14:10Z;1539177250;2018-10-10T13:14:10Z;des jambons;;;;;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00301848;http://world-en.openfoodfacts.org/product/00301848/chicken-salad-on-malted-bread-sainsbury-s;kiliweb;1568200766;2019-09-11T11:19:26Z;1587337354;2020-04-19T23:02:34Z;Chicken salad on malted bread;;;;;Sainsbury's;sainsbury-s;;;;;;;;;;;;;;;;;Sainsbury's;France, United Kingdom;en:france,en:united-kingdom;France,United Kingdom;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00301848/front_fr.3.400.jpg;https://static.openfoodfacts.org/images/products/00301848/front_fr.3.200.jpg;;;https://static.openfoodfacts.org/images/products/00301848/nutrition_fr.5.400.jpg;https://static.openfoodfacts.org/images/products/00301848/nutrition_fr.5.200.jpg;;1343;1343;;5;1.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.6;4.4;;;;;;;;;;;;24.7;;;;1.21;0.484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00301916;http://world-en.openfoodfacts.org/product/00301916/battered-chicken-breast-chunks-sainsbury-s;openfoodfacts-contributors;1580131380;2020-01-27T13:23:00Z;1582021404;2020-02-18T10:23:24Z;Battered chicken breast chunks;;;;;Sainsbury's, By Sainsbury's;sainsbury-s,by-sainsbury-s;;;;;;;;en:gluten-free;en:gluten-free;Gluten-free;;;;;;;Sainsbury's;en:United Kingdom;en:united-kingdom;United Kingdom;british chicken breast (73%), rapeseed oil, alues per 100g per 1/2 % adult ri water, rice flour, gram flour, maize flour, potato starch, chicken ed as per instructions) pack per 1/2 pack stock, cornflour, salt, dextrose, raising agent: disodium 902 1299 diphosphate, sodium hydrogen carbonate, spirit vinegar, 15% concentrated lemon juice, stabiliser: xanthan gum, 23% 6% al 216 311 113g 163g 12g 99g 31g aturates 08g nsaturates 6,9g turates ate safety: although every care has been taken to remove all bones, some may remain, keep raw poultry separate from cooked foods, use separate 5% kitchen utensils and surfaces for raw poultry and cooked foods;;;;;;;;;3;;en:e415,en:e450,en:e500,en:e500ii;E415 - Xanthan gum,E450 - Diphosphates,E500 - Sodium carbonates,E500ii - Sodium hydrogen carbonate;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00301916/front_en.12.400.jpg;https://static.openfoodfacts.org/images/products/00301916/front_en.12.200.jpg;https://static.openfoodfacts.org/images/products/00301916/ingredients_en.4.400.jpg;https://static.openfoodfacts.org/images/products/00301916/ingredients_en.4.200.jpg;https://static.openfoodfacts.org/images/products/00301916/nutrition_en.14.400.jpg;https://static.openfoodfacts.org/images/products/00301916/nutrition_en.14.200.jpg;;904;904;;11.3;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.4;0.5;;;;;;;;;;;;19.8;;;;0.79;0.316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0030200000210;http://world-en.openfoodfacts.org/product/0030200000210/lait-viva-1-litre;date-limite-app;1483958380;2017-01-09T10:39:40Z;1483958380;2017-01-09T10:39:40Z;Lait viva 1 litre;;;bouteille;bouteille;;;;;;;;;;;;;;;;;;;;France;en:france;France;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands to be completed,Packaging completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
00302159;http://world-en.openfoodfacts.org/product/00302159/trader-joe-s-spicy-smoky-peach-salsa;usda-ndb-import;1489065269;2017-03-09T13:14:29Z;1587579875;2020-04-22T18:24:35Z;Trader joe's, spicy, smoky, peach salsa;;340 g;glass;glass;Trader Joe's;trader-joe-s;Groceries,Sauces, Dips;en:groceries,en:sauces,en:dips;Groceries,Sauces,Dips;;;;;;;;;;;;;;Trader Joe's;United States;en:united-states;United States;Peaches, tomato puree (tomato paste, water), tomatoes, onions, assorted chiles and peppers, evaporated cane juice (sugar), chipotle peppers, apple cider vinegar, lemon juice (from concentrate), salt, spices.;;;;;;2 Tbsp (30 g);30;;0;;;;0;;;0;;;5;c;3;Fat and sauces;Dressings and sauces;en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded;en:to-be-checked,en:complete,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded;To be checked,Complete,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos validated,Photos uploaded;TRADER JOE'S;en:dips;Dips;https://static.openfoodfacts.org/images/products/00302159/front_en.12.400.jpg;https://static.openfoodfacts.org/images/products/00302159/front_en.12.200.jpg;https://static.openfoodfacts.org/images/products/00302159/ingredients_en.14.400.jpg;https://static.openfoodfacts.org/images/products/00302159/ingredients_en.14.200.jpg;https://static.openfoodfacts.org/images/products/00302159/nutrition_en.15.400.jpg;https://static.openfoodfacts.org/images/products/00302159/nutrition_en.15.200.jpg;;209;209;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;13.33;13.33;;;;;;;;;0;;;0;;;;0.75;0.3;;0;;;;;0.016;;;;;;;;;;;;;;0;;0.0012;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;
