0015400860482;http://world-en.openfoodfacts.org/product/0015400860482/ranch-dip-mix;org-database-usda;1587668196;2020-04-23T18:56:36Z;1587668196;2020-04-23T18:56:36Z;Ranch dip mix;;;;;;;Groceries, Condiments;en:groceries,en:condiments;Groceries,Condiments;;;;;;;;;;;;;;;United States;en:united-states;United States;Salt, monosodium glutamate, maltodextrin, cultured skim milk, nonfat milk, whey, garlic powder, parsley, contains less than 2%: onion, natural flavors, dextrose, corn starch, gum arabic, carrageenan, turmeric extract.;en:milk;;;;;1/2 tsp (1.8 g);1.8;;4;;en:e100,en:e407,en:e414,en:e621;E100 - Curcumin,E407 - Carrageenan,E414 - Acacia gum,E621 - Monosodium glutamate;0;;;0;;;13;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:condiments;Condiments;;;;;;;;1163;1163;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;55.56;0;;;;;;;;;0;;;0;;;;30.555;12.222;;;;;;;;;;;;;;;;;;;0.778;;0.444;;0;;;;;;;;;;;;;;;;;;;;;13;;;;;;;;
0015400860499;http://world-en.openfoodfacts.org/product/0015400860499/alfredo-sauce-mix-alfredo;org-database-usda;1587666524;2020-04-23T18:28:44Z;1587666525;2020-04-23T18:28:45Z;Alfredo sauce mix, alfredo;;;;;;;Groceries, Condiments;en:groceries,en:condiments;Groceries,Condiments;;;;;;;;;;;;;;;United States;en:united-states;United States;Palm oil, whey, dextrose, food starch-modified, parmesan cheese (pasteurized milk, cheese cultures, salt, enzymes), salt, cheddar and romano cheese (pasteurized milk, cheese cultures, salt and enzymes), garlic powder, contains less than 2%: natural flavor, butter, maltodextrin, corn syrup solids, onion, parsley, gum arabic, yeast extract, disodium phosphate, sodium citrate, butter acids, disodium inosinate, bht.;en:milk;;;;;1 Tbsp (9 g);9;;5;;en:e321,en:e331,en:e339,en:e339ii,en:e414,en:e631;E321 - Butylated hydroxytoluene,E331 - Sodium citrates,E339 - Sodium phosphates,E339ii - Disodium phosphate,E414 - Acacia gum,E631 - Disodium inosinate;0;;;0;;;29;e;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:condiments;Condiments;;;;;;;;1858;1858;;27.78;11.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;44.44;22.22;;;;;;;;;0;;;11.11;;;;7.7775;3.111;;;;;;;;;;;;;;;;;;;;;0.378;;0;;;;;;;;;;;;;;;;;;;;;29;;;;;;;;
0015400860635;http://world-en.openfoodfacts.org/product/0015400860635/long-grain-enriched-rice;org-database-usda;1587668744;2020-04-23T19:05:44Z;1587668744;2020-04-23T19:05:44Z;Long grain enriched rice;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices;;;;;;;;;;;;;;;United States;en:united-states;United States;Long grain rice enriched with iron (ferric orthophosphate), niacin, thiamine (thiamine mononitrate), and folate.;;;;;;1/4 cup (46 g);46;;0;;;;0;;;0;;;-2;a;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:rices;Rices;;;;;;;;1548;1548;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;80.43;0;;;;;;;;;2.2;;;6.52;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0.043;;0.00391;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0015400860697;http://world-en.openfoodfacts.org/product/0015400860697/fried-rice-mix-with-vermicelli;org-database-usda;1587667559;2020-04-23T18:45:59Z;1587667559;2020-04-23T18:45:59Z;Fried rice mix with vermicelli;;;;;;;Meals, Rice dishes;en:meals,en:rice-dishes;Meals,Rice dishes;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched long grain rice (rice, niacin, ferric orthophosphate, thiamin mononitrate, folic acid), enriched vermicelli (semolina, niacin, ferrous sulfate, thiamin mononitrate, riboflavin, folic acid), maltodextrin, salt, dextrose, monosodium glutamate, celery, hydrolyzed corn gluten, onion, garlic, chicken fat, chicken meat, yeast, disodium inosinate and disodium guanylate, caramel color, soy sauce powder, parsley, natural flavors, turmeric, parsley, silicon dioxide (less than 2% to prevent caking).;en:celery;;;;;71 g (240 g);71;;4;;en:e150c,en:e621,en:e627,en:e631;E150c - Ammonia caramel,E621 - Monosodium glutamate,E627 - Disodium guanylate,E631 - Disodium inosinate;0;;;0;;;6;c;4;Composite foods;One-dish meals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:rice-dishes;Rice dishes;;;;;;;;418;418;;0.42;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;21.67;1.25;;;;;;;;;0.4;;;2.08;;;;1.375;0.55;;0;;;;;0.0005;;;;;;;;;;;;;;0.008;;0.00112;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;
0015400860888;http://world-en.openfoodfacts.org/product/0015400860888/100-vegetable-juice-from-concentrate-with-added-ingredients;org-database-usda;1587661692;2020-04-23T17:08:12Z;1587661692;2020-04-23T17:08:12Z;100% vegetable juice from concentrate with added ingredients;;;;;;;Plant-based foods and beverages, Beverages, Plant-based beverages;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages;Plant-based foods and beverages,Beverages,Plant-based beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, tomato concentrate, concentrated juices of carrot, celery, beets, parsley, lettuce, watercress, and spinach, salt, ascorbic acid (vitamin c), natural flavor, citric acid, beta carotene.;en:celery;;;;;8 OZA (240 ml);240;;1;;en:e330;E330 - Citric acid;0;;;1;;e160a-beta-carotene;8;d;4;Beverages;Unsweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:plant-based-beverages;Plant-based beverages;;;;;;;;79;79;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;4.17;2.08;;;;;;;;;0.8;;;0.83;;;;0.72;0.288;;0.0002499;;;;;0.0325;;;;;;;;;;;;0.208;;0.008;;0.0003;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;
0015400860895;http://world-en.openfoodfacts.org/product/0015400860895/100-tomato-juice-from-concentrate-with-added-ingredients-tomato;org-database-usda;1587667601;2020-04-23T18:46:41Z;1587667601;2020-04-23T18:46:41Z;100% tomato juice from concentrate with added ingredients, tomato;;;;;;;Plant-based foods and beverages, Beverages, Plant-based beverages;en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages;Plant-based foods and beverages,Beverages,Plant-based beverages;;;;;;;;;;;;;;;United States;en:united-states;United States;Filtered water, tomato concentrate, salt, citric acid, ascorbic acid (vitamin c).;;;;;;8 OZA (240 ml);240;;1;;en:e330;E330 - Citric acid;0;;;0;;;8;d;3;Beverages;Unsweetened beverages;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:plant-based-beverages;Plant-based beverages;;;;;;;;88;88;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;4.17;2.5;;;;;;;;;0.8;;;0.83;;;;0.7075;0.283;;0.0001251;;;;;0.03;;;;;;;;;;;;0.192;;0.008;;0.00029;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;
0015400860956;http://world-en.openfoodfacts.org/product/0015400860956/ginger-snaps;org-database-usda;1587664590;2020-04-23T17:56:30Z;1587664590;2020-04-23T17:56:30Z;Ginger snaps;;;;;;;Snacks, Sweet snacks, Biscuits and cakes, Biscuits;en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:biscuits;Snacks,Sweet snacks,Biscuits and cakes,Biscuits;;;;;;;;;;;;;;;United States;en:united-states;United States;Unbleached enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), sugar, soybean oil and/or palm oil, molasses, corn syrup, ginger, leavening (sodium bicarbonate, monocalcium phosphate, ammonium bicarbonate), cornstarch, salt, caramel color, soy lecithin (emulsifier).;en:gluten;;;;;3 COOKIES (26 g);26;;3;;en:e150c,en:e322,en:e322i,en:e341,en:e341i;E150c - Ammonia caramel,E322 - Lecithins,E322i - Lecithin,E341 - Calcium phosphates,E341i - Monocalcium phosphate;0;;;0;;;14;d;4;Sugary snacks;Biscuits and cakes;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:biscuits;Biscuits;;;;;;;;1611;1611;;11.54;0;;;;;;;;;;;;;;;1.92;5.77;;;;;;;;;;;;;;;;;0;0;73.08;30.77;;;;;;;;;0;;;3.85;;;;0.9125;0.365;;;;;;;;;;;;;;;;;;;0.242;;0.123;;0.00385;;;;;;;;;;;;;;;;;;;;;14;;;;;;;;
0015400860970;http://world-en.openfoodfacts.org/product/0015400860970/zesty-steak-sauce;org-database-usda;1587667458;2020-04-23T18:44:18Z;1587667459;2020-04-23T18:44:19Z;Zesty steak sauce;;;;;;;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Tomato paste, high fructose corn syrup, malt vinegar, distilled vinegar, raisin paste, salt, spices and herbs, lemon juice powder (maltodextrin, lemon puree, citric acid, sugar, lemon juice), natural flavor, caramel color, less than 1/10 percent sodium benzoate and potassium sorbate (as a preservative).;;;;;;1 Tbsp (17 g);17;;3;;en:e150c,en:e202,en:e330;E150c - Ammonia caramel,E202 - Potassium sorbate,E330 - Citric acid;0;;;0;;;;;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:sauces;Sauces;;;;;;;;615;615;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.29;23.53;;;;;;;;;;;;0;;;;2.3525;0.941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015400860987;http://world-en.openfoodfacts.org/product/0015400860987/original-blend-wing-sauce;org-database-usda;1587667456;2020-04-23T18:44:16Z;1587667456;2020-04-23T18:44:16Z;Original blend wing sauce;;;;;;;Groceries, Sauces;en:groceries,en:sauces;Groceries,Sauces;;;;;;;;;;;;;;;United States;en:united-states;United States;Distilled vinegar, aged red cayenne peppers, salt, water, soybean oil, natural butter flavor, xanthan gum, citric acid (to protect freshness), granulated garlic.;;;;;;1 Tbsp (15 ml);15;;2;;en:e330,en:e415;E330 - Citric acid,E415 - Xanthan gum;0;;;0;;;;;4;Fat and sauces;Dressings and sauces;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:sauces;Sauces;;;;;;;;138;138;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.67;;;;;;;;;;;;;0;;;;6.5;2.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015400861007;http://world-en.openfoodfacts.org/product/0015400861007/original-apple-sauce;org-database-usda;1587667452;2020-04-23T18:44:12Z;1587667452;2020-04-23T18:44:12Z;Original apple sauce;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Apples, high fructose corn syrup, water. ascorbic acid to maintain color.;;;;;;1/2 cup (126 g);126;;0;;;;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:snacks;Snacks;;;;;;;;297;297;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.46;14.29;;;;;;;;;1.6;;;0;;;;0.02;0.008;;;;;;;;;;;;;;;;;;;0.052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015400861014;http://world-en.openfoodfacts.org/product/0015400861014/apple-sauce-with-cinnamon;org-database-usda;1587667449;2020-04-23T18:44:09Z;1587667449;2020-04-23T18:44:09Z;Apple sauce with cinnamon;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Apples, high fructose corn syrup, water, cinnamon. ascorbic acid to maintain color.;;;;;;1/2 cup (128 g);128;;0;;;;0;;;0;;;;;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:snacks;Snacks;;;;;;;;326;326;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.53;16.41;;;;;;;;;1.6;;;0;;;;0.02;0.008;;;;;;;;;;;;;;;;;;;0.051;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0015400861021;http://world-en.openfoodfacts.org/product/0015400861021/100-natural-no-sugar-added-fancy-apple-sauce;org-database-usda;1587668195;2020-04-23T18:56:35Z;1587668195;2020-04-23T18:56:35Z;100% natural no sugar added fancy apple sauce;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Apples, water and ascorbic acid (vitamin c).;;;;;;1/2 cup (122 g);122;;0;;;;0;;;0;;;0;b;1;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:snacks;Snacks;;;;;;;;172;172;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;10.66;6.56;;;;;;;;;1.6;;;0;;;;0.02;0.008;;0;;;;;0.0492;;;;;;;;;;;;;;0;;0;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0015400861038;http://world-en.openfoodfacts.org/product/0015400861038/steam-its-green-peas;org-database-usda;1587665896;2020-04-23T18:18:16Z;1587665896;2020-04-23T18:18:16Z;Steam-its, green peas;;;;;;;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Frozen foods, Vegetables based foods, Frozen plant-based foods, Frozen vegetables;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:frozen-foods,en:vegetables-based-foods,en:frozen-plant-based-foods,en:frozen-vegetables;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Frozen foods,Vegetables based foods,Frozen plant-based foods,Frozen vegetables;;;;;;;;;;;;;;;United States;en:united-states;United States;Peas.;;;;;;2/3 cup (89 g);89;;0;;;;0;;;0;;;-12;a;1;fruits-and-vegetables;vegetables;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:frozen-vegetables;Frozen vegetables;;;;;;;;331;331;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;13.48;4.49;;;;;;;;;4.5;;;5.62;;;;0.085;0.034;;0.0001011;;;;;0.0067;;;;;;;;;;;;;;0;;0.00121;;;;;;;;;;;;;;;;;;;;;-12;;;;;;;;
0015400861137;http://world-en.openfoodfacts.org/product/0015400861137/steam-its-broccoli-cauliflower-and-carrots-california-blend;org-database-usda;1587670370;2020-04-23T19:32:50Z;1587670370;2020-04-23T19:32:50Z;Steam-its, broccoli, cauliflower and carrots california blend;;;;;;;Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Frozen foods, Vegetables based foods, Frozen plant-based foods, Frozen vegetables;en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:frozen-foods,en:vegetables-based-foods,en:frozen-plant-based-foods,en:frozen-vegetables;Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Frozen foods,Vegetables based foods,Frozen plant-based foods,Frozen vegetables;;;;;;;;;;;;;;;United States;en:united-states;United States;Broccoli, cauliflower, carrots.;;;;;;3/4 cup (85 g);85;;0;;;;0;;;0;;;-7;a;1;fruits-and-vegetables;vegetables;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;SHURFINE;en:frozen-vegetables;Frozen vegetables;;;;;;;;146;146;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;4.71;2.35;;;;;;;;;2.4;;;1.18;;;;0.0875;0.035;;0.0001764;;;;;0.0247;;;;;;;;;;;;;;0.024;;0;;;;;;;;;;;;;;;;;;;;;-7;;;;;;;;
