0021605057053;http://world-en.openfoodfacts.org/product/0021605057053/ravioli-carla-s-pasta-inc;usda-ndb-import;1489092849;2017-03-09T20:54:09Z;1587592594;2020-04-22T21:56:34Z;Ravioli;;;;;Carla's Pasta Inc.;carla-s-pasta-inc;Meals, Pasta dishes, Stuffed pastas, Ravioli, Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:ravioli;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Meals,Pasta dishes,Pastas,Stuffed pastas,Ravioli;;;;;;;;;;;;;;;United States;en:united-states;United States;Extra fancy durum flour (enriched with niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), water, whole milk ricotta cheese (whey, whole milk, cream, vinegar), part skim ricotta cheese (whey, milk, vinegar, carrageenan [stabilizer]), liquid pasteurized whole eggs, re-hydrated sundried tomatoes (water, sundried tomatoes, salt, sulfur dioxide), basil, bread crumbs (wheat flour, sugar, yeast, salt), black olives (ripe olives, water, salt, lactic acid and ferrous gluconate [added to stabilize color]), tomato paste (tomatoes, citric acid), garlic, salt, tomato powder, cider vinegar, black pepper, paprika powder.;en:gluten;;;;;9 PIECES (139 g);139;;5;;en:e220,en:e270,en:e330,en:e407,en:e579;E220 - Sulphur dioxide,E270 - Lactic acid,E330 - Citric acid,E407 - Carrageenan,E579 - Ferrous gluconate;0;;;0;;;1;b;4;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Carla's Pasta Inc.;en:ravioli;Ravioli;;;;;;;;841;841;;5.04;2.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.043;29.5;1.44;;;;;;;;;2.2;;;8.63;;;;0.97;0.388;;0.000108;;;;;0.0035;;;;;;;;;;;;;;0.072;;0.00259;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0021605057251;http://world-en.openfoodfacts.org/product/0021605057251/tuscan-style-vegetable-ravioli;org-database-usda;1587638039;2020-04-23T10:33:59Z;1587638039;2020-04-23T10:33:59Z;Tuscan style vegetable ravioli;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas;;;;;;;;;;;;;;;United States;en:united-states;United States;Vegetable blend (pre-fried green zucchini, pre-fried eggplant, pre-fried red pepper, sunflower oil), water, stone ground fine whole wheat flour, extra fancy durum flour (enriched with niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), edamame (soybeans), kale, sweet corn, liquid pasteurized whole eggs, re-hydrated sun-dried tomatoes (water, sundried tomatoes, salt, sulfur dioxide), pecorino romano cheese (pasteurized sheep's milk, culture, salt, rennet), garlic, salt, corn starch, oat fiber, black pepper, ground fennel, nutmeg.;en:soybeans;;;;;5 PIECES (142 g);142;;1;;en:e220;E220 - Sulphur dioxide;0;;;0;;;-1;a;3;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Carla's Pasta Inc.;en:pastas;Pastas;;;;;;;;678;678;;3.52;1.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.011;26.76;1.41;;;;;;;;;4.2;;;6.34;;;;0.7575;0.303;;0.0003168;;;;;0.0127;;;;;;;;;;;;;;0.042;;0.0019;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
0021605057756;http://world-en.openfoodfacts.org/product/0021605057756/spinach-egg-striped-pasta-carla-s-pasta-inc;usda-ndb-import;1489092851;2017-03-09T20:54:11Z;1587592595;2020-04-22T21:56:35Z;Spinach & Egg Striped Pasta;;;;;Carla's Pasta Inc.;carla-s-pasta-inc;Frozen foods;en:frozen-foods;Frozen foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Extra fancy durum flour (enriched with niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), water, whole milk ricotta cheese (whey, whole milk, cream, vinegar), part skim ricotta cheese (whey, milk, vinegar, carrageenan [stabilizer]), liquid pasteurized whole eggs, spinach, modified corn starch, salt, spinach powder, pecorino romano cheese (pasteurized sheep's milk, culture, salt, rennet), parmesan cheese (pasteurized part skim milk, cheese cultures, salt, enzymes, powdered cellulose [anti-caking agent]), parsley flakes, black pepper.;;;;;;9 PIECES (143 g);143;;2;;en:e407,en:e460,en:e460ii;E407 - Carrageenan,E460 - Cellulose,E460ii - Powdered cellulose;0;;;0;;;1;b;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Carla's Pasta Inc.;en:frozen-foods;Frozen foods;;;;;;;;849;849;;6.29;3.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.045;26.57;2.1;;;;;;;;;1.4;;;9.09;;;;0.6475;0.259;;0.0002622;;;;;0.0017;;;;;;;;;;;;;;0.105;;0.00189;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
0021605078003;http://world-en.openfoodfacts.org/product/0021605078003/tortellini-carla-s-pasta-inc;usda-ndb-import;1489092850;2017-03-09T20:54:10Z;1587592595;2020-04-22T21:56:35Z;Tortellini;;;;;Carla's Pasta Inc.;carla-s-pasta-inc;Meals, Pasta dishes, Stuffed pastas, Tortellini, Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:meals,en:pasta-dishes,en:pastas,en:stuffed-pastas,en:tortellini;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Meals,Pasta dishes,Pastas,Stuffed pastas,Tortellini;;;;;;;;;;;;;;;United States;en:united-states;United States;Pasta: extra fancy durum flour (enriched with niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), water, liquid pasteurized whole eggs. filling: bread crumbs (wheat flour, sugar, yeast, salt), pecorino romano cheese (pasteurized sheep's milk, culture, salt, rennet), part skim ricotta cheese (whey, milk, vinegar, carrageenan [stabilizer]), swiss cheese (cultured pasteurized part skim milk, cultured pasteurized whole milk, cheese cultures, salt, enzymes), canola oil, water, whole milk ricotta cheese (whey, whole milk, cream, vinegar), salt, black pepper, nutmeg.;en:milk;;;;;1 cup (140 g);140;;1;;en:e407;E407 - Carrageenan;0;;;0;;;4;c;4;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Carla's Pasta Inc.;en:tortellini;Tortellini;;;;;;;;866;866;;5;2.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.032;30.71;0.71;;;;;;;;;1.4;;;7.86;;;;1.2325;0.493;;0.0000429;;;;;0;;;;;;;;;;;;;;0.071;;0.00193;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
0021605093501;http://world-en.openfoodfacts.org/product/0021605093501/buttered-noodles-carla-s-pasta-inc;usda-ndb-import;1489092851;2017-03-09T20:54:11Z;1587592596;2020-04-22T21:56:36Z;Buttered Noodles;;;;;Carla's Pasta Inc.;carla-s-pasta-inc;Frozen foods;en:frozen-foods;Frozen foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Water, semolina flour (enriched with niacin, iron, thiamine mononitrate, riboflavin, folic acid), sea salt butter ([cream, salt], sea salt).;;;;;;1 cup (105 g);105;;0;;;;0;;;0;;;5;c;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Carla's Pasta Inc.;en:frozen-foods;Frozen foods;;;;;;;;879;879;;9.52;5.71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.024;26.67;0;;;;;;;;;1;;;4.76;;;;0.3225;0.129;;0.0000858;;;;;0;;;;;;;;;;;;;;0.019;;0.00137;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;
0021605094201;http://world-en.openfoodfacts.org/product/0021605094201/parmesan-risotto;org-database-usda;1587643131;2020-04-23T11:58:51Z;1587643131;2020-04-23T11:58:51Z;Parmesan risotto;;;;;;;Frozen foods;en:frozen-foods;Frozen foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Arborio rice, water, heavy cream, whole milk, parmesan cheese (pasteurized part skim milk, cheese cultures, salt, enzymes, powdered cellulose [anti-caking agent]), unsalted butter, parmesan cheese flavor (parmesan cheese [milk, culture, salt, enzymes], salt, yeast extract, unsalted butter [cream, flavorings], corn oil, olive oil, cream powder, sugar and natural flavorings), romano cheese (pasteurized sheep's milk, cultures, rennet, salt), sauteed onions (onions, canola oil), modified corn starch, white wine (sulfites), salt, black pepper.;en:milk,en:sulphur-dioxide-and-sulphites;;;;;0.75 cup (185 g);185;;1;;en:e460,en:e460ii;E460 - Cellulose,E460ii - Powdered cellulose;0;;;0;;;7;c;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Carla's Pasta Inc.;en:frozen-foods;Frozen foods;;;;;;;;770;770;;8.11;4.86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.027;24.32;0.54;;;;;;;;;0.5;;;4.32;;;;0.8925;0.357;;0.000081;;;;;0;;;;;;;;;;;;;;0.081;;0.00097;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;
0021605094607;http://world-en.openfoodfacts.org/product/0021605094607/rigatoni-bolognese;org-database-usda;1587642178;2020-04-23T11:42:58Z;1587642178;2020-04-23T11:42:58Z;Rigatoni bolognese;;;;;;;Frozen foods;en:frozen-foods;Frozen foods;;;;;;;;;;;;;;;United States;en:united-states;United States;Bolognese sauce: marinara sauce (vine-ripened fresh tomatoes, extra virgin olive oil, sunflower oil, salt, seasonings, onions, sugar, naturally derived citric acid), beef crumble with juices (beef, water, sea salt), spicy italian sausage (pork, spices, salt, water, sugar, paprika, garlic powder, flavorings, oleoresin paprika, water, sauteed onions (onions, canola oil), unsalted butter (sweet cream), heavy cream, romano cheese (pasteurized sheep's milk, cultures, rennet, salt), chablis (contains sulfites), corn starch, butter fat, salt), salt, garlic, beef stock (beef stock and flavor), rosemary extract, black pepper, sage, rosemary. pasta: semolina flour (enriched with niacin, iron, thiamine mononitrate, riboflavin, folic acid), water.;en:sulphur-dioxide-and-sulphites;;;;;1 cup (165 g);165;;1;;en:e330;E330 - Citric acid;0;;;0;;;4;c;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Carla's Pasta Inc.;en:frozen-foods;Frozen foods;;;;;;;;711;711;;6.67;2.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.018;20.61;1.82;;;;;;;;;1.2;;;6.06;;;;0.94;0.376;;0.0000363;;;;;0.0073;;;;;;;;;;;;;;0.024;;0.00164;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;
00216111;http://world-en.openfoodfacts.org/product/00216111/m-s-parmentuer-potatoes-parmentier;date-limite-app;1583179492;2020-03-02T20:04:52Z;1588867796;2020-05-07T16:09:56Z;M&S Parmentuer potatoes;;;;;Parmentier, Cook;parmentier,cook;;;;;;;;;;;;;;;;;;France, en:gb;en:france,en:united-kingdom;France,United Kingdom;;;;;;;;;;;;;;;;;;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts to be completed,Ingredients to be completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;;;;https://static.openfoodfacts.org/images/products/00216111/front_en.3.400.jpg;https://static.openfoodfacts.org/images/products/00216111/front_en.3.200.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0021613013256;http://world-en.openfoodfacts.org/product/0021613013256/ground-beef-burgers-beef-omaha-steaks;usda-ndb-import;1489050395;2017-03-09T09:06:35Z;1587571373;2020-04-22T16:02:53Z;Ground beef burgers, beef;;;;;Omaha Steaks;omaha-steaks;Meats, Beef, Frozen foods, Frozen meats;en:meats,en:frozen-foods,en:beef,en:frozen-meats;Meats,Frozen foods,Beef,Frozen meats;;;;;;;;;;;;;;;United States;en:united-states;United States;Ground beef.;;;;;;1 BURGER (113 g);113;;0;;;;0;;;0;;;5;c;1;Fish Meat Eggs;Meat;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Omaha Steaks International;en:frozen-meats;Frozen meats;;;;;;;;1075;1075;;20.35;7.96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.071;0;0;;;;;;;;;0;;;16.81;;;;0.165;0.066;;0;;;;;0;;;;;;;;;;;;;;0.018;;0.00159;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;
0021613027796;http://world-en.openfoodfacts.org/product/0021613027796/original-beef-jerky;org-database-usda;1587666009;2020-04-23T18:20:09Z;1587666009;2020-04-23T18:20:09Z;Original beef jerky;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Beef, sweetener (refinery syrup, honey), brown sugar, salt, contains 2% or less of: spices, cherry powder, vegetable powder (celery powder, sea salt), onion, garlic.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;16;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Omaha Steaks International;en:snacks;Snacks;;;;;;;;1197;1197;;5.36;1.79;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.071;14.29;10.71;;;;;;;;;0;;;46.43;;;;4.6425;1.857;;0;;;;;0.0043;;;;;;;;;;;;;;0;;0.00386;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
0021613027802;http://world-en.openfoodfacts.org/product/0021613027802/beef-jerky-teriyaki;org-database-usda;1587669315;2020-04-23T19:15:15Z;1587669315;2020-04-23T19:15:15Z;Beef jerky, teriyaki;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Beef, cane sugar, soy sauce powder [soy sauce (wheat, soybeans, salt), maltodextrin, salt], contains 2% or less of: brown sugar, salt, orange juice powder, yeast extract, sweetener (refinery syrup, honey), onion, garlic, vegetable powder (celery powder, sea salt), vinegar powder, natural flavors, natural maple flavor (caramel color and natural flavors), spices.;en:gluten,en:soybeans;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;15;d;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Omaha Steaks International;en:snacks;Snacks;;;;;;;;1197;1197;;3.57;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.054;21.43;10.71;;;;;;;;;0;;;42.86;;;;6.25;2.5;;0;;;;;0;;;;;;;;;;;;;;0;;0.00386;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;
0021613027826;http://world-en.openfoodfacts.org/product/0021613027826/beef-sticks;org-database-usda;1587667330;2020-04-23T18:42:10Z;1587667330;2020-04-23T18:42:10Z;Beef sticks;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Beef, contains 2% or less of: salt, spices, cane sugar, cherry powder, vegetable powder (celery powder, sea salt), garlic powder, natural flavors, onion powder, water, lactic acid starter culture. stuffed in a colored collagen casing (carmine).;;;;;;2 STICKS (38 g);38;;0;;;;0;;;0;;;23;e;4;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Omaha Steaks International;en:snacks;Snacks;;;;;;;;1209;1209;;21.05;10.53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.079;5.26;0;;;;;;;;;0;;;28.95;;;;3.29;1.316;;0;;;;;0.0095;;;;;;;;;;;;;;0;;0.00379;;;;;;;;;;;;;;;;;;;;;23;;;;;;;;
0021613027949;http://world-en.openfoodfacts.org/product/0021613027949/steak-bites;org-database-usda;1587666418;2020-04-23T18:26:58Z;1587666418;2020-04-23T18:26:58Z;Steak bites;;;;;;;Snacks;en:snacks;Snacks;;;;;;;;;;;;;;;United States;en:united-states;United States;Beef, water, seasoning blend (honey granules [refinery syrup, honey], brown sugar, salt, spices, cherry powder, celery powder, onion, garlic), cultured celery powder, sea salt.;;;;;;1 ONZ (28 g);28;;0;;;;0;;;0;;;16;d;3;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Omaha Steaks International;en:snacks;Snacks;;;;;;;;1197;1197;;3.57;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0.107;21.43;17.86;;;;;;;;;0;;;42.86;;;;5.2675;2.107;;0;;;;;0.075;;;;;;;;;;;;;;0.071;;0.00514;;;;;;;;;;;;;;;;;;;;;16;;;;;;;;
