0017360103197;http://world-en.openfoodfacts.org/product/0017360103197/certified-organic-chia-seeds-sweet-heart;usda-ndb-import;1489064588;2017-03-09T13:03:08Z;1489064588;2017-03-09T13:03:08Z;Certified Organic Chia Seeds;;;;;Sweet Heart;sweet-heart;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Organic chia seeds;;;;;;12 g (1 Tbsp);12;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;2092;2092;;25;0;;;;;;;;;;;;;;;0;20.83;;;;;;;;;;;;;;;;;0;0;41.67;0;;;;;;;;;41.7;;;25;;;;0;0;;0;;;;;0;;;;;;;;;;;;0.5;;0.667;;0.009;0.333;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0017400106676;http://world-en.openfoodfacts.org/product/0017400106676/mahatma-naturally-fragrant-basmati-rice-riviana-foods-inc;usda-ndb-import;1489065225;2017-03-09T13:13:45Z;1587579842;2020-04-22T18:24:02Z;Mahatma, Naturally Fragrant Basmati Rice;;;;;Riviana Foods Inc.;riviana-foods-inc;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices;;;;;;;;;;;;;;;United States;en:united-states;United States;Basmati rice.;;;;;;0.25 cup (45 g);45;;0;;;;0;;;0;;;0;b;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Riviana Foods Inc.;en:rices;Rices;;;;;;;;1490;1490;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;77.78;0;;;;;;;;;0;;;6.67;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0.0008;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0017400106683;http://world-en.openfoodfacts.org/product/0017400106683/naturally-fragrant-basmati-rice;org-database-usda;1587658090;2020-04-23T16:08:10Z;1587658090;2020-04-23T16:08:10Z;Naturally fragrant basmati rice;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices;;;;;;;;;;;;;;;United States;en:united-states;United States;Basmati rice.;;;;;;1/4 cup (45 g);45;;0;;;;0;;;0;;;-1;a;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Riviana Foods Inc.;en:rices;Rices;;;;;;;;1490;1490;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;80;0;;;;;;;;;1.1;;;6.67;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0.0008;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
0017400106751;http://world-en.openfoodfacts.org/product/0017400106751/extra-long-grain-enriched-rice;org-database-usda;1587659442;2020-04-23T16:30:42Z;1587659442;2020-04-23T16:30:42Z;Extra long grain enriched rice;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched long grain rice [rice, niacin, iron (ferric orthophosphate), thiamin (thiamin mononitrate), folic acid].;;;;;;0.25 cup (45 g);45;;0;;;;0;;;0;;;0;b;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Riviana Foods Inc.;en:rices;Rices;;;;;;;;1393;1393;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;77.78;0;;;;;;;;;0;;;6.67;;;;0;0;;0;;;;;0;0;;0.003556;;;;;;;;;;;0;;0.0032;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0017400106850;http://world-en.openfoodfacts.org/product/0017400106850/medium-grain-enriched-rice;org-database-usda;1587660012;2020-04-23T16:40:12Z;1587660012;2020-04-23T16:40:12Z;Medium grain enriched rice;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched medium grain rice [rice, niacin, iron (ferric orthophosphate), thiamin (thiamin mononitrate), folic acid].;;;;;;0.25 cup (47 g);47;;0;;;;0;;;0;;;-1;a;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;WATER MAID;en:rices;Rices;;;;;;;;1423;1423;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;76.6;0;;;;;;;;;2.1;;;6.38;;;;0;0;;0;;;;;0;0;;0.003404;;;;;;;;;;;0;;0.00306;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
0017400106959;http://world-en.openfoodfacts.org/product/0017400106959/mahatma-jasmine-enriched-thai-fragrant-long-grain-rice;openfoodfacts-contributors;1413158028;2014-10-12T23:53:48Z;1587579842;2020-04-22T18:24:02Z;Mahatma, jasmine, enriched thai fragrant long grain rice;Enriched THai Fragrant Long Grain Rice;32 oz (2 LB. 907 G);;;mahatma, Riviana Foods Inc.;mahatma,riviana-foods-inc;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices, Aromatic rices, Indica rices, Long grain rices, Jasmine rice;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices,en:aromatic-rices,en:indica-rices,en:long-grain-rices,en:jasmine-rice;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices,Aromatic rices,Indica rices,Long grain rices,Jasmine rice;;;;;Kosher, Organized Kashrut Kosher;en:kosher,en:organized-kashrut-kosher;Kosher,Organized Kashrut Kosher;;;;;;;;United States;en:united-states;United States;Enriched thai jasmine rice [rice, niacin, iron (ferric orthophosphate), thiamin (thiamin mononitrate), folic acid].;;;;;;0.25 cup (45 g);45;;0;;;;0;;;0;;;0;b;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;Riviana Foods Inc.;en:jasmine-rice;Jasmine rice;https://static.openfoodfacts.org/images/products/001/740/010/6959/front_en.7.400.jpg;https://static.openfoodfacts.org/images/products/001/740/010/6959/front_en.7.200.jpg;;;;;;1490;1490;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;80;0;;;;;;;;;0;;;6.67;;;;0;0;;0;;;;;0;0;;0.003556;;0.000045;;;;;;;;;0;;0.0032;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0017400106966;http://world-en.openfoodfacts.org/product/0017400106966/mahatma-naturally-fragrant-basmati-rice-riviana-foods-inc;usda-ndb-import;1489065226;2017-03-09T13:13:46Z;1587579842;2020-04-22T18:24:02Z;Mahatma, Naturally Fragrant Basmati Rice;;;;;Riviana Foods Inc.;riviana-foods-inc;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices;;;;;;;;;;;;;;;United States;en:united-states;United States;Basmati rice.;;;;;;0.25 cup (45 g);45;;0;;;;0;;;0;;;0;b;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Riviana Foods Inc.;en:rices;Rices;;;;;;;;1490;1490;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;77.78;0;;;;;;;;;0;;;6.67;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0.0008;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0017400106973;http://world-en.openfoodfacts.org/product/0017400106973/carolina-basmati-rice-riviana-foods-inc;usda-ndb-import;1489090356;2017-03-09T20:12:36Z;1489090356;2017-03-09T20:12:36Z;Carolina, Basmati Rice;;;;;Riviana Foods Inc.;riviana-foods-inc;;;;;;;;;;;;;;;;;;United States;en:united-states;United States;Basmati rice.;;;;;;45 g (0.25 cup);45;;0;;;;0;;;0;;;;;;unknown;unknown;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories to be completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;;;;;;;;;;;1490;1490;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;80;0;;;;;;;;;0;;;6.67;;;;0;0;;0;;;;;0;;;;;;;;;;;;;;0;;0.0008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0017400108007;http://world-en.openfoodfacts.org/product/0017400108007/extra-long-grain-enriched-rice-mahatma;partytax;1567893636;2019-09-07T22:00:36Z;1587655588;2020-04-23T15:26:28Z;Extra long grain enriched rice;White Rice;2 pounds;plastic,bag;plastic,bag;Mahatma;mahatma;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices, White rices;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices,en:white-rices;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices,White rices;;;;;;;;;;;;;Lynchburg,Virginia,United States of America;Fresh Market;United States;en:united-states;United States;Enriched long grain rice [rice, niacin, iron (ferric orthophosphate), thiamin (thiamin mononitrate), folic acid].;;;;;;0.25 cup (45 g);45;;0;;;;0;;;0;;;0;b;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-completed,en:packaging-code-to-be-completed,en:characteristics-completed,en:categories-completed,en:brands-completed,en:packaging-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date completed,Packaging code to be completed,Characteristics completed,Categories completed,Brands completed,Packaging completed,Quantity completed,Product name completed,Photos to be validated,Photos uploaded;Riviana Foods Inc.;en:white-rices;White rices;https://static.openfoodfacts.org/images/products/001/740/010/8007/front_en.5.400.jpg;https://static.openfoodfacts.org/images/products/001/740/010/8007/front_en.5.200.jpg;;;;;;1393;1393;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;77.78;0;;;;;;;;;0;;;6.67;;;;0;0;;0;;;;;0;0;;0.003556;;;;;;;;;;;0;;0.0032;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
0017400108076;http://world-en.openfoodfacts.org/product/0017400108076/brown-rice;org-database-usda;1587658084;2020-04-23T16:08:04Z;1587658084;2020-04-23T16:08:04Z;Brown rice;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices;;;;;;;;;;;;;;;United States;en:united-states;United States;Whole grain brown rice (long grain);;;;;;0.25 cup (42 g);42;;0;;;;0;;;0;;;-2;a;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Riviana Foods Inc.;en:rices;Rices;;;;;;;;1494;1494;;2.38;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;76.19;0;;;;;;;;;2.4;;;7.14;;;;0;0;;0;;;;;0;0;;0.004762;;;;;;;;;0.238;;0;;0.00343;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0017400108205;http://world-en.openfoodfacts.org/product/0017400108205/medium-grain-enriched-rice;org-database-usda;1587658092;2020-04-23T16:08:12Z;1587658092;2020-04-23T16:08:12Z;Medium grain enriched rice;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched medium grain rice [rice, niacin, iron (ferric orthophosphate), thiamin (thiamin mononitrate), folic acid].;;;;;;0.25 cup (47 g);47;;0;;;;0;;;0;;;-1;a;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;WATER MAID;en:rices;Rices;;;;;;;;1423;1423;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;76.6;0;;;;;;;;;2.1;;;6.38;;;;0;0;;0;;;;;0;0;;0.003404;;;;;;;;;;;0;;0.00306;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
0017400108700;http://world-en.openfoodfacts.org/product/0017400108700/natural-whole-grain-brown-rice;org-database-usda;1587657547;2020-04-23T15:59:07Z;1587657547;2020-04-23T15:59:07Z;Natural whole grain brown rice;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices;;;;;;;;;;;;;;;United States;en:united-states;United States;Whole grain brown rice (long grain).;;;;;;1/4 cup (42 g);42;;0;;;;0;;;0;;;-2;a;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;CAROLINA;en:rices;Rices;;;;;;;;1494;1494;;2.38;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;76.19;0;;;;;;;;;2.4;;;7.14;;;;0;0;;0;;;;;0;0;;0.004762;;;;;;;;;0.238;;0;;0.00343;;;;;;;;;;;;;;;;;;;;;-2;;;;;;;;
0017400109301;http://world-en.openfoodfacts.org/product/0017400109301/extra-long-grain-enriched-parboiled-rice;org-database-usda;1587642472;2020-04-23T11:47:52Z;1587642472;2020-04-23T11:47:52Z;Extra long grain enriched parboiled rice;;;;;;;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices;;;;;;;;;;;;;;;United States;en:united-states;United States;Enriched parboiled long grain rice [rice, niacin, iron (ferric orthophosphate), thiamin (thiamin mononitrate), folic acid].;;;;;;0.25 cup (47 g);47;;0;;;;0;;;0;;;-1;a;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands to be completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be uploaded;Riviana Foods Inc.;en:rices;Rices;;;;;;;;1423;1423;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;78.72;0;;;;;;;;;2.1;;;6.38;;;;0;0;;0;;;;;0;0;;0.003404;;;;;;;;;;;0;;0.00306;;;;;;;;;;;;;;;;;;;;;-1;;;;;;;;
0017400109325;http://world-en.openfoodfacts.org/product/0017400109325/extra-long-grain-enriched-rice-mahatma;openfoodfacts-contributors;1553552546;2019-03-25T22:22:26Z;1587655584;2020-04-23T15:26:24Z;Extra long grain enriched rice;;;;;mahatma;mahatma;Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices;en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:seeds,en:cereals-and-their-products,en:cereal-grains,en:rices;Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Seeds,Cereals and their products,Cereal grains,Rices;;;;;en:gluten-free;en:gluten-free;Gluten-free;;;;;;;;en:United States;en:united-states;United States;Enriched long grain rice [rice, niacin, iron (ferric orthophosphate), thiamin (thiamin mononitrate), folic acid].;;;;;;0.25 cup (45 g);45;;0;;;;0;;;0;;;0;b;1;Cereals and potatoes;Cereals;en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded;en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded;To be completed,Nutrition facts completed,Ingredients completed,Expiration date to be completed,Packaging code to be completed,Characteristics to be completed,Categories completed,Brands completed,Packaging to be completed,Quantity to be completed,Product name completed,Photos to be validated,Photos uploaded;Riviana Foods Inc.;en:rices;Rices;https://static.openfoodfacts.org/images/products/001/740/010/9325/front_en.4.400.jpg;https://static.openfoodfacts.org/images/products/001/740/010/9325/front_en.4.200.jpg;;;;;;1393;1393;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;77.78;0;;;;;;;;;0;;;6.67;;;;0;0;;0;;;;;0;0;;0.003556;;;;;;;;;;;0;;0.0032;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;
